"Month.Lodge","Auckland","Bay of Plenty","Canterbury","Gisborne","Hawke's Bay","Manawatu-Wanganui","Marlborough","National","Nelson","Northland","Otago","Southland","Taranaki","Tasman","Waikato","Wellington","West Coast"
"2002-01-01",263.644017742155,171.960063547816,174.944768312952,144.152910919125,160.692189089675,152.825574388261,158.028714990164,199.41507955705,189.004233050537,158.844704448697,163.962108180675,114.934082867008,133.887093447761,169.221568843353,166.890033087148,228.20226818727,114.575521758453
"2002-02-01",270.766006277044,174.380932761856,179.711243307315,141.306218807078,162.454165847468,152.616915376179,153.168284884726,204.272662166766,183.322939637849,154.663563246548,175.420763954756,113.491631825959,139.225434459076,175.453254068557,166.876975019321,236.612525321822,116.838146445573
"2002-03-01",267.761482155538,171.195711581027,183.545283500524,146.466355023189,163.054307144373,142.812095295267,155.232888693428,200.431116607506,196.443007037136,155.934934960734,174.406294187292,107.726655012759,140.060518136666,178.167888198326,163.446840955764,228.956345404625,117.561313175157
"2002-04-01",271.265800878011,175.123574435782,178.982388228458,143.539440103503,172.80102058411,148.326028134433,171.733611922597,202.461926181047,193.05242356791,162.277774316878,175.093702616334,118.146974155258,145.638088139404,183.328299671688,166.874656687201,204.563847477434,108.226688252425
"2002-05-01",274.308291898472,176.672020394083,184.111544227853,139.427579140678,167.987785612868,144.774804113553,159.831376998475,205.462020045268,189.629477642279,152.580679395407,181.113623378191,124.001936945787,144.468313275411,186.040700182328,166.808745838972,224.189799056299,109.075558453987
"2002-06-01",281.25541443794,175.274575803928,181.526394875023,138.954159840062,162.048829757632,145.422626778346,157.900558227725,206.002034197201,200.345459935185,153.51866482783,167.893743902047,127.957409440972,138.837973244124,194.45686087348,165.353743030755,225.135994793891,108.137600301757
"2002-07-01",281.449249517898,181.385224178006,180.542158659721,141.143225663089,166.063891413833,149.38344364173,168.540312233159,207.465664166361,196.560895233717,158.693634133203,167.055521137313,124.563594063874,142.792608564376,195.510134917636,169.237148354438,223.771891482701,125.382281100624
"2002-08-01",283.756035568549,173.841633432646,178.35399551389,142.305172664858,163.883188906052,143.144486120543,166.994871671453,206.168996903467,190.519769863663,158.848746939533,174.916609383969,117.430599187718,150.639199629611,179.307684206933,163.082277434046,225.91454194408,109.32991824066
"2002-09-01",282.944202336046,175.58574594366,181.265100174829,143.347367423957,166.231660955204,145.950818432925,166.908330859906,207.700854064314,201.165046805295,155.807620117124,183.844095945908,123.383613880608,145.828166679116,181.54235222731,166.59020892249,226.660896114552,111.665368375127
"2002-10-01",288.151388315464,180.16986557884,184.492564500324,147.93844905277,171.924000119774,141.042499798498,165.442899042956,210.203393267583,203.031560141301,156.075363882315,190.726237182768,129.277178120792,147.510385403125,186.551191514086,171.163050848733,218.899578902094,119.908008117653
"2002-11-01",287.98906642845,175.464642287485,184.09484578198,140.975443076579,167.464986199674,149.508920041759,158.909586569215,209.201105978592,211.534133477446,158.506275296797,184.49459566388,132.415415566246,152.214047071031,201.645346953166,166.940646369393,230.70172500688,113.945681198238
"2002-12-01",294.499575335765,179.514286118956,185.01052245444,152.609678282628,168.464465586232,157.309006720095,161.646808363294,215.058604006153,205.570532378388,159.563993762425,178.353590236589,126.192810046109,160.55514605181,206.56863990654,177.802523271887,229.75548214074,117.386642865717
"2003-01-01",298.691643401121,183.687627320972,193.846072752347,144.409588637708,168.231868275459,155.867965426735,170.796136886467,218.652394342056,203.465149570177,158.170637710303,190.205802428621,124.110227821208,232.186993346291,218.374254523774,180.007661982771,234.281480558483,113.922225146999
"2003-02-01",303.182055072651,186.094522184138,193.765553292325,146.72181257185,174.08834462957,156.576338908086,165.794779438948,219.390604533676,215.457648695378,159.421074124742,184.171070785078,134.592380013934,170.553251587764,198.531500543923,177.820419699527,245.802348411684,119.396656437072
"2003-03-01",297.730896755561,186.331975215216,194.888523836544,145.022831298217,174.249533643807,154.939490987721,176.023905739376,219.214965149525,220.719788705927,161.407178346537,186.969465591268,133.59444864169,170.27613945774,198.570117992125,176.708110979381,244.712253266424,113.267041427961
"2003-04-01",304.538748543452,188.441328539008,198.709676435597,143.246666605327,171.893936077225,153.274016192696,186.22497356186,221.563793841009,221.15313211814,161.696820540187,193.412845741068,142.829617044212,155.655949443123,209.055368904162,171.792866917736,235.791204868937,123.222889756102
"2003-05-01",303.258778152766,193.10058810728,198.510045276058,139.943819094087,174.063517858703,138.322421013828,172.922866727155,218.581532142382,215.724293898902,163.355478789132,190.678953140466,147.606840659935,165.297871170759,211.57211287436,179.411568450002,218.80784955545,127.750891064095
"2003-06-01",304.326312812679,189.865824196581,196.376420246622,151.270536596964,177.792199010817,154.446419622088,185.751934529621,222.108950623554,215.597362405209,166.566585145728,194.594497572518,145.93784536518,160.27677485582,217.504791175355,177.754732055261,233.938693283038,128.949202299747
"2003-07-01",303.424318090434,192.670449462504,200.019279991337,156.322286990148,173.083017149067,154.939448654691,180.108081916463,223.926304619821,211.236323584013,170.012661198963,184.389136086703,135.282447798397,160.659019166091,201.740116999065,181.431154757397,235.186924024667,131.349896309895
"2003-08-01",304.713654937104,191.549934749736,197.397815528714,159.217203474188,176.841901951653,144.793567565648,187.263118817636,221.211150506796,219.872241950004,165.072358687921,201.045678596342,143.949414380829,156.83255033038,210.610258543259,183.512626218188,218.388470900621,126.030418319476
"2003-09-01",304.019556475193,194.772512452435,201.834638964285,150.952476221374,177.818998851035,151.677130388191,172.946500081347,223.324219129182,216.507504407806,174.967486624776,208.761814745987,140.689838096398,159.93476927557,209.77852171897,177.115875151305,226.293614036282,128.710832578951
"2003-10-01",307.546620148439,201.604661700587,205.625894095318,148.618655694447,188.09294575487,156.156639113122,181.560451405048,228.473393650626,224.875552784231,169.006998676544,208.523603269849,141.567388089976,158.127680959452,217.030065877748,184.25485357396,243.048278117957,122.919693098541
"2003-11-01",306.150503717705,198.518935990591,205.629970732354,159.241084317981,179.484548308463,157.613929513218,188.788076448919,228.002779538298,232.638882824899,174.577409136844,198.566226668303,152.046354011659,165.091234729288,216.619173914984,187.046577825522,235.282210660135,148.170780454665
"2003-12-01",310.3129756899,201.742371855403,209.084722256004,161.698431598441,185.779946739829,164.841122705021,188.496200710923,229.456118398998,225.763509713018,178.210343932668,197.092490866024,143.454003064031,168.114492179016,228.26692240717,187.328916062555,234.124373686523,139.668531681054
"2004-01-01",313.248082943792,201.628633003365,214.359831704889,161.886083577235,190.883622694126,159.538956567309,191.728366084773,232.437904112786,222.508247958274,174.485813810611,208.379792879854,143.536776315056,171.512523711434,218.562405503731,192.475562521941,246.157437222667,134.633673794732
"2004-02-01",315.357474068393,202.884159692421,213.718194272052,161.543018477581,192.414356157723,161.576818759568,201.032677145574,236.702079140027,227.919571319311,166.740795881992,205.694063068795,146.758854266816,171.003779410409,233.818501578013,190.045359555251,259.798023010043,149.968414598765
"2004-03-01",307.27568112134,201.672642662348,219.1148231359,166.871678448292,184.177590250206,161.429989815183,196.788298547367,234.552254523123,230.385421068173,174.16821347098,201.572867307238,143.008939300621,165.728905774275,223.102992062606,195.450021299622,254.16018227965,137.655216034385
"2004-04-01",313.339609746699,203.569781791464,220.57924758889,157.952799911188,187.066854704115,147.472495006673,195.55134531836,228.634375443896,230.590454826365,175.723882374863,211.15319047484,147.7197215003,159.978716686839,237.00076051482,188.489855949354,204.538514095707,145.293049364809
"2004-05-01",310.811627212552,213.122897868117,216.228178626895,162.365292687737,192.63236902515,161.5156287604,203.109051290153,237.721097630612,226.074890066804,179.404906384516,225.625554753074,150.516024533479,180.461040253442,221.438796023092,194.156058297683,243.163895898456,150.324241904687
"2004-06-01",313.848922652714,210.156055363558,222.128797610003,164.91208589781,192.239252732974,157.072430994028,208.162365964795,237.352089080079,219.188034642752,178.611109414494,216.7831419337,145.97475058987,166.24762638383,209.681377343129,197.059930680739,241.553714823111,141.385364265557
"2004-07-01",311.644803523223,209.727299195809,218.902893655084,169.93944484553,193.581318659049,156.164996489936,207.745512853527,236.612793645172,229.493370340422,184.433599980354,215.391456502196,148.599045505778,172.892142674543,217.63174464269,199.059103582429,241.364731062001,149.037066004641
"2004-08-01",309.456582448888,206.061351208932,219.138248802563,163.803921377132,190.303817479843,159.599611659493,205.55973198875,236.599531626829,227.24307305329,180.573461307891,224.579710767955,145.066966625124,167.338447355807,220.844888073011,198.071879750562,244.189121074582,142.341947862001
"2004-09-01",311.303264105784,212.345988654047,218.6820785796,165.150752160945,196.299512069483,160.724020845373,202.843828141036,238.328801954738,212.233552220365,184.341290775928,232.039997608604,141.754916164386,173.473526489634,211.859848927746,194.587257532031,246.333000830152,137.905576479573
"2004-10-01",311.555785675861,206.720954917976,218.342380712008,170.421477934148,204.219882676384,174.312619507127,209.734080782869,238.667186877993,219.701957301397,191.446856324991,213.029218429285,150.832634108089,173.936760889035,209.51877222542,196.116037161797,245.256996148589,145.895423635919
"2004-11-01",309.372953106771,212.24880484455,221.148409947522,168.345196590656,197.798285450927,169.599879687621,211.755000895491,240.674489715624,233.000122575082,186.531360110737,230.590952588932,155.388413915123,174.665195239777,233.967312580834,201.106635587455,248.558084564651,147.553213687414
"2004-12-01",313.826123116497,216.51530636989,221.72310006379,171.321634334136,195.882219377577,167.928189942796,206.649543817016,240.739623202958,228.139670104301,186.793913598577,229.493146197597,140.002404631331,179.290836748848,226.294327439547,205.186277040313,247.212739070246,145.001124132111
"2005-01-01",311.124986900466,213.512322574482,222.812510219527,180.625013791472,208.024866170247,170.437764805585,220.984252723101,244.562977715596,236.57174137835,185.369331441429,228.214342923665,145.10956863533,187.7303778303,226.185505892777,205.179122495514,256.068359523235,148.638662481959
"2005-02-01",316.236862388115,215.482269500143,228.078146991275,158.021614581493,206.626339571451,172.021735724597,229.744154959468,245.733522255886,223.141340281529,190.492518488562,222.896593773855,141.413278375051,176.012810898998,227.03307578268,208.14053923486,266.066215542718,145.174015502439
"2005-03-01",312.769572889305,211.550667141155,232.32832812927,174.91695622933,200.173889264112,167.583845680705,210.570905559103,245.013208107934,230.885088142606,194.090423678997,217.6058756377,133.725939279838,185.045807198431,220.00682954742,208.515671039584,264.455899960746,148.146622824673
"2005-04-01",311.62376092319,216.640162222013,229.412570532874,170.477563201466,206.768951786368,161.893572917477,218.224803731131,243.630329357351,227.613213325285,196.536936733885,224.607744852279,146.6731577814,195.524848176174,224.608176027905,206.563182048877,255.749875118555,161.623102263883
"2005-05-01",313.163619854263,222.855434441147,226.7208944923,180.871573252552,203.205992265165,169.195845307504,212.259551776895,240.155863376357,237.070560901311,198.422870201131,224.180093110538,154.036853688319,192.098170981624,222.172102766577,206.936194280252,215.131183852079,161.900382492382
"2005-06-01",315.217729909712,218.408248713856,221.669687799744,177.149803086222,208.829055481504,168.360726626323,226.513942527788,245.891732308902,236.692715583193,190.469414521617,232.758861882873,146.649009894729,192.847046817732,219.737409268834,205.789506461901,255.030942254037,152.371070765201
"2005-07-01",316.667146602225,222.47880391765,231.26933841097,180.382395601431,209.844588857632,169.021059020925,225.991696810262,247.435697754352,237.074567040793,203.711671951322,223.593379521607,146.393649230871,189.514326525248,212.272634258476,209.491121025759,255.528135733992,156.448284216097
"2005-08-01",314.200557623886,214.504620013445,224.086335069037,180.700661183565,208.571808943256,165.272444170991,224.838432860549,244.261774498868,225.849745841468,194.2042335139,229.687754812853,145.029142690116,186.370648591877,216.669837935575,204.579893788299,251.730938245861,155.102888382477
"2005-09-01",315.916022271306,219.526375162244,222.294627593939,180.978833418491,204.951124150499,170.572242978638,230.172126960683,247.663097662195,237.370491326931,203.278073607326,239.513545812449,140.716669674538,190.322409626343,232.89473712168,211.770062885349,256.845543396203,164.783346865305
"2005-10-01",313.984634735581,217.128221395045,232.063878423812,182.801481971344,210.04766384159,179.95656364674,217.387735821894,249.675244108604,237.068970942939,202.367813172101,245.874731452179,142.027021143884,187.414050698229,227.829957015663,213.485928395914,254.620420056804,151.612080229875
"2005-11-01",317.363905691812,222.91334253726,237.19101541199,170.181864856379,216.18529461587,181.281146687465,233.65420599154,251.229659387874,237.156435904604,204.453083804602,234.723680834026,147.494694215222,196.633012662978,213.371489566828,213.621446314186,258.824544483047,164.503548030893
"2005-12-01",317.878841543201,230.528283273492,234.403226263992,187.47012553336,213.542334180607,181.250234685746,220.841748505097,252.230845429962,245.94908325713,208.29313075991,225.511651292093,142.429205385474,199.924332670987,226.535229497364,214.795460116658,256.037370626848,161.54387880706
"2006-01-01",317.2188226594,222.293849220247,242.757724409604,186.481448799801,215.333406726288,176.366453191731,229.838921637499,254.390910448798,244.884103372021,204.431922514477,244.121965002647,149.569212013775,194.330226737898,227.12110410696,214.22760974054,264.569642271221,166.661903137773
"2006-02-01",320.754432405415,220.86016489943,238.402190145248,196.144120689886,219.981289664521,180.409487831023,226.893874290052,257.177109598857,249.147581649743,211.413835367322,225.26358384569,148.943547588866,190.318813686001,230.714526377292,226.203544314475,289.518712964123,163.302270588389
"2006-03-01",314.555991901749,228.64104373216,235.862768366221,190.511549976737,211.065006753867,181.35959539249,230.737401935731,252.262046624789,234.129546241501,211.308319158581,204.466405090497,142.634857576442,210.443522055704,223.013523925195,220.478711467016,276.016490174655,152.974047280624
"2006-04-01",322.49927958073,229.476962051666,238.147533143615,192.115075611787,223.496737516118,180.822350859259,228.72228231507,256.70404439464,234.42309631035,215.60020871949,223.892640008647,147.351608556885,199.333116102719,229.030423528619,216.060664417503,274.628488000485,171.121457048266
"2006-05-01",318.427359099492,227.448283644366,235.491227092003,185.774743565617,223.277130288988,179.926833304789,240.019684072335,256.297651364959,245.779296524725,219.300988259277,231.306064304777,148.204086758351,215.932161820393,220.51494506699,223.387176076849,268.151187006537,175.806503935481
"2006-06-01",323.672235495243,232.75977553706,242.322774552126,186.180916395865,225.152915670879,178.493286895967,236.169469705853,251.140840825746,248.530302446326,217.667520235047,235.213755490271,148.554026422434,207.544566429444,236.40623053613,226.521662795073,217.609798658945,173.736963320623
"2006-07-01",324.474946216001,231.999218166014,237.901876995217,190.781939168604,219.733300095213,186.357788184216,231.183516840533,257.514258352226,250.548579036972,221.069239250621,230.093638461397,150.189651392907,205.533261216426,230.749147430096,220.386056574966,267.358114565059,170.818681382503
"2006-08-01",322.732486016103,232.248909496922,235.802657330035,194.851708645225,223.452638428426,182.205907138026,232.489353598663,256.424220251557,240.470943364597,216.432275199418,199.744764607996,149.157693566297,205.321384454569,236.954720552825,223.138362501662,270.208718137363,165.536752303418
"2006-09-01",320.703218938424,233.115986189458,240.627002601778,206.560980502039,226.362544297854,184.905864181509,238.935023281745,259.798844866617,236.739699405623,219.479198909216,233.534623318177,154.938336417844,207.05721757742,231.275078080849,227.372831049925,273.975326803045,164.111326038382
"2006-10-01",327.079068123346,232.501900780878,246.130974878066,185.19000721702,228.296270244237,188.277006717333,241.870585950911,262.059620847008,244.061758486848,220.757013331229,237.501123088072,153.010119458377,219.854128393391,234.064460114135,224.727552458165,270.570056738124,169.291277724891
"2006-11-01",327.671812022744,233.407802596703,243.407545032142,205.259653488046,228.910308243364,193.757639928244,233.324407198924,264.715051056072,249.495116635405,226.805847635206,251.856344067733,156.308483516787,216.78298634549,235.933683569616,227.172875495195,279.161753629545,162.935896768823
"2006-12-01",331.282012764724,237.45526236687,249.312054158387,191.417691029979,227.073567066425,197.094450433831,232.971498080071,266.578773487287,242.627726464909,225.235880769648,249.308417192366,158.991370271453,224.755668798366,238.727409869071,227.541836910339,282.67960120247,178.066833113628
"2007-01-01",330.499200229667,243.224102417902,245.500799179094,216.144780299447,236.199249956213,192.25472149446,243.316924685019,266.521635713683,254.395311652538,223.982843031715,233.019194307635,160.359953491912,215.516044328803,232.759244324685,231.946760339601,285.62502089851,159.218534088235
"2007-02-01",335.74514033712,246.332659359329,255.277379178181,219.264042136102,230.098787293596,189.754610870327,246.927129500365,275.111175541857,267.881814550714,222.925537866999,253.914736255633,161.208366839443,215.203355373429,243.414372642064,237.879367799709,311.43077061895,183.963974631382
"2007-03-01",332.296548638679,237.36960346303,258.546796356671,200.333443609992,233.65118673151,189.739740432114,256.598774307884,269.761076292333,261.996320301913,236.375060157312,208.555934849165,154.664314204924,219.745132945668,235.647618442302,235.229267337133,308.74310202954,186.386815073172
"2007-04-01",333.76115056747,246.354914179302,248.871981781332,208.047269692362,230.595811012993,193.048636115018,245.939483113008,269.911614922502,264.537967704892,230.891659757943,217.647131275504,160.098461189314,227.687168296155,257.825825953976,233.558012149034,288.738825891843,183.240002476339
"2007-05-01",340.357313230232,248.140999879409,250.727240924563,207.804157612317,239.778603031618,196.490895218662,249.555436387651,273.923679450854,258.440309314878,230.756004164836,234.202327285315,160.213821965844,234.76764165866,252.064351176115,242.323503534271,287.788961569504,192.648518204176
"2007-06-01",344.179360515792,252.10270805341,251.225832343795,215.928731035177,237.604603410578,198.286503060564,255.772644435107,275.318645828572,277.06426669242,229.599674875835,245.320563635111,164.807827683601,225.04171244434,239.840581741566,231.800918284926,296.704836701437,178.323344186556
"2007-07-01",341.94872019832,248.593829889186,255.978733790211,220.331057797594,248.200123205258,194.06488888543,253.046512962885,276.581835423653,271.79764844959,239.01308563156,255.465643513325,165.19423893956,231.819233319702,266.5734209766,237.774417373781,292.122949117776,184.874442515451
"2007-08-01",344.751814849796,245.265225310011,254.262217245853,215.18799664552,235.262798551569,194.921165913162,250.49535974032,271.097684582265,262.203325474453,234.417331546004,224.445651364226,166.06799645993,233.570316263826,248.450801292271,243.266106509566,262.897713276663,183.714856309024
"2007-09-01",344.199969327859,250.848201645931,254.638778055527,219.145411897881,256.643645746991,196.129990434213,259.71757002749,277.461105268256,263.324313503275,238.250535966667,244.330497374751,161.950987804814,230.525298068392,237.214386606477,238.473062494799,290.463228638314,196.363916558924
"2007-10-01",347.933593232697,253.414598311757,258.838004638338,216.917518325561,237.958672021102,201.182819636828,234.413173427353,279.554668274349,274.470448927764,239.357066996256,256.562854228536,170.444074785181,234.606746399729,252.009783361366,243.046007093149,294.69865941189,182.710329116218
"2007-11-01",344.274358767893,252.015403772619,262.924631835775,212.530302414532,240.703115270127,205.970414714637,279.111491383725,282.174775269489,264.273089473515,240.379140133794,269.244006681469,166.568283814688,227.191713239682,242.5355228725,244.914159377426,307.93574678377,185.522550242604
"2007-12-01",354.617607667037,256.262910826665,258.453025186546,220.46497569878,246.889400569295,216.060323465685,250.139717190913,283.816186570882,262.637565326445,239.685880170772,245.348648760546,165.946520251346,238.711881828511,246.653693937993,243.79000822083,311.636409112621,173.607191520422
"2008-01-01",348.63553680987,258.201712978016,269.764778680072,225.452917235085,249.342462601933,200.808856380504,266.406647556755,284.923119813602,274.873389684962,235.648161291281,252.917876814695,168.913898783784,241.561324361324,262.131780093712,249.031408384087,312.646226562718,203.836974551831
"2008-02-01",358.823798135236,254.335820509694,274.431592927257,218.87930975683,248.715887491929,201.327690770163,259.962315160093,291.133329585014,277.242734712118,248.504567839061,253.800172968165,180.458458821565,240.444180540602,255.994902470672,252.780895270959,337.963609677171,191.951078928162
"2008-03-01",346.100305021556,260.3079164292,261.028329018893,209.250398532368,249.445203149572,200.124241701923,261.516296960487,283.791862676286,288.886374908553,256.57986309469,219.685588615084,168.310818487869,242.285795974417,268.659188277377,253.429560580062,331.40688993778,192.137671843662
"2008-04-01",355.281507687773,261.175532111463,262.080833265005,222.697562368631,251.176679442584,204.484556581003,263.489904237936,289.123746540558,278.660250358902,248.337890863224,243.264689738024,175.657770524379,251.723084927877,261.936528619661,249.702994537589,319.984557035508,207.009091825677
"2008-05-01",363.526989348951,265.037682857849,270.624170798426,230.294731801951,252.807858063556,207.766345655975,276.645530298554,285.513661468965,277.624312768864,258.017761565041,257.356747706435,174.27971207747,249.737213427521,282.853430368371,254.575380298107,261.034315461557,200.572634267961
"2008-06-01",362.544484148298,258.089908347935,267.810000925859,233.328712799681,257.325722625774,199.660141146177,274.011914749836,290.226382910448,293.510841365648,248.766256370606,266.59569482815,172.8386926973,250.059633762198,255.138957564945,246.301058977978,314.304841854745,207.175100068925
"2008-07-01",363.400760521793,263.868686243628,263.219241707399,230.526170023506,241.834496136269,204.328156767632,292.806494442675,291.987678300425,279.46574626744,249.458661976137,259.613041131895,177.324177356801,253.725638694723,257.202438156126,252.53324768394,320.873502075276,222.715812869664
"2008-08-01",358.767047068271,260.976733749482,268.783696973199,228.346716706412,258.690591934076,204.346737161925,279.128055054389,288.937768389558,287.57044952578,246.032268663313,228.716012309834,175.43840971451,248.622641701316,263.883109539603,246.341509437434,310.9734215351,210.40278177743
"2008-09-01",360.479158969214,256.52793100063,264.839805388027,223.468980580435,257.538848633508,205.25181345877,279.40870329766,289.32415748868,288.04715494896,251.630505773778,256.743171314138,175.824640106794,239.597424493603,266.67546693399,249.29550522574,311.035130177083,226.13948761224
"2008-10-01",357.5367347981,255.863672082471,269.377961689957,216.920032552113,259.314412011286,216.893014320624,272.205563205082,290.231112511453,286.745595033562,248.063453396039,252.370960987954,178.276047022076,251.081428473843,263.086991724088,250.625819114897,311.972695819661,210.37544622042
"2008-11-01",358.552476738344,259.906767131842,264.282664933032,219.780223325834,251.764751352544,208.091240582084,274.69867233052,289.041578327065,297.415115334175,249.311054602243,266.861719811593,182.496002679126,246.324823624847,248.17429199971,247.033859037248,316.465492394367,213.905410155678
"2008-12-01",355.551451065475,255.748141863649,262.770599224693,226.203835888272,260.902343576358,212.130557992677,293.578228685327,288.524329246533,277.752839995898,242.059732350265,257.785637025911,184.011983147323,253.61343944597,262.859638194843,251.136346273234,321.226469743003,211.438925596576
"2009-01-01",356.861538024237,264.494369392252,272.705577740073,239.884877156327,242.290582426077,208.053246741636,271.899417906443,293.184213983036,296.698423904461,250.008031737637,261.712344547356,184.797380053574,258.818496127805,286.124182720506,259.654756148301,321.012641146669,217.831282701151
"2009-02-01",365.879915706593,264.558063849478,274.884866812859,250.038663692076,256.710951079214,208.556373028192,286.244593502162,296.331389229776,288.466474554395,247.136473131221,266.581547326217,178.185654732221,261.329695876187,264.032376003783,259.228251859114,334.412679836343,219.296011502633
"2009-03-01",359.241653719798,255.523310084695,272.917072781411,230.495083154311,251.881442433482,202.498519664811,277.4738097069,290.151416266528,289.280216617267,250.383784901552,227.893805996498,168.769295302117,250.524171970309,283.51766059854,254.634883787248,320.735274418081,226.414680927261
"2009-04-01",351.112353583817,259.049175151818,262.319412214998,238.671269775844,251.472469330928,201.12974060739,274.829996967846,286.947627516696,286.205439228991,249.048533985924,237.803102171632,179.515144092337,254.951463369959,295.267488469474,253.668726672375,322.958555606304,206.195359441386
"2009-05-01",358.508827529636,263.475237099857,265.573954099415,224.870848105158,247.742540578311,210.719081379419,273.856324460931,292.614590608915,286.627659123605,247.051257669799,258.528343929098,185.005246027363,258.667051338827,267.317649767918,253.763485590268,334.476331216067,210.076579614363
"2009-06-01",361.488629218339,261.798411007699,256.07609857351,231.285962580292,254.094406223633,205.503105459338,282.783260192025,291.635704417699,279.752400208731,254.470434611121,278.527500473765,186.10555079317,250.869852159669,282.208860430737,252.13241433701,319.431541292463,221.540347283385
"2009-07-01",359.834438865359,258.063094825626,259.43007579606,241.344962757287,246.389510479914,203.880162272288,268.539678034711,288.375187989703,279.738016256094,241.836203810256,247.883066009576,182.394356486029,260.213321306552,279.019593142909,255.341556108266,316.085866075405,207.283811762604
"2009-08-01",352.84827971468,258.341395802774,265.516203275677,225.633520376166,252.60201600213,204.846966330086,270.095608929944,287.294046782467,287.088890583635,253.781760466112,242.417407877704,181.972515696305,249.498261027509,276.389475030319,248.129860723407,307.406228016115,231.409521663441
"2009-09-01",358.235404169248,263.464607771475,262.238585469601,229.544206552325,250.539406749166,201.438024794686,269.070484296636,290.086666932856,290.769880788008,245.867943911208,280.659909569953,173.466479672973,243.915976545554,273.627745881186,249.983900624671,323.858923147898,211.459800726609
"2009-10-01",357.858910944801,257.6325625598,263.815017936417,227.536361836408,251.960984935156,207.324643700436,267.131441534849,290.031811166205,291.509173821185,243.242444758716,269.841214111274,182.800581986814,260.668876557701,275.094025062026,248.845199361123,317.633940663866,221.312928387398
"2009-11-01",365.376689121716,257.287498215517,264.877264089163,232.901257517564,255.132457774892,212.70799479531,278.89774017474,290.786609189298,293.301359984762,250.832660093121,263.346843304327,182.401915218434,251.000970796059,273.584255038208,247.707628710489,319.754227620991,233.350243646621
"2009-12-01",363.504791520134,266.794315746612,262.857118114189,232.644897955425,256.70243527142,212.578543938746,270.5386800482,293.876786885124,273.093928371171,252.722164206612,262.896587487908,194.621233880675,258.574812993039,274.610811969221,259.260125558207,329.931732774914,224.787946391692
"2010-01-01",358.40869618043,266.354599920202,273.049429185879,220.905619251809,260.542585094623,209.031158144883,262.421418804532,294.214627678984,297.113992427122,250.429381113273,262.967326574544,192.386503503255,252.705132546142,299.637276663722,257.708881155583,332.809224994331,217.023080778107
"2010-02-01",365.197223788255,263.788827880866,273.267204642924,235.052053876977,253.906947874065,210.474214777337,277.793233971282,300.79490867615,279.809680934664,254.386327751615,262.774460722683,187.845167931607,252.477151746162,260.80254259415,263.948151122493,358.10810685333,228.960876607382
"2010-03-01",357.88508892065,267.237913537562,270.709256127414,230.012806633933,259.764172292136,210.425848775906,269.53534284083,290.15759651405,299.935604520786,245.669108377184,228.290223188968,172.139578241771,256.849099401602,286.170121274572,256.067627766417,320.220179561771,233.060654805796
"2010-04-01",367.1627320866,266.079495162985,272.897538557078,226.606258956076,255.049108130293,206.303846388756,276.275345162701,297.810614031303,301.879620168208,244.798607353771,244.174148600906,191.349529379246,253.009446388555,286.62374916275,255.586703500333,341.236527158769,211.311944578585
"2010-05-01",373.010206033037,266.967162819995,267.50651978432,234.901677337215,259.467132177535,208.510655894208,265.665257693695,296.135874762213,300.420292080047,245.033685940628,259.768510355994,190.739475040473,252.705864272641,293.214459427867,251.203546976713,336.53102449607,232.967075963006
"2010-06-01",374.717784072974,267.638969998793,265.202745900536,238.381655317161,260.686508829994,208.789331220764,275.999375941367,296.320305506391,303.166055857987,255.062556475324,249.859295924253,193.610643758456,251.644011694263,280.046672322532,253.756972215346,324.650193224947,223.748697062878
"2010-07-01",373.393093206665,267.54018527111,268.789547147025,236.180730470938,261.492994078579,210.828660537613,259.725808337416,298.241617511664,308.113820675895,252.090484338662,262.243282910587,187.954963663596,255.843876397837,283.942864323071,257.211969180522,321.675519778309,222.083859115596
"2010-08-01",370.57780005185,264.670281884756,266.139391748619,237.569214104206,259.403292897112,206.330756129719,267.460898407282,294.854481278936,289.555435631291,252.187183838333,239.658285851262,194.252920317297,259.269484630651,275.712812620921,259.307520487717,327.251107562104,230.557965556758
"2010-09-01",373.179288536207,267.122126918557,267.686302955878,224.451486717169,260.951051156359,214.078004705021,258.193704359872,299.257064027767,295.925395581448,250.185506004256,286.160555825202,192.129655413991,252.639210709755,288.500263910549,255.732472736765,329.689885678199,225.286908783979
"2010-10-01",372.070404105199,278.674719330673,279.743308388113,224.795027430258,250.970908522614,213.436554876202,259.957990189194,299.944610964811,308.089034180176,246.824633220503,290.156412001384,190.931298585792,249.530616637341,280.572736299365,255.924946581121,322.371649458857,242.496089280438
"2010-11-01",374.277524769107,266.508034474605,268.011731289758,241.200142604356,258.204600638058,217.506489628248,257.148588693273,300.517274847661,296.775695974673,259.400700214234,272.323767494038,199.351505472634,255.766615561209,280.245515218274,257.095117480844,343.032814931787,241.60226809178
"2010-12-01",374.588314746628,276.795930660974,272.432994199503,238.65238257666,266.248169112029,212.380792242255,266.939662771351,301.916700940799,267.592698155929,249.340210046116,270.17743390188,190.484205279039,261.75229407352,297.599895487686,263.53546367019,333.401986040562,203.501464207407
"2011-01-01",373.904882934394,265.903382214479,283.765791277794,236.289600582856,267.253917084927,221.728295961003,263.699925426859,303.879657420355,262.428444605122,267.919576417392,282.330890326626,191.501240777383,258.283390613223,290.713753117462,257.741000739863,342.545189720822,236.325831218022
