"SECTION_NAME","SECTION_OFFICE_NAME","GULLY_TYPE_NAME","START_METRES","END_METRES","EASTING","NORTHING"
"7050U4541_01 - GREENWOOD PK1: CRAIGS RD TO CRAIGS RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",125,125,298934,411115
"7050B0147_11 - CARROWREAGH RD1: BALLINLEA RD TO BALLYKENVER RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1943,1943,304647,434461
"7050B0062_05 - BALLYBOGEY RD1: TULLAGHGORE RD TO PORTRUSH RD RBT -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1848,1848,293860,427917
"7050U4135_01 - KILLANS RD1: VOW RD TO BENDOORAGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1686,1686,293312,417557
"7050U4519_26 - CARNANY PK1: CARNANY PK (29) TO CARNANY DR (31) -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",188,188,296423,425668
"7050U5524_22 - BELLISK PK: GORTACLEE ROAD TO BELLISK PK -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",12,12,324189,427096
"7050A5002_15 - ANN ST1: MARKET ST TO RATHLIN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",245,245,311620,440869
"7050U4508_58 - KIRKVIEW CLOSE: CASTLEVIEW AVENUE TO KIRKVIEW CLOSE -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",73,73,295439,426474
"7050B0016_08 - KILRAUGHTS RD2: KILRAUGHTS RBT1 TO GRACEHILL RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",53,53,296426,426094
"7050U4536_19 - CAIRNVIEW 2: CAIRNVIEW TO CDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",0,0,301449,418662
"7050C0086_02 - KNOCKAHOLLET RD1: MOYAN RD TO DRONES RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",945,945,305039,423509
"7050U5526_16 - DEANE PK1: DEANE PK TO KERB LINE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",34,34,306518,433023
"7050U4519_37 - CARNANY GDS1: CARNANY CRT (38)TO DEAD END -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",47,47,296280,425720
"7050C0084_08 - HILLSIDE RD1: ISLANDARRAGH RD TO ENTRANCE TO FARM -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1746,1746,309819,438043
"7050U5503_32 - WHITEHALL PL: CDS TO CDS -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",103,103,310438,440925
"7050U5505_03 - MOYLE RD1: MARKET ST TO CLARE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",613,613,311214,441363
"7050U5505_03 - MOYLE RD1: MARKET ST TO CLARE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",697,697,311187,441442
"7050B0015_12 - WHITE PK RD1: SCALLYS RD TO MAGHERY RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1464,1464,305788,444501
"7050B0015_12 - WHITE PK RD1: SCALLYS RD TO MAGHERY RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",20,20,306755,443599
"7050B0016_08 - KILRAUGHTS RD2: KILRAUGHTS RBT1 TO GRACEHILL RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1380,1380,297726,426112
"7050B0016_08 - KILRAUGHTS RD2: KILRAUGHTS RBT1 TO GRACEHILL RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2071,2071,298381,426329
"7050C0084_02 - CORKEY RD1: BALLYWEENY RD TO LOUGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2755,2755,308336,424008
"7050U4080_01 - MOYAVER RD1: BREGAGH RD TO DRONES RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",488,488,305693,431104
"7050U4503_04 - BECKETT CRT: BECKETT PK TO CDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2,2,293651,426865
"7050A0026_14 - NEWBRIDGE RD2: END OF DUAL CARRIAGEWAY TO PORTRUSH RD RBT -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1381,1381,292168,427503
"7050U4129_01 - BALLYWINDELLAND RD2: MACFIN RD TO COLERAINE BOUNDARY -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",670,670,290043,427353
"7050U5528_06 - COMMUNITY WK1: COMMUNITY WK TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",36,36,301609,435373
"7050U5503_04 - MAYO DR1: MAYO DR TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",12,12,310562,440507
"7050A5002_06 - WHITE PK RD1: ISLE RD TO CRAIGALLAPIN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",811,811,299816,443600
"7050A0044_01 - DRONES RD2: FROSSES RD TO BALLYPORTERY RD (LHS) -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2571,2571,304981,422374
"7050A0044_01 - DRONES RD2: FROSSES RD TO BALLYPORTERY RD (LHS) -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2935,2935,305039,422727
"7050B0016_03 - GARRYDUFF RD1: BURNQUARTER RD TO GALDANAGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",717,717,299357,421512
"7050U4502_12 - MARGARET SQUARE1: MARKET AV TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",3,3,294280,426183
"7050U4502_12 - MARGARET SQUARE1: MARKET AV TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",35,35,294311,426178
"7050U5500_08 - KNOCKLAYDE VW1: COLERAINE RD TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1,1,310916,440548
"7050C0087_02 - MOYAN RD1: KNOCKAHOLLET RD TO DRONES RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",25,25,303752,424468
"7050B0017_10 - STRAID RD3: MOYCRAIG RD TO BALLINLEA RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1885,1885,301054,440184
"7050B0017_10 - STRAID RD3: MOYCRAIG RD TO BALLINLEA RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2180,2180,301343,440242
"7050U4527_02 - HAWBANK PK1: HAWBANK PK TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",53,53,300871,430071
"7050C0084_04 - COOLKEERAN RD2: GLENBUSH RD TO ALTIRICHARD RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",324,324,307810,428960
"7050U4131_01 - BALLYBRAKES RD1: BALNAMORE RD TO MILLTOWN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1401,1401,294602,424975
"7050U4122_01 - CARROWDOON RD1: STATION RD TO ANTICUR RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",284,284,302173,419372
"7050U4515_05 - BANNVIEW PK: CDS TO CDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1,1,294674,424428
"7050B0096_02 - TOWNHILL RD1: BANN RD TO TAMLAGHT RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1314,1314,297040,412043
"7050U5516_12 - BALLYNESS PK1: BALLYNESS PK TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",23,23,293958,440073
"7050U4535_22 - OLD COURT MANOR1: DRUMADOON RD1 TO DEAD END -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1,1,306509,418240
"7050B0066_12 - KNOCK RD1: FROSSES RD TO CONAGHER RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2063,2063,295684,428945
"7050B0066_12 - KNOCK RD1: FROSSES RD TO CONAGHER RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2156,2156,295711,429034
"7050A0026_21 - FROSSES RD1: KILLAGAN RD TO LISNASOO RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1857,1857,305699,416926
"7050U4536_02 - MCCAMPHILL PK1: TULLAGHANS RD TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",82,82,301423,419262
"7050U5091_01 - BALLYVENNAGHT RD1: TORR RD TO END OF BITMAC SURFACE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",93,93,317385,440147
"7050U5091_01 - BALLYVENNAGHT RD1: TORR RD TO END OF BITMAC SURFACE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",102,102,317391,440141
"7050U5500_13 - FAIRHILL ST2: CASTLE ST TO END OF BITMAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",243,243,311515,440461
"7050U5502_02 - FOGARTY CRE1: RAMOAN RD TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",172,172,310678,440416
"7050B0096_02 - TOWNHILL RD1: BANN RD TO TAMLAGHT RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",3043,3043,297457,410407
"7050C0084_02 - CORKEY RD1: BALLYWEENY RD TO LOUGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1547,1547,308671,422864
"7050C0091_08 - VOW RD1: SHANAGHY RD TO BENDOORAGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",27,27,291843,417672
"7050U4125_01 - MULLAN RD2: FINVOY RD TO FARM LN -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",26,26,295683,421396
"7050C0099_01 - HAW RD1: STRAID RD TO CARNBORE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",266,266,294928,440084
"7050C0099_01 - HAW RD1: STRAID RD TO CARNBORE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",831,831,295268,439645
"7050U4535_28 - SPRINGHILL MNR3: SPRINGHILL MNR TO CDS (1 RHS) -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","?",57,57,0,0
"7050U5090_01 - TORR RD1: FARRANMACALLAN RD TO FARRANMALLACAN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",17,17,322614,439972
"7050U5090_01 - TORR RD1: FARRANMACALLAN RD TO FARRANMALLACAN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",175,175,322745,439961
"7050C0084_08 - HILLSIDE RD1: ISLANDARRAGH RD TO ENTRANCE TO FARM -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",3127,3127,310305,439275
"7050B0062_04 - BALLYBOGEY RD1: BENVARDIN RD TO TULLAGHGORE RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2263,2263,292937,430276
"7050U4122_01 - CARROWDOON RD1: STATION RD TO ANTICUR RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",217,217,302133,419426
"7050U4125_01 - MULLAN RD2: FINVOY RD TO FARM LN -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",166,166,295814,421346
"7050U4527_11 - MILL COTTAGE DR: MILL COTTAGE WAY TO END -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",136,136,300749,430271
"7050C0084_05 - COOLKEERAN RD1: ALTARICHARD RD TO GLENSHESK RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",3349,3349,307800,432766
"7050U4533_02 - BEN VISTA1: END OF CDS TO END OF CDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",29,29,308591,423047
"7050U5524_05 - DALRIADA AV1: COAST RD TO DALRIADA PK -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",194,194,324255,427619
"7050U4514_04 - LANDSDALE PK1: LANDSDALE PK(01) TO DEAD END[CDS1L] -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",89,89,297102,426226
"7050U5505_40 - MOYLE AVE: MOYLE PK TO CDS -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",176,176,310844,441207
"7050U5119_01 - NOVALLY RD1: STRAID RD TO WHITE PK RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1243,1243,309326,440677
"7050B0064_15 - BANN RD3: BANN BRIDGE TO GLEBE RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1017,1017,294477,413681
"7050U4098_03 - TOBER RD1: PHARIS RD TO DRONES RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2103,2103,305067,424175
"7050U5033_01 - ISLE RD1: WHITE PK RD TO DRUMNAGEE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",34,34,299083,443249
"7050U5033_01 - ISLE RD1: WHITE PK RD TO DRUMNAGEE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",73,73,299063,443218
"7050U5528_03 - MOSSIDE GDS1: MAIN ST TO MOSSIDE GDS -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",28,28,301505,435300
"7050U5039_01 - RED RD1: MOYCRAIG RD TO STRAID RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",8,8,300535,442902
"7050B0014_01 - BALLYEAMON RD1: BRIDGE ST TO KNOCKANS RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1958,1958,322500,426644
"7050B0147_11 - CARROWREAGH RD1: BALLINLEA RD TO BALLYKENVER RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2869,2869,305167,433733
"7050U4517_17 - DEHRA GDS1: GARRYDUFF RD TO DEHRA GDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",108,108,295796,425334
"7050U5503_27 - WHITEHALL CT: CDS TO CDS -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",26,26,310485,440536
"7050A0026_19 - FROSSES RD1: BURNQUARTER RD TO START OF DUAL CWAY -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",3129,3129,302829,421263
"7050U5505_09 - STROANSHESK PK1: KEMP PK TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",153,153,311184,441323
"7050A0026_17 - FROSSES RD1: KILRAUGHTS RBT1 TO GLENLOUGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1711,1711,297606,424918
"7050U5107_01 - MIDDLE PK RD1: COAST RD TO COAST RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1229,1229,323941,427036
"7050U5107_01 - MIDDLE PK RD1: COAST RD TO COAST RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1586,1586,323870,427387
"7050U4502_08 - ST JAMES RD1: TOWNHEAD ST TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",143,143,294472,426116
"7050U5084_01 - DRUMAROAN RD1: CUSHENDALL RD TO CARRICKMORE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1107,1107,314037,441555
"7050A5002_05 - WHITE PK RD1: BALLYALLAGHT RD TO ISLE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1504,1504,297749,442846
"7050A5002_05 - WHITE PK RD1: BALLYALLAGHT RD TO ISLE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1619,1619,297858,442887
"7050B0062_20 - FINVOY RD2: DRUMLEE RD TO LISHEEGAN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2219,2219,295801,418652
"7050B0062_20 - FINVOY RD2: DRUMLEE RD TO LISHEEGAN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",3211,3211,295851,418015
"7050A0026_21 - FROSSES RD1: KILLAGAN RD TO LISNASOO RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2276,2276,305806,416520
"7050B0066_13 - KNOCK RD1: CONAGHER RD TO CARNCULLAGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2799,2799,297712,431745
"7050A5002_25 - TROMRA RD1: GLENDUN RD TO GLENANN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2722,2722,322662,430682
"7050A0026_17 - FROSSES RD1: KILRAUGHTS RBT1 TO GLENLOUGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",815,815,296846,425389
"7050A0026_17 - FROSSES RD1: KILRAUGHTS RBT1 TO GLENLOUGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",895,895,296907,425336
"7050U5030_02 - CASTLENAGREE RD1: STRAID RD TO DUNDARAVE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",364,364,295240,440750
"7050B0014_01 - BALLYEAMON RD1: BRIDGE ST TO KNOCKANS RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2240,2240,322471,426364
"7050U4503_03 - BECKETT DR: BECKETT PK TO CDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",110,110,293579,426820
"7050A5002_20 - CUSHENDALL RD1: CAREYMILL RD TO GLENMAKEERAN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1694,1694,315813,440383
"7050B0016_08 - KILRAUGHTS RD2: KILRAUGHTS RBT1 TO GRACEHILL RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",205,205,296567,426147
"7050B0016_08 - KILRAUGHTS RD2: KILRAUGHTS RBT1 TO GRACEHILL RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",303,303,296659,426176
"7050B0016_03 - GARRYDUFF RD1: BURNQUARTER RD TO GALDANAGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",344,344,299046,421719
"7050B0062_19 - FINVOY RD2: LISLAGAN RD TO DRUMLEE RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1074,1074,295657,422226
"7050B0062_19 - FINVOY RD2: LISLAGAN RD TO DRUMLEE RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1101,1101,295656,422199
"7050U4134_02 - BENDOORAGH RD1: BANN RD TO KILLYMADDY RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",611,611,292970,422830
"7050C0079_02 - GLEN RD3: ALTMORE BURN BRIDGE TO GLENARIFF RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",3169,3169,322162,421601
"7050U5054_01 - LISNAGAT RD1: MOYCRAIG RD TO BALLINLEA RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2215,2215,303498,436438
"7050U5054_01 - LISNAGAT RD1: MOYCRAIG RD TO BALLINLEA RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2332,2332,303498,436438
"7050B0016_03 - GARRYDUFF RD1: BURNQUARTER RD TO GALDANAGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1022,1022,299607,421338
"7050B0066_10 - BANN RD2: DRUMAHISKEY RD TO MILLTOWN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2097,2097,294269,424390
"7050B0066_10 - BANN RD2: DRUMAHISKEY RD TO MILLTOWN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2386,2386,294473,424592
"7050C0082_01 - TORR RD1: CUSHENDALL RD TO BALLYVENNAGHT RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1436,1436,316796,440887
"7050A5002_25 - TROMRA RD1: GLENDUN RD TO GLENANN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1197,1197,322522,431839
"7050A5002_25 - TROMRA RD1: GLENDUN RD TO GLENANN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1820,1820,323002,431496
"7050C0091_12 - CHARLOTTE ST1: THE MEADOWS TO TOWN CLOCK -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",22,22,294065,425517
"7050U4518_01 - CHESTNUT GVE1: GARRYDUFF RD TO CHESTNUT GVE -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",126,126,296065,425400
"7050C0086_01 - KNOCKAHOLLET RD1: FROSSES RD TO MOYAN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1,1,301631,422279
"7050U5045_01 - HAW RD1: CARNBORE RD TO CASTLECATT RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",631,631,295620,438589
"7050U5045_01 - HAW RD1: CARNBORE RD TO CASTLECATT RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",689,689,295630,438532
"7050B0016_11 - KILRAUGHTS RD2: MOYAN RD TO DRONES RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",468,468,303436,426674
"7050B0016_01 - GARRYDUFF RD1: KILRAUGHTS RD RBT TO GLENLOUGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",847,847,296184,425122
"7050B0147_04 - KIRK RD B'INLEA RD1: TOPP RD TO MOSTRAGEE RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2579,2579,301225,431058
"7050C0081_03 - FIVEY RD1: DRONES RD TO COOLKEERAN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2213,2213,305569,429011
"7050C0081_03 - FIVEY RD1: DRONES RD TO COOLKEERAN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2225,2225,305558,429003
"7050B0062_10 - CHARLES ST1: TECHNICAL SCHOOL RBT TO MARKET ST -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",183,183,294803,425962
"7050B0062_22 - FINVOY RD2: BALLYMACONNELLY RD TO MONEYLECK RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",478,478,296396,415087
"7050B0062_22 - FINVOY RD2: BALLYMACONNELLY RD TO MONEYLECK RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",860,860,296530,414730
"7050U4517_01 - ARMOUR AV1: BALLYMENA RD TO RACEVIEW DR -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",172,172,295486,425679
"7050U4508_04 - TRINITY DR1: NEWAL RD TO JOHN ST -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",246,246,295100,426050
"7050A5002_25 - TROMRA RD1: GLENDUN RD TO GLENANN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2247,2247,322886,431093
"7050A5002_25 - TROMRA RD1: GLENDUN RD TO GLENANN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",3235,3235,322368,430266
"7050A0026_19 - FROSSES RD1: BURNQUARTER RD TO START OF DUAL CWAY -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2369,2369,302242,421750
"7050U4517_57 - RIVERVIEW PARK: CUL-DE-SAC TO CUL-DE-SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",129,129,294933,425209
"7050B0066_15 - CASTLECAT RD2: BENVARDIN RD TO SENEIRL RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",3333,3333,295636,436924
"7050B0094_01 - DRUMADOON RD1: FROSSES RD TO MAIN ST CLOUGHMILLS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",23,23,305137,418569
"7050U5091_01 - BALLYVENNAGHT RD1: TORR RD TO END OF BITMAC SURFACE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",476,476,317695,439932
"7050U4532_03 - TULLYVIEW2: TULLYVIEW ST_02 TO CDS (TEMP) -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",167,167,308417,425101
"7050C0087_02 - MOYAN RD1: KNOCKAHOLLET RD TO DRONES RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1813,1813,304271,422759
"7050U5081_01 - CHURCHFIELD RD1: CHURCHFIELD RD TO END OF BITMAC SURFACE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",694,694,314900,438251
"7050U4540_15 - GLEBE PK RASHARKIN1: GLEBE RD TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",12,12,297374,412829
"7050U5514_01 - DUNDARAVE PK1: MAIN ST LOWER TO MEADOW CRT -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",113,113,294143,440966
"7050U5526_08 - MAIN ST1: HILLSIDE RD TO CHURCH RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",32,32,306803,432834
"7050B0067_05 - BENVARDIN RD1: BALLYCLOGH RD TO CASTLECATT RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1826,1826,296259,433695
"7050U5119_01 - NOVALLY RD1: STRAID RD TO WHITE PK RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1197,1197,309292,440707
"7050B0064_15 - BANN RD3: BANN BRIDGE TO GLEBE RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",717,717,294191,413592
"7050U4068_01 - FEIGH RD2: BALLYKENVER RD TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1819,1819,302773,431311
"7050U5086_01 - FAIRHEAD RD1: TORR RD TO NATIONAL TRUST C/P -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1563,1563,317268,441967
"7050U5033_01 - ISLE RD1: WHITE PK RD TO DRUMNAGEE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",68,68,299066,443222
"7050U5503_04 - MAYO DR1: MAYO DR TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",0,0,310574,440513
"7050C0082_01 - TORR RD1: CUSHENDALL RD TO BALLYVENNAGHT RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1373,1373,316757,440927
"7050B0014_01 - BALLYEAMON RD1: BRIDGE ST TO KNOCKANS RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2200,2200,322478,426403
"7050U5504_01 - CLARE ST1: CASTLE ST TO MARKET ST -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",80,80,311356,440740
"7050B0016_08 - KILRAUGHTS RD2: KILRAUGHTS RBT1 TO GRACEHILL RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",110,110,296481,426110
"7050B0016_08 - KILRAUGHTS RD2: KILRAUGHTS RBT1 TO GRACEHILL RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",261,261,296619,426165
