"SECTION_NAME","SECTION_OFFICE_NAME","GULLY_TYPE_NAME","START_METRES","END_METRES","EASTING","NORTHING"
"7065U0154_41 - LOUGHRIES RD1: MOVILLA RD B172 TO DRUMAWHEY RD U284 -  ARDS","ARDS","Surface Type",1227,1227,353312,374410
"7065U0154_41 - LOUGHRIES RD1: MOVILLA RD B172 TO DRUMAWHEY RD U284 -  ARDS","ARDS","Surface Type",1450,1450,353529,374385
"7065U9107_37 - ALBION COURT: U9107_01 CASTLE LANE TO END CDS (FIRST ON RHS) -  ARDS","ARDS","Surface Type",39,39,345706,369411
"7065U9008_29 - BELAIR PK1: OLD HOLYWOOD RD TO END -  ARDS","ARDS","Surface Type",67,67,345761,375354
"7065U9017_41 - MEADOW PK3: ABBOT DR TO FAIRFIELD WAY -  ARDS","ARDS","Surface Type",210,210,350825,373768
"7065U0536_19 - THE CHANDERIES: STRANGFORD VIEW TO END -  ARDS","ARDS","Surface Type",62,62,357703,368258
"7065A0020_04 - KEMPE STONES RD41: KEMPE STONES RD RBT TO BALLYRAINEY RD -  ARDS","ARDS","Surface Type",486,486,347439,373709
"7065U9016_07 - BINNIAN AV1: CULMORE AV TO CARRIGHBEG AV -  ARDS","ARDS","Surface Type",61,61,349962,373880
"7065U9017_48 - FAIRFIELD PL1: MEADOW PK TO END -  ARDS","ARDS","Surface Type",43,43,350873,373776
"7065A0002_42 - MAIN RD PORTAVOGIE1: NEW HARBOUR RD C261 TO WARNOCKS RD C261 -  ARDS","ARDS","Surface Type",528,528,365577,359976
"7065U9200_11 - SALTWORKS ST1: MEETING HOUSE ST TO RAILWAY ST -  ARDS","ARDS","Surface Type",43,43,359361,379880
"7065C0256_02 - CARDY RD E1: BALLYDOONAN RD U118 TO CARDY RD U119 -  ARDS","ARDS","Surface Type",399,399,359007,370382
"7065U0227_43 - BALLYBEEN RD1: BALLYBEEN RD U226 TO BALLYCREELY RD U217 -  ARDS","ARDS","?",510,510,342343,366747
"7065U9016_12 - GRANSHA CL1: GREENWELL ST TO END -  ARDS","ARDS","Surface Type",24,24,349566,373966
"7065U9018_06 - LENAMORE PK2: WEST TO EAST END -  ARDS","ARDS","Surface Type",48,48,349679,373808
"7065A0002_53 - BALLYWALTER RD  41: GANAWAY RD U151 TO WOBURN RD U114 -  ARDS","ARDS","Surface Type",868,868,361447,373064
"7065A0021_08 - SAINTFIELD RD 41: RAVARA RD C296 TO BALLYGOWAN RBT -  ARDS","ARDS","Surface Type",58,58,342716,363385
"7065C0257_01 - INNISHARGY RD1: SHORE RD A20 TO KILLYVOLGAN RD U146 -  ARDS","ARDS","Surface Type",1881,1881,360934,365355
"7065C0257_01 - INNISHARGY RD1: SHORE RD A20 TO KILLYVOLGAN RD U146 -  ARDS","ARDS","Surface Type",2582,2582,361603,365560
"7065C0261_10 - HIGH ST BALLYHALBE1: VICTORIA GDS TO HARBOUR RD C261 -  ARDS","ARDS","Surface Type",172,172,364460,363649
"7065U9201_33 - GARRET ROCKS: FROM HSE NO 2 SOUTH TO T JCN OPP HSE NO 24 -  ARDS","ARDS","Surface Type",111,111,359038,378555
"7065B0021_02 - HIGH BANGOR RD1: NEWTOWNARDS RD TO KYLESTONE RD BOUNDARY -  ARDS","ARDS","Surface Type",2436,2436,355982,380822
"7065A0048_10 - COTTON RD 41: A0048_08 SIX ROADS RBT TO BAILE RD -  ARDS","ARDS","Surface Type",2149,2149,354904,379122
"7065A0048_10 - COTTON RD 41: A0048_08 SIX ROADS RBT TO BAILE RD -  ARDS","ARDS","Surface Type",2263,2263,355008,379168
"7065U0302_41 - BARRHALL RD1: BALLYQUINTIN RD U303 TO HOUSE NO 15 RHS -  ARDS","ARDS","Surface Type",1930,1930,360785,347775
"7065U9002_03 - MORAY CRES1:RUGBY GDS TO RUGBY GDS -  ARDS","ARDS","Surface Type",49,49,348684,373627
"7065U9000_04 - DAKOTA AV1: BLENHEIM DR TO BLENHEIM DR -  ARDS","ARDS","Side Entry",5,5,348323,372924
"7065U9000_04 - DAKOTA AV1: BLENHEIM DR TO BLENHEIM DR -  ARDS","ARDS","Side Entry",128,128,348400,372826
"7065U9013_19 - BEVERLEY RD1: BEVERLEY HTS TO BEVERLEY AV -  ARDS","ARDS","Surface Type",147,147,349778,375655
"7065A0021_15 - HIGH ST COMBER 41: FLYOVER TO CASTLE ST -  ARDS","ARDS","Surface Type",61,61,345655,369071
"7065A0021_15 - HIGH ST COMBER 41: FLYOVER TO CASTLE ST -  ARDS","ARDS","Surface Type",324,324,345873,369217
"7065U9101_20 - CARNESURE MANOR SPINE RD:  CARNESURE PK TO END -  ARDS","ARDS","Surface Type",52,52,345799,368574
"7065A0022_21 - BELFAST RD 41: BELFAST RD TO BALLYRAINEY RD C266 -  ARDS","ARDS","Surface Type",868,868,344530,370723
"7065A0022_21 - BELFAST RD 41: BELFAST RD TO BALLYRAINEY RD C266 -  ARDS","ARDS","Surface Type",923,923,344506,370774
"7065U9010_16 - WHITEWAYS1: MOUNTAIN RD TO U9010 32 FALCON PK -  ARDS","ARDS","Surface Type",106,106,348662,375303
"7065U0197_41 - BALLYBUNDEN RD1: BALLYMINISTRAGH RD TO COMBER RD A22 -  ARDS","ARDS","Surface Type",1289,1289,349475,360885
"7065A0020_11 - REGENT ST:  WILLIAM ST C251 TO MARY ST -  ARDS","ARDS","Surface Type",363,363,348890,374181
"7065U0142_43 - BALLYFRENCH RD1: MAIN RD A2 TO PORTAVOGIE RD C261 -  ARDS","ARDS","Surface Type",26,26,365793,361723
"7065C0254_03 - BALLYBLACK RD1: BALLYCASTLE RD U124 TO BALLYBLACK RD E C252 -  ARDS","ARDS","Surface Type",778,778,355782,372933
"7065U9012_05 - HILLCREST AV1: NORTH RD TO END -  ARDS","ARDS","Surface Type",5,5,349103,374797
"7065U9013_19 - BEVERLEY RD1: BEVERLEY HTS TO BEVERLEY AV -  ARDS","ARDS","Surface Type",68,68,349802,375730
"7065U0120_41 - TULLYKEVIN RD1: BALLYWALTER RD B5 TO DUNOVER RD C256 -  ARDS","ARDS","Surface Type",108,108,360558,368291
"7065U0301_41 - BALLYFOUNDER RD1: BALLYQUINTIN RD TO BALLYBLACK RD C260 -  ARDS","ARDS","Surface Type",527,527,362198,349142
"7065U0253_41 - RINGNEILL RD1: BALLYDRAIN RD C267 TO ST CAUSEWAY RD -  ARDS","ARDS","Surface Type",235,235,350059,365839
"7065A0021_15 - HIGH ST COMBER 41: FLYOVER TO CASTLE ST -  ARDS","ARDS","Surface Type",364,364,345906,369240
"7065A0021_07 - SAINTFIELD RD 42: VESTRY RD U212 TO RAVARA RD C296 -  ARDS","ARDS","Surface Type",958,958,342440,362790
"7065A0020_04 - KEMPE STONES RD41: KEMPE STONES RD RBT TO BALLYRAINEY RD -  ARDS","ARDS","Surface Type",207,207,347710,373812
"7065C0252_02 - BALLYBLACK RD E1: GRANGEE RD C254 TO MOSS RD B172 -  ARDS","ARDS","Surface Type",1394,1394,355768,374589
"7065U9600_51 - CARSONS DALE: START NORTH AT HSE 4 TO END SOUTH -  ARDS","ARDS","Surface Type",72,72,343784,364152
"7065U9850_17 - WESTLAND RD: DUNOVER RD B'WALTER TO STUMP RD -  ARDS","ARDS","Surface Type",276,276,362362,369391
"7065U0319_41 - ABBACY RD1: DEERPARK RD A20 TO LOUGH COWEY RD U318 -  ARDS","ARDS","Surface Type",887,887,359380,355894
"7065A0048_02 - DONAGHADEE RD NEWT1: MOVILLA RD TO WYNNDEL PK -  ARDS","ARDS","Surface Type",494,494,350182,374891
"7065B0021_01 - NEW RD DONAGHADEE1: WARREN RD TO MOAT ST -  ARDS","ARDS","Surface Type",398,398,358433,380193
"7065B0021_01 - NEW RD DONAGHADEE1: WARREN RD TO MOAT ST -  ARDS","ARDS","Surface Type",512,512,358324,380151
"7065U9206_10 - ASPEN: HIGH BANGOR RD DONAGHADEE TO END -  ARDS","ARDS","Surface Type",0,0,358241,380185
"7065A0022_16 - KILLINCHY RD 42: QUARRY RD C267 TO DRUMHIRK RD C268 -  ARDS","ARDS","Surface Type",196,196,348047,364657
"7065A0002_52 - WHITECHURCH RD 41: BAIRDSTOWN RD U149 TO GANAWAY RD U151 -  ARDS","ARDS","Surface Type",355,355,363119,370879
"7065U9350_08 - CASTLEVIEW:  NORTHEAST END TO SOUTHWEST END -  ARDS","ARDS","Surface Type",29,29,364846,357796
"7065U9950_08 - INISHANIER1: U9950 05 INISHAROAN TO U9950 09 INISHANIER -  ARDS","ARDS","Surface Type",0,0,352380,361617
"7065A0002_57 - MILLISLE RD  41: CRAIGBOYE RD U165 TO KILLAUGHEY RD C253 -  ARDS","ARDS","Surface Type",775,775,359334,378152
"7065U0217_41 - BALLYCREELY RD1: BELFAST RD A23 TO HILLSBOROUGH RD B178 -  ARDS","ARDS","Surface Type",936,936,342539,366247
"7065U9650_05 - CHURCH VW4: ANN ST TO END -  ARDS","ARDS","Surface Type",37,37,359550,351074
"7065U9201_21 - THE ANCHORAGE1: U9201 19 EDGEWATER BAY TO END -  ARDS","ARDS","Surface Type",29,29,359074,378637
"7065U9017_27 - ABBOT CRT1: ABBOT CRT TO ABBOT CRT -  ARDS","ARDS","Surface Type",49,49,351130,374234
"7065A0002_48 - SPRINGVALE RD 41: KIRCUBBIN RD C257 TO GREYABBEY RD -  ARDS","ARDS","Surface Type",364,364,362917,367552
"7065A0002_48 - SPRINGVALE RD 41: KIRCUBBIN RD C257 TO GREYABBEY RD -  ARDS","ARDS","Surface Type",1210,1210,362813,368382
"7065U0132_41 - STOCKBRIDGE RD1: WARREN RD A2 TO HIGH BANGOR RD -  ARDS","ARDS","Surface Type",327,327,356751,381966
"7065U0263_41 - BALLYNICHOL RD1: OLD BALLYGOWAN RD TO DRUMKIRK RD C268 -  ARDS","ARDS","Surface Type",324,324,344914,367036
"7065U9010_13 - WHINPARK RD1: GLENBURN RD TO END -  ARDS","ARDS","?",213,213,0,0
"7065C0252_01 - BALLYBLACK RD E1: MANSE RD C255 TO GRANGEE RD C254 -  ARDS","ARDS","Surface Type",289,289,357521,372095
"7065C0254_02 - BALLYBLACK RD1: BOWTOWN RD U126 TO BALLYCASTLE RD U124 -  ARDS","ARDS","Surface Type",977,977,353302,372898
"7065C0260_05 - ARDMINNAN RD MANSE1: ARDMINNAN RD U309 TO PORTAFERRY RD A2 -  ARDS","ARDS","Surface Type",130,130,364101,353837
"7065C0260_05 - ARDMINNAN RD MANSE1: ARDMINNAN RD U309 TO PORTAFERRY RD A2 -  ARDS","ARDS","Surface Type",2080,2080,363811,355677
"7065U9650_10 - ROCKFIELD PK1: BALLYPHILIP RD TO END -  ARDS","ARDS","Surface Type",145,145,360103,350984
"7065A0020_11 - REGENT ST:  WILLIAM ST C251 TO MARY ST -  ARDS","ARDS","Surface Type",262,262,348789,374195
"7065A0020_05 - KEMPE STONES RD: BALLYRAINEY RD C266 TO COUNCIL SIGN -  ARDS","ARDS","Surface Type",33,33,346696,373649
"7065A0020_05 - KEMPE STONES RD: BALLYRAINEY RD C266 TO COUNCIL SIGN -  ARDS","ARDS","Surface Type",130,130,346604,373681
"7065U9017_12 - STRANGFORD HTS1: BOWTOWN RD TO OLD MOVILLA RD -  ARDS","ARDS","Surface Type",309,309,350051,374104
"7065U9650_04 - ARMSTRONG AV1: MARIAN WAY TO END -  ARDS","ARDS","Surface Type",86,86,359664,351165
"7065U9001_14 - NENDRUM WAY1: WINDSOR AV TO CUAN PL -  ARDS","ARDS","Surface Type",7,7,348117,373633
"7065U9022_08 - GREGSTOWN PK1: U9022 06 GREGSTOWN PK TO END -  ARDS","ARDS","Surface Type",64,64,350631,373398
"7065C0367_04 - BALLYBUNDEN RD1: KILMOOD RD U197 TO C367 05 BALLYMINSTRAGH RD -  ARDS","ARDS","Surface Type",321,321,347210,362491
"7065U9017_54 - AUDLEY'S CL1: AUDLEY'S DR TO END -  ARDS","ARDS","Surface Type",27,27,350415,374086
"7065A0022_20 - BELFAST RD COMBER 1: BELFAST RD RBT A21 TO BELFAST RD RHS -  ARDS","ARDS","Surface Type",442,442,345671,369007
"7065A0021_19 - NEWTOWNARDS RD41: START OF DUAL C/WAY TO A0021 52 NEWTOWNARDS RD RBT (TO COMBER) -  ARDS","ARDS","Surface Type",2424,2424,347121,369513
"7065U0113_41 - KILLAUGHEY RD S1: MOSS RD B172 TO MOSS RD B172 -  ARDS","ARDS","Surface Type",153,153,356177,375549
"7065U0246_42 - LONGLANDS RD1: NEWTOWNARDS RD A2 TO RINGCREEVY RD U244 -  ARDS","ARDS","Side Entry",33,33,348388,370341
"7065A0020_16 - PORTAFERRY RD NEWT1: NEW RD A21 TO OLD SHORE RD U126 -  ARDS","ARDS","?",42,42,0,0
"7065C0267_05 - TULLYNAKILL RD1: QUARRY RD C267 TO ARDMILLAN RD U257 -  ARDS","ARDS","Surface Type",1244,1244,349866,364675
"7065C0267_05 - TULLYNAKILL RD1: QUARRY RD C267 TO ARDMILLAN RD U257 -  ARDS","ARDS","Surface Type",1611,1611,350115,364424
"7065U9023_07 - OLD FORGE GREEN1: OLD FORGE LANE TO END -  ARDS","ARDS","Surface Type",11,11,351270,374684
"7065U9350_01 - KIRKSTOWN PK1: OPP HO 19 CALHANE GDS TO END -  ARDS","ARDS","Surface Type",38,38,363501,356680
"7065A0021_29 - BANGOR RD 42: START OF DUAL C/WAY TO MAIN ST CONLIG -  ARDS","ARDS","Surface Type",516,516,349843,376226
"7065A0002_41 - CLOUGHEY RD 41: KIRCUBBIN RD B173 TO NEW HARBOUR RD C261 -  ARDS","ARDS","Surface Type",2250,2250,365481,359391
"7065C0259_01 - LOUGHDOO RD1: DEERPARK RD A20 TO CLOUGHEY RD A2 -  ARDS","ARDS","Surface Type",1621,1621,361438,355859
"7065U9650_16 - CUAN AV1: CDS1 LHS CUAN AV TO END -  ARDS","ARDS","Surface Type",14,14,359616,350337
"7065U9600_07 - PROSPECT CRT1: PROSPECT RD TO END -  ARDS","ARDS","Surface Type",62,62,342710,364077
"7065A0021_29 - BANGOR RD 42: START OF DUAL C/WAY TO MAIN ST CONLIG -  ARDS","ARDS","Surface Type",567,567,349851,376284
"7065U9600_08 - PROSPECT PK2: PROSPECT RD TO END -  ARDS","ARDS","Surface Type",58,58,342763,364175
"7065U9008_17 - GALLA WAY1: SARATOGA AV TO END -  ARDS","ARDS","Surface Type",91,91,348098,375085
"7065C0254_03 - BALLYBLACK RD1: BALLYCASTLE RD U124 TO BALLYBLACK RD E C252 -  ARDS","ARDS","Surface Type",1117,1117,356067,373116
"7065U9004_04 - GIBSON'S LN: MILL ST TO REGENT ST -  ARDS","ARDS","Side Entry",3,3,348766,374121
"7065U0126_42 - BOWTOWN RD1: BALLYREAGH RD U127 TO OLD SHORE RD U126 -  ARDS","ARDS","Surface Type",113,113,350565,373488
"7065U9014_65 - HERON LODGE CDS: HERON LODGE SPINE RD TO END -  ARDS","ARDS","Surface Type",21,21,350892,374425
"7065U0536_01 - CUAN GDS1: NEWTOWNARDS RD TO END -  ARDS","ARDS","Surface Type",157,157,357742,367926
"7065U9000_01 - LANDSDOWNE RD1: COMBER RD A21 TO U9000_68 LANDSDOWNE RD -  ARDS","ARDS","Surface Type",255,255,348638,372081
"7065U0161_41 - MOUNTAIN RD1: CRAWFORDSBURN RD C251 TO WHITEWAYS -  ARDS","ARDS","?",545,545,348389,376480
"7065U9002_13 - CIRCULAR RD2: COMBER RD TO TO MILL ST -  ARDS","ARDS","Surface Type",698,698,348325,373810
"7065C0263_04 - BELFAST RD8: BALLYBARNES RD U104 TO MILECROSS RD U101 -  ARDS","ARDS","Surface Type",1156,1156,346951,374874
"7065A0020_19 - NEWTOWNARDS RD GRE1: SPRING LN U160 TO MAIN ST B5 -  ARDS","ARDS","Surface Type",880,880,357296,368328
"7065A0002_62 - WARREN RD  41: NEW RD TO BOUNDARY SIGN -  ARDS","ARDS","Surface Type",2036,2036,357425,381838
"7065U9018_09 - LENAMORE PK CDS2 : NORTH TO SOUTH -  ARDS","ARDS","Surface Type",57,57,349631,373815
"7065U9102_05 - THE MILL STREAM1: U9102 04 THE MILL STREAM TO END -  ARDS","ARDS","Surface Type",37,37,345264,368600
"7065A0020_19 - NEWTOWNARDS RD GRE1: SPRING LN U160 TO MAIN ST B5 -  ARDS","ARDS","Surface Type",111,111,356566,368574
"7065U9014_95 - CRONSTON COTTAGE AVENUE: U9014_48 ENT OPP HSE NO 46 TO END CDS AT HSE NO 14 -  ARDS","ARDS","Surface Type",102,102,350838,375129
"7065C0261_02 - HARBOUR RD PORTAVO1: NEW HARBOUR RD TO NEW RD U321 -  ARDS","ARDS","Surface Type",158,158,365974,359828
"7065A0021_18 - NEWTOWNARDS RD41: A0021 52 NEWTOWNARDS RD RBT TO END OF DUAL C/WAY (TO ARDS) -  ARDS","ARDS","Surface Type",1304,1304,347981,370215
"7065A0021_20 - COMBER RD N'ARDS: END DUAL C'WAY TO CIRCULAR RD -  ARDS","ARDS","?",1964,1964,0,0
"7065U9010_35 - FALCON AV1: U9010 16 WHITEWAYS TO END -  ARDS","ARDS","Surface Type",98,98,348904,375550
"7065A0022_12 - KILLYLEAGH RD 41: ARDVIEW RD TO SAINTFIELD RD C271 -  ARDS","ARDS","Surface Type",136,136,350570,359201
"7065A0021_27 - BANGOR RD 41: ZION PL RBT TO NORTH RD -  ARDS","ARDS","Surface Type",144,144,349584,374403
"7065U9008_09 - PASCALI DR1: SARATOGA AV TO KORONA PK -  ARDS","ARDS","Surface Type",71,71,348015,374856
"7065U9108_10 - CRESENT GVE1: NEWTOWNARDS RD A221 TO END -  ARDS","ARDS","Surface Type",41,41,346406,369505
"7065B0172_01 - MOVILLA RD2: DONAGHADEE RD A48 TO BALLYREAGH RD U127 -  ARDS","ARDS","Surface Type",140,140,350005,374485
"7065U0126_44 - OLD SHORE RD1: BOWTOWN RD U126 TO PORTAFERRY ST A20 -  ARDS","ARDS","Surface Type",626,626,350104,373155
"7065U9400_22 - CASTLE COTTAGE CL: SOUTH END AT HSE 27 TO NORTH END AT HSE 45 -  ARDS","ARDS","Surface Type",36,36,358114,372355
"7065A0022_21 - BELFAST RD 41: BELFAST RD TO BALLYRAINEY RD C266 -  ARDS","ARDS","Surface Type",1289,1289,344353,371104
"7065A0021_21 - SOUTH ST 41: CIRCULAR RD TO UPPER CRT ST -  ARDS","ARDS","Surface Type",383,383,348908,373818
"7065U0245_41 - BALLYHENRY RD1: NEWTOWNARDS RD A21 TO UNICARVAL RD U247 -  ARDS","ARDS","Surface Type",39,39,347451,369884
"7065U9003_08 - MILL ST CRT1: NORTH END TO SOUTH END -  ARDS","ARDS","Surface Type",45,45,348612,374009
"7065U9108_44 - NEWTOWNARDS RD CDS1: A0221 02 NEWTOWNARDS RD TO END -  ARDS","ARDS","Surface Type",124,124,346971,369488
"7065U9201_35 - OYSTER COVE: FROM HSE NO 1 NORTH TO HSE NO 17 AT END -  ARDS","ARDS","Surface Type",0,0,358983,378544
"7065A0002_57 - MILLISLE RD  41: CRAIGBOYE RD U165 TO KILLAUGHEY RD C253 -  ARDS","ARDS","Surface Type",278,278,359303,377661
"7065U9201_03 - GREENBANK AV1: MILLISLE RD A2 TO END -  ARDS","ARDS","Surface Type",5,5,359342,379313
"7065U9008_06 - FRENSHAM RD1: SHIRALEE DR TO SARATOGA AV -  ARDS","ARDS","Surface Type",54,54,348000,374796
"7065C0253_03 - KILLAUGHEY RD1: BALLYHAY RD U112 LEFT TO HIGH ST A2 -  ARDS","ARDS","Surface Type",1429,1429,358661,379006
"7065U0152_41 - GREYSTONE RD1: WHITECHURCH RD A2 TO DUNOVER RD N U182 -  ARDS","ARDS","Surface Type",2267,2267,360607,371360
"7065A0002_41 - CLOUGHEY RD 41: KIRCUBBIN RD B173 TO NEW HARBOUR RD C261 -  ARDS","ARDS","Surface Type",1952,1952,365439,359098
"7065A0022_15 - COMBER RD 41: BALLYMINISTRAGH RD C367 TO QUARRY RD -  ARDS","ARDS","Surface Type",1181,1181,349092,362640
"7065A0022_15 - COMBER RD 41: BALLYMINISTRAGH RD C367 TO QUARRY RD -  ARDS","ARDS","Surface Type",1186,1186,349085,362642
"7065U9650_46 - MILL VW1: START SW TO END NE -  ARDS","ARDS","Surface Type",86,86,359749,350362
"7065U9650_46 - MILL VW1: START SW TO END NE -  ARDS","ARDS","Surface Type",86,86,359749,350362
"7065U9014_59 - ROSSYLN PK1: MANDEVILLE AV TO END -  ARDS","ARDS","?",25,25,351262,374827
"7065U0155_41 - BALLYWHISKIN RD1: BALLYHASKIN RD TO BALLYWALTER RD A2 -  ARDS","ARDS","Surface Type",449,449,361296,373461
"7065U0126_41 - BOWTOWN RD2: FINLAY'S RD C254 TO BALLYREAGH RD U127 -  ARDS","ARDS","Surface Type",444,444,351956,372951
"7065U9300_25 - SEAHAVEN AVENUE: ENT OPP HSE NO 10 SEAHAVEN DRIVE TO HSE NO 19 AT END -  ARDS","ARDS","Surface Type",10,10,365647,359716
"7065U9017_13 - ABBOT DR1: MOVILLA RD TO END -  ARDS","ARDS","Surface Type",351,351,350777,374057
"7065U9017_13 - ABBOT DR1: MOVILLA RD TO END -  ARDS","ARDS","Surface Type",326,326,350794,374076
"7065U0112_42 - WINDMILL RD2: MOSS RD B172 TO KILLAUGHEY RD C253 -  ARDS","ARDS","Surface Type",1018,1018,357175,376663
"7065U9001_19 - LINDEN PL1: DONARD AV TO END -  ARDS","ARDS","Surface Type",6,6,348246,373716
"7065U9203_11 - BARNAGH PK1: CDS3 BARNAGH PK TO END -  ARDS","ARDS","Surface Type",19,19,358663,379677
"7065U9011_07 - NORTH RD2: GLENBURN RD TO TRAFFIC LTS AT A21 -  ARDS","ARDS","Surface Type",729,729,349627.9,375257.34
"7065U9003_08 - MILL ST CRT1: NORTH END TO SOUTH END -  ARDS","ARDS","Surface Type",61,61,348618,373994
"7065U9109_17 - LABURNUM WAY: NEWTOWNARDS RD TO END -  ARDS","ARDS","Surface Type",151,151,346789,369319
"7065C0271_04 - SAINTFIELD RD4: BALLYMACASHEN RD U326 TO KILLYLEAGH RD A22 -  ARDS","ARDS","Surface Type",470,470,347750,360513
"7065A0020_17 - PORTAFERRY RD NEWT2: OLD SHORE RD TO MOUNTSTEWART RD -  ARDS","ARDS","Surface Type",764,764,350635,372585
"7065U9006_03 - MANSE PK1: MANSE RD TO END -  ARDS","ARDS","Surface Type",168,168,347798,374207
"7065U0321_41 - ARDVIEW1: KILLYLEAGH RD A22 TO BAYVIEW RD U368 -  ARDS","ARDS","Surface Type",326,326,350865,359349
"7065U9002_13 - CIRCULAR RD2: COMBER RD TO TO MILL ST -  ARDS","ARDS","Surface Type",138,138,348721,373445
"7065U9000_22 - CANBERRA GDS1 CDS: CANBERRA GDS1 TO END -  ARDS","ARDS","Surface Type",7,7,348776,372365
"7065U9108_01 - COPELAND CRE1: NEWTOWNARDS RD A221 TO COPELAND CRE -  ARDS","ARDS","Surface Type",331,331,346659,369710
"7065U9108_27 - COPELAND CRE1: DERMOTT AV TO COPELAND RD -  ARDS","ARDS","Surface Type",109,109,346819,369569
"7065A0020_02 - KEMPE STONES RD  41: COUNCIL SIGN TO BALLYRAINEY RD C266 -  ARDS","ARDS","Surface Type",1314,1314,345671,373908
"7065A0020_02 - KEMPE STONES RD  41: COUNCIL SIGN TO BALLYRAINEY RD C266 -  ARDS","ARDS","Surface Type",1559,1559,345910,373856
"7065U9022_03 - STRANGFORD GATE DR:  STRANGFORD GATE TO END -  ARDS","ARDS","Surface Type",6,6,350277,373619
"7065U9022_03 - STRANGFORD GATE DR:  STRANGFORD GATE TO END -  ARDS","ARDS","Surface Type",95,95,350246,373687
"7065A0020_12 - FRANCES ST  41: MARY ST TO FRANCES ST -  ARDS","ARDS","Surface Type",75,75,348982,374164
"7065A0021_20 - COMBER RD N'ARDS: END DUAL C'WAY TO CIRCULAR RD -  ARDS","ARDS","?",388,388,0,0
"7065A0020_22 - SHORE RD KIRCUBBIN1: INISHARGY RD C257 TO BLACKHALL ST -  ARDS","ARDS","Surface Type",730,730,359532,363601
"7065A0021_28 - BANGOR RD  41: NORTH RD TO START OF DUAL CARRIAGEWAY -  ARDS","ARDS","Surface Type",288,288,349713,375561
"7065A0022_15 - COMBER RD 41: BALLYMINISTRAGH RD C367 TO QUARRY RD -  ARDS","ARDS","Surface Type",2186,2186,348618,363522
"7065U9007_01 - CORRY ST1: WILLIAM ST TO HARDFORD LK -  ARDS","ARDS","Surface Type",134,134,348428,374399
"7065U9014_05 - ABBEYDALE GDS1: ABBEYDALE PK TO ABBEYDALE GDS -  ARDS","ARDS","Surface Type",227,227,350441,374568
"7065U0256_41 - THE STRAITS1: KILLINCHY RD A22 TO LISBANE RD U252 -  ARDS","ARDS","Surface Type",1052,1052,349156,364449
"7065U9008_04 - FITZJAMES PK1: GLENFORD RD TO END -  ARDS","ARDS","Surface Type",73,73,348053,374602
"7065U9017_46 - FAIRFIELD CRT1: MEADOW PK TO FAIRFIELD CRT -  ARDS","ARDS","Surface Type",6,6,350784,373816
"7065A0020_28 - DEERPARK RD 41: LOUGHCOWEY RD U318 TO MOUNTAIN RD U319 -  ARDS","ARDS","Surface Type",278,278,360105,354096
"7065A0020_28 - DEERPARK RD 41: LOUGHCOWEY RD U318 TO MOUNTAIN RD U319 -  ARDS","ARDS","Surface Type",308,308,360111,354067
"7065U9850_27 - WESTLAND DR2: START SOUTH TO END NORTH -  ARDS","ARDS","Surface Type",11,11,362247,369471
"7065U9850_27 - WESTLAND DR2: START SOUTH TO END NORTH -  ARDS","ARDS","Surface Type",64,64,362226,369521
"7065U9016_19 - BINNIAN CRT1: START NW TO END SE -  ARDS","ARDS","Surface Type",103,103,349932,373864
"7065A0021_27 - BANGOR RD 41: ZION PL RBT TO NORTH RD -  ARDS","ARDS","Surface Type",375,375,349595,374633
"7065U0319_41 - ABBACY RD1: DEERPARK RD A20 TO LOUGH COWEY RD U318 -  ARDS","ARDS","Surface Type",1245,1245,359092,356052
"7065C0271_04 - SAINTFIELD RD4: BALLYMACASHEN RD U326 TO KILLYLEAGH RD A22 -  ARDS","ARDS","Surface Type",155,155,347437,360470
"7065C0271_04 - SAINTFIELD RD4: BALLYMACASHEN RD U326 TO KILLYLEAGH RD A22 -  ARDS","ARDS","Surface Type",182,182,347463,360479
"7065A0002_35 - FERRY ST 41: THE STRAND U301 TO CHURCH ST A20 -  ARDS","ARDS","Surface Type",117,117,359391,350837
"7065C0266_01 - BALLYRAINEY RD1: BELFAST RD TO U0245_42 BALLYALTON RD -  ARDS","ARDS","Surface Type",878,878,345062,371575
"7065U9650_33 - ASHMOUNT DR1: ASHMOUNT DR NO41 TO END -  ARDS","ARDS","Surface Type",76,76,359753,350972
"7065U0321_41 - ARDVIEW1: KILLYLEAGH RD A22 TO BAYVIEW RD U368 -  ARDS","ARDS","Surface Type",1082,1082,350891,360069
"7065U9019_02 - MARKET ST5: CASTLE ST TO GREENWELL ST -  ARDS","ARDS","Surface Type",54,54,349307,373953
"7065U9106_06 - GLEN LK1: COMBER BYE PASS TO GLEN RD C270 -  ARDS","ARDS","Side Entry",61,61,345264,369411
"7065A0023_02 - BELFAST RD 41: TULLYGARVIN RD U223 TO BALLYCREELY RD U217 -  ARDS","ARDS","Surface Type",934,934,342298,365130
"7065U9201_30 - ASHBROOKE1: U9201 29 ASHBROOKE TO END -  ARDS","ARDS","Surface Type",27,27,358657,378890
"7065U9013_17 - BEVERLEY CRESENT1: BEVERLEY AV TO STREET LIGHT NO 5 -  ARDS","ARDS","Surface Type",318,318,350048,375502
"7065U9001_04 - RATHMULLAN DR1: WINDSOR AV TO ARDMILLAN CRE -  ARDS","ARDS","Surface Type",273,273,348360,373329
