"SECTION_NAME","SECTION_OFFICE_NAME","GULLY_TYPE_NAME","START_METRES","END_METRES","EASTING","NORTHING"
"7065U6205_06 - MOURNE VW RD1: DUNDRUM RD A2 TO END -  DOWN","DOWN","Surface Type",154,154,337920,332457
"7065U6205_06 - MOURNE VW RD1: DUNDRUM RD A2 TO END -  DOWN","DOWN","Surface Type",370,370,337761,332598
"7065A0024_09 - CHURCH RD1: SPA RD B175 TO RUC STATION -  DOWN","DOWN","Surface Type",471,471,337020,351862
"7065U4235_01 - RIVERSIDE EST1: C0323 04 LEITRIM RD N TO C0323 04 LEITRIM RD S -  DOWN","DOWN","Surface Type",64,64,330458,339146
"7065C0323_02 - SLIEVENABOLEY RD1: B0007 03 RATHFRILAND RD TO U4216 01 LEGANANNY HALL RD -  DOWN","DOWN","Surface Type",1780,1780,327193,343464
"7065A0007_07 - SAINTFIELD RD2: B0007_06 KILLYLEAGH ST TO  U6400_29 LISSARA CLOSE -  DOWN","DOWN","Surface Type",242,242,345220,352393
"7065U0225_02 - TULLYNASOO RD1: DRUMLEE RD U226 TO NEWCASTLE RD A50 -  DOWN","DOWN","Surface Type",1273,1273,329176,336709
"7065U0208_02 - CORRIGS RD1: CARNACAVILL RD B180 TO CASTLEWELLAN RD A50 -  DOWN","DOWN","Surface Type",1282,1282,337188,333163
"7065U0145_01 - CARGAGH RD1: DOWNPATRICK RD B2 TO ROCKS CHAPEL RD U146 -  DOWN","DOWN","Surface Type",1616,1616,345379,349708
"7065U6208_01 - SHIMNA RD1: BRYANSFORD RD TO BRYANSFORD AV -  DOWN","DOWN","Surface Type",479,479,337522,331319
"7065U6101_01 - THE DRUMLINS1: DROMORE RD B7 TO END -  DOWN","DOWN","Surface Type",124,124,335813,352207
"7065U6105_12 - WINDMILL LN1: CROSSGAR RD TO HARMONY RD -  DOWN","DOWN","Surface Type",224,224,336926,352539
"7065U1217_01 - MYRA RD1: ST PATRICKS WAY U1221 TO STRANGFORD RD A25 -  DOWN","DOWN","Surface Type",1836,1836,354603,348646
"7065U6001_27 - VIANSTOWN LODGE: VIANSTOWN RD TO END -  DOWN","DOWN","Surface Type",59,59,348392,343027
"7065A0050_24 - BANN RD2: U4324 02 MAGHERAMAYO RD TO A0025 CASTLEWELLAN -  DOWN","DOWN","Surface Type",5423,5423,333740,336062
"7065U6105_24 - HILLFOOT CRE1: SIDE HOUSE 67 TO END -  DOWN","DOWN","Surface Type",6,6,337497,352266
"7065U6009_31 - RIVERVIEW DR1: MONEYBOT RD TO END -  DOWN","DOWN","Surface Type",61,61,350255,345549
"7065U0347_59 - THE NURSERY1: U0347 58 THE NURSERY TO END -  DOWN","DOWN","Surface Type",16,16,352480,352206
"7065A0002_19 - MAIN ST10: FISHERMANS ROW U241 TO DOWNPATRICK RD B176 -  DOWN","DOWN","Surface Type",661,661,353489,336660
"7065C0323_02 - SLIEVENABOLEY RD1: B0007 03 RATHFRILAND RD TO U4216 01 LEGANANNY HALL RD -  DOWN","DOWN","Surface Type",3232,3232,327925,342224
"7065C0322_09 - BALLYMACKILREINY R1: B0007 05 MONEYSLANE RD TO U4318 01 MILLVALE RD -  DOWN","DOWN","Surface Type",1,1,325869,341019
"7065U6102_05 - KINEDALE PK CDS 1 LHS:  KINEDALE PK TO END -  DOWN","DOWN","Surface Type",22,22,335851,353109
"7065U6102_05 - KINEDALE PK CDS 1 LHS:  KINEDALE PK TO END -  DOWN","DOWN","Surface Type",88,88,335908,353074
"7065B0001_08 - ST PATRICK'S AV1: POUND LN TO MARKET ST A25 -  DOWN","DOWN","Surface Type",391,391,348618,344357
"7065C0308_02 - CLONVARAGHAN RD1: WOOD RD C324 TO SLIEVENISKY RD U152 -  DOWN","DOWN","Surface Type",340,340,335018,340866
"7065B0006_04 - MANSE RD4: CARRICKMANNON RD C272 TO DARRAGH RD C274 -  DOWN","DOWN","Surface Type",1407,1407,345342,357829
"7065B0180_01 - OLD RD2: DUNDRUM RD A2 TO OLD RD C377 -  DOWN","DOWN","Surface Type",415,415,339636,335873
"7065C0293_06 - CARNREAGH RD1: BALLYNAHINCH RD B175 TO DUNMORE RD U129 -  DOWN","DOWN","Surface Type",2360,2360,336317,343864
"7065U0372_02 - CARSONSTOWN RD1: STATION RD B6 TO CROSSGAR RD A7 -  DOWN","DOWN","Surface Type",859,859,342813,358744
"7065U6103_02 - WILLOW CRE1: LANGLEY RD TO LANGLEY RD -  DOWN","DOWN","Surface Type",177,177,336297,353187
"7065U0256_12 - BAY COURT: 14 MAIN ST TO END CDS -  DOWN","DOWN","Surface Type",9,9,353573,336509
"7065A0024_12 - MAIN ST1: A0049_01 LISBURN STREET TO CROSSGAR RD B7 -  DOWN","DOWN","Surface Type",56,56,336628,352528
"7065U6106_02 - KNOCKDENE PK CDS R1: KNOCKDENE PK TO END -  DOWN","DOWN","Surface Type",6,6,336027,353324
"7065B0180_14 - BRYANSFORD RD1: BRYANSFORD AV RABOUT TO CENTRAL PROM TS -  DOWN","DOWN","Surface Type",695,695,337253,331109
"7065B0180_14 - BRYANSFORD RD1: BRYANSFORD AV RABOUT TO CENTRAL PROM TS -  DOWN","DOWN","Surface Type",809,809,337312,331011
"7065U0232_01 - BALLYBRANNAGH RD1: CREWE RD C283 TO BALLYHOSSET RD C284 -  DOWN","DOWN","Surface Type",1281,1281,354034,340893
"7065U0251_15 - DEMESNE HGTS: U0251_06 DEMESNE AVE TO ENS CDS HSE 30 -  DOWN","DOWN","Surface Type",207,207,349693,344058
"7065U4216_01 - LEGANANNY HALL RD1: C0323 02 SLIEVENABOLEY RD TO U4214 01 KILNHILL RD -  DOWN","DOWN","Surface Type",1246,1246,329076,342597
"7065U0130_02 - DRUMGALVIN RD1: DRUMKERRAGH RD TO MAGHERAHAMLET RD -  DOWN","DOWN","Surface Type",1574,1574,335551,347388
"7065U6300_02 - MOYRA CRE1: MOYRA DR TO LINDEN CL -  DOWN","DOWN","Surface Type",307,307,340034,358353
"7065U6102_02 - CONNOR PK1: DROMORE RD B7 TO END -  DOWN","DOWN","Surface Type",6,6,336016,352277
"7065U0190_03 - LESSANS RD1: BELFAST RD A7 TO OLD BELFAST RD U174 -  DOWN","DOWN","Surface Type",384,384,339309,361524
"7065A0025_16 - CASTLEWELLAN RD2: MAIN ST A24 TO DROMARA RD C293 -  DOWN","DOWN","Surface Type",1236,1236,339796,339618
"7065U6600_16 - KILDARE COURT: A0025 01 DOWNPATRICK RD TO END -  DOWN","DOWN","Surface Type",72,72,358754,349606
"7065A0050_01 - CASTLEWELLAN RD1: SHIMNA/RAILWAY ST JCT TO CARRIGS RD U208 -  DOWN","DOWN","Surface Type",196,196,337664,331847
"7065A0050_01 - CASTLEWELLAN RD1: SHIMNA/RAILWAY ST JCT TO CARRIGS RD U208 -  DOWN","DOWN","Surface Type",258,258,337632,331901
"7065U0253_01 - CARROWBANE RD1: BALLYNOE RD TO CONIAMSTOWN RD U249 -  DOWN","DOWN","Surface Type",110,110,349342,339098
"7065C0366_02 - LISMORE RD1: ARDGLASS RD A2 TO CHURCHTOWN RD C283 -  DOWN","DOWN","Surface Type",579,579,357966,341747
"7065C0366_02 - LISMORE RD1: ARDGLASS RD A2 TO CHURCHTOWN RD C283 -  DOWN","DOWN","Surface Type",874,874,357686,341732
"7065A0007_10 - CROSSGAR RD3: JUNCTION RD C279 TO OLD GRAND JURY RD -  DOWN","DOWN","Surface Type",621,621,342124,356966
"7065A0007_10 - CROSSGAR RD3: JUNCTION RD C279 TO OLD GRAND JURY RD -  DOWN","DOWN","Surface Type",686,686,342079,357013
"7065U6002_14 - SPELGA CL1: U6002 09 RACECOURSE RD TO END -  DOWN","DOWN","Surface Type",65,65,348252,343221
"7065U6009_07 - EDWARD ST2: JOHN ST TO ARDGLASS RD B1 -  DOWN","DOWN","Surface Type",11,11,348978,344425
"7065A0050_01 - CASTLEWELLAN RD1: SHIMNA/RAILWAY ST JCT TO CARRIGS RD U208 -  DOWN","DOWN","Surface Type",224,224,337645,331869
"7065B0001_03 - ARDGLASS RD2: CREWE RD C283 TO BALLEE RD C285 RHS -  DOWN","DOWN","Surface Type",2867,2867,352734,340840
"7065C0295_04 - CREEVYTENANT RD1: BRAE RD U112 TO MAGHERAKNOCK RD A49 -  DOWN","DOWN","Surface Type",1741,1741,334145,355951
"7065C0366_02 - LISMORE RD1: ARDGLASS RD A2 TO CHURCHTOWN RD C283 -  DOWN","DOWN","Surface Type",1981,1981,356626,341751
"7065A0007_10 - CROSSGAR RD3: JUNCTION RD C279 TO OLD GRAND JURY RD -  DOWN","DOWN","Surface Type",714,714,342061,357035
"7065A0007_10 - CROSSGAR RD3: JUNCTION RD C279 TO OLD GRAND JURY RD -  DOWN","DOWN","Surface Type",325,325,342298,356724
"7065A0002_20 - STATION RD8: DOWNPATRICK RD B176 TO CREW RD C283 -  DOWN","DOWN","Surface Type",395,395,353723,337120
"7065B0180_11 - BRYANSFORD RD1: HILLTOWN RD B180 TO TULLYBRANNIGAN RD U229 -  DOWN","DOWN","Surface Type",658,658,335559,332859
"7065C0288_05 - BALLYKILBEG RD1: DOWNPATRICK RD A25 TO VIANSTOWN RD U316 -  DOWN","DOWN","Surface Type",1102,1102,345358,340688
"7065U6900_25 - CUMBER GRANGE: DRUMANESS ROAD TO END -  DOWN","DOWN","Surface Type",48,48,339498,349038
"7065U0377_01 - TEMPLEBURN RD1: BALLYALGAN RD TO BARNAMAGHERY RD C274 -  DOWN","DOWN","Surface Type",1473,1473,345328,355868
"7065U0193_01 - BALLYAGHERTY RD1: STATION RD B6 TO CARSONSTOWN RD -  DOWN","DOWN","Surface Type",1129,1129,341848,360337
"7065U6204_14 - MARGUERITE PK1: BRYANSFORD AVE TO NO 34 LHS -  DOWN","DOWN","Surface Type",137,137,337088,331974
"7065U0389_02 - ANNSBOROUGH PK1: MILL HILL A25 TO END -  DOWN","DOWN","Surface Type",198,198,335506,336940
"7065A0025_13 - BALLYDUGAN RD1: LEISURE CENTRE EXIT ROAD TO BALLYKILBEG RD C288 -  DOWN","DOWN","Surface Type",2390,2390,346768,342408
"7065U6009_44 - ARDFERN RD1: SAUL RD TO END -  DOWN","DOWN","Surface Type",401,401,350577,345695
"7065C0281_02 - ST PATRICK'S RD1: BALLINTOGHER RD U1222 TO MEARNE RD U1206 -  DOWN","DOWN","Surface Type",151,151,353041,347285
"7065U0165_02 - RANN RD1: ANNACLOY RD B2 TO ANNACLOY RD B2 W -  DOWN","DOWN","Surface Type",1402,1402,346065,346724
"7065U0181_02 - LISBANE RD1: LAURELBANK RD TO BELFAST RD BOUNDARY A24 -  DOWN","DOWN","Surface Type",1564,1564,336058,358407
"7065U1226_01 - SLIEVEGRANE RD1: SAUL BRAE C281 TO BALLYHORNAN RD C366 -  DOWN","DOWN","Surface Type",1771,1771,351889,344772
"7065B0007_18 - DROMORE RD5: RIVERSIDE U30 TO DROMORE RD B2 -  DOWN","DOWN","Surface Type",984,984,334850,352320
"7065U0207_01 - LOUGHMONEY RD1: BALLYCULTER RD TO ST PATRICK'S RD -  DOWN","DOWN","Surface Type",330,330,354206,345764
"7065U0207_01 - LOUGHMONEY RD1: BALLYCULTER RD TO ST PATRICK'S RD -  DOWN","DOWN","Surface Type",663,663,353979,346006
"7065U0389_08 - BELLFIELD1: C0324 01 CLARKHILL RD TO U0389 09 BELLFIELD -  DOWN","DOWN","Surface Type",0,0,335199,336981
"7065U1109_01 - DRUMGOOLAND RD1: DOWNPATRICK RD A25 TO SEAFORDE RD C289 -  DOWN","DOWN","Surface Type",829,829,341737,341581
"7065U1217_01 - MYRA RD1: ST PATRICKS WAY U1221 TO STRANGFORD RD A25 -  DOWN","DOWN","Surface Type",90,90,353579,348891
"7065C0277_04 - SCADDY RD1: TURMENNAN RD U353 TO KILLYLEAGH RD A22 -  DOWN","DOWN","Surface Type",223,223,348997,350832
"7065C0277_04 - SCADDY RD1: TURMENNAN RD U353 TO KILLYLEAGH RD A22 -  DOWN","DOWN","Surface Type",262,262,349010,350795
"7065U6600_17 - KILDARE COURT: U6600_16 KILDARE COURT TO U6600_21 QUARRY HILL -  DOWN","DOWN","Surface Type",53,53,358693,349593
"7065C0288_06 - BALLYDONNELL RD1: VIANSTOWN RD U316 TO ORCHARD RD U312 -  DOWN","DOWN","Surface Type",44,44,345787,339805
"7065U6400_27 - TOBERMORE PK1: KILLYLEAGH ST B7 TO TOBERMORE PK -  DOWN","DOWN","Surface Type",81,81,346114,352322
"7065C0308_01 - CLONVARAGHAN RD1: BALLYLOUGH RD B175 TO WOOD RD C324 -  DOWN","DOWN","Surface Type",840,840,335083,340232
"7065C0324_01 - CLARKHILL RD1: MILL HILL RD A25 TO WOOD RD C324 RHS -  DOWN","DOWN","Surface Type",3435,3435,332910,339081
"7065U0347_46 - ANNSFIELD PK1: ANNSFIELD PK TO HAMMER HEAD -  DOWN","DOWN","Surface Type",133,133,351914,352189
"7065C0295_01 - MIDDLE RD1: BALLYNAHINCH RD A21 TO GATE OF NO 48 LHS -  DOWN","DOWN","Surface Type",1533,1533,339838,358620
"7065U0167_02 - DROMARA RD5: GROVE RD U119 TO BALLYMACARN RD -  DOWN","DOWN","Surface Type",1292,1292,334507,351088
"7065U6204_08 - BALLAGHBEG PK1: CASTLEWELLAN RD A50 TO END -  DOWN","DOWN","Surface Type",231,231,337451,332073
"7065C0324_01 - CLARKHILL RD1: MILL HILL RD A25 TO WOOD RD C324 RHS -  DOWN","DOWN","Surface Type",749,749,334949,337572
"7065C0324_01 - CLARKHILL RD1: MILL HILL RD A25 TO WOOD RD C324 RHS -  DOWN","DOWN","Surface Type",807,807,334923,337624
"7065A0025_04 - STRANGFORD RD3: AUDLEYSTOWN RD TO CASTLE ISLAND RD -  DOWN","DOWN","Surface Type",2750,2750,352470,348122
"7065U0165_02 - RANN RD1: ANNACLOY RD B2 TO ANNACLOY RD B2 W -  DOWN","DOWN","Surface Type",412,412,346543,347302
"7065U6102_21 - GROVE CRE1: U6102 03 CHURCH VW TO END -  DOWN","DOWN","Surface Type",142,142,336065,352730
"7065U4235_02 - OLD RAILWAY CL1: C0323 01 LEITRIM RD TO U4235 03 OLD RAILWAY CL -  DOWN","DOWN","Surface Type",27,27,330493,339059
"7065C0287_01 - COMMONS RD1: TYRELLA RD A2 TO CARRICKINAB RD U316 -  DOWN","DOWN","Surface Type",2459,2459,342988,337485
"7065U0148_05 - ST PAULS CLOSE: U0148_08 CHURCH STREET TO HSE NO 8 AT END -  DOWN","DOWN","Surface Type",48,48,334327,336221
"7065U4215_01 - ARDGLASS RD1: U4214 01 KILNAHILL RD TO U4220 01 MACINISH RD -  DOWN","DOWN","Surface Type",1713,1713,332114,342894
"7065B0006_01 - CLEALOUGH RD1: SHRIGLEY RD B7 TO LISINAW RD U335 -  DOWN","DOWN","Surface Type",12,12,351848.72,353769.72
"7065B0175_01 - BALLYLOUGH RD1: ARDNABANNON RD A25 TO CLONVARAGHAN RD C308 -  DOWN","DOWN","Surface Type",206,206,335558,337293
"7065C0293_07 - DRUMKERRAGH RD1: DUNMORE RD U129 TO MAGHERAHAMLET RD C290 -  DOWN","DOWN","Surface Type",2355,2355,334299,347581
"7065U6009_03 - KENNEDY SQUARE1: FOUNTAIN ST TO END -  DOWN","DOWN","Surface Type",97,97,348792,344616
"7065U6205_09 - MOURNE VW PK1: MOURNE VW CRE TO END -  DOWN","DOWN","Surface Type",33,33,337842,332409
"7065U0318_03 - VIANSTOWN RD1: BISHOPS BRAE U303 TO RACE COURSE HILL -  DOWN","DOWN","Surface Type",1076,1076,348651,343736
"7065U6002_20 - GALLAUN CRT1: C0318 03 VIANSTOWN RD TO U6002 21 GALLAUN CTR -  DOWN","DOWN","Surface Type",65,65,348495,343508
"7065A0025_20 - MAIN ST3: STATION RD U35 TO NEWCASTLE RD A50 -  DOWN","DOWN","Surface Type",261,261,334296,336351
"7065U6300_78 - OLD COACH WAY1: B0006 07 TODDS HILL TO END -  DOWN","DOWN","Surface Type",115,115,340994,358983
"7065C0308_03 - CLONVARAGHAN RD1: SLIEVENISKY RD U152 TO BOUNDARY -  DOWN","DOWN","Surface Type",2134,2134,331721,343691
"7065U4354_01 - BALLYMAGINAGHY RD1: C0323 04 LEITRIM RD TO CLARKILL RD DIV BOUNDARY -  DOWN","DOWN","Surface Type",723,723,331357,338863
"7065A0002_07 - NEWCASTLE RD3: OLD RD C377 TO OLD RD B180 -  DOWN","DOWN","Surface Type",1893,1893,339938,335890
"7065U0377_01 - TEMPLEBURN RD1: BALLYALGAN RD TO BARNAMAGHERY RD C274 -  DOWN","DOWN","Surface Type",96,96,346298,356807
"7065U1215_01 - BLACKCAUSEWAY RD1: DOWNPATRICK RD A25 TO GLEBE RD U2214 -  DOWN","DOWN","Surface Type",1538,1538,358430,347488
"7065U6900_05 - MULLAMORE DR1: LYNHURST PK TO END -  DOWN","DOWN","Surface Type",67,67,339452,348701
"7065U6201_20 - TULLYBRANNIGAN GDNS: TULLYBRANNIGAN RISE TO END -  DOWN","DOWN","Surface Type",55,55,336718,331263
"7065U0210_02 - TOLLYMORE RD1: CASTLEWELLAN RD A50 TO BRYANSFORD RD -  DOWN","DOWN","Surface Type",1282,1282,336812,332044
"7065U0216_01 - PLANTING RD1: MONEYSCALP RD C325 TO TULLYNAREE RD C373 -  DOWN","DOWN","Surface Type",1309,1309,331771,332573
"7065A0024_05 - NEWCASTLE RD3: TANNAGHMORE RD U132 TO DRUMSNADE RD C291 -  DOWN","DOWN","Surface Type",708,708,339483,347282
"7065U0035_01 - STATION RD2: MILL HILL RD A25 TO MILL HILL RD A25 -  DOWN","DOWN","Surface Type",18,18,334528,336484
"7065U6800_17 - CLAREMONT AV1: CASTLE AV TO LOWER SQUARE -  DOWN","DOWN","Surface Type",204,204,333956,336255
"7065U6800_51 - BURRENBRIDGE CL1: U0005 01 BURRENBRIDGE RD TO U6800 52 BURRENBRIDGE CL -  DOWN","DOWN","Surface Type",46,46,333077,335467
"7065A0002_04 - MAIN ST12: BRYANSFORD RD B180 TO RAILWAY ST -  DOWN","DOWN","Surface Type",863,863,337781,331467
"7065C0366_04 - BALLYHORNAN RD2: BALLYTRUSTAN RD TO BALLYCULTER RD C282 -  DOWN","DOWN","Surface Type",1867,1867,352809,344163
"7065U6105_11 - HILLFOOT CRE1: HILLFOOT CRE TO WINDMILL GDS -  DOWN","DOWN","Surface Type",9,9,337521,352220
"7065U6900_24 - CUMBER HILL: CUMBER RD TO END -  DOWN","DOWN","Surface Type",85,85,339477,349331
"7065U2112_01 - ALTNADUE RD1: BANN RD A50 TO DUBLIN RD A25 -  DOWN","DOWN","Surface Type",788,788,330802,335564
"7065U0110_01 - DUNNANEW RD1: NEWCASTLE RD A24 TO DRUMGOOLAND RD -  DOWN","DOWN","Surface Type",64,64,340937,343965
"7065U0168_03 - CUMBER RD1: DRUMNACONAGHER RD U107 TO DOWNPATRICK RD B2 -  DOWN","DOWN","Surface Type",1370,1370,340274,349991
"7065C0366_02 - LISMORE RD1: ARDGLASS RD A2 TO CHURCHTOWN RD C283 -  DOWN","DOWN","Surface Type",161,161,358363,341829
"7065U0132_01 - TANNAGHMORE RD1: DEMESNE RD C290 TO NEW LINE U116 -  DOWN","DOWN","Surface Type",1158,1158,338894,344356
"7065U4324_01 - MAGHERAMAYO RD1: C0322 11 BALLYDRUMMAN RD TO U4326 01 GARGARRY RD -  DOWN","DOWN","Surface Type",1185,1185,329403,338013
"7065U4324_01 - MAGHERAMAYO RD1: C0322 11 BALLYDRUMMAN RD TO U4326 01 GARGARRY RD -  DOWN","DOWN","Surface Type",1284,1284,329392,337914
"7065A0002_23 - KILDARE ST1: HILL ST U220 TO GREEN RD U220 -  DOWN","DOWN","Surface Type",113,113,355887,337226
"7065A0007_01 - BELFAST RD10: STRANGFORD RD A25 TO FINNEBROGUE RD C280 -  DOWN","DOWN","Surface Type",57,57,348493,345265
"7065U6205_06 - MOURNE VW RD1: DUNDRUM RD A2 TO END -  DOWN","DOWN","Surface Type",321,321,337806,332579
"7065U6400_09 - LISLEA DR1: KILLYLEAGH ST TO END -  DOWN","DOWN","Surface Type",196,196,345525,352289
"7065C0285_05 - OLD COURSE RD1: OLD COURSE RD U250 TO KILLOUGH RD B176 -  DOWN","DOWN","Surface Type",1255,1255,350420,340797
"7065C0285_05 - OLD COURSE RD1: OLD COURSE RD U250 TO KILLOUGH RD B176 -  DOWN","DOWN","Surface Type",1475,1475,350464,341011
"7065U0167_01 - GROVE RD1: DROMORE RD B7 TO GROVE RD U119 -  DOWN","DOWN","Surface Type",160,160,335987,352163
"7065U6206_11 - RAILWAY ST5: RAILWAY ST A2 TO U6206 06 RAILWAY ST -  DOWN","DOWN","Surface Type",72,72,337890,331598
"7065U0353_02 - TURMENNAN RD1: SCADDY RD C277 TO CROSSGAR RD E U353 -  DOWN","DOWN","Surface Type",1885,1885,347332,350139
"7065U6201_02 - SLIEVENAMADDY AV1: TULLYBRANNIGAN RD TO TULLYBRANNIGAN RD -  DOWN","DOWN","Surface Type",517,517,337120,331044
"7065U6900_09 - SHANVALLEY WAY1: NORTH TO SOUTH END -  DOWN","DOWN","Surface Type",171,171,339329,348668
"7065U1222_01 - BALLINTOGHER RD1: ST PATRICKS RD TO STRANGFORD RD A25 -  DOWN","DOWN","Surface Type",591,591,352812,347803
"7065U6300_01 - MOYRA DR1: BALLYNAHINCH RD A21 TO END -  DOWN","DOWN","Surface Type",183,183,340267,358567
"7065U6300_01 - MOYRA DR1: BALLYNAHINCH RD A21 TO END -  DOWN","DOWN","Surface Type",197,197,340281,358571
"7065C0281_01 - ST PATRICK'S RD1:STRANGFORD RD A25 TO BALLINTOGHER RD RHS -  DOWN","DOWN","Side Entry",1268,1268,353325,347404
"7065C0325_01 - MONEYSCALP RD1: HILLTOWN RD B180 TO DUBLIN RD A25 -  DOWN","DOWN","Surface Type",1408,1408,332668,333505
"7065U6002_19 - DUNLEATH AV1: U6002 18 DUNLEATH AV TO END -  DOWN","DOWN","Surface Type",13,13,348125,343320
"7065U6700_18 - CREW HILL CRT CDS:  CREW HILL TO END -  DOWN","DOWN","Surface Type",24,24,355653,337720
"7065C0286_01 - BALLYLUCAS RD1: MINERSTOWN RD A2 TO BALLYNOE RD U1204 -  DOWN","DOWN","Surface Type",3062,3062,348177,339427
"7065U0318_02 - VIANSTOWN RD1: BONECASTLE RD C285 TO BISHOPS BRAE U303 -  DOWN","DOWN","Surface Type",450,450,347789,341911
"7065U0318_02 - VIANSTOWN RD1: BONECASTLE RD C285 TO BISHOPS BRAE U303 -  DOWN","DOWN","Surface Type",707,707,347865,342156
"7065U0637_28 - THE QUAY: A0002_09 MAIN STREET TO HSE NO 59-61 -  DOWN","DOWN","Surface Type",52,52,340712,336520
"7065A0007_03 - BELFAST RD10: ANNACLOY RD B2 TO ROCKS CHAPEL RD U146 LT -  DOWN","DOWN","Surface Type",1309,1309,346989,348656
"7065U0148_02 - CIRCULAR RD1: CIRCULAR RD U0148_04 LHS TO UPPER SQUARE -  DOWN","DOWN","Surface Type",81,81,334314,336043
"7065U0148_02 - CIRCULAR RD1: CIRCULAR RD U0148_04 LHS TO UPPER SQUARE -  DOWN","DOWN","Surface Type",107,107,334295,336062
"7065U6200_02 - SUNNINGDALE PK2: TULLYBRANNIGAN RD TO SUNNINGDALE DR -  DOWN","DOWN","Surface Type",56,56,336618,330838
"7065U6200_02 - SUNNINGDALE PK2: TULLYBRANNIGAN RD TO SUNNINGDALE DR -  DOWN","DOWN","Surface Type",75,75,336602,330827
"7065U0215_01 - LARGY RD1: ALTNADUE RD U2112 TO LACKAN RD -  DOWN","DOWN","Surface Type",840,840,330585,334711
"7065U6800_43 - WOODGROVE2: START SW TO END NE -  DOWN","DOWN","Surface Type",185,185,333967,335930
"7065U6800_44 - O'DONNELL CRT1: U6800 05 BURRENWOOD RD TO END -  DOWN","DOWN","Surface Type",10,10,333887,335691
"7065A0021_03 - BALLYNAHINCH RD2: DRUMNACONNELL RD U384 TO LISBURN RD B6 -  DOWN","DOWN","Surface Type",941,941,340283,358863
"7065A0002_06 - DUNDRUM RD2: CASTLEWELLAN RD A50 TO C0377_01 OLD RD -  DOWN","DOWN","Surface Type",2316,2316,339097,333665
"7065U6105_30 - WINDMILL DR1: WINDMILL GDNS TO U6105 35 -  DOWN","DOWN","Surface Type",38,38,337357,352517
"7065U6300_66 - FORGE HILL CT:  DOWNPATRICK ST SAINTFIELD TO END -  DOWN","DOWN","Surface Type",139,139,340525,358861
"7065U6960_08 - THE ARCHES1: U6960 07 THE ARCHES TO U6960 09 THE ARCHES -  DOWN","DOWN","Surface Type",56,56,345031,357855
"7065U6300_29 - MEADOW VALE1: CDS MEADOW VALE1 TO END -  DOWN","DOWN","Surface Type",98,98,340305,358760
"7065C0289_04 - SEAFORDE RD1: DRUMGOOLAND RD U1109 TO NEWCASTLE RD A24 -  DOWN","DOWN","Surface Type",1265,1265,340611,341870
"7065U0347_18 - FREDERICK ST1: CROSS ST A22 TO SHRIGLEY RD B7 -  DOWN","DOWN","Surface Type",149,149,352545,352850
"7065U6009_58 - RATHCUAN HEIGHTS: U6009_57 RATHCUAN HTS TO END REAR HSE 18 -  DOWN","DOWN","Surface Type",12,12,349503,345071
"7065U6009_57 - RATHCUAN HEIGHTS: C0281_05 SAUL RD TO END CDS -  DOWN","DOWN","Surface Type",8,8,349454,345226
"7065A0007_04 - DOWNPATRICK RD5: ROCKS CHAPEL RD U146 LHS TO DRAKESBRIDGE RD -  DOWN","DOWN","Surface Type",1482,1482,346668,350308
"7065A0002_03 - CENTRAL PROMENADE1: KING ST TO BRYANSFORD RD B180 -  DOWN","DOWN","Surface Type",111,111,337637,330188
"7065A0002_06 - DUNDRUM RD2: CASTLEWELLAN RD A50 TO C0377_01 OLD RD -  DOWN","DOWN","Surface Type",2500,2500,339244,333778
"7065A0002_06 - DUNDRUM RD2: CASTLEWELLAN RD A50 TO C0377_01 OLD RD -  DOWN","DOWN","Surface Type",2552,2552,339291,333800
"7065B0002_02 - ANNACLOY RD1: TULLYNACREE RD C278 TO TECONNAUGHT RD -  DOWN","DOWN","Surface Type",243,243,344166,348702
"7065U6800_45 - O'DONNELL CL1: U6800 44 O'DONNELL CRT TO END -  DOWN","DOWN","Surface Type",63,63,333791,335682
"7065A0025_04 - STRANGFORD RD3: AUDLEYSTOWN RD TO CASTLE ISLAND RD -  DOWN","DOWN","Surface Type",2121,2121,353086,348085
"7065A0025_04 - STRANGFORD RD3: AUDLEYSTOWN RD TO CASTLE ISLAND RD -  DOWN","DOWN","Surface Type",2214,2214,353001,348124
"7065U4166_01 - DREE HILL1: C0308 04 FINNIS RD TO U4165 01 DRIN RD -  DOWN","DOWN","Surface Type",1092,1092,329647,345821
"7065C0281_05 - SAUL RD1: SAWMILLS RD U1224 TO RATHKELTAIR RD U1202 -  DOWN","DOWN","Surface Type",274,274,350732,345970
"7065U6550_01 - CEDAR HTS1: BRYANSFORD RD B180 TO END -  DOWN","DOWN","Surface Type",118,118,334846,333242
"7065U6800_06 - COMMEDAGH PK1: BURRENWOOD RD TO END -  DOWN","DOWN","Surface Type",149,149,334148,335665
"7065U6200_08 - SHAN SLIEVE DR1: TULLYBRANNIGAN RD TO TULLYBRANNIGAN RD -  DOWN","DOWN","Surface Type",182,182,337226,330752
"7065U6001_15 - BISHOPS BRAE AV1: CDS1 SOUTH TO NORTH END -  DOWN","DOWN","Surface Type",68,68,348701,342885
"7065U6205_08 - MOURNE VW CRE1: MOURNE VW RD TO MOURNE VW AV -  DOWN","DOWN","Surface Type",122,122,337827,332466
"7065U6300_70 - CARRAIGMORE1: C0295 01 MIDDLE RD TO END -  DOWN","DOWN","Surface Type",77,77,339834,358711
