Council,Date,Financial,Value ($000)
Westland District,2017,17 Fixed Assets,428521
Westland District,2017,18 Investment Properties,0
Westland District,2017,19 Other Assets,3253
Westland District,2017,20 Total Assets,446847
Westland District,2017,21 Public Debt,14637
Westland District,2017,22 Public Debt Non-Current,14035
Westland District,2017,23 Public Debt Current,602
Westland District,2017,24 Other Liabilities,2694
Westland District,2017,25 Total Liabilities,17331
Westland District,2017,26 Equity,429516
Westland District,2018,15 Monetary Assets,15942
Westland District,2018,17 Fixed Assets,437099
Westland District,2018,18 Investment Properties,0
Westland District,2018,19 Other Assets,3253
Westland District,2018,20 Total Assets,456294
Westland District,2018,21 Public Debt,14035
Westland District,2018,22 Public Debt Non-Current,13432
Westland District,2018,23 Public Debt Current,602
Westland District,2018,24 Other Liabilities,2694
Westland District,2018,25 Total Liabilities,16728
Westland District,2018,26 Equity,439566
Westland District,2019,15 Monetary Assets,16557
Westland District,2019,17 Fixed Assets,446071
Westland District,2019,18 Investment Properties,0
Westland District,2019,19 Other Assets,3253
Westland District,2019,20 Total Assets,465881
Westland District,2019,21 Public Debt,13432
Westland District,2019,22 Public Debt Non-Current,12830
Westland District,2019,23 Public Debt Current,602
Westland District,2019,24 Other Liabilities,2694
Westland District,2019,25 Total Liabilities,16126
Westland District,2019,26 Equity,449755
Hurunui District,2010,15 Monetary Assets,3176
Hurunui District,2010,17 Fixed Assets,276386
Hurunui District,2010,18 Investment Properties,0
Hurunui District,2010,19 Other Assets,4854
Hurunui District,2010,20 Total Assets,284416
Hurunui District,2010,21 Public Debt,5500
Hurunui District,2010,22 Public Debt Non-Current,0
Hurunui District,2010,23 Public Debt Current,0
Hurunui District,2010,24 Other Liabilities,4788
Hurunui District,2010,25 Total Liabilities,10288
Hurunui District,2010,26 Equity,274128
Hurunui District,2011,15 Monetary Assets,2877
Hurunui District,2011,17 Fixed Assets,304899
Hurunui District,2011,18 Investment Properties,0
Hurunui District,2011,19 Other Assets,5161
Hurunui District,2011,20 Total Assets,312937
Hurunui District,2011,21 Public Debt,9000
Hurunui District,2011,22 Public Debt Non-Current,0
Hurunui District,2011,23 Public Debt Current,0
Hurunui District,2011,24 Other Liabilities,4788
Hurunui District,2011,25 Total Liabilities,13788
Hurunui District,2011,26 Equity,299149
Hurunui District,2012,15 Monetary Assets,2665
Hurunui District,2012,17 Fixed Assets,305670
Hurunui District,2012,18 Investment Properties,0
Hurunui District,2012,19 Other Assets,5474
Hurunui District,2012,20 Total Assets,313809
Hurunui District,2012,21 Public Debt,8000
Hurunui District,2012,22 Public Debt Non-Current,0
Hurunui District,2012,23 Public Debt Current,0
Hurunui District,2012,24 Other Liabilities,4788
Hurunui District,2012,25 Total Liabilities,12788
Hurunui District,2012,26 Equity,301021
Hurunui District,2013,15 Monetary Assets,3217
Hurunui District,2013,17 Fixed Assets,307307
Hurunui District,2013,18 Investment Properties,0
Hurunui District,2013,19 Other Assets,5801
Hurunui District,2013,20 Total Assets,316325
Hurunui District,2013,21 Public Debt,7500
Hurunui District,2013,22 Public Debt Non-Current,0
Hurunui District,2013,23 Public Debt Current,0
Hurunui District,2013,24 Other Liabilities,4788
Hurunui District,2013,25 Total Liabilities,12288
Hurunui District,2013,26 Equity,304037
Hurunui District,2014,15 Monetary Assets,3729
Hurunui District,2014,17 Fixed Assets,328771
Hurunui District,2014,18 Investment Properties,0
Hurunui District,2014,19 Other Assets,5817
Hurunui District,2014,20 Total Assets,338317
Hurunui District,2014,21 Public Debt,7500
Hurunui District,2014,22 Public Debt Non-Current,0
Hurunui District,2014,23 Public Debt Current,0
Hurunui District,2014,24 Other Liabilities,4788
Hurunui District,2014,25 Total Liabilities,12288
Hurunui District,2014,26 Equity,326029
Hurunui District,2015,15 Monetary Assets,4161
Hurunui District,2015,17 Fixed Assets,328305
Hurunui District,2015,18 Investment Properties,0
Hurunui District,2015,19 Other Assets,5382
Hurunui District,2015,20 Total Assets,337848
Hurunui District,2015,21 Public Debt,4500
Hurunui District,2015,22 Public Debt Non-Current,0
Hurunui District,2015,23 Public Debt Current,0
Hurunui District,2015,24 Other Liabilities,4788
Hurunui District,2015,25 Total Liabilities,9288
Hurunui District,2015,26 Equity,328560
Hurunui District,2016,15 Monetary Assets,4606
Hurunui District,2016,17 Fixed Assets,329628
Hurunui District,2016,18 Investment Properties,0
Hurunui District,2016,19 Other Assets,4220
Hurunui District,2016,20 Total Assets,338454
Hurunui District,2016,21 Public Debt,2000
Hurunui District,2016,22 Public Debt Non-Current,0
Hurunui District,2016,23 Public Debt Current,0
Hurunui District,2016,24 Other Liabilities,4788
Hurunui District,2016,25 Total Liabilities,6788
Hurunui District,2016,26 Equity,331666
Hurunui District,2017,15 Monetary Assets,5938
Hurunui District,2017,17 Fixed Assets,348623
Hurunui District,2017,18 Investment Properties,0
Hurunui District,2017,19 Other Assets,3271
Hurunui District,2017,20 Total Assets,357832
Hurunui District,2017,21 Public Debt,0
Hurunui District,2017,22 Public Debt Non-Current,0
Hurunui District,2017,23 Public Debt Current,0
Hurunui District,2017,24 Other Liabilities,4788
Hurunui District,2017,25 Total Liabilities,4788
Hurunui District,2017,26 Equity,353044
Hurunui District,2018,15 Monetary Assets,9002
Hurunui District,2018,17 Fixed Assets,348804
Hurunui District,2018,18 Investment Properties,0
Hurunui District,2018,19 Other Assets,3370
Hurunui District,2018,20 Total Assets,361176
Hurunui District,2018,21 Public Debt,0
Hurunui District,2018,22 Public Debt Non-Current,0
Hurunui District,2018,23 Public Debt Current,0
Hurunui District,2018,24 Other Liabilities,4788
Hurunui District,2018,25 Total Liabilities,4788
Hurunui District,2018,26 Equity,356388
Hurunui District,2019,15 Monetary Assets,12138
Hurunui District,2019,17 Fixed Assets,349587
Hurunui District,2019,18 Investment Properties,0
Hurunui District,2019,19 Other Assets,3168
Hurunui District,2019,20 Total Assets,364893
Hurunui District,2019,21 Public Debt,0
Hurunui District,2019,22 Public Debt Non-Current,0
Hurunui District,2019,23 Public Debt Current,0
Hurunui District,2019,24 Other Liabilities,4788
Hurunui District,2019,25 Total Liabilities,4788
Hurunui District,2019,26 Equity,360105
Waimakariri District,2010,15 Monetary Assets,9961
Waimakariri District,2010,17 Fixed Assets,1015616
Waimakariri District,2010,18 Investment Properties,4073
Waimakariri District,2010,19 Other Assets,6083
Waimakariri District,2010,20 Total Assets,1035733
Waimakariri District,2010,21 Public Debt,42411
Waimakariri District,2010,22 Public Debt Non-Current,40567
Waimakariri District,2010,23 Public Debt Current,1844
Waimakariri District,2010,24 Other Liabilities,10157
Waimakariri District,2010,25 Total Liabilities,52568
Waimakariri District,2010,26 Equity,983165
Waimakariri District,2011,15 Monetary Assets,9134
Waimakariri District,2011,17 Fixed Assets,1059292
Waimakariri District,2011,18 Investment Properties,4187
Waimakariri District,2011,19 Other Assets,6088
Waimakariri District,2011,20 Total Assets,1078701
Waimakariri District,2011,21 Public Debt,43620
Waimakariri District,2011,22 Public Debt Non-Current,42195
Waimakariri District,2011,23 Public Debt Current,1425
Waimakariri District,2011,24 Other Liabilities,10166
Waimakariri District,2011,25 Total Liabilities,53786
Waimakariri District,2011,26 Equity,1024915
Waimakariri District,2012,15 Monetary Assets,9458
Waimakariri District,2012,17 Fixed Assets,1105178
Waimakariri District,2012,18 Investment Properties,4304
Waimakariri District,2012,19 Other Assets,6093
Waimakariri District,2012,20 Total Assets,1125033
Waimakariri District,2012,21 Public Debt,46310
Waimakariri District,2012,22 Public Debt Non-Current,44622
Waimakariri District,2012,23 Public Debt Current,1688
Waimakariri District,2012,24 Other Liabilities,10176
Waimakariri District,2012,25 Total Liabilities,56486
Waimakariri District,2012,26 Equity,1068547
Waimakariri District,2013,15 Monetary Assets,10823
Waimakariri District,2013,17 Fixed Assets,1164965
Waimakariri District,2013,18 Investment Properties,4442
Waimakariri District,2013,19 Other Assets,6099
Waimakariri District,2013,20 Total Assets,1186329
Waimakariri District,2013,21 Public Debt,56072
Waimakariri District,2013,22 Public Debt Non-Current,53381
Waimakariri District,2013,23 Public Debt Current,2691
Waimakariri District,2013,24 Other Liabilities,10187
Waimakariri District,2013,25 Total Liabilities,66259
Waimakariri District,2013,26 Equity,1120070
Waimakariri District,2014,15 Monetary Assets,12705
Waimakariri District,2014,17 Fixed Assets,1224450
Waimakariri District,2014,18 Investment Properties,4584
Waimakariri District,2014,19 Other Assets,6105
Waimakariri District,2014,20 Total Assets,1247844
Waimakariri District,2014,21 Public Debt,69430
Waimakariri District,2014,22 Public Debt Non-Current,65259
Waimakariri District,2014,23 Public Debt Current,4171
Waimakariri District,2014,24 Other Liabilities,10198
Waimakariri District,2014,25 Total Liabilities,79628
Waimakariri District,2014,26 Equity,1168216
Waimakariri District,2015,15 Monetary Assets,12269
Waimakariri District,2015,17 Fixed Assets,1270919
Waimakariri District,2015,18 Investment Properties,4731
Waimakariri District,2015,19 Other Assets,6111
Waimakariri District,2015,20 Total Assets,1294030
Waimakariri District,2015,21 Public Debt,66560
Waimakariri District,2015,22 Public Debt Non-Current,62529
Waimakariri District,2015,23 Public Debt Current,4031
Waimakariri District,2015,24 Other Liabilities,10208
Waimakariri District,2015,25 Total Liabilities,76768
Waimakariri District,2015,26 Equity,1217262
Waimakariri District,2016,15 Monetary Assets,14114
Waimakariri District,2016,17 Fixed Assets,1329291
Waimakariri District,2016,18 Investment Properties,4882
Waimakariri District,2016,19 Other Assets,6116
Waimakariri District,2016,20 Total Assets,1354403
Waimakariri District,2016,21 Public Debt,72609
Waimakariri District,2016,22 Public Debt Non-Current,67014
Waimakariri District,2016,23 Public Debt Current,5595
Waimakariri District,2016,24 Other Liabilities,10218
Waimakariri District,2016,25 Total Liabilities,82827
Waimakariri District,2016,26 Equity,1271576
Waimakariri District,2017,15 Monetary Assets,12738
Waimakariri District,2017,17 Fixed Assets,1376124
Waimakariri District,2017,18 Investment Properties,5039
Waimakariri District,2017,19 Other Assets,6121
Waimakariri District,2017,20 Total Assets,1400022
Waimakariri District,2017,21 Public Debt,66882
Waimakariri District,2017,22 Public Debt Non-Current,62341
Waimakariri District,2017,23 Public Debt Current,4541
Waimakariri District,2017,24 Other Liabilities,10228
Waimakariri District,2017,25 Total Liabilities,77110
Waimakariri District,2017,26 Equity,1322912
Waimakariri District,2018,15 Monetary Assets,13653
Waimakariri District,2018,17 Fixed Assets,1424486
Waimakariri District,2018,18 Investment Properties,5200
Waimakariri District,2018,19 Other Assets,6127
Waimakariri District,2018,20 Total Assets,1449466
Waimakariri District,2018,21 Public Debt,64387
Waimakariri District,2018,22 Public Debt Non-Current,58491
Waimakariri District,2018,23 Public Debt Current,5896
Waimakariri District,2018,24 Other Liabilities,10238
Waimakariri District,2018,25 Total Liabilities,74625
Waimakariri District,2018,26 Equity,1374841
Waimakariri District,2019,15 Monetary Assets,12502
Waimakariri District,2019,17 Fixed Assets,1473878
Waimakariri District,2019,18 Investment Properties,5367
Waimakariri District,2019,19 Other Assets,6132
Waimakariri District,2019,20 Total Assets,1497879
Waimakariri District,2019,21 Public Debt,59827
Waimakariri District,2019,22 Public Debt Non-Current,56128
Waimakariri District,2019,23 Public Debt Current,3699
Waimakariri District,2019,24 Other Liabilities,10248
Waimakariri District,2019,25 Total Liabilities,70075
Waimakariri District,2019,26 Equity,1427804
Christchurch City,2010,15 Monetary Assets,1865898
Christchurch City,2010,17 Fixed Assets,5169801
Christchurch City,2010,18 Investment Properties,0
Christchurch City,2010,19 Other Assets,59675
Christchurch City,2010,20 Total Assets,7095374
Christchurch City,2010,21 Public Debt,289293
Christchurch City,2010,22 Public Debt Non-Current,285844
Christchurch City,2010,23 Public Debt Current,3449
Christchurch City,2010,24 Other Liabilities,93065
Christchurch City,2010,25 Total Liabilities,382358
Christchurch City,2010,26 Equity,6713016
Christchurch City,2011,15 Monetary Assets,1888454
Christchurch City,2011,17 Fixed Assets,5456624
Christchurch City,2011,18 Investment Properties,0
Christchurch City,2011,19 Other Assets,61331
Christchurch City,2011,20 Total Assets,7406409
Christchurch City,2011,21 Public Debt,385494
Christchurch City,2011,22 Public Debt Non-Current,374710
Christchurch City,2011,23 Public Debt Current,10784
Christchurch City,2011,24 Other Liabilities,94895
Christchurch City,2011,25 Total Liabilities,480389
Christchurch City,2011,26 Equity,6926020
Christchurch City,2012,15 Monetary Assets,1908203
Christchurch City,2012,17 Fixed Assets,5722414
Christchurch City,2012,18 Investment Properties,0
Christchurch City,2012,19 Other Assets,62554
Christchurch City,2012,20 Total Assets,7693171
Christchurch City,2012,21 Public Debt,453722
Christchurch City,2012,22 Public Debt Non-Current,439490
Christchurch City,2012,23 Public Debt Current,14232
Christchurch City,2012,24 Other Liabilities,96689
Christchurch City,2012,25 Total Liabilities,550411
Christchurch City,2012,26 Equity,7142760
Christchurch City,2013,15 Monetary Assets,1928326
Christchurch City,2013,17 Fixed Assets,6013297
Christchurch City,2013,18 Investment Properties,0
Christchurch City,2013,19 Other Assets,63742
Christchurch City,2013,20 Total Assets,8005365
Christchurch City,2013,21 Public Debt,537096
Christchurch City,2013,22 Public Debt Non-Current,521425
Christchurch City,2013,23 Public Debt Current,15671
Christchurch City,2013,24 Other Liabilities,98549
Christchurch City,2013,25 Total Liabilities,635645
Christchurch City,2013,26 Equity,7369720
Christchurch City,2014,15 Monetary Assets,1939426
Christchurch City,2014,17 Fixed Assets,6295046
Christchurch City,2014,18 Investment Properties,0
Christchurch City,2014,19 Other Assets,64988
Christchurch City,2014,20 Total Assets,8299460
Christchurch City,2014,21 Public Debt,621768
Christchurch City,2014,22 Public Debt Non-Current,594655
Christchurch City,2014,23 Public Debt Current,27113
Christchurch City,2014,24 Other Liabilities,100149
Christchurch City,2014,25 Total Liabilities,721917
Christchurch City,2014,26 Equity,7577543
Christchurch City,2015,15 Monetary Assets,1938816
Christchurch City,2015,17 Fixed Assets,6546125
Christchurch City,2015,18 Investment Properties,0
Christchurch City,2015,19 Other Assets,66116
Christchurch City,2015,20 Total Assets,8551057
Christchurch City,2015,21 Public Debt,655646
Christchurch City,2015,22 Public Debt Non-Current,630319
Christchurch City,2015,23 Public Debt Current,25327
Christchurch City,2015,24 Other Liabilities,101769
Christchurch City,2015,25 Total Liabilities,757415
Christchurch City,2015,26 Equity,7793642
Christchurch City,2016,15 Monetary Assets,1944028
Christchurch City,2016,17 Fixed Assets,6806215
Christchurch City,2016,18 Investment Properties,0
Christchurch City,2016,19 Other Assets,67216
Christchurch City,2016,20 Total Assets,8817459
Christchurch City,2016,21 Public Debt,691509
Christchurch City,2016,22 Public Debt Non-Current,613563
Christchurch City,2016,23 Public Debt Current,77946
Christchurch City,2016,24 Other Liabilities,103572
Christchurch City,2016,25 Total Liabilities,795081
Christchurch City,2016,26 Equity,8022378
Christchurch City,2017,15 Monetary Assets,1949590
Christchurch City,2017,17 Fixed Assets,7082217
Christchurch City,2017,18 Investment Properties,0
Christchurch City,2017,19 Other Assets,68542
Christchurch City,2017,20 Total Assets,9100349
Christchurch City,2017,21 Public Debt,737107
Christchurch City,2017,22 Public Debt Non-Current,704362
Christchurch City,2017,23 Public Debt Current,32745
Christchurch City,2017,24 Other Liabilities,105519
Christchurch City,2017,25 Total Liabilities,842626
Christchurch City,2017,26 Equity,8257723
Christchurch City,2018,15 Monetary Assets,1953672
Christchurch City,2018,17 Fixed Assets,7366262
Christchurch City,2018,18 Investment Properties,0
Christchurch City,2018,19 Other Assets,70016
Christchurch City,2018,20 Total Assets,9389950
Christchurch City,2018,21 Public Debt,779447
Christchurch City,2018,22 Public Debt Non-Current,745606
Christchurch City,2018,23 Public Debt Current,33841
Christchurch City,2018,24 Other Liabilities,107370
Christchurch City,2018,25 Total Liabilities,886817
Christchurch City,2018,26 Equity,8503133
Christchurch City,2019,15 Monetary Assets,1955742
Christchurch City,2019,17 Fixed Assets,7713732
Christchurch City,2019,18 Investment Properties,0
Christchurch City,2019,19 Other Assets,72412
Christchurch City,2019,20 Total Assets,9741886
Christchurch City,2019,21 Public Debt,869643
Christchurch City,2019,22 Public Debt Non-Current,835802
Christchurch City,2019,23 Public Debt Current,33841
Christchurch City,2019,24 Other Liabilities,109406
Christchurch City,2019,25 Total Liabilities,979049
Christchurch City,2019,26 Equity,8762837
Selwyn District,2010,15 Monetary Assets,128491
Selwyn District,2010,17 Fixed Assets,748067
Selwyn District,2010,18 Investment Properties,19635
Selwyn District,2010,19 Other Assets,13141
Selwyn District,2010,20 Total Assets,909334
Selwyn District,2010,21 Public Debt,46100
Selwyn District,2010,22 Public Debt Non-Current,46100
Selwyn District,2010,23 Public Debt Current,0
Selwyn District,2010,24 Other Liabilities,11014
Selwyn District,2010,25 Total Liabilities,57114
Selwyn District,2010,26 Equity,852220
Selwyn District,2011,15 Monetary Assets,132096
Selwyn District,2011,17 Fixed Assets,889248
Selwyn District,2011,18 Investment Properties,20204
Selwyn District,2011,19 Other Assets,12378
Selwyn District,2011,20 Total Assets,1053926
Selwyn District,2011,21 Public Debt,89809
Selwyn District,2011,22 Public Debt Non-Current,89809
Selwyn District,2011,23 Public Debt Current,0
Selwyn District,2011,24 Other Liabilities,11014
Selwyn District,2011,25 Total Liabilities,100823
Selwyn District,2011,26 Equity,953103
Selwyn District,2012,15 Monetary Assets,134820
Selwyn District,2012,17 Fixed Assets,908742
Selwyn District,2012,18 Investment Properties,20790
Selwyn District,2012,19 Other Assets,10538
Selwyn District,2012,20 Total Assets,1074890
Selwyn District,2012,21 Public Debt,98967
Selwyn District,2012,22 Public Debt Non-Current,98967
Selwyn District,2012,23 Public Debt Current,0
Selwyn District,2012,24 Other Liabilities,11013
Selwyn District,2012,25 Total Liabilities,109980
Selwyn District,2012,26 Equity,964910
Selwyn District,2013,15 Monetary Assets,139298
Selwyn District,2013,17 Fixed Assets,934389
Selwyn District,2013,18 Investment Properties,21351
Selwyn District,2013,19 Other Assets,7723
Selwyn District,2013,20 Total Assets,1102761
Selwyn District,2013,21 Public Debt,98752
Selwyn District,2013,22 Public Debt Non-Current,98752
Selwyn District,2013,23 Public Debt Current,0
Selwyn District,2013,24 Other Liabilities,11012
Selwyn District,2013,25 Total Liabilities,109764
Selwyn District,2013,26 Equity,992997
Selwyn District,2014,15 Monetary Assets,143548
Selwyn District,2014,17 Fixed Assets,1005650
Selwyn District,2014,18 Investment Properties,21949
Selwyn District,2014,19 Other Assets,6565
Selwyn District,2014,20 Total Assets,1177712
Selwyn District,2014,21 Public Debt,97274
Selwyn District,2014,22 Public Debt Non-Current,97274
Selwyn District,2014,23 Public Debt Current,0
Selwyn District,2014,24 Other Liabilities,11012
Selwyn District,2014,25 Total Liabilities,108286
Selwyn District,2014,26 Equity,1069426
Selwyn District,2015,15 Monetary Assets,144220
Selwyn District,2015,17 Fixed Assets,1016012
Selwyn District,2015,18 Investment Properties,22564
Selwyn District,2015,19 Other Assets,5786
Selwyn District,2015,20 Total Assets,1188582
Selwyn District,2015,21 Public Debt,92090
Selwyn District,2015,22 Public Debt Non-Current,92090
Selwyn District,2015,23 Public Debt Current,0
Selwyn District,2015,24 Other Liabilities,11013
Selwyn District,2015,25 Total Liabilities,103103
Selwyn District,2015,26 Equity,1085479
Selwyn District,2016,15 Monetary Assets,145362
Selwyn District,2016,17 Fixed Assets,1048136
Selwyn District,2016,18 Investment Properties,23241
Selwyn District,2016,19 Other Assets,5166
Selwyn District,2016,20 Total Assets,1221905
Selwyn District,2016,21 Public Debt,89480
Selwyn District,2016,22 Public Debt Non-Current,89480
Selwyn District,2016,23 Public Debt Current,0
Selwyn District,2016,24 Other Liabilities,11013
Selwyn District,2016,25 Total Liabilities,100493
Selwyn District,2016,26 Equity,1121412
Selwyn District,2017,15 Monetary Assets,149842
Selwyn District,2017,17 Fixed Assets,1129066
Selwyn District,2017,18 Investment Properties,23892
Selwyn District,2017,19 Other Assets,4530
Selwyn District,2017,20 Total Assets,1307330
Selwyn District,2017,21 Public Debt,86009
Selwyn District,2017,22 Public Debt Non-Current,86009
Selwyn District,2017,23 Public Debt Current,0
Selwyn District,2017,24 Other Liabilities,11015
Selwyn District,2017,25 Total Liabilities,97024
Selwyn District,2017,26 Equity,1210306
Selwyn District,2018,15 Monetary Assets,150450
Selwyn District,2018,17 Fixed Assets,1146689
Selwyn District,2018,18 Investment Properties,24489
Selwyn District,2018,19 Other Assets,1946
Selwyn District,2018,20 Total Assets,1323574
Selwyn District,2018,21 Public Debt,79898
Selwyn District,2018,22 Public Debt Non-Current,79898
Selwyn District,2018,23 Public Debt Current,0
Selwyn District,2018,24 Other Liabilities,11015
Selwyn District,2018,25 Total Liabilities,90913
Selwyn District,2018,26 Equity,1232661
Selwyn District,2019,15 Monetary Assets,153760
Selwyn District,2019,17 Fixed Assets,1169481
Selwyn District,2019,18 Investment Properties,25028
Selwyn District,2019,19 Other Assets,503
Selwyn District,2019,20 Total Assets,1348772
Selwyn District,2019,21 Public Debt,68838
Selwyn District,2019,22 Public Debt Non-Current,68838
Selwyn District,2019,23 Public Debt Current,0
Selwyn District,2019,24 Other Liabilities,11014
Selwyn District,2019,25 Total Liabilities,79852
Selwyn District,2019,26 Equity,1268920
Ashburton District,2010,15 Monetary Assets,19141
Ashburton District,2010,17 Fixed Assets,519320
Ashburton District,2010,18 Investment Properties,48698
Ashburton District,2010,19 Other Assets,14827
Ashburton District,2010,20 Total Assets,601986
Ashburton District,2010,21 Public Debt,42564
Ashburton District,2010,22 Public Debt Non-Current,31830
Ashburton District,2010,23 Public Debt Current,10734
Ashburton District,2010,24 Other Liabilities,6652
Ashburton District,2010,25 Total Liabilities,49216
Ashburton District,2010,26 Equity,552770
Ashburton District,2011,15 Monetary Assets,23733
Ashburton District,2011,17 Fixed Assets,538806
Ashburton District,2011,18 Investment Properties,50208
Ashburton District,2011,19 Other Assets,14358
Ashburton District,2011,20 Total Assets,627105
Ashburton District,2011,21 Public Debt,42248
Ashburton District,2011,22 Public Debt Non-Current,35115
Ashburton District,2011,23 Public Debt Current,7133
Ashburton District,2011,24 Other Liabilities,6652
Ashburton District,2011,25 Total Liabilities,48900
Ashburton District,2011,26 Equity,578205
Ashburton District,2012,15 Monetary Assets,27495
Ashburton District,2012,17 Fixed Assets,552278
Ashburton District,2012,18 Investment Properties,51513
Ashburton District,2012,19 Other Assets,14263
Ashburton District,2012,20 Total Assets,645549
Ashburton District,2012,21 Public Debt,40925
Ashburton District,2012,22 Public Debt Non-Current,35701
Ashburton District,2012,23 Public Debt Current,5224
Ashburton District,2012,24 Other Liabilities,6652
Ashburton District,2012,25 Total Liabilities,47577
Ashburton District,2012,26 Equity,597972
Ashburton District,2013,15 Monetary Assets,29726
Ashburton District,2013,17 Fixed Assets,575723
Ashburton District,2013,18 Investment Properties,52955
Ashburton District,2013,19 Other Assets,14221
Ashburton District,2013,20 Total Assets,672625
Ashburton District,2013,21 Public Debt,57961
Ashburton District,2013,22 Public Debt Non-Current,56681
Ashburton District,2013,23 Public Debt Current,1280
Ashburton District,2013,24 Other Liabilities,6652
Ashburton District,2013,25 Total Liabilities,64613
Ashburton District,2013,26 Equity,608012
Ashburton District,2014,15 Monetary Assets,37519
Ashburton District,2014,17 Fixed Assets,590669
Ashburton District,2014,18 Investment Properties,54438
Ashburton District,2014,19 Other Assets,14186
Ashburton District,2014,20 Total Assets,696812
Ashburton District,2014,21 Public Debt,70291
Ashburton District,2014,22 Public Debt Non-Current,69057
Ashburton District,2014,23 Public Debt Current,1234
Ashburton District,2014,24 Other Liabilities,6652
Ashburton District,2014,25 Total Liabilities,76943
Ashburton District,2014,26 Equity,619869
Ashburton District,2015,15 Monetary Assets,46302
Ashburton District,2015,17 Fixed Assets,608337
Ashburton District,2015,18 Investment Properties,56017
Ashburton District,2015,19 Other Assets,14159
Ashburton District,2015,20 Total Assets,724815
Ashburton District,2015,21 Public Debt,75357
Ashburton District,2015,22 Public Debt Non-Current,73936
Ashburton District,2015,23 Public Debt Current,1421
Ashburton District,2015,24 Other Liabilities,6652
Ashburton District,2015,25 Total Liabilities,82009
Ashburton District,2015,26 Equity,642806
Ashburton District,2016,15 Monetary Assets,49215
Ashburton District,2016,17 Fixed Assets,628527
Ashburton District,2016,18 Investment Properties,57698
Ashburton District,2016,19 Other Assets,14145
Ashburton District,2016,20 Total Assets,749585
Ashburton District,2016,21 Public Debt,74031
Ashburton District,2016,22 Public Debt Non-Current,72600
Ashburton District,2016,23 Public Debt Current,1431
Ashburton District,2016,24 Other Liabilities,6652
Ashburton District,2016,25 Total Liabilities,80683
Ashburton District,2016,26 Equity,668902
Ashburton District,2017,15 Monetary Assets,56633
Ashburton District,2017,17 Fixed Assets,645177
Ashburton District,2017,18 Investment Properties,59198
Ashburton District,2017,19 Other Assets,14110
Ashburton District,2017,20 Total Assets,775118
Ashburton District,2017,21 Public Debt,72600
Ashburton District,2017,22 Public Debt Non-Current,71159
Ashburton District,2017,23 Public Debt Current,1441
Ashburton District,2017,24 Other Liabilities,6652
Ashburton District,2017,25 Total Liabilities,79252
Ashburton District,2017,26 Equity,695866
Ashburton District,2018,15 Monetary Assets,59398
Ashburton District,2018,17 Fixed Assets,671526
Ashburton District,2018,18 Investment Properties,60498
Ashburton District,2018,19 Other Assets,14055
Ashburton District,2018,20 Total Assets,805477
Ashburton District,2018,21 Public Debt,71159
Ashburton District,2018,22 Public Debt Non-Current,69708
Ashburton District,2018,23 Public Debt Current,1451
Ashburton District,2018,24 Other Liabilities,6652
Ashburton District,2018,25 Total Liabilities,77811
Ashburton District,2018,26 Equity,727666
Ashburton District,2019,15 Monetary Assets,62676
Ashburton District,2019,17 Fixed Assets,697349
Ashburton District,2019,18 Investment Properties,61890
Ashburton District,2019,19 Other Assets,14009
Ashburton District,2019,20 Total Assets,835924
Ashburton District,2019,21 Public Debt,69708
Ashburton District,2019,22 Public Debt Non-Current,68625
Ashburton District,2019,23 Public Debt Current,1083
Ashburton District,2019,24 Other Liabilities,6652
Ashburton District,2019,25 Total Liabilities,76360
Ashburton District,2019,26 Equity,759564
Timaru District,2010,15 Monetary Assets,42807
Timaru District,2010,17 Fixed Assets,710743
Timaru District,2010,18 Investment Properties,1504
Timaru District,2010,19 Other Assets,9190
Timaru District,2010,20 Total Assets,764244
Timaru District,2010,21 Public Debt,51729
Timaru District,2010,22 Public Debt Non-Current,38390
Timaru District,2010,23 Public Debt Current,13339
Timaru District,2010,24 Other Liabilities,13661
Timaru District,2010,25 Total Liabilities,65390
Timaru District,2010,26 Equity,698855
Timaru District,2011,15 Monetary Assets,38688
Timaru District,2011,17 Fixed Assets,732810
Timaru District,2011,18 Investment Properties,1504
Timaru District,2011,19 Other Assets,9190
Timaru District,2011,20 Total Assets,782193
Timaru District,2011,21 Public Debt,64283
Timaru District,2011,22 Public Debt Non-Current,56644
Timaru District,2011,23 Public Debt Current,7639
Timaru District,2011,24 Other Liabilities,13798
Timaru District,2011,25 Total Liabilities,78081
Timaru District,2011,26 Equity,704112
Timaru District,2012,15 Monetary Assets,38982
Timaru District,2012,17 Fixed Assets,756666
Timaru District,2012,18 Investment Properties,1504
Timaru District,2012,19 Other Assets,9190
Timaru District,2012,20 Total Assets,806342
Timaru District,2012,21 Public Debt,81352
Timaru District,2012,22 Public Debt Non-Current,74913
Timaru District,2012,23 Public Debt Current,6439
Timaru District,2012,24 Other Liabilities,13935
Timaru District,2012,25 Total Liabilities,95286
Timaru District,2012,26 Equity,711056
Timaru District,2013,15 Monetary Assets,42911
Timaru District,2013,17 Fixed Assets,768617
Timaru District,2013,18 Investment Properties,1504
Timaru District,2013,19 Other Assets,9190
Timaru District,2013,20 Total Assets,822223
Timaru District,2013,21 Public Debt,94538
Timaru District,2013,22 Public Debt Non-Current,81289
Timaru District,2013,23 Public Debt Current,13249
Timaru District,2013,24 Other Liabilities,14072
Timaru District,2013,25 Total Liabilities,108610
Timaru District,2013,26 Equity,713613
