FID,AREA,PERIMETER,INDEX_,INDEX_ID,TILE,TILENUM
738,16394039.31921,16341.027124,248,420,1082,1082
739,16415008.7766,16352.906013,555,190,0736,736
740,16417425.365122,16354.269778,556,1549,0922,922
741,16394039.806769,16341.027936,249,371,1083,1083
742,16433779.597002,16363.526222,840,1287,0203,203
743,16415016.659878,16352.910566,557,154,0849,849
744,16394029.269894,16341.02119,250,322,1084,1084
745,16433787.130689,16363.528547,841,1241,0150,150
746,16394033.224943,16341.023164,251,274,1085,1085
747,16417338.235225,16354.219924,558,1528,0805,805
748,16433812.202981,16363.540371,842,1195,0105,105
749,16414843.622798,16352.81197,559,122,0970,970
750,16394050.979033,16341.032831,252,226,1086,1086
751,16433814.984706,16363.540836,843,1143,0068,68
752,16394048.9285,16341.031874,253,184,1087,1087
753,16414849.191574,16352.814523,560,92,1099,1099
754,16417339.786298,16354.220059,561,1505,0696,696
755,16433819.940697,16363.543672,844,1091,0039,39
756,16394035.604284,16341.024523,254,147,1088,1088
757,16433811.57356,16363.53828,845,1038,0018,18
758,16393872.879987,16340.932089,255,116,1089,1089
759,16414854.876995,16352.816726,562,63,1236,1236
760,16396253.817723,16342.270363,256,1496,0933,933
761,16433842.705024,16363.554231,846,982,0005,5
762,16417354.724822,16354.226776,563,1477,0595,595
763,16396237.80658,16342.263029,257,1467,0934,934
764,16433829.185763,16363.546057,847,924,0004,4
765,16417346.671158,16354.222943,564,1444,0502,502
766,16396231.492158,16342.260446,258,1433,0935,935
767,16417350.894815,16354.225913,565,1406,0417,417
768,16433856.586021,16363.562185,848,866,0003,3
769,16396218.629915,16342.2532,259,1395,0936,936
770,16417360.721048,16354.229465,566,1368,0340,340
771,16433866.265118,16363.567931,849,809,0012,12
772,16396234.560625,16342.262697,260,1357,0937,937
773,16417371.783331,16354.233655,567,1325,0271,271
774,16433852.772358,16363.560468,850,752,0029,29
775,16417380.390704,16354.238266,568,1280,0210,210
776,16396207.501846,16342.248788,261,1314,0938,938
777,16433840.053837,16363.554612,851,697,0054,54
778,16396213.63597,16342.253294,262,1269,0939,939
779,16417373.084293,16354.234437,569,1234,0157,157
780,16433832.117347,16363.551091,852,642,0087,87
781,16396196.410993,16342.244498,263,1223,0940,940
782,16396189.394799,16342.242285,264,1173,0941,941
783,16433845.013312,16363.558348,853,588,0128,128
784,16417379.257071,16354.23719,570,1188,0158,158
785,16396179.638938,16342.237526,265,1122,0942,942
786,16417392.171177,16354.242739,571,1137,0159,159
787,16433835.54913,16363.554093,854,535,0177,177
788,16396182.32953,16342.239718,266,1070,0943,943
789,16417400.0641,16354.246608,572,1085,0160,160
790,16433810.820002,16363.541739,855,485,0234,234
791,16396165.983051,16342.231105,267,1018,0944,944
792,16417397.727743,16354.245272,573,1032,0161,161
793,16396156.086649,16342.227284,268,963,0945,945
794,16396148.802811,16342.224867,269,906,0946,946
795,16417408.88577,16354.250259,574,977,0162,162
796,16433811.340595,16363.54265,856,435,0299,299
797,16396354.469127,16342.34041,270,848,0947,947
798,16417410.89375,16354.250911,575,918,0163,163
799,16433807.467325,16363.541312,857,386,0372,372
800,16417462.035138,16354.280108,576,861,0164,164
801,16396350.603346,16342.337502,271,791,0948,948
802,16433808.589442,16363.542414,858,337,0453,453
803,16433810.379256,16363.543217,859,289,0542,542
804,16396367.67999,16342.347272,272,735,0949,949
805,16417454.867852,16354.276262,577,803,0165,165
806,16396355.650909,16342.340552,273,679,0950,950
807,16417457.132897,16354.277719,578,746,0166,166
808,16436149.623554,16364.876396,860,1590,1172,1172
809,16417450.325363,16354.274885,579,691,0167,167
810,16417444.598969,16354.272585,580,636,0168,168
811,16396369.074224,16342.347237,274,624,0951,951
812,16433791.848986,16363.533396,861,241,0639,639
813,16417443.556212,16354.272866,581,581,0169,169
814,16396365.112645,16342.344849,275,570,0952,952
815,16436163.380624,16364.882769,862,1575,1039,1039
816,16433797.325844,16363.537363,863,198,0744,744
817,16417421.79323,16354.261685,582,528,0170,170
818,16396360.467946,16342.342944,276,517,0953,953
819,16419718.674135,16355.575071,583,1618,1791,1791
820,16396358.242628,16342.341474,277,467,0954,954
821,16436160.643413,16364.880645,864,1557,0914,914
822,16417434.748092,16354.269081,584,478,0227,227
823,16433783.07498,16363.53071,865,162,0857,857
824,16396371.342365,16342.348535,278,417,0955,955
825,16419722.387104,16355.577292,585,1613,1626,1626
826,16396364.614791,16342.344609,279,368,0956,956
827,16436080.159863,16364.834841,866,1536,0797,797
828,16396365.216031,16342.344789,280,319,0957,957
829,16417428.527017,16354.265257,586,428,0292,292
830,16433610.376772,16363.434817,867,130,0978,978
831,16396369.714812,16342.346528,281,271,0958,958
832,16419730.404032,16355.580656,587,1606,1469,1469
833,16433616.595175,16363.439278,868,100,1107,1107
834,16396375.060664,16342.349873,282,223,0959,959
835,16417410.280045,16354.256753,588,379,0365,365
836,16417411.486929,16354.259112,589,330,0446,446
837,16436077.603568,16364.832972,869,1513,0688,688
838,16396377.805966,16342.351008,283,180,0960,960
839,16419737.41744,16355.583303,590,1596,1320,1320
840,16433597.672007,16363.429484,870,71,1244,1244
841,16398611.405211,16343.604735,284,1497,0814,814
842,16417394.145442,16354.24973,591,282,0535,535
843,16436089.136268,16364.83774,871,1485,0587,587
844,16398591.326553,16343.594432,285,1468,0815,815
845,16436114.001934,16364.84995,872,1452,0494,494
846,16398584.081998,16343.592877,286,1435,0816,816
847,16419755.233099,16355.592009,592,1583,1179,1179
848,16398564.916004,16343.583632,287,1397,0817,817
849,16417393.823891,16354.251113,593,234,0632,632
850,16436107.919075,16364.845889,873,1414,0409,409
851,16398559.783861,16343.58097,288,1359,0818,818
852,16436106.392817,16364.845218,874,1376,0332,332
853,16398559.585268,16343.581922,289,1316,0819,819
854,16419763.640854,16355.595359,594,1568,1046,1046
855,16417378.857714,16354.243174,595,191,0737,737
856,16436124.425853,16364.854265,875,1333,0263,263
857,16398556.414178,16343.580809,290,1271,0820,820
858,16436134.049158,16364.857897,876,1288,0202,202
859,16398544.305886,16343.574879,291,1225,0821,821
860,16419753.929034,16355.589581,596,1550,0921,921
861,16436134.393693,16364.857142,877,1242,0149,149
862,16398531.482746,16343.568773,292,1177,0822,822
863,16417396.891385,16354.252607,597,155,0850,850
864,16436147.771366,16364.863675,878,1196,0104,104
865,16419669.736103,16355.541667,598,1529,0804,804
866,16398536.824056,16343.572881,293,1125,0823,823
867,16436154.766439,16364.867113,879,1144,0067,67
868,16417216.273449,16354.150712,599,123,0971,971
869,16436157.420992,16364.867083,880,1092,0038,38
870,16398519.95283,16343.564049,294,1074,0824,824
871,16424468.390325,16358.249961,702,531,0173,173
872,16417211.888219,16354.149441,600,93,1100,1100
873,16398516.32839,16343.562565,295,1021,0825,825
874,16436172.240106,16364.874505,881,1039,0017,17
875,16398517.305871,16343.563665,296,966,0826,826
876,16424467.407708,16358.250432,703,481,0230,230
877,16419672.49615,16355.542829,601,1506,0695,695
878,16436166.673589,16364.870875,882,983,0016,16
879,16398505.445012,16343.558326,297,908,0827,827
880,16436177.990695,16364.876442,883,925,0015,15
881,16426758.349871,16359.561216,704,1616,1623,1623
882,16398681.062674,16343.659052,298,850,0828,828
883,16436198.637278,16364.888468,884,867,0014,14
884,16436203.622621,16364.891494,885,810,0013,13
885,16424438.989305,16358.236274,705,431,0295,295
886,16398673.191739,16343.654865,299,793,0829,829
887,16436196.887949,16364.887879,886,753,0030,30
888,16398683.181642,16343.659712,300,736,0830,830
889,16436178.420564,16364.8788,887,698,0055,55
890,16436179.093722,16364.880451,888,643,0088,88
891,16398690.535261,16343.663914,301,681,0831,831
892,16426750.917068,16359.555845,706,1609,1466,1466
893,16436179.994872,16364.880881,889,589,0129,129
894,16424439.277583,16358.236981,707,382,0368,368
895,16436178.680868,16364.87965,890,536,0178,178
896,16424436.49096,16358.236176,708,333,0449,449
897,16436168.702937,16364.875052,891,486,0235,235
898,16426778.491133,16359.570136,709,1599,1317,1317
899,16436155.593778,16364.869869,892,436,0300,300
900,16436150.323187,16364.867461,893,387,0373,373
901,16436158.532554,16364.871634,894,338,0454,454
902,16424440.388906,16358.237861,710,285,0538,538
903,16436149.834276,16364.868346,895,290,0543,543
904,16436128.093232,16364.857643,896,242,0640,640
905,16426781.889941,16359.571016,711,1586,1176,1176
906,16438503.790246,16366.2084,897,1576,1038,1038
907,16424425.646956,16358.230177,712,237,0635,635
908,16436128.793728,16364.858589,898,199,0745,745
909,16426780.823197,16359.570251,713,1571,1043,1043
910,16438497.078622,16366.204332,899,1558,0913,913
911,16424422.704814,16358.230007,714,194,0740,740
912,16436123.902716,16364.855982,900,163,0858,858
913,16438420.567911,16366.16047,901,1537,0796,796
914,16426791.917765,16359.57624,715,1553,0918,918
915,16424417.818264,16358.227444,716,158,0853,853
916,16426693.864281,16359.520498,717,1532,0801,801
917,16424253.264334,16358.13457,718,126,0974,974
918,16424236.678153,16358.127347,719,96,1103,1103
919,16426698.845022,16359.521658,720,1509,0692,692
920,16424227.226234,16358.123504,721,67,1240,1240
921,16426708.3877,16359.52626,722,1481,0591,591
922,16426726.443319,16359.535557,723,1448,0498,498
923,16426729.678284,16359.535771,724,1410,0413,413
924,16426738.250896,16359.539909,725,1372,0336,336
925,16426738.18008,16359.53907,726,1329,0267,267
926,16426744.491398,16359.541732,727,1284,0206,206
927,16426759.435431,16359.548922,728,1238,0153,153
928,16426765.06946,16359.551671,729,1192,0108,108
929,16426757.90132,16359.547113,730,1140,0071,71
930,16426783.27374,16359.559028,731,1088,0042,42
931,16426792.961496,16359.56353,732,1035,0021,21
932,16426791.992879,16359.562824,733,981,0022,22
933,16426803.291336,16359.567469,734,923,0023,23
934,16426838.768654,16359.587901,735,865,0024,24
935,16426827.254723,16359.582878,736,806,0025,25
936,16426826.121794,16359.582387,737,749,0026,26
937,16426820.6479,16359.579404,738,694,0051,51
938,16426821.670753,16359.580275,739,639,0084,84
939,16426812.632989,16359.576362,740,585,0125,125
940,16426798.624337,16359.570204,741,532,0174,174
941,16426803.453939,16359.573602,742,482,0231,231
942,16426797.233259,16359.569777,743,432,0296,296
943,16429101.311007,16360.886504,744,1610,1465,1465
944,16426789.347237,16359.566201,745,383,0369,369
945,16426779.705763,16359.562468,746,334,0450,450
946,16429116.427255,16360.893768,747,1600,1316,1316
947,16426775.168613,16359.561223,748,286,0539,539
948,16429127.44361,16360.89956,749,1587,1175,1175
949,16426760.986409,16359.55354,750,238,0636,636
950,16429123.634565,16360.89691,751,1572,1042,1042
951,16426765.623708,16359.556391,752,195,0741,741
952,16429127.678235,16360.898899,753,1554,0917,917
953,16426755.505496,16359.552056,754,159,0854,854
954,16429048.892487,16360.853153,755,1533,0800,800
955,16426579.345147,16359.453003,756,127,0975,975
956,16426595.788413,16359.462349,757,97,1104,1104
957,16429040.731114,16360.848146,758,1510,0691,691
958,16426571.892231,16359.44971,759,68,1241,1241
959,16429051.675577,16360.853832,760,1482,0590,590
960,16429069.496424,16360.862101,761,1449,0497,497
961,16429069.35367,16360.861068,762,1411,0412,412
962,16429078.436276,16360.865425,763,1373,0335,335
963,16429086.375567,16360.867829,764,1330,0266,266
964,16429103.208847,16360.876164,765,1285,0205,205
965,16429109.070067,16360.879462,766,1239,0152,152
966,16429104.991004,16360.876107,767,1193,0107,107
967,16429112.735247,16360.879652,768,1141,0070,70
968,16429123.756706,16360.88562,769,1089,0041,41
969,16429118.563509,16360.88202,770,1036,0020,20
970,16429139.559105,16360.892234,771,976,0007,7
971,16429145.608849,16360.893904,772,919,0008,8
972,16429190.200984,16360.918437,773,860,0009,9
973,16429173.196747,16360.910339,774,807,0010,10
974,16429166.157756,16360.907797,775,750,0027,27
975,16429162.511625,16360.905839,776,695,0052,52
976,16429146.043888,16360.897492,777,640,0085,85
977,16429157.299911,16360.904698,778,586,0126,126
978,16429144.555707,16360.897662,779,533,0175,175
979,16429139.802122,16360.895989,780,483,0232,232
980,16429137.151773,16360.896068,781,433,0297,297
981,16431447.403423,16362.216251,782,1611,1464,1464
982,16429118.559962,16360.886446,783,384,0370,370
983,16431435.171109,16362.209346,784,1601,1315,1315
984,16429125.383129,16360.88983,785,335,0451,451
985,16429125.234434,16360.890445,786,287,0540,540
986,16431456.970391,16362.220279,787,1588,1174,1174
987,16429105.672553,16360.880948,788,239,0637,637
988,16431459.431135,16362.220541,789,1573,1041,1041
989,16429113.449116,16360.885616,790,196,0742,742
990,16431472.554694,16362.226472,791,1555,0916,916
991,16429095.792636,16360.876123,792,160,0855,855
992,16431392.60426,16362.180668,793,1534,0799,799
993,16428925.565436,16360.782228,794,128,0976,976
994,16428924.508392,16360.782868,795,98,1105,1105
995,16431381.163189,16362.173774,796,1511,0690,690
996,16428908.423209,16360.77405,797,69,1242,1242
997,16431403.413532,16362.184597,798,1483,0589,589
998,16431420.827745,16362.19292,799,1450,0496,496
999,16431419.82628,16362.19172,800,1412,0411,411
1000,16431422.707328,16362.192023,801,1374,0334,334
