Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Kapiti Coast District,Cash flows from financing activities,Net cash flow from financing activities,2016,10366
Kapiti Coast District,Cash flows from financing activities,Net cash flow from financing activities,2017,8520
Kapiti Coast District,Cash flows from financing activities,Net cash flow from financing activities,2018,9525
Kapiti Coast District,Cash flows from financing activities,Net cash flow from financing activities,2019,5991
Kapiti Coast District,Cash flows from financing activities,Net cash flow from financing activities,2020,-301
Kapiti Coast District,Cash flows from financing activities,Net cash flow from financing activities,2021,-49
Kapiti Coast District,Cash flows from financing activities,Net cash flow from financing activities,2022,-2026
Kapiti Coast District,Cash flows from financing activities,Payments for financing activities,2013,7682
Kapiti Coast District,Cash flows from financing activities,Payments for financing activities,2014,8783
Kapiti Coast District,Cash flows from financing activities,Payments for financing activities,2015,9444
Kapiti Coast District,Cash flows from financing activities,Payments for financing activities,2016,9858
Kapiti Coast District,Cash flows from financing activities,Payments for financing activities,2017,11440
Kapiti Coast District,Cash flows from financing activities,Payments for financing activities,2018,12601
Kapiti Coast District,Cash flows from financing activities,Payments for financing activities,2019,13059
Kapiti Coast District,Cash flows from financing activities,Payments for financing activities,2020,13961
Kapiti Coast District,Cash flows from financing activities,Payments for financing activities,2021,15334
Kapiti Coast District,Cash flows from financing activities,Payments for financing activities,2022,17339
Kapiti Coast District,Cash flows from financing activities,Receipts from financing activities,2013,44069
Kapiti Coast District,Cash flows from financing activities,Receipts from financing activities,2014,22983
Kapiti Coast District,Cash flows from financing activities,Receipts from financing activities,2015,16107
Kapiti Coast District,Cash flows from financing activities,Receipts from financing activities,2016,20224
Kapiti Coast District,Cash flows from financing activities,Receipts from financing activities,2017,19960
Kapiti Coast District,Cash flows from financing activities,Receipts from financing activities,2018,22126
Kapiti Coast District,Cash flows from financing activities,Receipts from financing activities,2019,19050
Kapiti Coast District,Cash flows from financing activities,Receipts from financing activities,2020,13660
Kapiti Coast District,Cash flows from financing activities,Receipts from financing activities,2021,15285
Kapiti Coast District,Cash flows from financing activities,Receipts from financing activities,2022,15313
Kapiti Coast District,Cash flows from investing activities,Net cash flow from investing activities,2013,-49044
Kapiti Coast District,Cash flows from investing activities,Net cash flow from investing activities,2014,-28211
Kapiti Coast District,Cash flows from investing activities,Net cash flow from investing activities,2015,-19977
Kapiti Coast District,Cash flows from investing activities,Net cash flow from investing activities,2016,-25550
Kapiti Coast District,Cash flows from investing activities,Net cash flow from investing activities,2017,-25143
Kapiti Coast District,Cash flows from investing activities,Net cash flow from investing activities,2018,-28725
Kapiti Coast District,Cash flows from investing activities,Net cash flow from investing activities,2019,-26724
Kapiti Coast District,Cash flows from investing activities,Net cash flow from investing activities,2020,-23580
Kapiti Coast District,Cash flows from investing activities,Net cash flow from investing activities,2021,-26441
Kapiti Coast District,Cash flows from investing activities,Net cash flow from investing activities,2022,-26066
Kapiti Coast District,Cash flows from investing activities,Payments for investing activities,2013,55164
Kapiti Coast District,Cash flows from investing activities,Payments for investing activities,2014,28856
Kapiti Coast District,Cash flows from investing activities,Payments for investing activities,2015,20332
Kapiti Coast District,Cash flows from investing activities,Payments for investing activities,2016,29011
Kapiti Coast District,Cash flows from investing activities,Payments for investing activities,2017,25318
Kapiti Coast District,Cash flows from investing activities,Payments for investing activities,2018,28900
Kapiti Coast District,Cash flows from investing activities,Payments for investing activities,2019,26919
Kapiti Coast District,Cash flows from investing activities,Payments for investing activities,2020,23775
Kapiti Coast District,Cash flows from investing activities,Payments for investing activities,2021,26656
Kapiti Coast District,Cash flows from investing activities,Payments for investing activities,2022,26186
Kapiti Coast District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2013,55164
Kapiti Coast District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2014,28856
Kapiti Coast District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2015,20332
Kapiti Coast District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2016,29011
Kapiti Coast District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2017,25318
Kapiti Coast District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2018,28900
Kapiti Coast District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2019,26919
Kapiti Coast District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2020,23775
Kapiti Coast District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2021,26656
Kapiti Coast District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2022,26186
Kapiti Coast District,Cash flows from investing activities,Receipts from investing activities,2013,6120
Kapiti Coast District,Cash flows from investing activities,Receipts from investing activities,2014,645
Kapiti Coast District,Cash flows from investing activities,Receipts from investing activities,2015,355
Kapiti Coast District,Cash flows from investing activities,Receipts from investing activities,2016,3461
Kapiti Coast District,Cash flows from investing activities,Receipts from investing activities,2017,175
Kapiti Coast District,Cash flows from investing activities,Receipts from investing activities,2018,175
Kapiti Coast District,Cash flows from investing activities,Receipts from investing activities,2019,195
Kapiti Coast District,Cash flows from investing activities,Receipts from investing activities,2020,195
Kapiti Coast District,Cash flows from investing activities,Receipts from investing activities,2021,215
Kapiti Coast District,Cash flows from investing activities,Receipts from investing activities,2022,120
Kapiti Coast District,Cash flows from operating activities,Net cash flow from operating activities,2013,12451
Kapiti Coast District,Cash flows from operating activities,Net cash flow from operating activities,2014,13047
Kapiti Coast District,Cash flows from operating activities,Net cash flow from operating activities,2015,14714
Kapiti Coast District,Cash flows from operating activities,Net cash flow from operating activities,2016,16504
Kapiti Coast District,Cash flows from operating activities,Net cash flow from operating activities,2017,18811
Kapiti Coast District,Cash flows from operating activities,Net cash flow from operating activities,2018,19289
Kapiti Coast District,Cash flows from operating activities,Net cash flow from operating activities,2019,21446
Kapiti Coast District,Cash flows from operating activities,Net cash flow from operating activities,2020,24144
Kapiti Coast District,Cash flows from operating activities,Net cash flow from operating activities,2021,27491
Kapiti Coast District,Cash flows from operating activities,Net cash flow from operating activities,2022,26929
Kapiti Coast District,Cash flows from operating activities,Payments for operating activities,2013,56335
Kapiti Coast District,Cash flows from operating activities,Payments for operating activities,2014,59229
Kapiti Coast District,Cash flows from operating activities,Payments for operating activities,2015,62563
Kapiti Coast District,Cash flows from operating activities,Payments for operating activities,2016,65655
Kapiti Coast District,Cash flows from operating activities,Payments for operating activities,2017,68632
Kapiti Coast District,Cash flows from operating activities,Payments for operating activities,2018,74011
Kapiti Coast District,Cash flows from operating activities,Payments for operating activities,2019,77123
Kapiti Coast District,Cash flows from operating activities,Payments for operating activities,2020,80776
Kapiti Coast District,Cash flows from operating activities,Payments for operating activities,2021,82236
Kapiti Coast District,Cash flows from operating activities,Payments for operating activities,2022,88045
Kapiti Coast District,Cash flows from operating activities,Receipts from operating activities,2013,68786
Kapiti Coast District,Cash flows from operating activities,Receipts from operating activities,2014,72276
Kapiti Coast District,Cash flows from operating activities,Receipts from operating activities,2015,77277
Kapiti Coast District,Cash flows from operating activities,Receipts from operating activities,2016,82159
Kapiti Coast District,Cash flows from operating activities,Receipts from operating activities,2017,87443
Kapiti Coast District,Cash flows from operating activities,Receipts from operating activities,2018,93300
Kapiti Coast District,Cash flows from operating activities,Receipts from operating activities,2019,98569
Kapiti Coast District,Cash flows from operating activities,Receipts from operating activities,2020,104920
Kapiti Coast District,Cash flows from operating activities,Receipts from operating activities,2021,109727
Kapiti Coast District,Cash flows from operating activities,Receipts from operating activities,2022,114974
Masterton District,Cash flows from financing activities,Net cash flow from financing activities,2013,11197
Masterton District,Cash flows from financing activities,Net cash flow from financing activities,2014,3355
Masterton District,Cash flows from financing activities,Net cash flow from financing activities,2015,494
Masterton District,Cash flows from financing activities,Net cash flow from financing activities,2016,857
Masterton District,Cash flows from financing activities,Net cash flow from financing activities,2017,6491
Masterton District,Cash flows from financing activities,Net cash flow from financing activities,2018,-957
Masterton District,Cash flows from financing activities,Net cash flow from financing activities,2019,-315
Masterton District,Cash flows from financing activities,Net cash flow from financing activities,2020,-2456
Masterton District,Cash flows from financing activities,Net cash flow from financing activities,2021,-2673
Masterton District,Cash flows from financing activities,Net cash flow from financing activities,2022,-2606
Masterton District,Cash flows from financing activities,Payments for financing activities,2013,1501
Masterton District,Cash flows from financing activities,Payments for financing activities,2014,1594
Masterton District,Cash flows from financing activities,Payments for financing activities,2015,1939
Masterton District,Cash flows from financing activities,Payments for financing activities,2016,1999
Masterton District,Cash flows from financing activities,Payments for financing activities,2017,1975
Masterton District,Cash flows from financing activities,Payments for financing activities,2018,2004
Masterton District,Cash flows from financing activities,Payments for financing activities,2019,2174
Masterton District,Cash flows from financing activities,Payments for financing activities,2020,2456
Masterton District,Cash flows from financing activities,Payments for financing activities,2021,2673
Masterton District,Cash flows from financing activities,Payments for financing activities,2022,2606
Masterton District,Cash flows from financing activities,Receipts from financing activities,2013,12698
Masterton District,Cash flows from financing activities,Receipts from financing activities,2014,4949
Masterton District,Cash flows from financing activities,Receipts from financing activities,2015,2434
Masterton District,Cash flows from financing activities,Receipts from financing activities,2016,2856
Masterton District,Cash flows from financing activities,Receipts from financing activities,2017,8466
Masterton District,Cash flows from financing activities,Receipts from financing activities,2018,1047
Masterton District,Cash flows from financing activities,Receipts from financing activities,2019,1859
Masterton District,Cash flows from financing activities,Receipts from financing activities,2020,0
Masterton District,Cash flows from financing activities,Receipts from financing activities,2021,0
Masterton District,Cash flows from financing activities,Receipts from financing activities,2022,0
Masterton District,Cash flows from investing activities,Net cash flow from investing activities,2013,-19919
Masterton District,Cash flows from investing activities,Net cash flow from investing activities,2014,-12880
Masterton District,Cash flows from investing activities,Net cash flow from investing activities,2015,-10997
Masterton District,Cash flows from investing activities,Net cash flow from investing activities,2016,-12130
Masterton District,Cash flows from investing activities,Net cash flow from investing activities,2017,-18024
Masterton District,Cash flows from investing activities,Net cash flow from investing activities,2018,-11192
Masterton District,Cash flows from investing activities,Net cash flow from investing activities,2019,-12394
Masterton District,Cash flows from investing activities,Net cash flow from investing activities,2020,-12100
Masterton District,Cash flows from investing activities,Net cash flow from investing activities,2021,-11342
Masterton District,Cash flows from investing activities,Net cash flow from investing activities,2022,-11291
Masterton District,Cash flows from investing activities,Payments for investing activities,2013,21742
Masterton District,Cash flows from investing activities,Payments for investing activities,2014,12880
Masterton District,Cash flows from investing activities,Payments for investing activities,2015,11183
Masterton District,Cash flows from investing activities,Payments for investing activities,2016,12130
Masterton District,Cash flows from investing activities,Payments for investing activities,2017,18222
Masterton District,Cash flows from investing activities,Payments for investing activities,2018,11192
Masterton District,Cash flows from investing activities,Payments for investing activities,2019,12394
Masterton District,Cash flows from investing activities,Payments for investing activities,2020,12246
Masterton District,Cash flows from investing activities,Payments for investing activities,2021,11342
Masterton District,Cash flows from investing activities,Payments for investing activities,2022,11291
Masterton District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2013,21742
Masterton District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2014,12031
Masterton District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2015,10361
Masterton District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2016,10850
Masterton District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2017,16908
Masterton District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2018,8971
Masterton District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2019,11383
Masterton District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2020,10610
Masterton District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2021,9218
Masterton District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2022,8958
Masterton District,Cash flows from investing activities,Receipts from investing activities,2013,1823
Masterton District,Cash flows from investing activities,Receipts from investing activities,2014,0
Masterton District,Cash flows from investing activities,Receipts from investing activities,2015,186
Masterton District,Cash flows from investing activities,Receipts from investing activities,2016,0
Masterton District,Cash flows from investing activities,Receipts from investing activities,2017,197
Masterton District,Cash flows from investing activities,Receipts from investing activities,2018,0
Masterton District,Cash flows from investing activities,Receipts from investing activities,2019,0
Masterton District,Cash flows from investing activities,Receipts from investing activities,2020,146
Masterton District,Cash flows from investing activities,Receipts from investing activities,2021,0
Masterton District,Cash flows from investing activities,Receipts from investing activities,2022,0
Masterton District,Cash flows from operating activities,Net cash flow from operating activities,2013,8692
Masterton District,Cash flows from operating activities,Net cash flow from operating activities,2014,8943
Masterton District,Cash flows from operating activities,Net cash flow from operating activities,2015,10591
Masterton District,Cash flows from operating activities,Net cash flow from operating activities,2016,11142
Masterton District,Cash flows from operating activities,Net cash flow from operating activities,2017,12599
Masterton District,Cash flows from operating activities,Net cash flow from operating activities,2018,11285
Masterton District,Cash flows from operating activities,Net cash flow from operating activities,2019,13113
Masterton District,Cash flows from operating activities,Net cash flow from operating activities,2020,15019
Masterton District,Cash flows from operating activities,Net cash flow from operating activities,2021,13914
Masterton District,Cash flows from operating activities,Net cash flow from operating activities,2022,14072
Masterton District,Cash flows from operating activities,Payments for operating activities,2013,27546
Masterton District,Cash flows from operating activities,Payments for operating activities,2014,27754
Masterton District,Cash flows from operating activities,Payments for operating activities,2015,27622
Masterton District,Cash flows from operating activities,Payments for operating activities,2016,28383
Masterton District,Cash flows from operating activities,Payments for operating activities,2017,28249
Masterton District,Cash flows from operating activities,Payments for operating activities,2018,30843
Masterton District,Cash flows from operating activities,Payments for operating activities,2019,30163
Masterton District,Cash flows from operating activities,Payments for operating activities,2020,31143
Masterton District,Cash flows from operating activities,Payments for operating activities,2021,31723
Masterton District,Cash flows from operating activities,Payments for operating activities,2022,32151
Masterton District,Cash flows from operating activities,Receipts from operating activities,2013,36237
Masterton District,Cash flows from operating activities,Receipts from operating activities,2014,36696
Masterton District,Cash flows from operating activities,Receipts from operating activities,2015,38212
Masterton District,Cash flows from operating activities,Receipts from operating activities,2016,39525
Masterton District,Cash flows from operating activities,Receipts from operating activities,2017,40848
Masterton District,Cash flows from operating activities,Receipts from operating activities,2018,42128
Masterton District,Cash flows from operating activities,Receipts from operating activities,2019,43277
Masterton District,Cash flows from operating activities,Receipts from operating activities,2020,46162
Masterton District,Cash flows from operating activities,Receipts from operating activities,2021,45637
Masterton District,Cash flows from operating activities,Receipts from operating activities,2022,46223
Tasman District,Cash flows from financing activities,Net cash flow from financing activities,2013,5770
Tasman District,Cash flows from financing activities,Net cash flow from financing activities,2014,18159
Tasman District,Cash flows from financing activities,Net cash flow from financing activities,2015,15622
Tasman District,Cash flows from financing activities,Net cash flow from financing activities,2016,23139
Tasman District,Cash flows from financing activities,Net cash flow from financing activities,2017,17487
Tasman District,Cash flows from financing activities,Net cash flow from financing activities,2018,11072
Tasman District,Cash flows from financing activities,Net cash flow from financing activities,2019,5138
Tasman District,Cash flows from financing activities,Net cash flow from financing activities,2020,14344
Tasman District,Cash flows from financing activities,Net cash flow from financing activities,2021,17202
Tasman District,Cash flows from financing activities,Net cash flow from financing activities,2022,24367
Tasman District,Cash flows from financing activities,Payments for financing activities,2013,10639
Tasman District,Cash flows from financing activities,Payments for financing activities,2014,11861
Tasman District,Cash flows from financing activities,Payments for financing activities,2015,13332
Tasman District,Cash flows from financing activities,Payments for financing activities,2016,15641
Tasman District,Cash flows from financing activities,Payments for financing activities,2017,15541
Tasman District,Cash flows from financing activities,Payments for financing activities,2018,17602
Tasman District,Cash flows from financing activities,Payments for financing activities,2019,19034
Tasman District,Cash flows from financing activities,Payments for financing activities,2020,20358
Tasman District,Cash flows from financing activities,Payments for financing activities,2021,20253
Tasman District,Cash flows from financing activities,Payments for financing activities,2022,22396
Tasman District,Cash flows from financing activities,Receipts from financing activities,2013,16409
Tasman District,Cash flows from financing activities,Receipts from financing activities,2014,30020
Tasman District,Cash flows from financing activities,Receipts from financing activities,2015,28954
Tasman District,Cash flows from financing activities,Receipts from financing activities,2016,38780
Tasman District,Cash flows from financing activities,Receipts from financing activities,2017,33028
Tasman District,Cash flows from financing activities,Receipts from financing activities,2018,28674
Tasman District,Cash flows from financing activities,Receipts from financing activities,2019,24172
Tasman District,Cash flows from financing activities,Receipts from financing activities,2020,34702
Tasman District,Cash flows from financing activities,Receipts from financing activities,2021,37455
Tasman District,Cash flows from financing activities,Receipts from financing activities,2022,46763
Tasman District,Cash flows from investing activities,Net cash flow from investing activities,2013,-25747
Tasman District,Cash flows from investing activities,Net cash flow from investing activities,2014,-37264
Tasman District,Cash flows from investing activities,Net cash flow from investing activities,2015,-39435
Tasman District,Cash flows from investing activities,Net cash flow from investing activities,2016,-45770
Tasman District,Cash flows from investing activities,Net cash flow from investing activities,2017,-46211
Tasman District,Cash flows from investing activities,Net cash flow from investing activities,2018,-41973
Tasman District,Cash flows from investing activities,Net cash flow from investing activities,2019,-38046
Tasman District,Cash flows from investing activities,Net cash flow from investing activities,2020,-47826
Tasman District,Cash flows from investing activities,Net cash flow from investing activities,2021,-53586
Tasman District,Cash flows from investing activities,Net cash flow from investing activities,2022,-61127
Tasman District,Cash flows from investing activities,Payments for investing activities,2013,26836
Tasman District,Cash flows from investing activities,Payments for investing activities,2014,38432
Tasman District,Cash flows from investing activities,Payments for investing activities,2015,39935
Tasman District,Cash flows from investing activities,Payments for investing activities,2016,46520
Tasman District,Cash flows from investing activities,Payments for investing activities,2017,46211
Tasman District,Cash flows from investing activities,Payments for investing activities,2018,41973
Tasman District,Cash flows from investing activities,Payments for investing activities,2019,38046
Tasman District,Cash flows from investing activities,Payments for investing activities,2020,47826
Tasman District,Cash flows from investing activities,Payments for investing activities,2021,53586
Tasman District,Cash flows from investing activities,Payments for investing activities,2022,61127
Tasman District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2013,25826
Tasman District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2014,37728
Tasman District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2015,39512
Tasman District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2016,45680
Tasman District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2017,45378
Tasman District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2018,41057
Tasman District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2019,37140
Tasman District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2020,46828
Tasman District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2021,52602
Tasman District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2022,60039
Tasman District,Cash flows from investing activities,Receipts from investing activities,2013,1089
Tasman District,Cash flows from investing activities,Receipts from investing activities,2014,1168
Tasman District,Cash flows from investing activities,Receipts from investing activities,2015,500
Tasman District,Cash flows from investing activities,Receipts from investing activities,2016,750
Tasman District,Cash flows from investing activities,Receipts from investing activities,2017,0
Tasman District,Cash flows from investing activities,Receipts from investing activities,2018,0
Tasman District,Cash flows from investing activities,Receipts from investing activities,2019,0
Tasman District,Cash flows from investing activities,Receipts from investing activities,2020,0
Tasman District,Cash flows from investing activities,Receipts from investing activities,2021,0
Tasman District,Cash flows from investing activities,Receipts from investing activities,2022,0
Tasman District,Cash flows from operating activities,Net cash flow from operating activities,2013,19921
Tasman District,Cash flows from operating activities,Net cash flow from operating activities,2014,20644
Tasman District,Cash flows from operating activities,Net cash flow from operating activities,2015,23393
Tasman District,Cash flows from operating activities,Net cash flow from operating activities,2016,22550
Tasman District,Cash flows from operating activities,Net cash flow from operating activities,2017,28758
Tasman District,Cash flows from operating activities,Net cash flow from operating activities,2018,30784
Tasman District,Cash flows from operating activities,Net cash flow from operating activities,2019,31974
Tasman District,Cash flows from operating activities,Net cash flow from operating activities,2020,36146
Tasman District,Cash flows from operating activities,Net cash flow from operating activities,2021,36248
Tasman District,Cash flows from operating activities,Net cash flow from operating activities,2022,37454
Tasman District,Cash flows from operating activities,Payments for operating activities,2013,73224
Tasman District,Cash flows from operating activities,Payments for operating activities,2014,75307
Tasman District,Cash flows from operating activities,Payments for operating activities,2015,77160
Tasman District,Cash flows from operating activities,Payments for operating activities,2016,91004
Tasman District,Cash flows from operating activities,Payments for operating activities,2017,91745
Tasman District,Cash flows from operating activities,Payments for operating activities,2018,96159
Tasman District,Cash flows from operating activities,Payments for operating activities,2019,101110
Tasman District,Cash flows from operating activities,Payments for operating activities,2020,102691
Tasman District,Cash flows from operating activities,Payments for operating activities,2021,108853
Tasman District,Cash flows from operating activities,Payments for operating activities,2022,114024
Tasman District,Cash flows from operating activities,Receipts from operating activities,2013,93145
Tasman District,Cash flows from operating activities,Receipts from operating activities,2014,95951
Tasman District,Cash flows from operating activities,Receipts from operating activities,2015,100553
Tasman District,Cash flows from operating activities,Receipts from operating activities,2016,113554
Tasman District,Cash flows from operating activities,Receipts from operating activities,2017,120503
Tasman District,Cash flows from operating activities,Receipts from operating activities,2018,126943
Tasman District,Cash flows from operating activities,Receipts from operating activities,2019,133084
Tasman District,Cash flows from operating activities,Receipts from operating activities,2020,138837
Tasman District,Cash flows from operating activities,Receipts from operating activities,2021,145101
Tasman District,Cash flows from operating activities,Receipts from operating activities,2022,151478
Nelson City,Cash flows from financing activities,Net cash flow from financing activities,2013,25018
Nelson City,Cash flows from financing activities,Net cash flow from financing activities,2014,16941
Nelson City,Cash flows from financing activities,Net cash flow from financing activities,2015,16302
Nelson City,Cash flows from financing activities,Net cash flow from financing activities,2016,10345
Nelson City,Cash flows from financing activities,Net cash flow from financing activities,2017,2419
Nelson City,Cash flows from financing activities,Net cash flow from financing activities,2018,-64
Nelson City,Cash flows from financing activities,Net cash flow from financing activities,2019,1931
Nelson City,Cash flows from financing activities,Net cash flow from financing activities,2020,-2690
Nelson City,Cash flows from financing activities,Net cash flow from financing activities,2021,2773
Nelson City,Cash flows from financing activities,Net cash flow from financing activities,2022,2450
Nelson City,Cash flows from financing activities,Payments for financing activities,2013,775
Nelson City,Cash flows from financing activities,Payments for financing activities,2014,1015
Nelson City,Cash flows from financing activities,Payments for financing activities,2015,1026
Nelson City,Cash flows from financing activities,Payments for financing activities,2016,657
Nelson City,Cash flows from financing activities,Payments for financing activities,2017,360
Nelson City,Cash flows from financing activities,Payments for financing activities,2018,983
Nelson City,Cash flows from financing activities,Payments for financing activities,2019,994
Nelson City,Cash flows from financing activities,Payments for financing activities,2020,2999
Nelson City,Cash flows from financing activities,Payments for financing activities,2021,3323
Nelson City,Cash flows from financing activities,Payments for financing activities,2022,3190
Nelson City,Cash flows from financing activities,Receipts from financing activities,2013,25793
Nelson City,Cash flows from financing activities,Receipts from financing activities,2014,17956
Nelson City,Cash flows from financing activities,Receipts from financing activities,2015,17328
Nelson City,Cash flows from financing activities,Receipts from financing activities,2016,11002
Nelson City,Cash flows from financing activities,Receipts from financing activities,2017,2779
Nelson City,Cash flows from financing activities,Receipts from financing activities,2018,919
Nelson City,Cash flows from financing activities,Receipts from financing activities,2019,2925
Nelson City,Cash flows from financing activities,Receipts from financing activities,2020,309
Nelson City,Cash flows from financing activities,Receipts from financing activities,2021,6096
Nelson City,Cash flows from financing activities,Receipts from financing activities,2022,5640
Nelson City,Cash flows from investing activities,Net cash flow from investing activities,2013,-50370
Nelson City,Cash flows from investing activities,Net cash flow from investing activities,2014,-42119
Nelson City,Cash flows from investing activities,Net cash flow from investing activities,2015,-45427
Nelson City,Cash flows from investing activities,Net cash flow from investing activities,2016,-40171
Nelson City,Cash flows from investing activities,Net cash flow from investing activities,2017,-33130
Nelson City,Cash flows from investing activities,Net cash flow from investing activities,2018,-30931
Nelson City,Cash flows from investing activities,Net cash flow from investing activities,2019,-33755
Nelson City,Cash flows from investing activities,Net cash flow from investing activities,2020,-28062
Nelson City,Cash flows from investing activities,Net cash flow from investing activities,2021,-31799
Nelson City,Cash flows from investing activities,Net cash flow from investing activities,2022,-33509
Nelson City,Cash flows from investing activities,Payments for investing activities,2013,50737
Nelson City,Cash flows from investing activities,Payments for investing activities,2014,42475
Nelson City,Cash flows from investing activities,Payments for investing activities,2015,45476
Nelson City,Cash flows from investing activities,Payments for investing activities,2016,40222
Nelson City,Cash flows from investing activities,Payments for investing activities,2017,33182
Nelson City,Cash flows from investing activities,Payments for investing activities,2018,30973
Nelson City,Cash flows from investing activities,Payments for investing activities,2019,33799
Nelson City,Cash flows from investing activities,Payments for investing activities,2020,28129
Nelson City,Cash flows from investing activities,Payments for investing activities,2021,31887
Nelson City,Cash flows from investing activities,Payments for investing activities,2022,33578
Nelson City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2013,50166
Nelson City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2014,42092
Nelson City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2015,40532
Nelson City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2016,34114
Nelson City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2017,33148
Nelson City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2018,30962
Nelson City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2019,33799
Nelson City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2020,28129
Nelson City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2021,31887
Nelson City,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2022,33578
Nelson City,Cash flows from investing activities,Receipts from investing activities,2013,367
Nelson City,Cash flows from investing activities,Receipts from investing activities,2014,356
Nelson City,Cash flows from investing activities,Receipts from investing activities,2015,49
Nelson City,Cash flows from investing activities,Receipts from investing activities,2016,51
Nelson City,Cash flows from investing activities,Receipts from investing activities,2017,52
Nelson City,Cash flows from investing activities,Receipts from investing activities,2018,42
Nelson City,Cash flows from investing activities,Receipts from investing activities,2019,44
Nelson City,Cash flows from investing activities,Receipts from investing activities,2020,67
Nelson City,Cash flows from investing activities,Receipts from investing activities,2021,88
Nelson City,Cash flows from investing activities,Receipts from investing activities,2022,69
Nelson City,Cash flows from operating activities,Net cash flow from operating activities,2013,21569
Nelson City,Cash flows from operating activities,Net cash flow from operating activities,2014,26087
Nelson City,Cash flows from operating activities,Net cash flow from operating activities,2015,29596
Nelson City,Cash flows from operating activities,Net cash flow from operating activities,2016,28484
Nelson City,Cash flows from operating activities,Net cash flow from operating activities,2017,30608
Nelson City,Cash flows from operating activities,Net cash flow from operating activities,2018,31385
Nelson City,Cash flows from operating activities,Net cash flow from operating activities,2019,32441
Nelson City,Cash flows from operating activities,Net cash flow from operating activities,2020,32799
Nelson City,Cash flows from operating activities,Net cash flow from operating activities,2021,33322
Nelson City,Cash flows from operating activities,Net cash flow from operating activities,2022,34847
Nelson City,Cash flows from operating activities,Payments for operating activities,2013,74188
Nelson City,Cash flows from operating activities,Payments for operating activities,2014,72351
Nelson City,Cash flows from operating activities,Payments for operating activities,2015,73194
Nelson City,Cash flows from operating activities,Payments for operating activities,2016,76422
Nelson City,Cash flows from operating activities,Payments for operating activities,2017,80594
Nelson City,Cash flows from operating activities,Payments for operating activities,2018,82234
Nelson City,Cash flows from operating activities,Payments for operating activities,2019,84414
Nelson City,Cash flows from operating activities,Payments for operating activities,2020,86989
Nelson City,Cash flows from operating activities,Payments for operating activities,2021,90147
Nelson City,Cash flows from operating activities,Payments for operating activities,2022,92979
Nelson City,Cash flows from operating activities,Receipts from operating activities,2013,95757
Nelson City,Cash flows from operating activities,Receipts from operating activities,2014,98438
Nelson City,Cash flows from operating activities,Receipts from operating activities,2015,102790
Nelson City,Cash flows from operating activities,Receipts from operating activities,2016,104906
Nelson City,Cash flows from operating activities,Receipts from operating activities,2017,111202
Nelson City,Cash flows from operating activities,Receipts from operating activities,2018,113619
Nelson City,Cash flows from operating activities,Receipts from operating activities,2019,116855
Nelson City,Cash flows from operating activities,Receipts from operating activities,2020,119788
Nelson City,Cash flows from operating activities,Receipts from operating activities,2021,123469
Nelson City,Cash flows from operating activities,Receipts from operating activities,2022,127827
Marlborough District,Cash flows from financing activities,Net cash flow from financing activities,2013,19488
