FID,FEATURECOD,UPDATE_YEA,SHAPE_len
16670,520,2004,1377.396908
16671,520,2004,2403.57376
16672,520,2004,352.775787
16673,520,2004,624.003175
16674,520,2004,748.785925
16675,520,2004,1048.783679
16676,540,2004,34.9459
16677,420,2004,143.955686
16678,520,2004,1678.643607
16679,520,2004,293.542406
16680,540,2004,134.940006
16681,540,2004,53.819818
16682,520,2004,82.802942
16683,520,2004,569.908066
16684,540,2004,77.777638
16685,520,2004,646.378336
16686,540,2004,30.561537
16687,540,2004,74.210709
16688,520,2004,96.877364
16689,520,2004,104.881709
16690,520,2004,166.349134
16691,540,2004,627.173585
16692,520,2004,137.953256
16693,520,2004,844.322051
16694,540,2004,62.99577
16695,540,2004,294.456407
16696,540,2004,11.118339
16697,420,2004,1890.421463
16698,520,2004,4366.802915
16699,520,2004,19.331856
16700,510,2004,2489.384783
16701,520,2004,124.410988
16702,540,2004,346.577258
16703,520,2004,540.458354
16704,520,2004,1120.175993
16705,520,2004,228.249249
16706,520,2004,549.554907
16707,520,2004,762.355783
16708,520,2004,61.072918
16709,520,2004,119.699352
16710,520,2004,162.265647
16711,520,2004,922.885367
16712,540,2004,76.35362
16713,520,2004,1311.98668
16714,520,2004,805.763662
16715,520,2004,958.019268
16716,510,2004,5288.398417
16717,520,2004,145.661078
16718,520,2004,157.111107
16719,520,2004,597.14385
16720,540,2004,53.37839
16721,520,2004,991.810327
16722,520,2004,359.068925
16723,520,2004,1669.905635
16724,520,2004,798.138385
16725,540,2004,256.255264
16726,540,2004,105.542604
16727,540,2004,97.105535
16728,520,2004,1118.939694
16729,520,2004,153.721997
16730,520,2004,652.900647
16731,520,2004,201.465696
16732,520,2004,513.986529
16733,540,2004,101.487557
16734,520,2004,1178.949247
16735,520,2004,774.559356
16736,520,2004,129.147622
16737,520,2004,1824.774879
16738,520,2004,69.433877
16739,520,2004,2007.012256
16740,520,2004,95.487314
16741,520,2004,85.969985
16742,520,2004,284.60257
16743,520,2004,216.378845
16744,520,2004,879.235081
16745,520,2004,1025.044179
16746,520,2004,295.307833
16747,540,2004,69.0283
16748,520,2004,121.612423
16749,520,2004,144.996146
16750,520,2004,300.119585
16751,520,2004,1518.226243
16752,520,2004,318.240092
16753,520,2004,999.892938
16754,540,2004,69.125169
16755,520,2004,175.886595
16756,540,2004,42.136358
16757,540,2004,45.421288
16758,540,2004,181.237469
16759,540,2004,174.656557
16760,520,2004,665.609239
16761,520,2004,622.568434
16762,520,2004,23.417437
16763,520,2004,1401.001002
16764,540,2004,90.849959
16765,540,2004,56.941874
16766,420,2004,140.479209
16767,520,2004,41.364681
16768,520,2004,624.402354
16769,520,2004,114.13566
16770,520,2004,841.298898
16771,520,2004,416.432888
16772,520,2004,1136.298869
16773,520,2004,539.383372
16774,520,2004,1528.275651
16775,540,2004,935.702462
16776,520,2004,1810.703768
16777,520,2004,227.197018
16778,420,2004,489.203044
16779,520,2004,137.792396
16780,520,2004,1160.143215
16781,540,2004,46.780232
16782,540,2004,96.416907
16783,520,2004,319.682513
16784,540,2004,42.153143
16785,520,2004,271.063759
16786,520,2004,751.936971
16787,540,2004,504.462825
16788,520,2004,7.950221
16789,540,2004,117.399026
16790,520,2004,1735.238645
16791,520,2004,90.293649
16792,520,2004,208.068294
16793,520,2004,93.594286
16794,520,2004,600.694159
16795,520,2004,290.81594
16796,540,2004,112.11724
16797,540,2004,289.464069
16798,540,2004,59.621972
16799,520,2004,99.503134
16800,520,2004,983.339058
16801,520,2004,414.955552
16802,520,2004,526.50209
16803,520,2004,1172.803677
16804,540,2004,38.423661
16805,520,2004,11.324501
16806,540,2004,138.567133
16807,520,2004,1288.124204
16808,520,2004,2424.315614
16809,520,2004,183.781382
16810,520,2004,331.09914
16811,520,2004,457.854729
16812,520,2004,282.854193
16813,520,2004,1124.896831
16814,520,2004,634.743439
16815,520,2004,531.602761
16816,540,2004,48.065346
16817,540,2004,17.129997
16818,520,2004,215.85691
16819,540,2004,94.432884
16820,520,2004,856.493743
16821,520,2004,325.806342
16822,420,2004,1028.276407
16823,540,2004,46.057866
16824,540,2004,46.734587
16825,520,2004,6.389281
16826,520,2004,68.59212
16827,520,2004,1414.158433
16828,540,2004,30.503339
16829,540,2004,52.263269
16830,520,2004,774.841061
16831,540,2004,509.88606
16832,540,2004,50.012559
16833,540,2004,139.085851
16834,520,2004,778.745873
16835,540,2004,319.454305
16836,520,2004,271.467928
16837,520,2004,148.389446
16838,520,2004,195.741489
16839,520,2004,41.474303
16840,520,2004,240.52489
16841,520,2004,1193.85476
16842,520,2004,1937.11734
16843,540,2004,67.302013
16844,420,2004,421.535712
16845,520,2004,921.17721
16846,520,2004,1048.876166
16847,420,2004,734.406632
16848,540,2004,49.64653
16849,520,2004,71.626506
16850,520,2004,13.664799
16851,520,2004,170.915478
16852,520,2004,56.07689
16853,540,2004,92.342636
16854,540,2004,132.553195
16855,540,2004,63.095507
16856,520,2004,337.748495
16857,520,2004,1041.038476
16858,520,2004,601.086423
16859,540,2004,385.975557
16860,520,2004,767.073707
16861,520,2004,137.338834
16862,520,2004,493.193699
16863,520,2004,457.952496
16864,540,2004,24.111506
16865,430,2004,1043.787003
16866,520,2004,110.031739
16867,520,2004,437.181185
16868,540,2004,382.440156
16869,520,2004,842.936539
16870,520,2004,550.778481
16871,520,2004,367.33564
16872,520,2004,53.86589
16873,520,2004,79.61851
16874,520,2004,493.165673
16875,520,2004,70.534128
16876,520,2004,447.555258
16877,540,2004,33.450019
16878,520,2004,2632.046091
16879,540,2004,82.919113
16880,520,2004,853.378671
16881,520,2004,1721.496134
16882,540,2004,429.240909
16883,540,2004,106.645843
16884,540,2004,255.942782
16885,520,2004,240.32582
16886,520,2004,632.649772
16887,520,2004,8.217116
16888,540,2004,13.99919
16889,520,2004,136.213768
16890,520,2004,877.823856
16891,540,2004,1110.31438
16892,520,2004,1536.076114
16893,520,2004,493.03016
16894,540,2004,64.751452
16895,540,2004,472.709769
16896,540,2004,31.854171
16897,520,2004,447.117392
16898,520,2004,2180.849911
16899,520,2004,735.006644
16900,540,2004,215.954129
16901,520,2004,135.437285
16902,520,2004,188.139593
16903,540,2004,41.896979
16904,540,2004,61.329382
16905,540,2004,77.89434
16906,520,2004,956.569097
16907,520,2004,285.106186
16908,540,2004,162.739316
16909,520,2004,313.052505
16910,520,2004,916.73826
16911,520,2004,877.854541
16912,520,2004,139.1229
16913,540,2004,47.923076
16914,520,2004,147.320212
16915,540,2004,29.285681
16916,520,2004,228.703099
16917,520,2004,1035.219878
16918,520,2004,1221.177243
16919,520,2004,92.724025
16920,520,2004,271.719825
16921,540,2004,337.362078
16922,540,2004,22.624935
16923,520,2004,189.840774
16924,540,2004,20.806776
16925,520,2004,1008.665461
16926,520,2004,343.478215
16927,520,2004,197.879561
16928,520,2004,1280.967182
16929,520,2004,1146.518271
16930,540,2004,55.277505
16931,520,2004,130.216622
16932,540,2004,124.251463
16933,520,2004,318.358946
16934,540,2004,19.909318
16935,520,2004,197.856218
16936,540,2004,387.863855
16937,520,2004,1367.437877
16938,520,2004,579.166453
16939,520,2004,21.421174
16940,520,2004,234.964501
16941,540,2004,50.034303
16942,520,2004,104.78566
16943,520,2004,116.349776
16944,520,2004,258.717142
16945,520,2004,171.198169
16946,520,2004,283.456606
16947,520,2004,992.797339
16948,520,2004,1498.921079
16949,540,2004,21.695542
16950,520,2004,212.733185
16951,520,2004,655.7757
16952,540,2004,217.519682
16953,540,2004,375.051192
16954,520,2004,95.277323
16955,520,2004,2378.324231
16956,540,2004,25.651453
16957,520,2004,139.089544
16958,520,2004,95.586087
16959,540,2004,56.978636
16960,520,2004,10.373506
16961,540,2004,46.562191
16962,540,2004,37.232198
16963,520,2004,242.683612
16964,520,2004,102.620121
16965,520,2004,397.434281
16966,520,2004,512.687982
16967,520,2004,472.413817
16968,520,2004,2171.326277
16969,540,2004,34.620178
16970,540,2004,464.828527
16971,520,2004,331.306857
16972,520,2004,1909.561177
16973,520,2004,448.095349
16974,520,2004,166.843034
16975,520,2004,559.314072
16976,540,2004,55.06664
16977,520,2004,460.622227
16978,540,2004,66.26981
16979,540,2004,55.194801
16980,520,2004,147.450187
16981,540,2004,522.678997
16982,520,2004,186.232875
16983,540,2004,50.18117
16984,520,2004,521.210242
16985,520,2004,1417.190418
16986,540,2004,71.346771
16987,520,2004,260.346378
16988,520,2004,100.815425
16989,540,2004,35.941014
16990,520,2004,2077.201596
16991,520,2004,211.083633
16992,540,2004,228.122135
16993,520,2004,323.229075
16994,520,2004,141.089562
16995,520,2004,15.013826
16996,520,2004,785.003014
16997,520,2004,230.69464
16998,540,2004,62.947339
16999,540,2004,205.731016
17000,520,2004,1998.515805
17001,540,2004,336.474629
17002,520,2004,92.581722
17003,540,2004,98.998322
17004,520,2004,434.11022
17005,520,2004,189.439837
17006,520,2004,215.331346
17007,520,2004,152.164436
17008,520,2004,166.079017
17009,540,2004,179.911496
17010,520,2004,97.418855
17011,520,2004,836.221844
17012,520,2004,1202.613057
17013,540,2004,49.163827
17014,540,2004,62.183372
17015,520,2004,101.205727
17016,520,2004,635.942135
17017,520,2004,80.020545
17018,520,2004,410.472592
17019,540,2004,101.481013
17020,540,2004,67.0242
17021,540,2004,103.042966
17022,540,2004,78.401518
17023,520,2004,392.339848
17024,540,2004,55.223908
17025,520,2004,963.874344
17026,520,2004,1661.297424
17027,520,2004,68.617911
17028,520,2004,170.378664
17029,520,2004,239.485586
17030,520,2004,3748.21484
17031,520,2004,108.013308
17032,520,2004,455.311949
17033,520,2004,278.098738
17034,520,2004,122.140474
17035,520,2004,226.76884
17036,540,2004,58.203964
17037,520,2004,470.777172
17038,540,2004,112.024871
17039,520,2004,26.348868
17040,540,2004,34.851686
17041,520,2004,5035.213706
17042,540,2004,101.491424
17043,540,2004,176.32995
17044,540,2004,555.697337
17045,520,2004,145.388112
17046,520,2004,553.369252
17047,520,2004,32.906139
17048,520,2004,118.726154
17049,540,2004,371.900587
17050,520,2004,1505.975189
17051,540,2004,48.368262
17052,540,2004,190.168494
17053,540,2004,88.33787
17054,520,2004,257.931731
17055,540,2004,111.051455
17056,520,2004,1572.841765
17057,520,2004,163.854861
17058,520,2004,847.87952
17059,520,2004,1213.900816
17060,540,2004,84.89129
17061,540,2004,602.881377
17062,520,2004,416.919947
17063,520,2004,320.016356
17064,520,2004,1627.877099
17065,520,2004,73.611711
17066,520,2004,104.382326
17067,520,2004,1426.526904
17068,520,2004,67.860205
17069,540,2004,36.099961
17070,520,2004,315.898562
17071,520,2004,1744.750198
17072,520,2004,176.486976
17073,520,2004,397.020689
17074,540,2004,31.216567
17075,520,2004,73.854784
17076,520,2004,141.953852
17077,520,2004,19.997031
17078,520,2004,165.518212
17079,520,2004,422.430481
17080,520,2004,50.633024
17081,540,2004,88.21511
17082,540,2004,332.982917
17083,540,2004,344.699589
17084,520,2004,260.270814
17085,520,2004,496.964473
17086,520,2004,631.201355
17087,520,2004,225.509892
17088,520,2004,2379.128871
17089,540,2004,25.529698
17090,520,2004,2529.125835
17091,540,2004,33.079733
17092,520,2004,988.236393
17093,520,2004,651.135178
17094,520,2004,543.476855
17095,520,2004,870.323488
17096,520,2004,956.368337
17097,520,2004,437.086353
17098,520,2004,1127.534846
17099,520,2004,752.906689
17100,520,2004,1589.644792
17101,540,2004,24.543665
17102,520,2004,1133.823157
17103,520,2004,152.791867
17104,540,2004,24.569303
17105,520,2004,749.197747
17106,520,2004,3100.876904
17107,520,2004,331.611381
17108,520,2004,2091.32972
17109,520,2004,64.957228
17110,520,2004,168.709706
17111,520,2004,33.176626
17112,540,2004,28.897769
17113,540,2004,46.543768
17114,520,2004,59.120277
17115,540,2004,442.047941
17116,520,2004,529.310635
17117,520,2004,200.679357
17118,540,2004,12.3124
17119,520,2004,906.853445
17120,520,2004,688.009743
17121,520,2004,1487.728085
17122,520,2004,587.732221
17123,540,2004,17.019646
17124,520,2004,1502.165016
17125,520,2004,160.361259
17126,520,2004,953.813984
17127,520,2004,2649.159281
17128,520,2004,1299.133249
17129,520,2004,822.454876
17130,540,2004,22.526775
17131,520,2004,864.900242
17132,520,2004,286.974628
17133,520,2004,1106.828662
17134,520,2004,12.429825
17135,520,2004,803.116396
17136,520,2004,583.160773
17137,540,2004,54.650733
17138,520,2004,2607.08597
17139,520,2004,1163.072488
17140,520,2004,2587.723049
17141,520,2004,320.27461
17142,540,2004,37.115967
17143,520,2004,986.166562
17144,520,2004,45.768611
17145,520,2004,29.92184
17146,520,2004,218.115581
17147,540,2004,36.081967
17148,540,2004,11.315161
17149,520,2004,893.296029
17150,520,2004,3030.012391
17151,520,2004,28.60998
17152,520,2004,1007.044796
17153,520,2004,1.806091
17154,540,2004,55.558019
17155,520,2004,237.370619
17156,520,2004,443.134784
17157,520,2004,1126.66844
17158,540,2004,58.811722
17159,520,2004,878.408201
17160,520,2004,101.337292
17161,520,2004,559.11967
17162,520,2004,20.479738
17163,520,2004,3260.530264
17164,540,2004,63.835836
17165,540,2004,83.038711
17166,520,2004,640.846333
17167,540,2004,12.86561
17168,520,2004,589.836053
17169,520,2004,29.716383
17170,520,2004,66.710144
17171,520,2004,282.733049
17172,540,2004,20.093324
17173,520,2004,1133.594378
17174,540,2004,622.296449
17175,520,2004,319.304688
17176,540,2004,22.886676
17177,520,2004,1151.063342
17178,520,2004,148.40707
17179,520,2004,75.169013
17180,520,2004,525.841552
17181,520,2004,872.344698
17182,520,2004,259.911821
17183,540,2004,15.018761
17184,520,2004,505.354902
17185,520,2004,1638.015479
17186,520,2004,1452.466684
17187,520,2004,907.932308
17188,520,2004,38.608976
17189,540,2004,11.205316
17190,520,2004,14.804111
17191,520,2004,3000.268632
17192,520,2004,353.251006
17193,540,2004,14.47148
17194,540,2004,45.886454
17195,520,2004,614.865609
17196,520,2004,1375.743336
17197,520,2004,932.453951
17198,540,2004,99.377514
17199,540,2004,116.902907
17200,520,2004,137.360379
17201,520,2004,113.281855
17202,520,2004,521.274091
17203,520,2004,228.963641
17204,540,2004,1209.986021
17205,540,2004,15.060332
17206,520,2004,524.222431
17207,520,2004,275.58649
17208,540,2004,627.196123
17209,540,2004,15.708131
17210,520,2004,51.0447
17211,520,2004,74.458741
17212,540,2004,82.604787
17213,540,2004,50.288518
17214,540,2004,63.398753
17215,520,2004,109.987438
17216,520,2004,55.365989
17217,540,2004,330.918881
17218,520,2004,406.009201
17219,520,2004,1037.490422
17220,540,2004,15.825238
17221,520,2004,5.530499
17222,580,2004,67.807509
17223,540,2004,50.595541
17224,520,2004,706.147016
17225,520,2004,1550.142818
17226,540,2004,19.395796
17227,520,2004,165.447986
17228,520,2004,150.131449
17229,520,2004,2377.843745
17230,520,2004,7.936828
17231,520,2004,3626.862599
17232,540,2004,50.691153
17233,520,2004,603.093314
17234,540,2004,118.503359
17235,540,2004,62.008369
17236,540,2004,57.099458
17237,510,2004,694.165227
17238,540,2004,56.102069
17239,520,2004,132.161622
17240,520,2004,662.640971
17241,520,2004,447.605735
17242,520,2004,88.799558
17243,520,2004,662.11018
17244,540,2004,33.098991
17245,540,2004,44.924699
17246,520,2004,26.175267
17247,520,2004,1965.103448
17248,520,2004,61.662633
17249,520,2004,1057.443894
17250,520,2004,537.890181
17251,540,2004,195.758707
17252,510,2004,334.214126
17253,540,2004,424.402084
17254,520,2004,136.47726
17255,520,2004,557.645946
17256,540,2004,45.391332
17257,520,2004,966.042638
17258,540,2004,309.306544
17259,510,2004,2721.291541
17260,520,2004,1079.776798
17261,520,2004,166.293374
17262,520,2004,1621.695741
17263,520,2004,1626.837866
17264,520,2004,129.413181
17265,520,2004,790.516957
17266,520,2004,796.605956
17267,520,2004,243.667196
17268,580,2004,38.358918
17269,540,2004,901.176427
17270,540,2004,34.01614
17271,520,2004,295.271644
17272,520,2004,674.717046
17273,540,2004,349.300582
17274,540,2004,108.076918
17275,540,2004,19.375108
17276,520,2004,77.046753
17277,520,2004,1630.164057
17278,520,2004,947.896805
17279,520,2004,128.265683
17280,510,2004,296.679707
17281,540,2004,47.998328
17282,520,2004,533.925826
17283,520,2004,222.439288
17284,540,2004,65.420382
17285,520,2004,1954.33765
17286,520,2004,2099.470438
17287,520,2004,159.548566
17288,520,2004,888.243536
17289,520,2004,1823.423593
17290,540,2004,30.83929
17291,520,2004,71.941627
17292,520,2004,204.001381
17293,520,2004,1093.321465
17294,520,2004,42.97173
17295,520,2004,292.857757
17296,540,2004,42.11664
17297,540,2004,35.500487
17298,510,2004,684.111035
17299,540,2004,68.591283
17300,520,2004,176.680197
17301,520,2004,582.66716
17302,540,2004,537.453137
17303,510,2004,421.009357
17304,580,2004,39.227399
17305,520,2004,649.72943
17306,520,2004,16.573929
17307,540,2004,40.609267
17308,540,2004,83.304875
17309,510,2004,31.576833
17310,540,2004,30.602388
17311,520,2004,999.062582
17312,520,2004,2391.335038
17313,540,2004,15.817189
17314,520,2004,530.569254
17315,580,2004,69.516628
17316,520,2004,100.587831
17317,520,2004,420.607847
17318,540,2004,80.030923
17319,520,2004,334.821554
17320,520,2004,76.785218
17321,520,2004,832.544526
17322,520,2004,263.159881
17323,540,2004,356.740598
17324,520,2004,342.891187
17325,540,2004,14.595938
17326,540,2004,69.751489
17327,540,2004,12.819674
17328,540,2004,167.488507
17329,520,2004,1545.998822
17330,520,2004,80.663442
17331,540,2004,48.248324
17332,520,2004,189.702669
17333,520,2004,237.328659
17334,520,2004,17.17091
17335,540,2004,17.393016
17336,520,2004,789.971854
17337,520,2004,186.948088
17338,520,2004,827.468688
17339,540,2004,64.710762
17340,540,2004,255.651922
17341,520,2004,100.372786
17342,540,2004,50.021143
17343,520,2004,870.250872
17344,520,2004,65.305858
17345,520,2004,77.039508
17346,520,2004,999.9764
17347,520,2004,49.153374
17348,510,2004,2617.718558
17349,520,2004,2357.644184
17350,520,2004,204.877395
17351,520,2004,269.177335
17352,540,2004,216.943031
17353,520,2004,2320.524907
17354,540,2004,24.09998
17355,520,2004,895.974381
17356,540,2004,45.48909
17357,540,2004,205.669075
17358,520,2004,41.043227
17359,520,2004,280.551116
17360,540,2004,154.294676
17361,520,2004,22.808615
17362,520,2004,91.0351
17363,520,2004,1057.614511
17364,520,2004,756.570993
17365,540,2004,23.154552
17366,520,2004,497.141444
17367,520,2004,54.64686
17368,520,2004,707.030247
17369,540,2004,21.395168
17370,510,2004,2869.115602
17371,540,2004,13.075693
17372,540,2004,51.643234
17373,520,2004,43.389827
17374,520,2004,607.204118
17375,520,2004,2186.535027
17376,520,2004,38.916359
17377,520,2004,465.169546
17378,520,2004,608.240731
17379,540,2004,29.69838
17380,540,2004,343.877683
17381,520,2004,135.881993
17382,520,2004,299.622023
17383,510,2004,1265.418316
17384,540,2004,208.396642
17385,540,2004,76.396051
17386,520,2004,31.609918
17387,520,2004,500.668993
17388,520,2004,1666.372973
17389,520,2004,424.206053
17390,520,2004,70.688747
17391,520,2004,250.677187
17392,520,2004,2428.348591
17393,520,2004,72.95414
17394,540,2004,58.554868
17395,520,2004,2111.728151
17396,520,2004,323.673643
17397,520,2004,15.064818
17398,520,2004,150.838726
17399,520,2004,890.334967
17400,520,2004,1024.323027
17401,520,2004,272.022323
17402,520,2004,35.616418
17403,520,2004,437.394134
17404,510,2004,2164.392453
17405,520,2004,664.898362
17406,520,2004,397.497509
17407,520,2004,75.031943
17408,540,2004,14.235271
17409,520,2004,22.616799
17410,520,2004,984.529603
17411,580,2004,42.391708
17412,520,2004,1682.103937
17413,520,2004,116.011744
17414,510,2004,2556.180647
17415,520,2004,716.809419
17416,520,2004,97.866363
17417,520,2004,94.998805
17418,580,2004,39.202931
17419,540,2004,137.347132
17420,510,2004,2338.517336
17421,540,2004,54.230643
17422,520,2004,245.168947
17423,540,2004,211.83407
17424,540,2004,62.657794
17425,520,2004,46.193858
17426,540,2004,109.931501
17427,540,2004,66.25228
17428,520,2004,441.540017
17429,520,2004,236.877176
17430,520,2004,821.90618
17431,540,2004,45.497153
17432,540,2004,818.36
17433,510,2004,1490.396095
17434,520,2004,555.339402
17435,520,2004,576.896565
17436,540,2004,156.909391
17437,520,2004,887.929434
17438,540,2004,90.639271
17439,520,2004,945.354351
17440,540,2004,28.49768
17441,520,2004,28.314051
17442,520,2004,405.817468
17443,540,2004,161.047145
17444,540,2004,233.346377
17445,540,2004,74.819156
17446,540,2004,251.844077
17447,520,2004,85.962521
17448,520,2004,1140.968107
17449,520,2004,99.75267
17450,520,2004,1730.872498
17451,540,2004,233.247711
17452,520,2004,115.063825
17453,540,2004,666.019994
17454,520,2004,922.987526
17455,520,2004,548.073454
17456,520,2004,362.765322
17457,530,2004,689.00027
17458,540,2004,121.327117
17459,520,2004,647.147632
17460,520,2004,797.439538
17461,540,2004,64.763943
17462,520,2004,176.010657
17463,510,2004,2797.297409
17464,510,2004,785.286093
17465,520,2004,194.181298
17466,520,2004,454.259895
17467,540,2004,98.404249
17468,540,2004,37.870038
17469,540,2004,35.368743
17470,520,2004,1416.736802
17471,520,2004,147.26844
17472,540,2004,115.50955
17473,520,2004,422.065799
17474,540,2004,85.060099
17475,540,2004,61.457763
17476,520,2004,9.618389
17477,540,2004,202.90012
17478,520,2004,2671.711205
17479,520,2004,705.317964
17480,520,2004,854.174511
17481,540,2004,23.544638
17482,520,2004,960.074858
17483,520,2004,499.050268
17484,420,2004,161.015442
17485,540,2004,64.371501
17486,520,2004,2474.820841
17487,520,2004,1334.271432
17488,520,2004,217.60121
17489,520,2004,80.044014
17490,520,2004,1326.36359
17491,540,2004,20.324808
17492,520,2004,19.910885
17493,520,2004,772.339833
17494,520,2004,513.549665
17495,520,2004,190.194143
17496,540,2004,162.925197
17497,540,2004,20.821382
17498,510,2004,1290.941639
17499,520,2004,1741.054119
17500,510,2004,581.107205
17501,540,2004,269.625229
17502,420,2004,1233.846449
17503,520,2004,663.598459
17504,540,2004,56.801021
17505,540,2004,137.789888
17506,520,2004,454.556347
17507,540,2004,134.467
17508,520,2004,796.169686
17509,520,2004,11.327541
17510,540,2004,257.739697
17511,520,2004,52.106112
17512,540,2004,53.357209
17513,540,2004,146.873196
17514,520,2004,169.842968
17515,540,2004,285.292415
17516,520,2004,535.240036
17517,540,2004,31.706765
17518,520,2004,106.059237
17519,520,2004,244.865349
17520,520,2004,150.370325
17521,510,2004,1166.245531
17522,540,2004,26.707096
17523,520,2004,853.23291
17524,520,2004,2077.333781
17525,510,2004,546.620873
17526,520,2004,206.79577
17527,520,2004,603.088488
17528,540,2004,130.095471
17529,540,2004,98.078656
17530,520,2004,465.212094
17531,520,2004,4597.925397
17532,540,2004,65.447702
17533,520,2004,451.168233
17534,540,2004,198.873438
17535,520,2004,78.352311
17536,540,2004,66.975558
17537,540,2004,51.224357
17538,540,2004,66.089475
17539,520,2004,752.333881
17540,540,2004,28.946678
17541,520,2004,858.663053
17542,520,2004,65.343942
17543,520,2004,1345.173975
17544,520,2004,328.971078
17545,520,2004,392.463917
17546,520,2004,71.117827
17547,520,2004,321.546432
17548,520,2004,3061.144437
17549,520,2004,110.834685
17550,520,2004,465.051615
17551,540,2004,256.54023
17552,520,2004,44.026103
17553,540,2004,209.878522
17554,540,2004,18.166292
17555,520,2004,1300.721913
17556,520,2004,7826.742662
17557,520,2004,24.731713
17558,520,2004,63.226572
17559,520,2004,170.124357
17560,520,2004,1063.19717
17561,540,2004,26.471984
17562,520,2004,14.803486
17563,540,2004,27.022767
17564,520,2004,3369.012822
17565,520,2004,1523.705731
17566,520,2004,12.106626
17567,520,2004,377.884154
17568,540,2004,26.642888
17569,540,2004,41.508205
17570,540,2004,171.327028
17571,520,2004,331.282952
17572,520,2004,158.023236
17573,540,2004,101.206245
17574,520,2004,218.296625
17575,520,2004,150.793629
17576,520,2004,208.194555
17577,520,2004,903.243514
17578,520,2004,276.873946
17579,520,2004,129.029586
17580,520,2004,1628.136541
17581,540,2004,12.325869
17582,520,2004,757.749429
17583,520,2004,22.767096
17584,540,2004,471.316383
17585,540,2004,119.887972
17586,520,2004,1156.808339
17587,520,2004,802.03804
17588,520,2004,304.364176
17589,540,2004,867.208311
17590,540,2004,154.320476
17591,520,2004,559.893064
17592,520,2004,80.058094
17593,520,2004,114.73162
17594,520,2004,574.04177
17595,520,2004,3752.664405
17596,520,2004,1138.989872
17597,520,2004,233.904685
17598,520,2004,852.883871
17599,520,2004,1551.340518
17600,540,2004,55.123928
17601,540,2004,13.146057
17602,520,2004,2563.803807
17603,520,2004,51.208803
17604,520,2004,893.114304
17605,520,2004,843.86624
17606,520,2004,1190.110266
17607,520,2004,263.140945
17608,520,2004,463.869491
17609,540,2004,47.168271
17610,540,2004,45.280535
17611,520,2004,700.238196
17612,520,2004,528.294764
17613,520,2004,1368.193148
17614,540,2004,172.342641
17615,540,2004,182.376199
17616,540,2004,49.517532
17617,540,2004,1369.921354
17618,540,2004,26.057009
17619,520,2004,702.912945
17620,520,2004,50.89208
17621,540,2004,515.719746
17622,520,2004,45.374516
17623,520,2004,36.765417
17624,520,2004,488.19124
17625,540,2004,65.158936
17626,540,2004,85.697427
17627,520,2004,1352.698833
17628,540,2004,8.103025
17629,520,2004,349.675518
17630,540,2004,20.61564
17631,520,2004,864.745458
17632,520,2004,764.225637
17633,520,2004,107.905114
17634,540,2004,25.030157
17635,520,2004,347.77491
17636,520,2004,1680.19047
17637,520,2004,90.583336
17638,510,2004,718.473438
17639,520,2004,1394.922408
17640,540,2004,81.1607
17641,520,2004,55.560084
17642,520,2004,2789.775631
17643,540,2004,20.820771
17644,520,2004,154.220825
17645,520,2004,37.140964
17646,540,2004,38.102471
17647,540,2004,31.322442
17648,520,2004,261.160868
17649,520,2004,188.547422
17650,540,2004,450.354259
17651,520,2004,1230.328961
17652,520,2004,170.777818
17653,520,2004,885.924901
17654,520,2004,1290.247645
17655,520,2004,826.787186
17656,520,2004,26.004907
17657,540,2004,40.829386
17658,510,2004,1716.010086
17659,540,2004,31.244779
17660,520,2004,109.670239
17661,460,2004,732.667072
17662,540,2004,315.829913
17663,520,2004,597.126568
17664,540,2004,39.998971
17665,510,2004,1997.613683
17666,520,2004,51.258643
17667,540,2004,789.551467
17668,520,2004,112.216155
17669,520,2004,15.59432
17670,520,2004,267.729744
17671,520,2004,28.173614
17672,520,2004,45.195908
17673,460,2004,1022.649917
17674,540,2004,51.084616
17675,520,2004,371.557967
17676,540,2004,55.225141
17677,520,2004,1183.76393
17678,520,2004,1407.100185
17679,520,2004,3589.529546
17680,520,2004,1620.791164
17681,540,2004,236.803845
17682,460,2004,191.411294
17683,540,2004,204.252282
17684,540,2004,21.041335
17685,520,2004,102.037842
17686,510,2004,1832.964802
17687,520,2004,828.01968
17688,520,2004,2593.670601
17689,510,2004,951.722954
17690,520,2004,1287.254203
17691,520,2004,3740.050942
17692,520,2004,551.361614
17693,510,2004,4138.328821
17694,540,2004,737.744921
17695,540,2004,46.707926
17696,520,2004,778.113356
17697,540,2004,15.347839
17698,520,2004,689.423212
17699,510,2004,372.544646
17700,520,2004,250.49815
17701,520,2004,194.812035
17702,520,2004,87.618337
17703,520,2004,3644.14386
17704,520,2004,107.82348
17705,520,2004,89.702468
17706,540,2004,171.955726
17707,520,2004,196.607261
17708,520,2004,170.882492
17709,420,2004,682.518332
17710,540,2004,275.602838
17711,540,2004,51.313614
17712,540,2004,74.066672
17713,510,2004,1284.758707
17714,510,2004,2552.780284
17715,520,2004,35.637047
17716,510,2004,489.515936
17717,540,2004,42.421187
17718,520,2004,2324.713629
17719,520,2004,151.198136
17720,580,2004,32.358162
17721,540,2004,856.785138
17722,420,2004,682.976946
17723,520,2004,869.536521
17724,520,2004,304.378723
17725,510,2004,180.511966
17726,520,2004,810.00659
17727,520,2004,641.173878
17728,520,2004,1131.45522
17729,520,2004,3643.726469
17730,540,2004,44.552066
