X,Y,objectid,id_1,buff_dist,orig_fid,created_user,created_date,last_edited_user,last_edited_date,cid,st_area_shape_,st_length_shape_
-79.899256009200002,40.456035489199998,250,TS412,40,250,,,SDE,2015-08-11T14:08:33.000Z,24,0,0
-79.996415063,40.387958430399998,251,TS288,40,251,,,SDE,2015-08-11T14:08:40.000Z,411,0,0
-79.953940407700003,40.445010841600002,252,TS302,40,252,,,SDE,2015-08-11T14:08:36.000Z,184,0,0
-79.995598029099995,40.438995824800003,253,TS587,40,253,,,SDE,2015-08-11T14:08:38.000Z,260,0,0
-80.034804882,40.440917911100001,254,TS452,40,254,,,SDE,2015-08-11T14:08:41.000Z,445,0,0
-79.952136115399995,40.443535878,255,TS336,40,255,,,SDE,2015-08-11T14:08:36.000Z,183,0,0
-79.885648497199995,40.4540265491,256,TS113,40,256,,,SDE,2015-08-11T14:08:33.000Z,9,0,0
-80.017737509599996,40.392116083399998,257,TS156,40,257,,,SDE,2015-08-11T14:08:41.000Z,427,0,0
-79.967213815500003,40.462673567099998,258,TS182,40,258,,,SDE,2015-08-11T14:08:39.000Z,331,0,0
-79.973458009500007,40.437148913100003,259,TS139,40,259,,,SDE,2015-08-11T14:08:37.000Z,232,0,0
-79.997717557300007,40.439740455500001,260,TS227,40,260,,,SDE,2015-08-11T14:08:37.000Z,250,0,0
-79.940948330699996,40.451315969299998,261,TS32,40,261,,,SDE,2015-08-11T14:08:36.000Z,158,0,0
-79.9631114962,40.4371088181,262,TS243,40,262,,,SDE,2015-08-11T14:08:36.000Z,167,0,0
-79.928652101200001,40.423206686199997,263,TS443,40,263,,,SDE,2015-08-11T14:08:35.000Z,100,0,0
-80.0188001402,40.405354922599997,264,TS193,40,264,,,SDE,2015-08-11T14:08:40.000Z,420,0,0
-79.997324465299997,40.394484233,265,TS38,40,265,,,SDE,2015-08-11T14:08:40.000Z,408,0,0
-79.937604449,40.442664884099997,266,TS328,40,266,,,SDE,2015-08-11T14:08:36.000Z,150,0,0
-79.997731606900004,40.441456446700002,267,TS531,40,267,,,SDE,2015-08-11T14:08:38.000Z,308,0,0
-80.006086155600002,40.4110872065,268,TS74,40,268,,,SDE,2015-08-11T14:08:40.000Z,416,0,0
-80.032131116599999,40.462061637600002,269,TS557,40,269,,,SDE,2015-08-11T14:08:42.000Z,492,0,0
-79.989288162799994,40.440494644899999,270,TS56,40,270,,,SDE,2015-08-11T14:08:37.000Z,243,0,0
-80.018347519599999,40.489508619799999,271,TS80,40,271,,,SDE,2015-08-11T14:08:42.000Z,490,0,0
-80.016525376900006,40.4519615731,272,TS378,40,272,,,SDE,2015-08-11T14:08:41.000Z,466,0,0
-80.038066836300004,40.441196867199999,273,TS567,40,273,,,SDE,2015-08-11T14:08:41.000Z,443,0,0
-79.923057268799994,40.413993027099998,274,TS160,40,274,,,SDE,2015-08-11T14:08:35.000Z,98,0,0
-79.870255616899996,40.461170010300002,275,TS275,40,275,,,SDE,2015-08-11T14:08:44.000Z,594,0,0
-79.938951418900004,40.461996480899998,276,TS50,40,276,,,SDE,2015-08-11T14:08:39.000Z,345,0,0
-80.022439553200002,40.395480768200002,277,TS623,40,277,,,SDE,2015-08-11T14:08:40.000Z,424,0,0
-79.952825927199996,40.463614419400002,278,TS129,40,278,,,SDE,2015-08-11T14:08:39.000Z,338,0,0
-79.998995833899997,40.436135976099997,279,TS350,40,279,,,SDE,2015-08-11T14:08:38.000Z,271,0,0
-80.001302014,40.439379355600003,280,TS366,40,280,,,SDE,2015-08-11T14:08:38.000Z,279,0,0
-79.927507829,40.450513942900002,281,TS305,40,281,,,SDE,2015-08-11T14:08:35.000Z,133,0,0
-80.014537657600002,40.417034134799998,282,TS570,40,282,,,SDE,2015-08-11T14:08:41.000Z,436,0,0
-79.956380052300005,40.445703266800002,283,TS123,40,283,,,SDE,2015-08-11T14:08:36.000Z,193,0,0
-79.984146183700005,40.428799253199998,284,TS571,40,284,,,SDE,2015-08-11T14:08:40.000Z,381,0,0
-79.996341733500003,40.440109413899997,285,TS121,40,285,,,SDE,2015-08-11T14:08:38.000Z,289,0,0
-79.956557253100002,40.4288227523,286,TS649,40,286,,,SDE,2015-08-11T14:08:35.000Z,139,0,0
-79.938837910499998,40.447686146099997,287,TS33,40,287,,,SDE,2015-08-11T14:08:35.000Z,146,0,0
-79.996841160900004,40.442830486699997,288,TS526,40,288,,,SDE,2015-08-11T14:08:38.000Z,306,0,0
-79.921297931799998,40.462871203399999,289,TS235,40,289,,,SDE,2015-08-11T14:08:34.000Z,78,0,0
-79.919334056400004,40.458802137100001,290,TS605,40,290,,,SDE,2015-08-11T14:08:34.000Z,59,0,0
-79.954589893199994,40.434586953699998,291,TS29,40,291,,,SDE,2015-08-11T14:08:35.000Z,143,0,0
-79.959877811799998,40.4431468907,292,TS259,40,292,,,SDE,2015-08-11T14:08:36.000Z,192,0,0
-80.001012101599997,40.449754329599998,293,TS36,40,293,,,SDE,2015-08-11T14:08:42.000Z,527,0,0
-79.999543938200006,40.438724891100001,294,TS365,40,294,,,SDE,2015-08-11T14:08:38.000Z,278,0,0
-80.008598373300003,40.471006121499997,295,TS221,40,295,,,SDE,2015-08-11T14:08:42.000Z,491,0,0
-79.975614399199998,40.456857981399999,296,TS501,40,296,,,SDE,2015-08-11T14:08:39.000Z,324,0,0
-79.925198351099993,40.457378312899998,297,TS8,40,297,,,SDE,2015-08-11T14:08:36.000Z,164,0,0
-80.027485752199993,40.443774750099998,298,TS197,40,298,,,SDE,2015-08-11T14:08:41.000Z,450,0,0
-79.904135501499994,40.458085023800002,299,TS107,40,299,,,SDE,2015-08-11T14:08:34.000Z,42,0,0
-80.0015668562,40.456413101199999,300,TS578,40,300,,,SDE,2015-08-11T14:08:42.000Z,502,0,0
-79.891901625,40.456392869399998,301,TS234,40,301,,,SDE,2015-08-11T14:08:33.000Z,18,0,0
-79.923971347700004,40.451931805500003,302,TS299,40,302,,,SDE,2015-08-11T14:08:35.000Z,134,0,0
-79.972781142499997,40.458815637699999,303,TS505,40,303,,,SDE,2015-08-11T14:08:39.000Z,326,0,0
-79.9432717647,40.4070907702,304,TS284,40,304,,,SDE,2015-08-11T14:08:34.000Z,90,0,0
-80.040478900899998,40.484385055899999,305,TS579,40,305,,,SDE,2015-08-11T14:08:42.000Z,481,0,0
-79.968400649900005,40.427443629700001,306,TS583,40,306,,,SDE,2015-08-11T14:08:43.000Z,546,0,0
-80.036734073299996,40.450753667900003,307,TS645,40,307,,,SDE,2015-08-11T14:08:44.000Z,592,0,0
-79.993451040300002,40.444124102400004,308,TS282,40,308,,,SDE,2015-08-11T14:08:42.000Z,521,0,0
-79.948654286700005,40.4444401708,309,TS246,40,309,,,SDE,2015-08-11T14:08:36.000Z,188,0,0
-79.974638829699998,40.428412592400001,310,TS137,40,310,,,SDE,2015-08-11T14:08:40.000Z,375,0,0
-79.888093103299994,40.455526549299996,311,TS169,40,311,,,SDE,2015-08-11T14:08:33.000Z,12,0,0
-79.999149727,40.442624944899997,312,TS440,40,312,,,SDE,2015-08-11T14:08:38.000Z,296,0,0
-80.004370377900003,40.438026393100003,313,TS351,40,313,,,SDE,2015-08-11T14:08:38.000Z,273,0,0
-79.886807218800001,40.454223767199998,314,TS109,40,314,,,SDE,2015-08-11T14:08:33.000Z,10,0,0
-79.979183109399997,40.4533798768,315,TS438,40,315,,,SDE,2015-08-11T14:08:39.000Z,321,0,0
-79.919904182099998,40.465069999400001,316,TS274,40,316,,,SDE,2015-08-11T14:08:34.000Z,79,0,0
-80.013137057400002,40.392156139400001,317,TS559,40,317,,,SDE,2015-08-11T14:08:41.000Z,428,0,0
-80.032907490100001,40.4416139151,318,TS450,40,318,,,SDE,2015-08-11T14:08:41.000Z,448,0,0
-80.002708136199999,40.443995079899999,319,TS346,40,319,,,SDE,2015-08-11T14:08:38.000Z,282,0,0
-79.957641747799997,40.475853517700003,320,TS183,40,320,,,SDE,2015-08-11T14:08:39.000Z,358,0,0
-79.997624517899993,40.456579413500002,321,TS609,40,321,,,SDE,2015-08-11T14:08:42.000Z,505,0,0
-79.901114950500002,40.458489721900001,322,TS370,40,322,,,SDE,2015-08-11T14:08:33.000Z,34,0,0
-79.993090726,40.426425117500003,323,TS626,40,323,,,SDE,2015-08-11T14:08:40.000Z,393,0,0
-79.970873298699999,40.445405063700001,324,TS594,40,324,,,SDE,2015-08-11T14:08:43.000Z,552,0,0
-79.963038930300002,40.433090559199997,325,TS612,40,325,,,SDE,2015-08-11T14:08:44.000Z,591,0,0
-79.912923942700004,40.369712159700001,326,TS411,40,326,,,SDE,2015-08-11T14:08:34.000Z,85,0,0
-79.988643035,40.430029377,327,TS467,40,327,,,SDE,2015-08-11T14:08:40.000Z,385,0,0
-80.001322468699996,40.430879136199998,328,TS44,40,328,,,SDE,2015-08-11T14:08:41.000Z,441,0,0
-79.958334532199999,40.440576839400002,329,TS330,40,329,,,SDE,2015-08-11T14:08:36.000Z,173,0,0
-80.0051719617,40.474636985700002,330,TS604,40,330,,,SDE,2015-08-11T14:08:43.000Z,557,0,0
-79.900086085699996,40.450924697300003,331,TS407,40,331,,,SDE,2015-08-11T14:08:33.000Z,32,0,0
-80.022171237199998,40.401740491799998,332,TS492,40,332,,,SDE,2015-08-11T14:08:40.000Z,421,0,0
-79.920831616300006,40.4612140236,333,TS152,40,333,,,SDE,2015-08-11T14:08:34.000Z,81,0,0
-79.984085552799996,40.438498267600004,334,TS589,40,334,,,SDE,2015-08-11T14:08:37.000Z,219,0,0
-80.003897259499993,40.441371536299997,335,TS326,40,335,,,SDE,2015-08-11T14:08:38.000Z,266,0,0
-79.9539290413,40.438117770799998,336,TS52,40,336,,,SDE,2015-08-11T14:08:35.000Z,141,0,0
-79.985393592400001,40.449151591,337,TS667,40,337,,,SDE,2015-08-11T14:08:43.000Z,580,0,0
-79.896047103900003,40.468749374,338,TS420,40,338,,,SDE,2015-08-11T14:08:33.000Z,7,0,0
-80.080470870599996,40.440556278800003,339,TS410,40,339,,,SDE,2015-08-11T14:08:41.000Z,453,0,0
-79.957284628,40.462816736900002,340,TS355,40,340,,,SDE,2015-08-11T14:08:43.000Z,564,0,0
-79.956407799499999,40.435124078800001,341,TS18,40,341,,,SDE,2015-08-11T14:08:35.000Z,144,0,0
-79.999308983899994,40.437444560800003,342,TS20,40,342,,,SDE,2015-08-11T14:08:37.000Z,234,0,0
-79.988265891699996,40.4386856948,343,TS303,40,343,,,SDE,2015-08-11T14:08:37.000Z,216,0,0
-79.920070316500002,40.487842329499998,344,TS57,40,344,,,SDE,2015-08-11T14:08:42.000Z,516,0,0
-79.951910886199997,40.4464763394,345,TS102,40,345,,,SDE,2015-08-11T14:08:36.000Z,186,0,0
-79.904759424600002,40.456263981900001,346,TS250,40,346,,,SDE,2015-08-11T14:08:34.000Z,41,0,0
-79.947346396200004,40.453290699,347,TS214,40,347,,,SDE,2015-08-11T14:08:36.000Z,202,0,0
-79.956970634499996,40.4415641167,348,TS551,40,348,,,SDE,2015-08-11T14:08:36.000Z,177,0,0
-80.000391000199997,40.440739840200003,349,TS319,40,349,,,SDE,2015-08-11T14:08:38.000Z,263,0,0
-79.897642311499993,40.439661358499997,350,TS132,40,350,,,SDE,2015-08-11T14:08:33.000Z,29,0,0
-80.009745088900004,40.486340716299999,351,TS263,40,351,,,SDE,2015-08-11T14:08:42.000Z,488,0,0
-80.015030384400006,40.405637345199999,352,TS511,40,352,,,SDE,2015-08-11T14:08:43.000Z,588,0,0
-79.958807523900006,40.4728175228,353,TS177,40,353,,,SDE,2015-08-11T14:08:39.000Z,354,0,0
-79.927517418500003,40.468750140099999,354,TS127,40,354,,,SDE,2015-08-11T14:08:34.000Z,72,0,0
-79.947090488599997,40.458745111,355,TS576,40,355,,,SDE,2015-08-11T14:08:39.000Z,343,0,0
-79.9938590326,40.4449365137,356,TS283,40,356,,,SDE,2015-08-11T14:08:37.000Z,256,0,0
-79.883363894599995,40.455450987,357,TS128,40,357,,,SDE,2015-08-11T14:08:33.000Z,2,0,0
-79.936726806699994,40.452745236699997,358,TS3,40,358,,,SDE,2015-08-11T14:08:36.000Z,159,0,0
-79.9941320163,40.445647201,359,TS655,40,359,,,SDE,2015-08-11T14:08:39.000Z,315,0,0
-79.957710386299993,40.448972454299998,360,TS171,40,360,,,SDE,2015-08-11T14:08:43.000Z,538,0,0
-79.923886178399997,40.425325722,361,TS463,40,361,,,SDE,2015-08-11T14:08:35.000Z,102,0,0
-79.897110724499996,40.470072146500002,362,TS421,40,362,,,SDE,2015-08-11T14:08:33.000Z,6,0,0
-79.994504326599994,40.454919067500001,363,TS231,40,363,,,SDE,2015-08-11T14:08:42.000Z,509,0,0
-79.955197505599997,40.457010498499997,364,TS118,40,364,,,SDE,2015-08-11T14:08:42.000Z,533,0,0
-79.993793168099998,40.441052026199998,365,TS117,40,365,,,SDE,2015-08-11T14:08:37.000Z,246,0,0
-79.970685735800004,40.459222398199998,366,TS435,40,366,,,SDE,2015-08-11T14:08:39.000Z,328,0,0
-79.928796978799994,40.466610893199999,367,TS472,40,367,,,SDE,2015-08-11T14:08:34.000Z,71,0,0
-80.019429457699999,40.453102227,368,TS13,40,368,,,SDE,2015-08-11T14:08:41.000Z,463,0,0
-79.941985021500003,40.455938662699999,369,TS66,40,369,,,SDE,2015-08-11T14:08:37.000Z,212,0,0
-79.959794988,40.4714610853,370,TS176,40,370,,,SDE,2015-08-11T14:08:39.000Z,353,0,0
-79.988573408400001,40.428702490699997,371,TS200,40,371,,,SDE,2015-08-11T14:08:40.000Z,383,0,0
-79.948751246300006,40.450391917600001,372,TS79,40,372,,,SDE,2015-08-11T14:08:36.000Z,198,0,0
-79.925340823,40.454161218300001,373,TS402,40,373,,,SDE,2015-08-11T14:08:36.000Z,163,0,0
-79.986462371,40.438607088799998,374,TS611,40,374,,,SDE,2015-08-11T14:08:37.000Z,217,0,0
-79.973164858700002,40.4358185169,375,TS140,40,375,,,SDE,2015-08-11T14:08:37.000Z,231,0,0
-79.9805628238,40.443444362699999,376,TS600,40,376,,,SDE,2015-08-11T14:08:43.000Z,548,0,0
-80.000665008799999,40.402067727199999,377,TS276,40,377,,,SDE,2015-08-11T14:08:40.000Z,413,0,0
-80.015537446500005,40.410430348299997,378,TS159,40,378,,,SDE,2015-08-11T14:08:40.000Z,418,0,0
-79.918514213500004,40.428441083400003,379,TS361,40,379,,,SDE,2015-08-11T14:08:35.000Z,104,0,0
-79.925316674499996,40.466702862200002,380,TS269,40,380,,,SDE,2015-08-11T14:08:34.000Z,74,0,0
-79.992051501899994,40.437970714099997,381,TS47,40,381,,,SDE,2015-08-11T14:08:37.000Z,223,0,0
-80.029069503599999,40.4432597319,382,TS451,40,382,,,SDE,2015-08-11T14:08:43.000Z,582,0,0
-79.910158141300002,40.448760932600003,383,TS253,40,383,,,SDE,2015-08-11T14:08:33.000Z,38,0,0
-79.927925028199994,40.444121259100001,384,TS541,40,384,,,SDE,2015-08-11T14:08:35.000Z,128,0,0
-80.039388161100007,40.452875250699996,385,TS195,40,385,,,SDE,2015-08-11T14:08:41.000Z,456,0,0
-80.001932716699997,40.438437067899997,386,TS30,40,386,,,SDE,2015-08-11T14:08:37.000Z,240,0,0
-79.951262234300003,40.4651883963,387,TS665,40,387,,,SDE,2015-08-11T14:08:43.000Z,565,0,0
-79.937291368199993,40.447792395699999,388,TS318,40,388,,,SDE,2015-08-11T14:08:35.000Z,130,0,0
-80.005783582299998,40.438562922599999,389,TS353,40,389,,,SDE,2015-08-11T14:08:38.000Z,272,0,0
-80.052656259,40.442995008700002,390,TS568,40,390,,,SDE,2015-08-11T14:08:41.000Z,458,0,0
-80.004675446600004,40.443458077599999,391,TS347,40,391,,,SDE,2015-08-11T14:08:38.000Z,283,0,0
-79.999915987199998,40.441448518100003,392,TS489,40,392,,,SDE,2015-08-11T14:08:38.000Z,300,0,0
-79.942791843400002,40.4583105205,393,TS639,40,393,,,SDE,2015-08-11T14:08:37.000Z,207,0,0
-79.994177667700001,40.439970404500002,394,TS582,40,394,,,SDE,2015-08-11T14:08:37.000Z,248,0,0
-79.980740754,40.426952806700001,395,TS279,40,395,,,SDE,2015-08-11T14:08:40.000Z,387,0,0
-79.965741253100006,40.426238942399998,396,TS654,40,396,,,SDE,2015-08-11T14:08:40.000Z,374,0,0
-79.929400556800005,40.465610934399997,397,TS473,40,397,,,SDE,2015-08-11T14:08:34.000Z,68,0,0
-79.999268161700002,40.429146673600002,398,TS434,40,398,,,SDE,2015-08-11T14:08:40.000Z,394,0,0
-79.953190766299997,40.434383330599999,399,TS23,40,399,,,SDE,2015-08-11T14:08:35.000Z,145,0,0
-79.965983279,40.455708197699998,400,TS122,40,400,,,SDE,2015-08-11T14:08:37.000Z,244,0,0
-79.930469869099994,40.383283683,401,TS558,40,401,,,SDE,2015-08-11T14:08:34.000Z,88,0,0
-79.922954047800005,40.433729030099997,402,TS403,40,402,,,SDE,2015-08-11T14:08:35.000Z,118,0,0
-80.00262081,40.456218974800002,403,TS206,40,403,,,SDE,2015-08-11T14:08:42.000Z,501,0,0
-79.930091137600002,40.469665845900003,404,TS126,40,404,,,SDE,2015-08-11T14:08:43.000Z,535,0,0
-79.914507687799997,40.465271218799998,405,TS418,40,405,,,SDE,2015-08-11T14:08:34.000Z,84,0,0
-80.029835007499997,40.455833845,406,TS86,40,406,,,SDE,2015-08-11T14:08:42.000Z,494,0,0
-80.033961254299996,40.481706984699997,407,TS143,40,407,,,SDE,2015-08-11T14:08:41.000Z,478,0,0
-79.922722515199993,40.460655934,408,TS507,40,408,,,SDE,2015-08-11T14:08:34.000Z,64,0,0
-79.959432404599994,40.439780149599997,409,TS329,40,409,,,SDE,2015-08-11T14:08:36.000Z,170,0,0
-79.9902090195,40.410717991699997,410,TS164,40,410,,,SDE,2015-08-11T14:08:40.000Z,403,0,0
-79.90803978,40.458674182400003,411,TS295,40,411,,,SDE,2015-08-11T14:08:34.000Z,55,0,0
-80.007011806600005,40.440296741,412,TS21,40,412,,,SDE,2015-08-11T14:08:37.000Z,235,0,0
-79.996172699300004,40.433643048699999,413,TS601,40,413,,,SDE,2015-08-11T14:08:44.000Z,607,0,0
-80.0424093715,40.442774916899999,414,TS656,40,414,,,SDE,2015-08-11T14:08:43.000Z,581,0,0
-79.961240082700002,40.4384647165,415,TS325,40,415,,,SDE,2015-08-11T14:08:36.000Z,169,0,0
-79.980651909700001,40.4278384375,416,TS281,40,416,,,SDE,2015-08-11T14:08:40.000Z,388,0,0
-79.957437909299998,40.44251358,417,TS130,40,417,,,SDE,2015-08-11T14:08:36.000Z,178,0,0
-79.925507043699994,40.379606723800002,418,TS553,40,418,,,SDE,2015-08-11T14:08:34.000Z,87,0,0
-79.930673056399996,40.463493248900001,419,TS471,40,419,,,SDE,2015-08-11T14:08:34.000Z,67,0,0
-80.045088305799993,40.450289415299999,420,TS614,40,420,,,SDE,2015-08-11T14:08:41.000Z,457,0,0
-79.936440939400001,40.4646756104,421,TS6,40,421,,,SDE,2015-08-11T14:08:34.000Z,61,0,0
-79.9464461954,40.465466461,422,TS456,40,422,,,SDE,2015-08-11T14:08:40.000Z,369,0,0
-79.949688087699997,40.452584580200003,423,TS217,40,423,,,SDE,2015-08-11T14:08:36.000Z,201,0,0
-79.994781458700004,40.435678186399997,424,TS640,40,424,,,SDE,2015-08-11T14:08:44.000Z,597,0,0
-79.952035519399999,40.424916621199998,425,TS543,40,425,,,SDE,2015-08-11T14:08:35.000Z,96,0,0
-79.957853425099998,40.442210634600002,426,TS258,40,426,,,SDE,2015-08-11T14:08:36.000Z,176,0,0
-80.021797959400004,40.492778590699999,427,TS63,40,427,,,SDE,2015-08-11T14:08:42.000Z,489,0,0
-80.023661639300002,40.396229692,428,TS158,40,428,,,SDE,2015-08-11T14:08:40.000Z,423,0,0
-80.000741035900006,40.448942193199997,429,TS35,40,429,,,SDE,2015-08-11T14:08:42.000Z,526,0,0
-79.929646270299997,40.449827249400002,430,TS307,40,430,,,SDE,2015-08-11T14:08:35.000Z,132,0,0
-79.997973642700003,40.442936232699999,431,TS424,40,431,,,SDE,2015-08-11T14:08:38.000Z,291,0,0
-79.996827700500006,40.454160856,432,TS448,40,432,,,SDE,2015-08-11T14:08:42.000Z,508,0,0
-79.953560417600002,40.465931123300003,433,TS358,40,433,,,SDE,2015-08-11T14:08:39.000Z,336,0,0
-79.880702561899994,40.454696161,434,TS108,40,434,,,SDE,2015-08-11T14:08:33.000Z,3,0,0
-80.040815467300007,40.403327197899998,435,TS60,40,435,,,SDE,2015-08-11T14:08:41.000Z,431,0,0
-79.934205223099994,40.448399928299999,436,TS4,40,436,,,SDE,2015-08-11T14:08:35.000Z,131,0,0
-80.005975965499999,40.482358658300001,437,TS621,40,437,,,SDE,2015-08-11T14:08:43.000Z,559,0,0
-79.927610232500001,40.434119148800001,438,TS84,40,438,,,SDE,2015-08-11T14:08:35.000Z,112,0,0
-79.977635495399994,40.428587909400001,439,TS202,40,439,,,SDE,2015-08-11T14:08:40.000Z,378,0,0
-79.994284990400004,40.438038136599999,440,TS338,40,440,,,SDE,2015-08-11T14:08:37.000Z,254,0,0
-79.925775935499999,40.416526566400002,441,TS608,40,441,,,SDE,2015-08-11T14:08:43.000Z,537,0,0
-79.997849747100005,40.4572567839,442,TS610,40,442,,,SDE,2015-08-11T14:08:42.000Z,506,0,0
-80.048402140500002,40.400916811499997,443,TS652,40,443,,,SDE,2015-08-11T14:08:41.000Z,429,0,0
-79.986890306,40.448220955700002,444,TS431,40,444,,,SDE,2015-08-11T14:08:39.000Z,316,0,0
-80.0342366032,40.407007391100002,445,TS61,40,445,,,SDE,2015-08-11T14:08:41.000Z,432,0,0
-79.978684478800005,40.396966165199998,446,TS651,40,446,,,SDE,2015-08-11T14:08:42.000Z,522,0,0
-79.900755369199999,40.464206906299999,447,TS226,40,447,,,SDE,2015-08-11T14:08:42.000Z,519,0,0
-80.044352166,40.399628918300003,448,TS59,40,448,,,SDE,2015-08-11T14:08:41.000Z,430,0,0
-79.998663288299994,40.438396049399998,449,TS229,40,449,,,SDE,2015-08-11T14:08:37.000Z,252,0,0
-80.017462991599999,40.4467997737,450,TS544,40,450,,,SDE,2015-08-11T14:08:42.000Z,523,0,0
-79.984208590500003,40.437615148900001,451,TS590,40,451,,,SDE,2015-08-11T14:08:37.000Z,228,0,0
-79.920712097199996,40.4528937794,452,TS312,40,452,,,SDE,2015-08-11T14:08:35.000Z,135,0,0
-79.920512760199998,40.443851154100003,453,TS529,40,453,,,SDE,2015-08-11T14:08:35.000Z,126,0,0
-79.953748789,40.447616444499999,454,TS76,40,454,,,SDE,2015-08-11T14:08:36.000Z,194,0,0
-80.002880265900004,40.450494145500002,455,TS240,40,455,,,SDE,2015-08-11T14:08:42.000Z,511,0,0
-79.973607279899994,40.428362430599996,456,TS575,40,456,,,SDE,2015-08-11T14:08:42.000Z,534,0,0
-79.908191725600005,40.4514869351,457,TS252,40,457,,,SDE,2015-08-11T14:08:33.000Z,39,0,0
-79.9981599093,40.440801287299998,458,TS487,40,458,,,SDE,2015-08-11T14:08:38.000Z,298,0,0
-79.987807829,40.434477427099999,459,TS596,40,459,,,SDE,2015-08-11T14:08:44.000Z,609,0,0
-79.888458151600005,40.454597638800003,460,TS106,40,460,,,SDE,2015-08-11T14:08:33.000Z,11,0,0
-79.996529624199994,40.443309865499998,461,TS432,40,461,,,SDE,2015-08-11T14:08:38.000Z,295,0,0
-80.003096325100003,40.442489630399997,462,TS309,40,462,,,SDE,2015-08-11T14:08:38.000Z,259,0,0
-79.999093857099993,40.439413172800002,463,TS339,40,463,,,SDE,2015-08-11T14:08:38.000Z,269,0,0
-79.991532021400005,40.4404391279,464,TS220,40,464,,,SDE,2015-08-11T14:08:37.000Z,249,0,0
-79.977692550100002,40.4238270042,465,TS280,40,465,,,SDE,2015-08-11T14:08:40.000Z,392,0,0
-80.002149644599996,40.442741655799999,466,TS496,40,466,,,SDE,2015-08-11T14:08:38.000Z,302,0,0
-79.986359478899999,40.427738483699997,467,TS515,40,467,,,SDE,2015-08-11T14:08:40.000Z,386,0,0
-79.963932443199994,40.437841939499997,468,TS242,40,468,,,SDE,2015-08-11T14:08:36.000Z,166,0,0
-80.012933393099999,40.435349607399999,469,TS386,40,469,,,SDE,2015-08-11T14:08:43.000Z,573,0,0
-79.936490278500003,40.456564614500003,470,TS211,40,470,,,SDE,2015-08-11T14:08:36.000Z,156,0,0
-79.980775190900005,40.438359712199997,471,TS260,40,471,,,SDE,2015-08-11T14:08:37.000Z,220,0,0
-79.962836669200001,40.441959493200002,472,TS619,40,472,,,SDE,2015-08-11T14:08:36.000Z,191,0,0
-80.003675805900002,40.452963415299998,473,TS238,40,473,,,SDE,2015-08-11T14:08:42.000Z,498,0,0
-79.930739690699994,40.473252525,474,TS233,40,474,,,SDE,2015-08-11T14:08:39.000Z,367,0,0
-80.041764252600004,40.4819033809,475,TS191,40,475,,,SDE,2015-08-11T14:08:42.000Z,482,0,0
-80.007648598900005,40.452183276699998,476,TS239,40,476,,,SDE,2015-08-11T14:08:43.000Z,554,0,0
-79.986527537499995,40.458276192699998,477,TS484,40,477,,,SDE,2015-08-11T14:08:44.000Z,593,0,0
-80.006754713199996,40.4768318924,478,TS606,40,478,,,SDE,2015-08-11T14:08:43.000Z,558,0,0
-79.904388721299995,40.457206096199997,479,TS251,40,479,,,SDE,2015-08-11T14:08:34.000Z,43,0,0
-79.950884139699994,40.462636217099998,480,TS638,40,480,,,SDE,2015-08-11T14:08:39.000Z,340,0,0
-79.9274675809,40.459232093,481,TS85,40,481,,,SDE,2015-08-11T14:08:39.000Z,351,0,0
-80.003962047800002,40.432164496200002,482,TS597,40,482,,,SDE,2015-08-11T14:08:41.000Z,440,0,0
-79.957961095300007,40.465182319199997,483,TS356,40,483,,,SDE,2015-08-11T14:08:39.000Z,334,0,0
-79.913082873500002,40.438027655200003,484,TS249,40,484,,,SDE,2015-08-11T14:08:33.000Z,37,0,0
-79.947673598600005,40.454383243400002,485,TS70,40,485,,,SDE,2015-08-11T14:08:37.000Z,203,0,0
-79.998361045699994,40.428990308400003,486,TS45,40,486,,,SDE,2015-08-11T14:08:42.000Z,529,0,0
-79.998827975599994,40.456920177800001,487,TS265,40,487,,,SDE,2015-08-11T14:08:42.000Z,503,0,0
-79.901315894600003,40.449181307800004,488,TS406,40,488,,,SDE,2015-08-11T14:08:33.000Z,31,0,0
-79.924807964,40.461463717199997,489,TS593,40,489,,,SDE,2015-08-11T14:08:34.000Z,65,0,0
-79.901479184099998,40.457554432,490,TS112,40,490,,,SDE,2015-08-11T14:08:33.000Z,35,0,0
-79.994958874199995,40.442157258199998,491,TS387,40,491,,,SDE,2015-08-11T14:08:38.000Z,288,0,0
-80.005021286300007,40.439598586800003,492,TS28,40,492,,,SDE,2015-08-11T14:08:37.000Z,239,0,0
-79.987504011599995,40.448816514500002,493,TS495,40,493,,,SDE,2015-08-11T14:08:39.000Z,317,0,0
-80.023572541700005,40.450647228800001,494,TS629,40,494,,,SDE,2015-08-11T14:08:41.000Z,460,0,0
-79.917989006300004,40.487340530399997,495,TS563,40,495,,,SDE,2015-08-11T14:08:39.000Z,366,0,0
-79.926277066099999,40.4715218865,496,TS474,40,496,,,SDE,2015-08-11T14:08:34.000Z,69,0,0
-79.994478746200002,40.436138682299998,497,TS247,40,497,,,SDE,2015-08-11T14:08:44.000Z,602,0,0
-80.017825820300004,40.448036975900003,498,TS542,40,498,,,SDE,2015-08-11T14:08:42.000Z,524,0,0
-79.913790494400004,40.460426191099998,499,TS369,40,499,,,SDE,2015-08-11T14:08:34.000Z,52,0,0
-79.923820147699999,40.463760211,500,TS399,40,500,,,SDE,2015-08-11T14:08:34.000Z,76,0,0
