Votes,Prec. Count,Party,Dist. Type,Dist. Code,Contest Name,Cand. Num,Cand. Name,Vote for,Ref
69,10,REP,,,School Director CORNELL,1,Danielle Alyce Burnette,5,
82,10,REP,,,School Director CORNELL,2,Linda Solecki,5,
98,10,REP,,,School Director CORNELL,3,Barbara Ann Pessy,5,
74,10,REP,,,School Director CORNELL,4,Christopher Rolinson,5,
98,10,REP,,,School Director CORNELL,5,Mark Cavicchia,5,
69,10,REP,,,School Director CORNELL,6,Jonathan D. Crain,5,
91,10,REP,,,School Director CORNELL,7,Karen K. Murphy,5,
9,10,REP,,,School Director CORNELL,8,WRITE-IN,5,
324,11,REP,,,School Director DEER LAKES,1,Jodi Banyas-Galecki,5,
367,11,REP,,,School Director DEER LAKES,2,Louis Buck,5,
370,11,REP,,,School Director DEER LAKES,3,Leanna Mae Shurina,5,
73,11,REP,,,School Director DEER LAKES,4,WRITE-IN,5,
1,10,REP,,,School Director DUQUESNE,1,WRITE-IN,5,
560,16,REP,,,School Director ELIZABETH FORWARD,1,Robin Miller,5,
577,16,REP,,,School Director ELIZABETH FORWARD,2,Megan Ferraro,5,
492,16,REP,,,School Director ELIZABETH FORWARD,3,Charles Bakewell,5,
495,16,REP,,,School Director ELIZABETH FORWARD,4,Douglas R. Dyer,5,
213,16,REP,,,School Director ELIZABETH FORWARD,5,Philip Martell,5,
264,16,REP,,,School Director ELIZABETH FORWARD,6,Mary C. Scarry,5,
511,16,REP,,,School Director ELIZABETH FORWARD,7,Thomas Sharkey,5,
33,16,REP,,,School Director ELIZABETH FORWARD,8,WRITE-IN,5,
10,1,REP,,,School Director FORT CHERRY,1,Jodi Nation McKay,5,
8,1,REP,,,School Director FORT CHERRY,2,Tina Cottrill,5,
9,1,REP,,,School Director FORT CHERRY,3,Loretta B. Kendall,5,
9,1,REP,,,School Director FORT CHERRY,4,Louis R. Ursitz,5,
10,1,REP,,,School Director FORT CHERRY,5,Melinda Errett,5,
0,1,REP,,,School Director FORT CHERRY,6,WRITE-IN,5,
304,28,REP,,,School Director GATEWAY,1,Janice Rawson,5,
450,28,REP,,,School Director GATEWAY,2,Valerie Warning,5,
185,28,REP,,,School Director GATEWAY,3,Brunette C. Richards,5,
454,28,REP,,,School Director GATEWAY,4,Steve O'Donnell,5,
300,28,REP,,,School Director GATEWAY,5,Robert Elms,5,
405,28,REP,,,School Director GATEWAY,6,George Lapcevich,5,
337,28,REP,,,School Director GATEWAY,7,Daniel Alexander,5,
743,28,REP,,,School Director GATEWAY,8,Mary Beth Cirucci,5,
401,28,REP,,,School Director GATEWAY,9,David Magill,5,
293,28,REP,,,School Director GATEWAY,10,James Capell,5,
764,28,REP,,,School Director GATEWAY,11,John D. Ritter,5,
20,28,REP,,,School Director GATEWAY,12,WRITE-IN,5,
765,13,REP,,,School Director HAMPTON,1,Pamela Lamagna,5,
762,13,REP,,,School Director HAMPTON,2,Mary Alice Hennessey,5,
690,13,REP,,,School Director HAMPTON,3,"Bryant B. Wesley, II",5,
770,13,REP,,,School Director HAMPTON,4,Larry Vasko,5,
700,13,REP,,,School Director HAMPTON,5,Robert Shages,5,
7,13,REP,,,School Director HAMPTON,6,WRITE-IN,5,
392,45,REP,,,School Director MCKEESPORT AREA,1,Steven E. Kondrosky,5,
410,45,REP,,,School Director MCKEESPORT AREA,2,Mary Jane Keller,5,
357,45,REP,,,School Director MCKEESPORT AREA,3,Mindy L. Moody,5,
384,45,REP,,,School Director MCKEESPORT AREA,4,Terri Kisan,5,
392,45,REP,,,School Director MCKEESPORT AREA,5,Joe Lopretto,5,
35,45,REP,,,School Director MCKEESPORT AREA,6,WRITE-IN,5,
690,15,REP,,,School Director MOON AREA,1,A. Michael Olszewski,5,
844,15,REP,,,School Director MOON AREA,2,Danielle Zieger,5,
758,15,REP,,,School Director MOON AREA,3,Mark Scappe,5,
826,15,REP,,,School Director MOON AREA,4,Lisa A. Wolowicz,5,
706,15,REP,,,School Director MOON AREA,5,Julie Ellen Tomasic,5,
837,15,REP,,,School Director MOON AREA,6,James Bogatay,5,
322,15,REP,,,School Director MOON AREA,7,Thomas Kruise,5,
892,15,REP,,,School Director MOON AREA,8,Robert E. Harper,5,
657,15,REP,,,School Director MOON AREA,9,Samuel K. Tranter,5,
705,15,REP,,,School Director MOON AREA,10,"Dennis D. Harbaugh, Jr.",5,
658,15,REP,,,School Director MOON AREA,11,Rodney Wayne Deloe,5,
32,15,REP,,,School Director MOON AREA,12,WRITE-IN,5,
770,38,REP,,,School Director MT LEBANON,1,Lawrence Mark Lebowitz,5,
891,38,REP,,,School Director MT LEBANON,2,Matthew J. Kluck,5,
806,38,REP,,,School Director MT LEBANON,3,Elaine L. Cappucci,5,
688,38,REP,,,School Director MT LEBANON,4,Hugh L. Beal,5,
697,38,REP,,,School Director MT LEBANON,5,Sarah L. Olbrich,5,
743,38,REP,,,School Director MT LEBANON,6,William L. Cooper,5,
32,38,REP,,,School Director MT LEBANON,7,WRITE-IN,5,
2286,37,REP,,,School Director NORTH ALLEGHENY,1,Libby Blackburn,5,
2215,37,REP,,,School Director NORTH ALLEGHENY,2,Christopher Finley,5,
1256,37,REP,,,School Director NORTH ALLEGHENY,3,Joseph Greenberg,5,
1495,37,REP,,,School Director NORTH ALLEGHENY,4,Maureen Grosheider,5,
2183,37,REP,,,School Director NORTH ALLEGHENY,5,Michael C. Meyer,5,
1752,37,REP,,,School Director NORTH ALLEGHENY,6,Christopher Disque,5,
2180,37,REP,,,School Director NORTH ALLEGHENY,7,Kevin Mahler,5,
35,37,REP,,,School Director NORTH ALLEGHENY,8,WRITE-IN,5,
1099,40,REP,,,School Director NORTH HILLS,1,Timothy F. Burnett,5,
935,40,REP,,,School Director NORTH HILLS,2,Matthew Edlinger,5,
567,40,REP,,,School Director NORTH HILLS,3,Helen D. Spade,5,
1034,40,REP,,,School Director NORTH HILLS,4,Ed Wielgus,5,
1116,40,REP,,,School Director NORTH HILLS,5,Lou Nudi,5,
598,40,REP,,,School Director NORTH HILLS,6,Arlene J. Bender,5,
494,40,REP,,,School Director NORTH HILLS,7,Patricia A. Coyle,5,
926,40,REP,,,School Director NORTH HILLS,8,Tom Kelly,5,
28,40,REP,,,School Director NORTH HILLS,9,WRITE-IN,5,
301,12,REP,,,School Director NORTHGATE,1,Brigitte M. Jackson,5,
280,12,REP,,,School Director NORTHGATE,2,Shannon I. Smithey,5,
321,12,REP,,,School Director NORTHGATE,3,Gary Paladin,5,
303,12,REP,,,School Director NORTHGATE,4,Daniel J. O'Keefe,5,
294,12,REP,,,School Director NORTHGATE,5,Timothy J. Makatura,5,
18,12,REP,,,School Director NORTHGATE,6,WRITE-IN,5,
668,50,REP,,,School Director PENN HILLS,1,William Phifer,5,
413,50,REP,,,School Director PENN HILLS,2,Erin Vecchio,5,
333,50,REP,,,School Director PENN HILLS,3,Theresa Kotvas,5,
377,50,REP,,,School Director PENN HILLS,4,Marlon L. Ferguson,5,
373,50,REP,,,School Director PENN HILLS,5,Denise Graham Shealey,5,
724,50,REP,,,School Director PENN HILLS,6,Heather K. Hoolahan,5,
367,50,REP,,,School Director PENN HILLS,7,Catherine M. Mowry,5,
441,50,REP,,,School Director PENN HILLS,8,"Donald L. Kuhn, Jr.",5,
45,50,REP,,,School Director PENN HILLS,9,WRITE-IN,5,
444,21,REP,,,School Director PLUM,1,Tom McGough,5,
902,21,REP,,,School Director PLUM,2,Vicky Roessler,5,
239,21,REP,,,School Director PLUM,3,K. Paul Freese,5,
305,21,REP,,,School Director PLUM,4,Melissa L. Russell,5,
261,21,REP,,,School Director PLUM,5,Louis J. Lazzaro,5,
890,21,REP,,,School Director PLUM,6,Joe Tommarello,5,
917,21,REP,,,School Director PLUM,7,Steve Schlauch,5,
342,21,REP,,,School Director PLUM,8,Margie Evans,5,
875,21,REP,,,School Director PLUM,9,Richard G. Zucco,5,
859,21,REP,,,School Director PLUM,10,Jim Rogers,5,
16,21,REP,,,School Director PLUM,11,WRITE-IN,5,
181,9,REP,,,School Director RIVERVIEW,1,Maureen W. McClure,5,
229,9,REP,,,School Director RIVERVIEW,2,David DiPietro,5,
218,9,REP,,,School Director RIVERVIEW,3,Ernie Tillman,5,
174,9,REP,,,School Director RIVERVIEW,4,Kelly Jane Walker,5,
268,9,REP,,,School Director RIVERVIEW,5,Jon Nehlsen,5,
256,9,REP,,,School Director RIVERVIEW,6,Alexander C. DiClaudio,5,
3,9,REP,,,School Director RIVERVIEW,7,WRITE-IN,5,
169,13,REP,,,School Director SOUTH ALLEGHENY,1,Luke F. Riley,5,
160,13,REP,,,School Director SOUTH ALLEGHENY,2,James Jackson,5,
164,13,REP,,,School Director SOUTH ALLEGHENY,3,Russell A. Geary,5,
138,13,REP,,,School Director SOUTH ALLEGHENY,4,Ronald K. Randic,5,
142,13,REP,,,School Director SOUTH ALLEGHENY,5,Timothy V. Wackowski,5,
113,13,REP,,,School Director SOUTH ALLEGHENY,6,WRITE-IN,5,
424,12,REP,,,School Director SOUTH FAYETTE,1,Todd Petrillo,5,
407,12,REP,,,School Director SOUTH FAYETTE,2,Teresa E. Burroughs,5,
330,12,REP,,,School Director SOUTH FAYETTE,3,Alexander J. Czaplicki,5,
405,12,REP,,,School Director SOUTH FAYETTE,4,Lena Josephine Hannah,5,
408,12,REP,,,School Director SOUTH FAYETTE,5,Paul Brinsky,5,
17,12,REP,,,School Director SOUTH FAYETTE,6,WRITE-IN,5,
214,12,REP,,,School Director SOUTH PARK,1,Mary A. Arrigo,5,
195,12,REP,,,School Director SOUTH PARK,2,David E. Palmer,5,
208,12,REP,,,School Director SOUTH PARK,3,Frank K. Wentzel,5,
200,12,REP,,,School Director SOUTH PARK,4,Lorraine Blackburn,5,
200,12,REP,,,School Director SOUTH PARK,5,Nicholas J. Rudolph,5,
7,12,REP,,,School Director SOUTH PARK,6,WRITE-IN,5,
515,18,REP,,,School Director UPPER SAINT CLAIR,1,Bethany Hoag-Salmen,5,
784,18,REP,,,School Director UPPER SAINT CLAIR,2,Amy L. Billerbeck,5,
741,18,REP,,,School Director UPPER SAINT CLAIR,3,Angela Petersen,5,
848,18,REP,,,School Director UPPER SAINT CLAIR,4,Patrick A. Hewitt,5,
875,18,REP,,,School Director UPPER SAINT CLAIR,5,Phillip J. Elias,5,
731,18,REP,,,School Director UPPER SAINT CLAIR,6,Barbara L. Bolas,5,
30,18,REP,,,School Director UPPER SAINT CLAIR,7,WRITE-IN,5,
512,19,REP,,,School Director WEST JEFFERSON HILLS,1,Jill Achtzehn Bertini,5,
492,19,REP,,,School Director WEST JEFFERSON HILLS,2,Brian Fernandes,5,
609,19,REP,,,School Director WEST JEFFERSON HILLS,3,Suzanne M. Downer,5,
472,19,REP,,,School Director WEST JEFFERSON HILLS,4,Ryan Pierce,5,
502,19,REP,,,School Director WEST JEFFERSON HILLS,5,Kerri  L. Gonot,5,
584,19,REP,,,School Director WEST JEFFERSON HILLS,6,David Dominick,5,
412,19,REP,,,School Director WEST JEFFERSON HILLS,7,Marianne L. Neel,5,
314,19,REP,,,School Director WEST JEFFERSON HILLS,8,Alan J. Caponi,5,
462,19,REP,,,School Director WEST JEFFERSON HILLS,9,Shauna M. D'Alessandro,5,
25,19,REP,,,School Director WEST JEFFERSON HILLS,10,WRITE-IN,5,
88,17,REP,,,School Director WILKINSBURG,1,Kathy Firestine,5,
88,17,REP,,,School Director WILKINSBURG,2,Joshua Miller,5,
86,17,REP,,,School Director WILKINSBURG,3,Elizabeth Lynne Slaby,5,
86,17,REP,,,School Director WILKINSBURG,4,Klara K. Brown,5,
83,17,REP,,,School Director WILKINSBURG,5,Kevin Urda,5,
6,17,REP,,,School Director WILKINSBURG,6,WRITE-IN,5,
2,2,REP,,,School Director NORWIN,1,Dennis Rittenhouse,5,
1,2,REP,,,School Director NORWIN,2,"Del P. Nolfi, Jr.",5,
1,2,REP,,,School Director NORWIN,3,Raymond Kocak,5,
1,2,REP,,,School Director NORWIN,4,Tracey L. Czajkowski,5,
1,2,REP,,,School Director NORWIN,5,Gary Brozek,5,
0,2,REP,,,School Director NORWIN,6,Robert Perkins,5,
1,2,REP,,,School Director NORWIN,7,Shawn Petrisko,5,
1,2,REP,,,School Director NORWIN,8,Darlene Ciocca,5,
2,2,REP,,,School Director NORWIN,9,Thomas Sturm,5,
0,2,REP,,,School Director NORWIN,10,WRITE-IN,5,
78,23,REP,,,School Director WEST MIFFLIN AREA,1,Leonard Phillips,5,
93,23,REP,,,School Director WEST MIFFLIN AREA,2,Janice Gladden,5,
97,23,REP,,,School Director WEST MIFFLIN AREA,3,"Harry G. Fast, III",5,
127,23,REP,,,School Director WEST MIFFLIN AREA,4,Tony DiCenzo,5,
126,23,REP,,,School Director WEST MIFFLIN AREA,5,Glenn Cerra,5,
91,23,REP,,,School Director WEST MIFFLIN AREA,6,Theodore Cale,5,
127,23,REP,,,School Director WEST MIFFLIN AREA,7,Nicholas Alexandroff,5,
116,23,REP,,,School Director WEST MIFFLIN AREA,8,Charles Howell,5,
93,23,REP,,,School Director WEST MIFFLIN AREA,9,Holly M. Marshall,5,
175,23,REP,,,School Director WEST MIFFLIN AREA,10,Debra J. Kostelnik,5,
131,23,REP,,,School Director WEST MIFFLIN AREA,11,Judith E. Andzelik,5,
69,23,REP,,,School Director WEST MIFFLIN AREA,12,Daniel J. McDonald,5,
140,23,REP,,,School Director WEST MIFFLIN AREA,13,Stephen Kovac,5,
16,23,REP,,,School Director WEST MIFFLIN AREA,14,WRITE-IN,5,
222,15,REP,,,School Director CARLYNTON,1,LeeAnne Mitchell O'Brien,1,
4,15,REP,,,School Director CARLYNTON,2,WRITE-IN,1,
2036,37,REP,,,School Director NORTH ALLEGHENY,1,Suzanne M. Filiaggi,1,
1196,37,REP,,,School Director NORTH ALLEGHENY,2,Maureen Grosheider,1,
6,37,REP,,,School Director NORTH ALLEGHENY,3,WRITE-IN,1,
6,17,REP,,,School Director WILKINSBURG,1,WRITE-IN,1,
201,9,REP,,,School Director FOX CHAPEL REGION 1,1,Eric C. Schmidt,2,
208,9,REP,,,School Director FOX CHAPEL REGION 1,2,Lisa M. Rutkowski,2,
0,9,REP,,,School Director FOX CHAPEL REGION 1,3,WRITE-IN,2,
21,7,REP,,,School Director HIGHLANDS REGION 1,1,WRITE-IN,2,
168,7,REP,,,School Director MONTOUR REGION 1,1,Dean Caliguire,2,
151,7,REP,,,School Director MONTOUR REGION 1,2,Thomas Barclay,2,
34,7,REP,,,School Director MONTOUR REGION 1,3,WRITE-IN,2,
105,5,REP,,,School Director PINE RICHLAND REGION 1,1,Marc D. Casciani,2,
73,5,REP,,,School Director PINE RICHLAND REGION 1,2,Therese M. Dawson,2,
93,5,REP,,,School Director PINE RICHLAND REGION 1,3,Gregory Joseph DiTullio,2,
79,5,REP,,,School Director PINE RICHLAND REGION 1,4,Lizz Helmsen,2,
1,5,REP,,,School Director PINE RICHLAND REGION 1,5,WRITE-IN,2,
2,1,REP,,,School Director PENN -TRAFFORD,1,Scott Koscho,2,
2,1,REP,,,School Director PENN -TRAFFORD,2,Nick A. Petrucci,2,
0,1,REP,,,School Director PENN -TRAFFORD,3,WRITE-IN,2,
10,7,REP,,,School Director STO-ROX REGION 1,1,WRITE-IN,2,
55,3,REP,,,School Director WEST ALLEGHENY REGION 1,1,Ronald F. Pasic,2,
71,3,REP,,,School Director WEST ALLEGHENY REGION 1,2,Robert A. Ostrander,2,
5,3,REP,,,School Director WEST ALLEGHENY REGION 1,3,WRITE-IN,2,
378,18,REP,,,School Director WOODLAND HILLS REGION 1,1,Jeffrey Hildebrand,2,
152,18,REP,,,School Director WOODLAND HILLS REGION 1,2,Andre D. Moore,2,
92,18,REP,,,School Director WOODLAND HILLS REGION 1,3,Cicely M. Jackson-Hanner,2,
8,18,REP,,,School Director WOODLAND HILLS REGION 1,4,WRITE-IN,2,
0,3,REP,,,School Director CLAIRTON REGION 1,1,WRITE-IN,1,
15,2,REP,,,School Director EAST ALLEGHENY REGION 1,1,Gerri C. McCullough,1,
0,2,REP,,,School Director EAST ALLEGHENY REGION 1,2,WRITE-IN,1,
121,8,REP,,,School Director KEYSTONE OAKS REGION 1,1,Raeann Lindsey,1,
3,8,REP,,,School Director KEYSTONE OAKS REGION 1,2,WRITE-IN,1,
164,4,REP,,,School Director QUAKER VALLEY REGION 1,1,Gianni Floro,1,
9,4,REP,,,School Director QUAKER VALLEY REGION 1,2,WRITE-IN,1,
143,15,REP,,,School Director SHALER AREA REGION 1,1,April Gentile-Lehmeier,1,
214,15,REP,,,School Director SHALER AREA REGION 1,2,Jim Tunstall,1,
14,15,REP,,,School Director SHALER AREA REGION 1,3,WRITE-IN,1,
235,9,REP,,,School Director FOX CHAPEL REGION 1,1,"Somer Obernauer, Jr.",1,
1,9,REP,,,School Director FOX CHAPEL REGION 1,2,WRITE-IN,1,
92,5,REP,,,School Director PINE RICHLAND REGION 1,1,Marc D. Casciani,1,
53,5,REP,,,School Director PINE RICHLAND REGION 1,2,Gregory Joseph DiTullio,1,
68,5,REP,,,School Director PINE RICHLAND REGION 1,3,Lizz Helmsen,1,
0,5,REP,,,School Director PINE RICHLAND REGION 1,4,WRITE-IN,1,
230,7,REP,,,School Director MONTOUR REGION 2,1,Mark Hutter,3,
231,7,REP,,,School Director MONTOUR REGION 2,2,Mary Ellen Moore,3,
69,7,REP,,,School Director MONTOUR REGION 2,3,Duane Faith,3,
214,7,REP,,,School Director MONTOUR REGION 2,4,Kenneth D. Barth,3,
80,7,REP,,,School Director MONTOUR REGION 2,5,Edwin Miller,3,
6,7,REP,,,School Director MONTOUR REGION 2,6,WRITE-IN,3,
353,8,REP,,,School Director FOX CHAPEL REGION 2,1,Terry Wirginis,2,
321,8,REP,,,School Director FOX CHAPEL REGION 2,2,Sandra M. Garbisch,2,
1,8,REP,,,School Director FOX CHAPEL REGION 2,3,WRITE-IN,2,
155,10,REP,,,School Director KEYSTONE OAKS REGION 2,1,Kristen Pauchnik,2,
11,10,REP,,,School Director KEYSTONE OAKS REGION 2,2,WRITE-IN,2,
91,4,REP,,,School Director QUAKER VALLEY REGION 2,1,Robert Riker,2,
100,4,REP,,,School Director QUAKER VALLEY REGION 2,2,David P. Pusateri,2,
4,4,REP,,,School Director QUAKER VALLEY REGION 2,3,WRITE-IN,2,
280,16,REP,,,School Director SHALER AREA REGION 2,1,Jason Machajewski,2,
161,16,REP,,,School Director SHALER AREA REGION 2,2,Eileen J. Phillips,2,
125,16,REP,,,School Director SHALER AREA REGION 2,3,Erin L. Autenreith,2,
103,16,REP,,,School Director SHALER AREA REGION 2,4,William Couts,2,
6,16,REP,,,School Director SHALER AREA REGION 2,5,WRITE-IN,2,
13,11,REP,,,School Director STO-ROX REGION 2,1,WRITE-IN,2,
144,20,REP,,,School Director WOODLAND HILLS REGION 2,1,"James W. Weems, Jr.",2,
7,20,REP,,,School Director WOODLAND HILLS REGION 2,2,WRITE-IN,2,
0,3,REP,,,School Director CLAIRTON REGION 2,1,WRITE-IN,1,
71,7,REP,,,School Director HIGHLANDS REGION 2,1,Jeff Mundy,1,
1,7,REP,,,School Director HIGHLANDS REGION 2,2,WRITE-IN,1,
291,6,REP,,,School Director PINE RICHLAND REGION 2,1,Peter Lyons,1,
3,6,REP,,,School Director PINE RICHLAND REGION 2,2,WRITE-IN,1,
143,4,REP,,,School Director WEST ALLEGHENY REGION 2,1,Debra A. Mirich,1,
1,4,REP,,,School Director WEST ALLEGHENY REGION 2,2,WRITE-IN,1,
34,6,REP,,,School Director STEEL VALLEY REGION 2,1,Donna Kiefer,1,
92,6,REP,,,School Director STEEL VALLEY REGION 2,2,James Bulger,1,
3,6,REP,,,School Director STEEL VALLEY REGION 2,3,WRITE-IN,1,
127,7,REP,,,School Director HIGHLANDS REGION 3,1,Heath Cohen,2,
135,7,REP,,,School Director HIGHLANDS REGION 3,2,Ryan E. Hanford,2,
5,7,REP,,,School Director HIGHLANDS REGION 3,3,WRITE-IN,2,
165,4,REP,,,School Director KEYSTONE OAKS REGION 3,1,David N. Hommrich,2,
158,4,REP,,,School Director KEYSTONE OAKS REGION 3,2,Theresa A. Lydon,2,
3,4,REP,,,School Director KEYSTONE OAKS REGION 3,3,WRITE-IN,2,
334,5,REP,,,School Director PINE RICHLAND REGION 3,1,Laura Ohlund,2,
314,5,REP,,,School Director PINE RICHLAND REGION 3,2,Virginia Goebel,2,
4,5,REP,,,School Director PINE RICHLAND REGION 3,3,WRITE-IN,2,
276,8,REP,,,School Director QUAKER VALLEY REGION 3,1,Jeffrey M. Watters,2,
242,8,REP,,,School Director QUAKER VALLEY REGION 3,2,Marna Karcher Blackmer,2,
4,8,REP,,,School Director QUAKER VALLEY REGION 3,3,WRITE-IN,2,
200,15,REP,,,School Director SHALER AREA REGION 3,1,John F. Torchia,2,
339,15,REP,,,School Director SHALER AREA REGION 3,2,James L. Fisher,2,
217,15,REP,,,School Director SHALER AREA REGION 3,3,Chris Weaver,2,
397,15,REP,,,School Director SHALER AREA REGION 3,4,Jeanne Petrovich,2,
3,15,REP,,,School Director SHALER AREA REGION 3,5,WRITE-IN,2,
128,3,REP,,,School Director WEST ALLEGHENY REGION 3,1,Edward Faux,2,
137,3,REP,,,School Director WEST ALLEGHENY REGION 3,2,Mark H. Rosen,2,
5,3,REP,,,School Director WEST ALLEGHENY REGION 3,3,WRITE-IN,2,
0,3,REP,,,School Director CLAIRTON REGION 3,1,WRITE-IN,1,
409,10,REP,,,School Director FOX CHAPEL REGION 3,1,Nancy B. Foster,1,
6,10,REP,,,School Director FOX CHAPEL REGION 3,2,WRITE-IN,1,
261,20,REP,,,School Director WOODLAND HILLS REGION 3,1,Jamie L. Glasser,1,
10,20,REP,,,School Director WOODLAND HILLS REGION 3,2,WRITE-IN,1,
50,5,REP,,,School Director STEEL VALLEY REGION 3,1,Donald M. Bajus,1,
182,5,REP,,,School Director STEEL VALLEY REGION 3,2,Daniel Matthew Rojtas,1,
6,5,REP,,,School Director STEEL VALLEY REGION 3,3,WRITE-IN,1,
216,20,REP,,,School Director WOODLAND HILLS REGION 3,1,Robert J. Tomasic,1,
16,20,REP,,,School Director WOODLAND HILLS REGION 3,2,WRITE-IN,1,
20,3,REP,,,School Director CLAIRTON REGION 4,1,Roger Tachoir,1,
2,3,REP,,,School Director CLAIRTON REGION 4,2,WRITE-IN,1,
34,2,REP,,,School Director EAST ALLEGHENY REGION 5,1,Frederick Miller,1,
43,2,REP,,,School Director EAST ALLEGHENY REGION 5,2,Michael Paradine,1,
1,2,REP,,,School Director EAST ALLEGHENY REGION 5,3,WRITE-IN,1,
3,2,REP,,,School Director EAST ALLEGHENY REGION 6,1,WRITE-IN,1,
34,2,REP,,,School Director EAST ALLEGHENY REGION 8,1,"John Paul Savinda, Jr.",1,
0,2,REP,,,School Director EAST ALLEGHENY REGION 8,2,WRITE-IN,1,
24,2,REP,,,School Director EAST ALLEGHENY REGION 9,1,Lisa M. Green,1,
1,2,REP,,,School Director EAST ALLEGHENY REGION 9,2,WRITE-IN,1,
99,32,REP,,,Mayor MCKEESPORT,1,WRITE-IN,1,
150,50,REP,,,Mayor PENN HILLS,1,WRITE-IN,1,
17,1,REP,,,Mayor GLENFIELD,1,WRITE-IN,1,
9,1,REP,,,Mayor HAYSVILLE,1,WRITE-IN,1,
6,1,REP,,,Mayor WALL,1,WRITE-IN,1,
10,1,REP,,,Mayor WEST ELIZABETH,1,Ralph P. Harrington,1,
0,1,REP,,,Mayor WEST ELIZABETH,2,WRITE-IN,1,
30,2,REP,,,Mayor WILMERDING,1,Henry C. Slaczka,1,
6,2,REP,,,Mayor WILMERDING,2,WRITE-IN,1,
786,13,REP,,,Controller HAMPTON,1,Jerry Speakman,1,
6,13,REP,,,Controller HAMPTON,2,WRITE-IN,1,
30,50,REP,,,Controller PENN HILLS,1,WRITE-IN,1,
7,7,REP,,,TAX COLLECTOR CORAOPOLIS,1,WRITE-IN,1,
21,2,REP,,,TAX COLLECTOR FAWN,1,WRITE-IN,1,
6,1,REP,,,TAX COLLECTOR HAYSVILLE,1,WRITE-IN,1,
3,1,REP,,,TAX COLLECTOR KILBUCK,1,WRITE-IN,1,
1,4,REP,,,TAX COLLECTOR MT OLIVER,1,WRITE-IN,1,
1,3,REP,,,TAX COLLECTOR NEVILLE,1,WRITE-IN,1,
7,6,REP,,,TAX COLLECTOR OAKMONT,1,WRITE-IN,1,
113,4,REP,,,TAX COLLECTOR SEWICKLEY,1,Maleet Gordon,1,
3,4,REP,,,TAX COLLECTOR SEWICKLEY,2,WRITE-IN,1,
2,1,REP,,,TAX COLLECTOR SPRINGDALE TOWNSHIP,1,WRITE-IN,1,
1,1,REP,,,TAX COLLECTOR THORNBURG,1,WRITE-IN,1,
3,10,REP,,,Treasurer DUQUESNE,1,WRITE-IN,1,
35,38,REP,,,Treasurer MT LEBANON,1,WRITE-IN,1,
280,6,REP,,,Auditor BELLEVUE,1,Lenora Z. Bauer,1,
5,6,REP,,,Auditor BELLEVUE,2,WRITE-IN,1,
3,2,REP,,,Auditor EAST DEER,1,WRITE-IN,1,
49,3,REP,,,Auditor ETNA,1,"William J. Streit, Jr.",1,
0,3,REP,,,Auditor ETNA,2,WRITE-IN,1,
1,2,REP,,,Auditor FAWN,1,WRITE-IN,1,
4,3,REP,,,Auditor FINDLAY,1,WRITE-IN,1,
0,4,REP,,,Auditor FORWARD,1,WRITE-IN,1,
2,1,REP,,,Auditor FRAZER,1,WRITE-IN,1,
1,1,REP,,,Auditor GLENFIELD,1,WRITE-IN,1,
2,3,REP,,,Auditor HARMAR,1,WRITE-IN,1,
5,5,REP,,,Auditor INDIANA,1,WRITE-IN,1,
3,1,REP,,,Auditor KILBUCK,1,WRITE-IN,1,
6,6,REP,,,Auditor MARSHALL,1,WRITE-IN,1,
21,13,REP,,,Auditor MOON,1,WRITE-IN,1,
1,4,REP,,,Auditor MT OLIVER,1,WRITE-IN,1,
45,5,REP,,,Auditor NORTH FAYETTE,1,WRITE-IN,1,
6,10,REP,,,Auditor OHARA,1,WRITE-IN,1,
7,12,REP,,,Auditor SOUTH PARK,1,WRITE-IN,1,
0,6,REP,,,Auditor TURTLE CREEK,1,WRITE-IN,1,
6,8,REP,,,Auditor WEST DEER,1,WRITE-IN,1,
0,1,REP,,,Auditor WEST ELIZABETH,1,WRITE-IN,1,
2,2,REP,,,Auditor EAST DEER,1,WRITE-IN,1,
0,2,REP,,,Auditor FAWN,1,WRITE-IN,1,
1,4,REP,,,Auditor FORWARD,1,WRITE-IN,1,
2,1,REP,,,Auditor GLENFIELD,1,WRITE-IN,1,
1,5,REP,,,Auditor INDIANA,1,WRITE-IN,1,
1,4,REP,,,Auditor MT OLIVER,1,WRITE-IN,1,
7,12,REP,,,Auditor SOUTH PARK,1,WRITE-IN,1,
5,8,REP,,,Auditor WEST DEER,1,WRITE-IN,1,
2,2,REP,,,Auditor EAST DEER,1,WRITE-IN,1,
0,2,REP,,,Auditor FAWN,1,WRITE-IN,1,
1,4,REP,,,Auditor FORWARD,1,WRITE-IN,1,
2,1,REP,,,Auditor GLENFIELD,1,WRITE-IN,1,
5,10,REP,,,Auditor OHARA,1,WRITE-IN,1,
0,1,REP,,,Auditor WEST ELIZABETH,1,WRITE-IN,1,
10,2,REP,,,Commissioner At-Large EAST DEER,1,WRITE-IN,3,
109,2,REP,,,Commissioner At-Large CRESCENT,1,Jerry L. Keller,2,
99,2,REP,,,Commissioner At-Large CRESCENT,2,Jeffrey T. Gagat,2,
3,2,REP,,,Commissioner At-Large CRESCENT,3,WRITE-IN,2,
14,7,REP,,,Commissioner At-Large WILKINS,1,WRITE-IN,2,
7,3,REP,,,Commissioner At-Large NEVILLE,1,WRITE-IN,1,
