TEMA,SURVEY,SHAPE_Length,OBJECTID
CL_MINOR,20060307,265.406748,16241
CL_MINOR,20060307,1622.071238,16242
CL_MINOR,20060307,704.103946,16243
CL_MINOR,20060307,1210.804541,16244
CL_MINOR,20060307,336.206611,16245
CL_MINOR,20060307,129.150915,16246
CL_MINOR,20060307,241.55649,16247
CL_MINOR,20060307,960.290247,16248
CL_MINOR,20060307,208.59609,16249
CL_MINOR,20060307,1220.335972,16250
CL_MINOR,20060307,873.014469,16251
CL_MINOR,20060307,2932.327094,16252
CL_MINOR,20060307,262.524018,16253
CL_MINOR,20060307,678.902626,16254
CL_MINOR,20060307,1377.63693,16255
CL_MINOR,20060307,636.253456,16256
CL_MINOR,20060307,929.648167,16257
CL_MINOR,20060307,2726.545508,16258
CL_MINOR,20060307,1004.573505,16259
CL_MINOR,20060307,1768.050316,16260
CL_MINOR,20060307,428.794463,16261
CL_MINOR,20060307,454.522375,16262
CL_MINOR,20060307,246.170332,16263
CL_MINOR,20060307,9.753741,16264
CL_MINOR,20060307,104.426189,16265
CL_MINOR,20060307,156.239636,16266
CL_MINOR,20060307,3072.941421,16267
CL_MINOR,20060307,663.048306,16268
CL_MINOR,20060307,1554.569474,16269
CL_MINOR,20060307,385.4751,16270
CL_MINOR,20060307,26.471276,16271
CL_MINOR,20060307,302.298103,16272
CL_MINOR,20060307,157.513049,16273
CL_MINOR,20060307,3050.787295,16274
CL_MINOR,20060307,140.877528,16275
CL_MINOR,20060307,1223.3425,16276
CL_MINOR,20060307,1683.10019,16277
CL_MINOR,20060307,203.163603,16278
CL_MINOR,20060307,1014.442669,16279
CL_MINOR,20060307,220.69321,16280
CL_MINOR,20060307,625.82006,16281
CL_MINOR,20060307,1944.504062,16282
CL_MINOR,20060307,333.377677,16283
CL_MINOR,20060307,1282.52866,16284
CL_MINOR,20060307,823.857069,16285
CL_MINOR,20060307,588.068279,16286
CL_MINOR,20060307,257.286142,16287
CL_MINOR,20060307,1911.160701,16288
CL_MINOR,20060307,339.683466,16289
CL_MINOR,20060307,938.561079,16290
CL_MINOR,20060307,395.855532,16291
CL_MINOR,20060307,244.270592,16292
CL_MINOR,20060307,2206.271517,16293
CL_MINOR,20060307,539.996961,16294
CL_MINOR,20060307,909.320301,16295
CL_MINOR,20060307,48.720836,16296
CL_MINOR,20060307,2209.677165,16297
CL_MINOR,20060307,594.12659,16298
CL_MINOR,20060307,806.865988,16299
CL_MINOR,20060307,197.756823,16300
CL_MINOR,20060307,559.709859,16301
CL_MINOR,20060307,2419.835224,16302
CL_MINOR,20060307,2928.609106,16303
CL_MINOR,20060307,709.071422,16304
CL_MINOR,20060307,777.188491,16305
CL_MINOR,20060307,1714.975136,16306
CL_MINOR,20060307,1255.642846,16307
CL_MINOR,20060307,610.688884,16308
CL_MINOR,20060307,392.295596,16309
CL_MINOR,20060307,313.295734,16310
CL_MINOR,20060307,2105.311101,16311
CL_MINOR,20060307,929.100209,16312
CL_MINOR,20060307,219.837681,16313
CL_MINOR,20060307,384.652433,16314
CL_MINOR,20060307,1608.372024,16315
CL_MINOR,20060307,1998.602069,16316
CL_MINOR,20060307,31.99586,16317
CL_MINOR,20060307,755.885033,16318
CL_MINOR,20060307,440.609742,16319
CL_MINOR,20060307,1470.04772,16320
CL_MINOR,20060307,523.084234,16321
CL_MINOR,20060303,1687.435227,16322
CL_MINOR,20060307,923.162617,16323
CL_MINOR,20060307,217.324794,16324
CL_MINOR,20060307,503.620188,16325
CL_MINOR,20060307,1816.185953,16326
CL_MINOR,20060307,3286.5585,16327
CL_MINOR,20060307,1766.037248,16328
CL_MINOR,20060307,409.653919,16329
CL_MINOR,20060307,895.490527,16330
CL_MINOR,20060307,2449.327583,16331
CL_MINOR,20060307,919.376864,16332
CL_MINOR,20060307,1163.100773,16333
CL_MINOR,20060307,760.02046,16334
CL_MINOR,20060307,1997.373791,16335
CL_MINOR,20060307,1971.830497,16336
CL_MINOR,20060307,2090.570387,16337
CL_MINOR,20060307,1557.021134,16338
CL_MINOR,20060307,1008.901688,16339
CL_MINOR,20060307,266.067025,16340
CL_MINOR,20060307,1698.741627,16341
CL_MINOR,20060307,324.718217,16342
CL_MINOR,20060307,346.890854,16343
CL_MINOR,20060307,1954.461939,16344
CL_MINOR,20060307,1773.711025,16345
CL_MINOR,20060307,532.285718,16346
CL_MINOR,20060307,1115.772307,16347
CL_MINOR,20060307,1776.396812,16348
CL_MINOR,20060307,1251.165167,16349
CL_MINOR,20060307,12.467832,16350
CL_MINOR,20060307,498.3288,16351
CL_MINOR,20060307,2176.001472,16352
CL_MINOR,20060307,1785.041131,16353
CL_MINOR,20060307,787.508745,16354
CL_MINOR,20060307,561.119427,16355
CL_MINOR,20060307,216.134587,16356
CL_MINOR,20060307,1548.190536,16357
CL_MINOR,20060307,1804.332394,16358
CL_MINOR,20060307,339.52664,16359
CL_MINOR,20060307,543.68201,16360
CL_MINOR,20060307,797.690947,16361
CL_MINOR,20060307,1945.811031,16362
CL_MINOR,20060307,45.670848,16363
CL_MINOR,20060307,43.535102,16364
CL_MINOR,20060307,1247.979969,16365
CL_MINOR,20060307,699.786251,16366
CL_MINOR,20060307,642.281983,16367
CL_MINOR,20060307,331.319958,16368
CL_MINOR,20060307,1930.727852,16369
CL_MINOR,20060307,6853.149226,16370
CL_MINOR,20060307,1975.066201,16371
CL_MINOR,20060307,1128.270165,16372
CL_MINOR,20060307,65.604405,16373
CL_MINOR,20060307,1716.514935,16374
CL_MINOR,20060307,597.873352,16375
CL_MINOR,20060307,144.982109,16376
CL_MINOR,20060307,384.558765,16377
CL_MINOR,20060307,57.54471,16378
CL_MINOR,20060307,390.002533,16379
CL_MINOR,20060307,1608.672337,16380
CL_MINOR,20060307,1020.766798,16381
CL_MINOR,20060307,1227.597338,16382
CL_MINOR,20060307,794.118919,16383
CL_MINOR,20060307,176.538853,16384
CL_MINOR,20060307,499.380255,16385
CL_MINOR,20060307,800.181635,16386
CL_MINOR,20060307,1250.819827,16387
CL_MINOR,20060307,139.969844,16388
CL_MINOR,20060307,1807.445259,16389
CL_MINOR,20041001,1220.364464,16390
CL_MINOR,20060307,337.911328,16391
CL_MINOR,20060307,1372.563813,16392
CL_MINOR,20060307,518.093599,16393
CL_MINOR,20060307,255.050644,16394
CL_MINOR,20060307,99.565272,16395
CL_MINOR,20060307,1498.927826,16396
CL_MINOR,20060307,94.655798,16397
CL_MINOR,20060307,670.37464,16398
CL_MINOR,20060307,1624.409455,16399
CL_MINOR,20060307,817.06455,16400
CL_MINOR,20060307,49.872368,16401
CL_MINOR,20060307,360.590303,16402
CL_MINOR,20060307,63.527395,16403
CL_MINOR,20060307,742.504996,16404
CL_MINOR,20060307,468.300921,16405
CL_MINOR,20060307,381.558483,16406
CL_MINOR,20060307,1351.172685,16407
CL_MINOR,20060307,272.240226,16408
CL_MINOR,20060307,431.78475,16409
CL_MINOR,20060307,245.744525,16410
CL_MINOR,20060307,1786.593488,16411
CL_MINOR,20060307,1297.322363,16412
CL_MINOR,20060307,4665.565557,16413
CL_MINOR,20060307,100.313999,16414
CL_MINOR,20060307,356.650655,16415
CL_MINOR,20060307,337.62351,16416
CL_MINOR,20060307,615.658615,16417
CL_MINOR,20060307,458.916213,16418
CL_MINOR,20060307,850.36224,16419
CL_MINOR,20060307,1291.363704,16420
CL_MINOR,20060307,32.542749,16421
CL_MINOR,20060307,1846.391926,16422
CL_MINOR,20060307,66.585494,16423
CL_MINOR,20060307,744.750106,16424
CL_MINOR,20060307,199.910011,16425
CL_MINOR,20060307,1491.683855,16426
CL_MINOR,20060307,1206.555328,16427
CL_MINOR,20060307,1165.115956,16428
CL_MINOR,20060307,167.841166,16429
CL_MINOR,20060307,271.389249,16430
CL_MINOR,20060307,641.516482,16431
CL_MINOR,20060307,25.20996,16432
CL_MINOR,20060307,631.567473,16433
CL_MINOR,20060307,634.803932,16434
CL_MINOR,20060307,1315.797921,16435
CL_MINOR,20060307,1160.365186,16436
CL_MINOR,20060307,1451.763038,16437
CL_MINOR,20060307,607.092381,16438
CL_MINOR,20060307,1411.870624,16439
CL_MINOR,20060307,1281.251227,16440
CL_MINOR,20060307,1795.154292,16441
CL_MINOR,20060307,113.259831,16442
CL_MINOR,20060307,114.045568,16443
CL_MINOR,20060307,109.704357,16444
CL_MINOR,20060307,897.403725,16445
CL_MINOR,20060307,1371.588719,16446
CL_MINOR,20060307,984.15675,16447
CL_MINOR,20060307,1557.523322,16448
CL_MINOR,20060307,787.920974,16449
CL_MINOR,20060307,584.154877,16450
CL_MINOR,20060307,164.358498,16451
CL_MINOR,20060307,1535.523926,16452
CL_MINOR,20060307,2665.831981,16453
CL_MINOR,20060307,637.032594,16454
CL_MINOR,20060306,1815.684823,16455
CL_MINOR,20060307,682.119105,16456
CL_MINOR,20060307,1302.736988,16457
CL_MINOR,20060307,1703.703276,16458
CL_MINOR,20060307,912.968227,16459
CL_MINOR,20060306,2325.364665,16460
CL_MINOR,20060307,128.085972,16461
CL_MINOR,20060307,475.058574,16462
CL_MINOR,20060307,413.517123,16463
CL_MINOR,20060307,982.725824,16464
CL_MINOR,20060307,634.798388,16465
CL_MINOR,20060307,1043.022231,16466
CL_MINOR,20060307,1458.767876,16467
CL_MINOR,20060307,884.891024,16468
CL_MINOR,20060307,418.223316,16469
CL_MINOR,20060307,1276.96627,16470
CL_MINOR,20060307,705.397537,16471
CL_MINOR,20060307,944.042101,16472
CL_MINOR,20060307,1159.994871,16473
CL_MINOR,20060307,680.402684,16474
CL_MINOR,20060307,1646.112479,16475
CL_MINOR,20060307,47.774248,16476
CL_MINOR,20060307,916.768234,16477
CL_MINOR,20060307,1930.981977,16478
CL_MINOR,20060307,2246.060841,16479
CL_MINOR,20060307,3171.003019,16480
CL_MINOR,20060307,350.581463,16481
CL_MINOR,20060307,2152.806949,16482
CL_MINOR,20060307,485.598925,16483
CL_MINOR,20060307,1649.599617,16484
CL_MINOR,20060307,875.34662,16485
CL_MINOR,20060307,2460.68776,16486
CL_MINOR,20060307,520.791573,16487
CL_MINOR,20060307,1993.865892,16488
CL_MINOR,20060307,1870.401129,16489
CL_MINOR,20041001,143.854997,16490
CL_MINOR,20041001,25.463036,16491
CL_MINOR,20041001,701.586147,16492
CL_MINOR,20041001,237.769209,16493
CL_MINOR,20041001,44.764996,16494
CL_MINOR,20041001,508.979867,16495
CL_MINOR,20041001,2228.448465,16496
CL_MINOR,20041001,1302.145942,16497
CL_MINOR,20041001,534.436369,16498
CL_MINOR,20060307,798.867708,16499
CL_MINOR,20041001,658.729905,16500
CL_MINOR,20041001,630.446538,16501
CL_MINOR,20041001,689.81,16502
CL_MINOR,20041001,956.327659,16503
CL_MINOR,20041001,885.80055,16504
CL_MINOR,20041001,218.563534,16505
CL_MINOR,20041001,221.163375,16506
CL_MINOR,20041001,573.084778,16507
CL_MINOR,20060307,2526.093873,16508
CL_MINOR,20041001,305.263122,16509
CL_MINOR,20041001,926.456907,16510
CL_MINOR,20041001,212.422308,16511
CL_MINOR,20041001,47.697784,16512
CL_MINOR,20041001,533.300278,16513
CL_MINOR,20041001,641.99962,16514
CL_MINOR,20041001,76.063677,16515
CL_MINOR,20041001,697.552318,16516
CL_MINOR,20041001,1209.029064,16517
CL_MINOR,20041001,1274.270412,16518
CL_MINOR,20060307,1177.885985,16519
CL_MINOR,20041001,2269.696699,16520
CL_MINOR,20041001,625.220469,16521
CL_MINOR,20041001,1847.111388,16522
CL_MINOR,20041001,613.506529,16523
CL_MINOR,20041001,6.717454,16524
CL_MINOR,20041001,2095.690863,16525
CL_MINOR,20041001,1019.126428,16526
CL_MINOR,20041001,631.841457,16527
CL_MINOR,20041001,635.47182,16528
CL_MINOR,20041001,401.987133,16529
CL_MINOR,20041001,230.620261,16530
CL_MINOR,20041001,88.948043,16531
CL_MINOR,20041001,897.978263,16532
CL_MINOR,20041001,1715.027103,16533
CL_MINOR,20041001,104.067058,16534
CL_MINOR,20041001,346.353429,16535
CL_MINOR,20041001,482.079908,16536
CL_MINOR,20041001,798.434449,16537
CL_MINOR,20041001,616.8605,16538
CL_MINOR,20041001,98.11343,16539
CL_MINOR,20041001,593.081144,16540
CL_MINOR,20041001,1166.999535,16541
CL_MINOR,20041001,1166.909995,16542
CL_MINOR,20041001,693.221345,16543
CL_MINOR,20041001,334.045876,16544
CL_MINOR,20041001,115.760454,16545
CL_MINOR,20041001,1482.254759,16546
CL_MINOR,20041001,904.713192,16547
CL_MINOR,20041001,33.322143,16548
CL_MINOR,20041001,863.879804,16549
CL_MINOR,20041001,512.107548,16550
CL_MINOR,20041001,1716.230568,16551
CL_MINOR,20041001,1735.391232,16552
CL_MINOR,20041001,240.936168,16553
CL_MINOR,20041001,568.933878,16554
CL_MINOR,20041001,27.945535,16555
CL_MINOR,20041001,69.629683,16556
CL_MINOR,20041001,1484.751827,16557
CL_MINOR,20041001,1022.875861,16558
CL_MINOR,20041001,342.117313,16559
CL_MINOR,20041001,1121.345212,16560
CL_MINOR,20041001,1805.964005,16561
CL_MINOR,20041001,471.397183,16562
CL_MINOR,20041001,159.01202,16563
CL_MINOR,20041001,19.146881,16564
CL_MINOR,20041001,1348.368726,16565
CL_MINOR,20041001,15.478299,16566
CL_MINOR,20041001,727.056834,16567
CL_MINOR,20041001,335.557378,16568
CL_MINOR,20041001,614.850347,16569
CL_MINOR,20041001,412.556539,16570
CL_MINOR,20041001,54.555146,16571
CL_MINOR,20041001,1075.231577,16572
CL_MINOR,20041001,1138.749006,16573
CL_MINOR,20041001,1242.863388,16574
CL_MINOR,20041001,324.629061,16575
CL_MINOR,20041001,396.338314,16576
CL_MINOR,20041001,258.899788,16577
CL_MINOR,20041001,26.870572,16578
CL_MINOR,20041001,2555.609835,16579
CL_MINOR,20041001,328.110447,16580
CL_MINOR,20041001,236.465039,16581
CL_MINOR,20041001,238.511673,16582
CL_MINOR,20041001,848.706356,16583
CL_MINOR,20041001,390.566518,16584
CL_MINOR,20041001,831.836701,16585
CL_MINOR,20041001,166.335416,16586
CL_MINOR,20041001,51.264303,16587
CL_MINOR,20041001,1738.517747,16588
CL_MINOR,20041001,584.318305,16589
CL_MINOR,20041001,2228.930577,16590
CL_MINOR,20041001,779.795356,16591
CL_MINOR,20041001,478.355481,16592
CL_MINOR,20041001,637.796392,16593
CL_MINOR,20041001,1237.174147,16594
CL_MINOR,20041001,729.617335,16595
CL_MINOR,20041001,206.598867,16596
CL_MINOR,20041001,557.035267,16597
CL_MINOR,20041001,511.883082,16598
CL_MINOR,20041001,346.56706,16599
CL_MINOR,20041001,400.241557,16600
CL_MINOR,20041001,695.723896,16601
CL_MINOR,20041001,100.284734,16602
CL_MINOR,20041001,841.980507,16603
CL_MINOR,20041001,1228.816611,16604
CL_MINOR,20041001,439.287556,16605
CL_MINOR,20041001,958.741348,16606
CL_MINOR,20041001,418.74284,16607
CL_MINOR,20041001,479.847122,16608
CL_MINOR,20041001,1572.124606,16609
CL_MINOR,20041001,395.705299,16610
CL_MINOR,20041001,490.260749,16611
CL_MINOR,20041001,72.120614,16612
CL_MINOR,20041001,901.247546,16613
CL_MINOR,20041001,736.865998,16614
CL_MINOR,20041001,1402.545255,16615
CL_MINOR,20041001,1136.954905,16616
CL_MINOR,20041001,673.661455,16617
CL_MINOR,20041001,42.665957,16618
CL_MINOR,20041001,559.844787,16619
CL_MINOR,20041001,998.027449,16620
CL_MINOR,20041001,2402.074832,16621
CL_MINOR,20041001,59.471419,16622
CL_MINOR,20041001,533.985221,16623
CL_MINOR,20041001,989.443476,16624
CL_MINOR,20041001,575.925946,16625
CL_MINOR,20041001,534.701117,16626
CL_MINOR,20041001,160.697579,16627
CL_MINOR,20041001,11.989571,16628
CL_MINOR,20041001,1741.165482,16629
CL_MINOR,20041001,1386.068002,16630
CL_MINOR,20041001,1150.254587,16631
CL_MINOR,20041001,750.984474,16632
CL_MINOR,20041001,118.559216,16633
CL_MINOR,20041001,266.057381,16634
CL_MINOR,20041001,406.14933,16635
CL_MINOR,20041001,1014.126772,16636
CL_MINOR,20041001,620.77505,16637
CL_MINOR,20041001,966.581609,16638
CL_MINOR,20041001,1160.529651,16639
CL_MINOR,20041001,1125.233096,16640
CL_MINOR,20041001,1245.043112,16641
CL_MINOR,20041001,1030.481778,16642
CL_MINOR,20041001,35.364079,16643
CL_MINOR,20041001,1201.654403,16644
CL_MINOR,20041001,224.631746,16645
CL_MINOR,20041001,103.938914,16646
CL_MINOR,20041001,136.942369,16647
CL_MINOR,20041001,258.759152,16648
CL_MINOR,20041001,860.294323,16649
CL_MINOR,20041001,70.621964,16650
CL_MINOR,20041001,1304.39617,16651
CL_MINOR,20041001,900.469107,16652
CL_MINOR,20041001,326.705032,16653
CL_MINOR,20041001,883.216865,16654
CL_MINOR,20041001,1506.378346,16655
CL_MINOR,20041001,335.041322,16656
CL_MINOR,20041001,74.268268,16657
CL_MINOR,20041001,1159.020225,16658
CL_MINOR,20041001,356.058394,16659
CL_MINOR,20041001,290.789032,16660
CL_MINOR,20041001,912.043318,16661
CL_MINOR,20041001,677.265471,16662
CL_MINOR,20041001,1965.310383,16663
CL_MINOR,20041001,908.362882,16664
CL_MINOR,20041001,1551.166339,16665
CL_MINOR,20041001,1.142541,16666
CL_MINOR,20041001,1977.707242,16667
CL_MINOR,20041001,120.119656,16668
CL_MINOR,20041001,525.576426,16669
CL_MINOR,20041001,625.444188,16670
CL_MINOR,20041001,497.41765,16671
CL_MINOR,20041001,104.439019,16672
CL_MINOR,20041001,301.595547,16673
CL_MINOR,20041001,469.187465,16674
CL_MINOR,20041001,2653.297174,16675
CL_MINOR,20041001,2247.763135,16676
CL_MINOR,20041001,103.652825,16677
CL_MINOR,20041001,1510.136573,16678
CL_MINOR,20041001,1055.54901,16679
CL_MINOR,20041001,1089.970576,16680
CL_MINOR,20041001,1440.357364,16681
CL_MINOR,20041001,2271.595643,16682
CL_MINOR,20041001,1716.582544,16683
CL_MINOR,20041001,791.882047,16684
CL_MINOR,20041001,544.398364,16685
CL_MINOR,20041001,1039.030986,16686
CL_MINOR,20041001,121.288499,16687
CL_MINOR,20041001,210.177329,16688
CL_MINOR,20041001,695.239993,16689
CL_MINOR,20041001,1060.12641,16690
CL_MINOR,20041001,884.305935,16691
CL_MINOR,20041001,177.763003,16692
CL_MINOR,20041001,1069.671192,16693
CL_MINOR,20041001,579.35688,16694
CL_MINOR,20041001,1532.993231,16695
CL_MINOR,20041001,1029.340829,16696
CL_MINOR,20041001,544.995117,16697
CL_MINOR,20041001,1112.529245,16698
CL_MINOR,20041001,1145.29508,16699
CL_MINOR,20041001,593.118068,16700
CL_MINOR,20040709,955.051043,16701
CL_MINOR,20040709,201.056076,16702
CL_MINOR,20040709,1382.075251,16703
CL_MINOR,20040709,729.209498,16704
CL_MINOR,20040709,1009.691184,16705
CL_MINOR,20040709,617.462064,16706
CL_MINOR,20040709,645.719394,16707
CL_MINOR,20040709,373.640455,16708
CL_MINOR,20040709,458.825708,16709
CL_MINOR,20040709,2026.08264,16710
CL_MINOR,20040709,1223.358323,16711
CL_MINOR,20040709,2481.717926,16712
CL_MINOR,20040709,1171.677545,16713
CL_MINOR,20040709,424.101963,16714
CL_MINOR,20041001,1411.72817,16715
CL_MINOR,20041001,330.925778,16716
CL_MINOR,20041001,453.179263,16717
CL_MINOR,20041001,97.400933,16718
CL_MINOR,20040709,525.842085,16719
CL_MINOR,20040709,1108.984776,16720
CL_MINOR,20040709,800.108887,16721
CL_MINOR,20040709,2580.072384,16722
CL_MINOR,20040709,1559.929458,16723
CL_MINOR,20040709,994.815106,16724
CL_MINOR,20040709,343.384142,16725
CL_MINOR,20040709,817.22819,16726
CL_MINOR,20040709,454.618781,16727
CL_MINOR,20040709,561.438264,16728
CL_MINOR,20040709,311.412863,16729
CL_MINOR,20040709,352.515742,16730
CL_MINOR,20040709,194.858247,16731
CL_MINOR,20040709,1361.209571,16732
CL_MINOR,20040709,359.74326,16733
CL_MINOR,20040709,1643.762657,16734
CL_MINOR,20040709,1552.123815,16735
CL_MINOR,20040709,436.646058,16736
CL_MINOR,20040709,506.007923,16737
CL_MINOR,20040709,1097.809369,16738
CL_MINOR,20040709,184.96777,16739
CL_MINOR,20040709,408.473819,16740
CL_MINOR,20040709,1587.116877,16741
CL_MINOR,20040709,390.227761,16742
CL_MINOR,20040709,417.114145,16743
CL_MINOR,20040709,315.429092,16744
CL_MINOR,20040709,396.012181,16745
CL_MINOR,20040709,690.774704,16746
CL_MINOR,20040709,569.314796,16747
CL_MINOR,20040709,594.747147,16748
CL_MINOR,20041001,1225.668498,16749
CL_MINOR,20040709,573.562414,16750
CL_MINOR,20041001,1334.826263,16751
CL_MINOR,20040709,254.94836,16752
CL_MINOR,20041001,469.770461,16753
CL_MINOR,20040709,671.377432,16754
CL_MINOR,20040709,118.919368,16755
CL_MINOR,20040709,28.03622,16756
CL_MINOR,20040709,33.98365,16757
CL_MINOR,20040709,1251.907951,16758
CL_MINOR,20060306,203.163579,16759
CL_MINOR,20060306,245.520289,16760
CL_MINOR,20060306,755.669272,16761
CL_MINOR,20060306,922.403486,16762
CL_MINOR,20060306,982.53254,16763
CL_MINOR,20060306,2247.868191,16764
CL_MINOR,20060306,200.841782,16765
CL_MINOR,20060306,3158.80853,16766
CL_MINOR,20060306,724.991622,16767
CL_MINOR,20060306,728.440817,16768
CL_MINOR,20060306,465.200406,16769
CL_MINOR,20060306,578.386289,16770
CL_MINOR,20060306,5999.869482,16771
CL_MINOR,20060306,84.753448,16772
CL_MINOR,20060306,1061.708407,16773
CL_MINOR,20060303,2822.414017,16774
CL_MINOR,20060306,1361.900792,16775
CL_MINOR,20060306,2201.10896,16776
CL_MINOR,20060303,898.711359,16777
CL_MINOR,20060306,1631.996972,16778
CL_MINOR,20060306,1112.529113,16779
CL_MINOR,20060303,409.262122,16780
CL_MINOR,20060306,2337.281204,16781
CL_MINOR,20060306,2227.755733,16782
CL_MINOR,20060306,750.297718,16783
CL_MINOR,20060306,441.540544,16784
CL_MINOR,20060306,2140.440935,16785
CL_MINOR,20060306,1657.158299,16786
CL_MINOR,20060306,89.244687,16787
CL_MINOR,20060306,115.73648,16788
CL_MINOR,20060306,1023.793213,16789
CL_MINOR,20060306,136.041383,16790
CL_MINOR,20060306,580.937292,16791
CL_MINOR,20060306,4285.231973,16792
CL_MINOR,20060306,4352.450791,16793
CL_MINOR,20060306,664.166861,16794
CL_MINOR,20060303,326.817042,16795
CL_MINOR,20060306,50.470142,16796
CL_MINOR,20060306,2332.344014,16797
CL_MINOR,20060306,340.632386,16798
CL_MINOR,20060306,1929.874299,16799
CL_MINOR,20060306,1237.258104,16800
CL_MINOR,20060306,13.296073,16801
CL_MINOR,20060306,527.125323,16802
CL_MINOR,20060306,682.656089,16803
CL_MINOR,20060306,1312.372578,16804
CL_MINOR,20060306,3487.869521,16805
CL_MINOR,20060306,3520.774451,16806
CL_MINOR,20060306,1023.787018,16807
CL_MINOR,20060306,2048.35546,16808
CL_MINOR,20060306,2020.040166,16809
CL_MINOR,20060306,2729.804412,16810
CL_MINOR,20060306,2024.589779,16811
CL_MINOR,20060306,1338.966293,16812
CL_MINOR,20060306,1951.955873,16813
CL_MINOR,20060306,2581.203667,16814
CL_MINOR,20060306,1175.527179,16815
CL_MINOR,20060306,1152.803328,16816
CL_MINOR,20060306,629.123391,16817
CL_MINOR,20060306,82.659834,16818
CL_MINOR,20060306,1751.699054,16819
CL_MINOR,20060306,1073.356973,16820
CL_MINOR,20060306,723.558943,16821
CL_MINOR,20060306,2395.218092,16822
CL_MINOR,20060306,2435.888558,16823
CL_MINOR,20060306,169.350529,16824
CL_MINOR,20060306,36.372242,16825
CL_MINOR,20060306,1625.579037,16826
CL_MINOR,20060306,479.244205,16827
CL_MINOR,20060306,440.60226,16828
CL_MINOR,20060306,98.44651,16829
CL_MINOR,20060306,234.070505,16830
CL_MINOR,20060306,116.435333,16831
CL_MINOR,20060306,412.260336,16832
CL_MINOR,20060307,1188.956672,16833
CL_MINOR,20060307,841.078034,16834
CL_MINOR,20060307,741.415077,16835
CL_MINOR,20060307,173.536356,16836
CL_MINOR,20060307,201.412106,16837
CL_MINOR,20060307,123.284869,16838
CL_MINOR,20060307,1154.05093,16839
CL_MINOR,20060307,344.315878,16840
CL_MINOR,20060307,387.313203,16841
CL_MINOR,20060307,466.298651,16842
CL_MINOR,20060307,352.213843,16843
CL_MINOR,20060307,904.083118,16844
CL_MINOR,20060307,2465.336221,16845
CL_MINOR,20060307,818.599182,16846
CL_MINOR,20060307,868.458168,16847
CL_MINOR,20060307,1168.206797,16848
CL_MINOR,20060307,1040.783369,16849
CL_MINOR,20060307,931.965291,16850
CL_MINOR,20060307,668.912274,16851
CL_MINOR,20060307,151.271763,16852
CL_MINOR,20060307,54.426557,16853
CL_MINOR,20060307,1440.266224,16854
CL_MINOR,20060307,2176.536286,16855
CL_MINOR,20060307,136.711178,16856
CL_MINOR,20060307,86.208426,16857
CL_MINOR,20060307,229.316639,16858
CL_MINOR,20060307,410.253021,16859
CL_MINOR,20060307,1046.866501,16860
CL_MINOR,20060307,1179.302664,16861
CL_MINOR,20060307,1460.112441,16862
CL_MINOR,20060307,1253.869636,16863
CL_MINOR,20060307,4966.279673,16864
CL_MINOR,20060307,1531.310951,16865
CL_MINOR,20060307,1431.46668,16866
CL_MINOR,20060307,2571.525157,16867
CL_MINOR,20060307,256.034644,16868
CL_MINOR,20060307,70.201554,16869
CL_MINOR,20060307,370.945263,16870
CL_MINOR,20060307,1720.264957,16871
CL_MINOR,20060307,32.858447,16872
CL_MINOR,20060307,24.757,16873
CL_MINOR,20060307,2708.817143,16874
CL_MINOR,20060307,124.005407,16875
CL_MINOR,20060307,3757.24056,16876
CL_MINOR,20060307,818.903732,16877
CL_MINOR,20060307,2306.161654,16878
CL_MINOR,20060307,789.844181,16879
CL_MINOR,20060307,1445.70647,16880
CL_MINOR,20060307,178.608323,16881
CL_MINOR,20060307,1744.764085,16882
CL_MINOR,20060307,2466.201601,16883
CL_MINOR,20060307,573.028793,16884
CL_MINOR,20060307,3547.103636,16885
CL_MINOR,20060307,1396.339855,16886
CL_MINOR,20060307,1893.510998,16887
CL_MINOR,20060306,1977.567473,16888
CL_MINOR,20060307,4251.986297,16889
CL_MINOR,20060307,2489.068492,16890
CL_MINOR,20060307,1022.731442,16891
CL_MINOR,20060307,965.966004,16892
CL_MINOR,20060307,1637.815144,16893
CL_MINOR,20060307,1458.923303,16894
CL_MINOR,20060307,198.331472,16895
CL_MINOR,20060307,1635.268133,16896
CL_MINOR,20060307,1622.713658,16897
CL_MINOR,20060307,878.503468,16898
CL_MINOR,20060307,820.162368,16899
CL_MINOR,20060307,1148.86091,16900
CL_MINOR,20060307,202.737719,16901
CL_MINOR,20060307,957.312403,16902
CL_MINOR,20060307,1841.927111,16903
CL_MINOR,20060307,2105.165382,16904
CL_MINOR,20060307,542.307367,16905
CL_MINOR,20060307,926.582554,16906
CL_MINOR,20060307,1385.583879,16907
CL_MINOR,20060307,940.775236,16908
CL_MINOR,20060307,2358.745341,16909
CL_MINOR,20060307,1794.569556,16910
CL_MINOR,20060307,1110.919094,16911
CL_MINOR,20060307,344.275616,16912
CL_MINOR,20060307,911.473324,16913
CL_MINOR,20060307,1224.708109,16914
CL_MINOR,20060307,1795.791192,16915
CL_MINOR,20060307,2279.493085,16916
CL_MINOR,20060307,201.062303,16917
CL_MINOR,20060307,697.480933,16918
CL_MINOR,20060307,2294.32827,16919
CL_MINOR,20060307,81.878389,16920
CL_MINOR,20060307,451.385675,16921
CL_MINOR,20060307,2090.064636,16922
CL_MINOR,20060307,177.573572,16923
CL_MINOR,20041020,276.165067,16924
CL_MINOR,20060307,438.367991,16925
