Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Tauranga City,G_Expenditure,8002_Interest expense,2013,26641
Tauranga City,G_Expenditure,8002_Interest expense,2014,26617
Tauranga City,G_Expenditure,8002_Interest expense,2015,27202
Tauranga City,G_Expenditure,8002_Interest expense,2016,26779
Tauranga City,G_Expenditure,8002_Interest expense,2017,26171
Tauranga City,G_Expenditure,8002_Interest expense,2018,26229
Tauranga City,G_Expenditure,8002_Interest expense,2019,26299
Tauranga City,G_Expenditure,8002_Interest expense,2020,27804
Tauranga City,G_Expenditure,8002_Interest expense,2021,27327
Tauranga City,G_Expenditure,8002_Interest expense,2022,28628
Tauranga City,G_Expenditure,8003_Depreciation & amortisation,2013,41889
Tauranga City,G_Expenditure,8003_Depreciation & amortisation,2014,44262
Tauranga City,G_Expenditure,8003_Depreciation & amortisation,2015,47718
Tauranga City,G_Expenditure,8003_Depreciation & amortisation,2016,50418
Tauranga City,G_Expenditure,8003_Depreciation & amortisation,2017,53343
Tauranga City,G_Expenditure,8003_Depreciation & amortisation,2018,55700
Tauranga City,G_Expenditure,8003_Depreciation & amortisation,2019,58038
Tauranga City,G_Expenditure,8003_Depreciation & amortisation,2020,60519
Tauranga City,G_Expenditure,8003_Depreciation & amortisation,2021,62800
Tauranga City,G_Expenditure,8003_Depreciation & amortisation,2022,67223
Tauranga City,G_Expenditure,8004_Purchases,2013,0
Tauranga City,G_Expenditure,8004_Purchases,2014,0
Tauranga City,G_Expenditure,8004_Purchases,2015,0
Tauranga City,G_Expenditure,8004_Purchases,2016,0
Tauranga City,G_Expenditure,8004_Purchases,2017,0
Tauranga City,G_Expenditure,8004_Purchases,2018,0
Tauranga City,G_Expenditure,8004_Purchases,2019,0
Tauranga City,G_Expenditure,8004_Purchases,2020,0
Tauranga City,G_Expenditure,8004_Purchases,2021,0
Tauranga City,G_Expenditure,8004_Purchases,2022,0
Tauranga City,G_Expenditure,8005_Other operating expenditure,2013,60633
Tauranga City,G_Expenditure,8005_Other operating expenditure,2014,62229
Tauranga City,G_Expenditure,8005_Other operating expenditure,2015,66363
Tauranga City,G_Expenditure,8005_Other operating expenditure,2016,65716
Tauranga City,G_Expenditure,8005_Other operating expenditure,2017,68614
Tauranga City,G_Expenditure,8005_Other operating expenditure,2018,70982
Tauranga City,G_Expenditure,8005_Other operating expenditure,2019,77138
Tauranga City,G_Expenditure,8005_Other operating expenditure,2020,76933
Tauranga City,G_Expenditure,8005_Other operating expenditure,2021,79614
Tauranga City,G_Expenditure,8005_Other operating expenditure,2022,83585
Tauranga City,G_Expenditure,8006_Total operating expenditure,2013,165081
Tauranga City,G_Expenditure,8006_Total operating expenditure,2014,170205
Tauranga City,G_Expenditure,8006_Total operating expenditure,2015,177733
Tauranga City,G_Expenditure,8006_Total operating expenditure,2016,180520
Tauranga City,G_Expenditure,8006_Total operating expenditure,2017,187213
Tauranga City,G_Expenditure,8006_Total operating expenditure,2018,193005
Tauranga City,G_Expenditure,8006_Total operating expenditure,2019,203022
Tauranga City,G_Expenditure,8006_Total operating expenditure,2020,208181
Tauranga City,G_Expenditure,8006_Total operating expenditure,2021,214104
Tauranga City,G_Expenditure,8006_Total operating expenditure,2022,225268
Palmerston North City,F_Income,7001_Rates income (excl. metered water),2013,73583
Palmerston North City,F_Income,7001_Rates income (excl. metered water),2014,77382
Palmerston North City,F_Income,7001_Rates income (excl. metered water),2015,81604
Palmerston North City,F_Income,7001_Rates income (excl. metered water),2016,86048
Palmerston North City,F_Income,7001_Rates income (excl. metered water),2017,89638
Palmerston North City,F_Income,7001_Rates income (excl. metered water),2018,93104
Palmerston North City,F_Income,7001_Rates income (excl. metered water),2019,96654
Palmerston North City,F_Income,7001_Rates income (excl. metered water),2020,100913
Palmerston North City,F_Income,7001_Rates income (excl. metered water),2021,105583
Palmerston North City,F_Income,7001_Rates income (excl. metered water),2022,109768
Palmerston North City,F_Income,7002_Subsidies & grants income,2013,5825
Palmerston North City,F_Income,7002_Subsidies & grants income,2014,4739
Palmerston North City,F_Income,7002_Subsidies & grants income,2015,4966
Palmerston North City,F_Income,7002_Subsidies & grants income,2016,5684
Palmerston North City,F_Income,7002_Subsidies & grants income,2017,5422
Palmerston North City,F_Income,7002_Subsidies & grants income,2018,5479
Palmerston North City,F_Income,7002_Subsidies & grants income,2019,5567
Palmerston North City,F_Income,7002_Subsidies & grants income,2020,6858
Palmerston North City,F_Income,7002_Subsidies & grants income,2021,7095
Palmerston North City,F_Income,7002_Subsidies & grants income,2022,6380
Palmerston North City,F_Income,7003_Other income,2013,24739
Palmerston North City,F_Income,7003_Other income,2014,25293
Palmerston North City,F_Income,7003_Other income,2015,25936
Palmerston North City,F_Income,7003_Other income,2016,26621
Palmerston North City,F_Income,7003_Other income,2017,27448
Palmerston North City,F_Income,7003_Other income,2018,28020
Palmerston North City,F_Income,7003_Other income,2019,28899
Palmerston North City,F_Income,7003_Other income,2020,30006
Palmerston North City,F_Income,7003_Other income,2021,30885
Palmerston North City,F_Income,7003_Other income,2022,31950
Palmerston North City,F_Income,7004_Development & financial contributions,2013,995
Palmerston North City,F_Income,7004_Development & financial contributions,2014,1045
Palmerston North City,F_Income,7004_Development & financial contributions,2015,1251
Palmerston North City,F_Income,7004_Development & financial contributions,2016,1488
Palmerston North City,F_Income,7004_Development & financial contributions,2017,1789
Palmerston North City,F_Income,7004_Development & financial contributions,2018,2235
Palmerston North City,F_Income,7004_Development & financial contributions,2019,2578
Palmerston North City,F_Income,7004_Development & financial contributions,2020,2951
Palmerston North City,F_Income,7004_Development & financial contributions,2021,3253
Palmerston North City,F_Income,7004_Development & financial contributions,2022,3467
Palmerston North City,F_Income,7005_Total operating income,2013,107142
Palmerston North City,F_Income,7005_Total operating income,2014,110458
Palmerston North City,F_Income,7005_Total operating income,2015,115757
Palmerston North City,F_Income,7005_Total operating income,2016,121840
Palmerston North City,F_Income,7005_Total operating income,2017,126297
Palmerston North City,F_Income,7005_Total operating income,2018,130839
Palmerston North City,F_Income,7005_Total operating income,2019,135698
Palmerston North City,F_Income,7005_Total operating income,2020,142728
Palmerston North City,F_Income,7005_Total operating income,2021,148816
Palmerston North City,F_Income,7005_Total operating income,2022,153565
Palmerston North City,F_Income,7006_Income from revaluations,2013,4855
Palmerston North City,F_Income,7006_Income from revaluations,2014,57163
Palmerston North City,F_Income,7006_Income from revaluations,2015,0
Palmerston North City,F_Income,7006_Income from revaluations,2016,6057
Palmerston North City,F_Income,7006_Income from revaluations,2017,57968
Palmerston North City,F_Income,7006_Income from revaluations,2018,0
Palmerston North City,F_Income,7006_Income from revaluations,2019,6761
Palmerston North City,F_Income,7006_Income from revaluations,2020,66469
Palmerston North City,F_Income,7006_Income from revaluations,2021,0
Palmerston North City,F_Income,7006_Income from revaluations,2022,8317
Palmerston North City,F_Income,7007_Vested assets,2013,2000
Palmerston North City,F_Income,7007_Vested assets,2014,2000
Palmerston North City,F_Income,7007_Vested assets,2015,2000
Palmerston North City,F_Income,7007_Vested assets,2016,2000
Palmerston North City,F_Income,7007_Vested assets,2017,2000
Palmerston North City,F_Income,7007_Vested assets,2018,2000
Palmerston North City,F_Income,7007_Vested assets,2019,2000
Palmerston North City,F_Income,7007_Vested assets,2020,2000
Palmerston North City,F_Income,7007_Vested assets,2021,2000
Palmerston North City,F_Income,7007_Vested assets,2022,2000
Palmerston North City,F_Income,7008_Total comprehensive income,2013,3248
Palmerston North City,F_Income,7008_Total comprehensive income,2014,55784
Palmerston North City,F_Income,7008_Total comprehensive income,2015,-630
Palmerston North City,F_Income,7008_Total comprehensive income,2016,7804
Palmerston North City,F_Income,7008_Total comprehensive income,2017,61012
Palmerston North City,F_Income,7008_Total comprehensive income,2018,4018
Palmerston North City,F_Income,7008_Total comprehensive income,2019,12407
Palmerston North City,F_Income,7008_Total comprehensive income,2020,74729
Palmerston North City,F_Income,7008_Total comprehensive income,2021,9393
Palmerston North City,F_Income,7008_Total comprehensive income,2022,18647
Palmerston North City,G_Expenditure,8001_Employee costs,2013,0
Palmerston North City,G_Expenditure,8001_Employee costs,2014,0
Palmerston North City,G_Expenditure,8001_Employee costs,2015,0
Palmerston North City,G_Expenditure,8001_Employee costs,2016,0
Palmerston North City,G_Expenditure,8001_Employee costs,2017,0
Palmerston North City,G_Expenditure,8001_Employee costs,2018,0
Palmerston North City,G_Expenditure,8001_Employee costs,2019,0
Palmerston North City,G_Expenditure,8001_Employee costs,2020,0
Palmerston North City,G_Expenditure,8001_Employee costs,2021,0
Palmerston North City,G_Expenditure,8001_Employee costs,2022,0
Palmerston North City,G_Expenditure,8002_Interest expense,2013,10795
Palmerston North City,G_Expenditure,8002_Interest expense,2014,11314
Palmerston North City,G_Expenditure,8002_Interest expense,2015,12048
Palmerston North City,G_Expenditure,8002_Interest expense,2016,12889
Palmerston North City,G_Expenditure,8002_Interest expense,2017,13344
Palmerston North City,G_Expenditure,8002_Interest expense,2018,13701
Palmerston North City,G_Expenditure,8002_Interest expense,2019,14165
Palmerston North City,G_Expenditure,8002_Interest expense,2020,14510
Palmerston North City,G_Expenditure,8002_Interest expense,2021,14511
Palmerston North City,G_Expenditure,8002_Interest expense,2022,14410
Palmerston North City,G_Expenditure,8003_Depreciation & amortisation,2013,24924
Palmerston North City,G_Expenditure,8003_Depreciation & amortisation,2014,25382
Palmerston North City,G_Expenditure,8003_Depreciation & amortisation,2015,26598
Palmerston North City,G_Expenditure,8003_Depreciation & amortisation,2016,26637
Palmerston North City,G_Expenditure,8003_Depreciation & amortisation,2017,26847
Palmerston North City,G_Expenditure,8003_Depreciation & amortisation,2018,28435
Palmerston North City,G_Expenditure,8003_Depreciation & amortisation,2019,28377
Palmerston North City,G_Expenditure,8003_Depreciation & amortisation,2020,29026
Palmerston North City,G_Expenditure,8003_Depreciation & amortisation,2021,30881
Palmerston North City,G_Expenditure,8003_Depreciation & amortisation,2022,31243
Palmerston North City,G_Expenditure,8004_Purchases,2013,0
Palmerston North City,G_Expenditure,8004_Purchases,2014,0
Palmerston North City,G_Expenditure,8004_Purchases,2015,0
Palmerston North City,G_Expenditure,8004_Purchases,2016,0
Palmerston North City,G_Expenditure,8004_Purchases,2017,0
Palmerston North City,G_Expenditure,8004_Purchases,2018,0
Palmerston North City,G_Expenditure,8004_Purchases,2019,0
Palmerston North City,G_Expenditure,8004_Purchases,2020,0
Palmerston North City,G_Expenditure,8004_Purchases,2021,0
Palmerston North City,G_Expenditure,8004_Purchases,2022,0
Palmerston North City,G_Expenditure,8005_Other operating expenditure,2013,73029
Palmerston North City,G_Expenditure,8005_Other operating expenditure,2014,75141
Palmerston North City,G_Expenditure,8005_Other operating expenditure,2015,77741
Palmerston North City,G_Expenditure,8005_Other operating expenditure,2016,80566
Palmerston North City,G_Expenditure,8005_Other operating expenditure,2017,83062
Palmerston North City,G_Expenditure,8005_Other operating expenditure,2018,84685
Palmerston North City,G_Expenditure,8005_Other operating expenditure,2019,87509
Palmerston North City,G_Expenditure,8005_Other operating expenditure,2020,90931
Palmerston North City,G_Expenditure,8005_Other operating expenditure,2021,94030
Palmerston North City,G_Expenditure,8005_Other operating expenditure,2022,97581
Palmerston North City,G_Expenditure,8006_Total operating expenditure,2013,108748
Palmerston North City,G_Expenditure,8006_Total operating expenditure,2014,111837
Palmerston North City,G_Expenditure,8006_Total operating expenditure,2015,116387
Palmerston North City,G_Expenditure,8006_Total operating expenditure,2016,120093
Palmerston North City,G_Expenditure,8006_Total operating expenditure,2017,123253
Palmerston North City,G_Expenditure,8006_Total operating expenditure,2018,126821
Palmerston North City,G_Expenditure,8006_Total operating expenditure,2019,130051
Palmerston North City,G_Expenditure,8006_Total operating expenditure,2020,134467
Palmerston North City,G_Expenditure,8006_Total operating expenditure,2021,139422
Palmerston North City,G_Expenditure,8006_Total operating expenditure,2022,143234
Porirua City,F_Income,7001_Rates income (excl. metered water),2013,46490
Porirua City,F_Income,7001_Rates income (excl. metered water),2014,48115
Porirua City,F_Income,7001_Rates income (excl. metered water),2015,49749
Porirua City,F_Income,7001_Rates income (excl. metered water),2016,52033
Porirua City,F_Income,7001_Rates income (excl. metered water),2017,54318
Porirua City,F_Income,7001_Rates income (excl. metered water),2018,56599
Porirua City,F_Income,7001_Rates income (excl. metered water),2019,58859
Porirua City,F_Income,7001_Rates income (excl. metered water),2020,61209
Porirua City,F_Income,7001_Rates income (excl. metered water),2021,63657
Porirua City,F_Income,7001_Rates income (excl. metered water),2022,66203
Porirua City,F_Income,7002_Subsidies & grants income,2013,2619
Porirua City,F_Income,7002_Subsidies & grants income,2014,2637
Porirua City,F_Income,7002_Subsidies & grants income,2015,3017
Porirua City,F_Income,7002_Subsidies & grants income,2016,2776
Porirua City,F_Income,7002_Subsidies & grants income,2017,4367
Porirua City,F_Income,7002_Subsidies & grants income,2018,4407
Porirua City,F_Income,7002_Subsidies & grants income,2019,19624
Porirua City,F_Income,7002_Subsidies & grants income,2020,3073
Porirua City,F_Income,7002_Subsidies & grants income,2021,3187
Porirua City,F_Income,7002_Subsidies & grants income,2022,3213
Porirua City,F_Income,7003_Other income,2013,15272
Porirua City,F_Income,7003_Other income,2014,16502
Porirua City,F_Income,7003_Other income,2015,17623
Porirua City,F_Income,7003_Other income,2016,18760
Porirua City,F_Income,7003_Other income,2017,19972
Porirua City,F_Income,7003_Other income,2018,20733
Porirua City,F_Income,7003_Other income,2019,21799
Porirua City,F_Income,7003_Other income,2020,23140
Porirua City,F_Income,7003_Other income,2021,24306
Porirua City,F_Income,7003_Other income,2022,25568
Porirua City,F_Income,7004_Development & financial contributions,2013,252
Porirua City,F_Income,7004_Development & financial contributions,2014,462
Porirua City,F_Income,7004_Development & financial contributions,2015,728
Porirua City,F_Income,7004_Development & financial contributions,2016,738
Porirua City,F_Income,7004_Development & financial contributions,2017,936
Porirua City,F_Income,7004_Development & financial contributions,2018,1296
Porirua City,F_Income,7004_Development & financial contributions,2019,3843
Porirua City,F_Income,7004_Development & financial contributions,2020,1556
Porirua City,F_Income,7004_Development & financial contributions,2021,1653
Porirua City,F_Income,7004_Development & financial contributions,2022,1822
Porirua City,F_Income,7005_Total operating income,2013,66702
Porirua City,F_Income,7005_Total operating income,2014,69786
Porirua City,F_Income,7005_Total operating income,2015,73189
Porirua City,F_Income,7005_Total operating income,2016,76380
Porirua City,F_Income,7005_Total operating income,2017,81667
Porirua City,F_Income,7005_Total operating income,2018,85110
Porirua City,F_Income,7005_Total operating income,2019,106202
Porirua City,F_Income,7005_Total operating income,2020,91056
Porirua City,F_Income,7005_Total operating income,2021,94883
Porirua City,F_Income,7005_Total operating income,2022,98886
Porirua City,F_Income,7006_Income from revaluations,2013,52003
Porirua City,F_Income,7006_Income from revaluations,2014,45349
Porirua City,F_Income,7006_Income from revaluations,2015,45697
Porirua City,F_Income,7006_Income from revaluations,2016,25553
Porirua City,F_Income,7006_Income from revaluations,2017,64884
Porirua City,F_Income,7006_Income from revaluations,2018,27396
Porirua City,F_Income,7006_Income from revaluations,2019,54773
Porirua City,F_Income,7006_Income from revaluations,2020,51044
Porirua City,F_Income,7006_Income from revaluations,2021,61827
Porirua City,F_Income,7006_Income from revaluations,2022,34338
Porirua City,F_Income,7007_Vested assets,2013,2069
Porirua City,F_Income,7007_Vested assets,2014,2070
Porirua City,F_Income,7007_Vested assets,2015,2072
Porirua City,F_Income,7007_Vested assets,2016,2073
Porirua City,F_Income,7007_Vested assets,2017,2074
Porirua City,F_Income,7007_Vested assets,2018,2075
Porirua City,F_Income,7007_Vested assets,2019,2077
Porirua City,F_Income,7007_Vested assets,2020,2078
Porirua City,F_Income,7007_Vested assets,2021,2080
Porirua City,F_Income,7007_Vested assets,2022,2080
Porirua City,F_Income,7008_Total comprehensive income,2013,48565
Porirua City,F_Income,7008_Total comprehensive income,2014,42346
Porirua City,F_Income,7008_Total comprehensive income,2015,43133
Porirua City,F_Income,7008_Total comprehensive income,2016,24264
Porirua City,F_Income,7008_Total comprehensive income,2017,67303
Porirua City,F_Income,7008_Total comprehensive income,2018,31221
Porirua City,F_Income,7008_Total comprehensive income,2019,76897
Porirua City,F_Income,7008_Total comprehensive income,2020,54671
Porirua City,F_Income,7008_Total comprehensive income,2021,65688
Porirua City,F_Income,7008_Total comprehensive income,2022,38133
Porirua City,G_Expenditure,8001_Employee costs,2013,21490
Porirua City,G_Expenditure,8001_Employee costs,2014,21909
Porirua City,G_Expenditure,8001_Employee costs,2015,22348
Porirua City,G_Expenditure,8001_Employee costs,2016,22851
Porirua City,G_Expenditure,8001_Employee costs,2017,23012
Porirua City,G_Expenditure,8001_Employee costs,2018,23559
Porirua City,G_Expenditure,8001_Employee costs,2019,24052
Porirua City,G_Expenditure,8001_Employee costs,2020,24773
Porirua City,G_Expenditure,8001_Employee costs,2021,25559
Porirua City,G_Expenditure,8001_Employee costs,2022,26287
Porirua City,G_Expenditure,8002_Interest expense,2013,3548
Porirua City,G_Expenditure,8002_Interest expense,2014,3708
Porirua City,G_Expenditure,8002_Interest expense,2015,3757
Porirua City,G_Expenditure,8002_Interest expense,2016,4285
Porirua City,G_Expenditure,8002_Interest expense,2017,4734
Porirua City,G_Expenditure,8002_Interest expense,2018,4805
Porirua City,G_Expenditure,8002_Interest expense,2019,5086
Porirua City,G_Expenditure,8002_Interest expense,2020,5407
Porirua City,G_Expenditure,8002_Interest expense,2021,5185
Porirua City,G_Expenditure,8002_Interest expense,2022,4497
Porirua City,G_Expenditure,8003_Depreciation & amortisation,2013,18146
Porirua City,G_Expenditure,8003_Depreciation & amortisation,2014,19019
Porirua City,G_Expenditure,8003_Depreciation & amortisation,2015,21079
Porirua City,G_Expenditure,8003_Depreciation & amortisation,2016,21496
Porirua City,G_Expenditure,8003_Depreciation & amortisation,2017,22185
Porirua City,G_Expenditure,8003_Depreciation & amortisation,2018,22868
Porirua City,G_Expenditure,8003_Depreciation & amortisation,2019,23939
Porirua City,G_Expenditure,8003_Depreciation & amortisation,2020,25010
Porirua City,G_Expenditure,8003_Depreciation & amortisation,2021,26933
Porirua City,G_Expenditure,8003_Depreciation & amortisation,2022,29040
Porirua City,G_Expenditure,8004_Purchases,2013,0
Porirua City,G_Expenditure,8004_Purchases,2014,0
Porirua City,G_Expenditure,8004_Purchases,2015,0
Porirua City,G_Expenditure,8004_Purchases,2016,0
Porirua City,G_Expenditure,8004_Purchases,2017,0
Porirua City,G_Expenditure,8004_Purchases,2018,0
Porirua City,G_Expenditure,8004_Purchases,2019,0
Porirua City,G_Expenditure,8004_Purchases,2020,0
Porirua City,G_Expenditure,8004_Purchases,2021,0
Porirua City,G_Expenditure,8004_Purchases,2022,0
Porirua City,G_Expenditure,8005_Other operating expenditure,2013,26956
Porirua City,G_Expenditure,8005_Other operating expenditure,2014,28153
Porirua City,G_Expenditure,8005_Other operating expenditure,2015,28569
Porirua City,G_Expenditure,8005_Other operating expenditure,2016,29037
Porirua City,G_Expenditure,8005_Other operating expenditure,2017,29317
Porirua City,G_Expenditure,8005_Other operating expenditure,2018,30053
Porirua City,G_Expenditure,8005_Other operating expenditure,2019,31001
Porirua City,G_Expenditure,8005_Other operating expenditure,2020,32239
Porirua City,G_Expenditure,8005_Other operating expenditure,2021,33345
Porirua City,G_Expenditure,8005_Other operating expenditure,2022,35267
Porirua City,G_Expenditure,8006_Total operating expenditure,2013,70140
Porirua City,G_Expenditure,8006_Total operating expenditure,2014,72789
Porirua City,G_Expenditure,8006_Total operating expenditure,2015,75753
Porirua City,G_Expenditure,8006_Total operating expenditure,2016,77669
Porirua City,G_Expenditure,8006_Total operating expenditure,2017,79248
Porirua City,G_Expenditure,8006_Total operating expenditure,2018,81285
Porirua City,G_Expenditure,8006_Total operating expenditure,2019,84078
Porirua City,G_Expenditure,8006_Total operating expenditure,2020,87429
Porirua City,G_Expenditure,8006_Total operating expenditure,2021,91022
Porirua City,G_Expenditure,8006_Total operating expenditure,2022,95091
Upper Hutt City,F_Income,7001_Rates income (excl. metered water),2013,30228
Upper Hutt City,F_Income,7001_Rates income (excl. metered water),2014,32056
Upper Hutt City,F_Income,7001_Rates income (excl. metered water),2015,33844
Upper Hutt City,F_Income,7001_Rates income (excl. metered water),2016,34658
Upper Hutt City,F_Income,7001_Rates income (excl. metered water),2017,36301
Upper Hutt City,F_Income,7001_Rates income (excl. metered water),2018,37930
Upper Hutt City,F_Income,7001_Rates income (excl. metered water),2019,39105
Upper Hutt City,F_Income,7001_Rates income (excl. metered water),2020,41074
Upper Hutt City,F_Income,7001_Rates income (excl. metered water),2021,42864
Upper Hutt City,F_Income,7001_Rates income (excl. metered water),2022,44715
Upper Hutt City,F_Income,7002_Subsidies & grants income,2013,3165
Upper Hutt City,F_Income,7002_Subsidies & grants income,2014,3676
Upper Hutt City,F_Income,7002_Subsidies & grants income,2015,2924
Upper Hutt City,F_Income,7002_Subsidies & grants income,2016,3357
Upper Hutt City,F_Income,7002_Subsidies & grants income,2017,3864
Upper Hutt City,F_Income,7002_Subsidies & grants income,2018,4934
Upper Hutt City,F_Income,7002_Subsidies & grants income,2019,2750
Upper Hutt City,F_Income,7002_Subsidies & grants income,2020,2820
Upper Hutt City,F_Income,7002_Subsidies & grants income,2021,2891
Upper Hutt City,F_Income,7002_Subsidies & grants income,2022,2999
Upper Hutt City,F_Income,7003_Other income,2013,8331
Upper Hutt City,F_Income,7003_Other income,2014,8674
Upper Hutt City,F_Income,7003_Other income,2015,8824
Upper Hutt City,F_Income,7003_Other income,2016,9167
Upper Hutt City,F_Income,7003_Other income,2017,9964
Upper Hutt City,F_Income,7003_Other income,2018,9597
Upper Hutt City,F_Income,7003_Other income,2019,9965
Upper Hutt City,F_Income,7003_Other income,2020,10383
Upper Hutt City,F_Income,7003_Other income,2021,10577
Upper Hutt City,F_Income,7003_Other income,2022,10985
Upper Hutt City,F_Income,7004_Development & financial contributions,2013,632
Upper Hutt City,F_Income,7004_Development & financial contributions,2014,664
Upper Hutt City,F_Income,7004_Development & financial contributions,2015,672
Upper Hutt City,F_Income,7004_Development & financial contributions,2016,662
Upper Hutt City,F_Income,7004_Development & financial contributions,2017,677
Upper Hutt City,F_Income,7004_Development & financial contributions,2018,582
Upper Hutt City,F_Income,7004_Development & financial contributions,2019,578
Upper Hutt City,F_Income,7004_Development & financial contributions,2020,589
Upper Hutt City,F_Income,7004_Development & financial contributions,2021,601
Upper Hutt City,F_Income,7004_Development & financial contributions,2022,612
Upper Hutt City,F_Income,7005_Total operating income,2013,42356
Upper Hutt City,F_Income,7005_Total operating income,2014,45070
Upper Hutt City,F_Income,7005_Total operating income,2015,46264
Upper Hutt City,F_Income,7005_Total operating income,2016,47844
Upper Hutt City,F_Income,7005_Total operating income,2017,50806
Upper Hutt City,F_Income,7005_Total operating income,2018,53043
Upper Hutt City,F_Income,7005_Total operating income,2019,52398
Upper Hutt City,F_Income,7005_Total operating income,2020,54866
Upper Hutt City,F_Income,7005_Total operating income,2021,56933
Upper Hutt City,F_Income,7005_Total operating income,2022,59311
Upper Hutt City,F_Income,7006_Income from revaluations,2013,17377
Upper Hutt City,F_Income,7006_Income from revaluations,2014,14404
Upper Hutt City,F_Income,7006_Income from revaluations,2015,20448
Upper Hutt City,F_Income,7006_Income from revaluations,2016,15064
Upper Hutt City,F_Income,7006_Income from revaluations,2017,16353
Upper Hutt City,F_Income,7006_Income from revaluations,2018,33362
Upper Hutt City,F_Income,7006_Income from revaluations,2019,19032
Upper Hutt City,F_Income,7006_Income from revaluations,2020,18613
Upper Hutt City,F_Income,7006_Income from revaluations,2021,28265
Upper Hutt City,F_Income,7006_Income from revaluations,2022,17399
Upper Hutt City,F_Income,7007_Vested assets,2013,0
Upper Hutt City,F_Income,7007_Vested assets,2014,0
Upper Hutt City,F_Income,7007_Vested assets,2015,0
Upper Hutt City,F_Income,7007_Vested assets,2016,0
Upper Hutt City,F_Income,7007_Vested assets,2017,0
Upper Hutt City,F_Income,7007_Vested assets,2018,0
Upper Hutt City,F_Income,7007_Vested assets,2019,0
Upper Hutt City,F_Income,7007_Vested assets,2020,0
Upper Hutt City,F_Income,7007_Vested assets,2021,0
Upper Hutt City,F_Income,7007_Vested assets,2022,0
Upper Hutt City,F_Income,7008_Total comprehensive income,2013,14798
Upper Hutt City,F_Income,7008_Total comprehensive income,2014,10926
Upper Hutt City,F_Income,7008_Total comprehensive income,2015,17424
Upper Hutt City,F_Income,7008_Total comprehensive income,2016,13472
Upper Hutt City,F_Income,7008_Total comprehensive income,2017,16041
Upper Hutt City,F_Income,7008_Total comprehensive income,2018,33473
Upper Hutt City,F_Income,7008_Total comprehensive income,2019,17177
Upper Hutt City,F_Income,7008_Total comprehensive income,2020,16466
Upper Hutt City,F_Income,7008_Total comprehensive income,2021,25374
Upper Hutt City,F_Income,7008_Total comprehensive income,2022,14925
Upper Hutt City,G_Expenditure,8001_Employee costs,2013,8438
Upper Hutt City,G_Expenditure,8001_Employee costs,2014,8658
Upper Hutt City,G_Expenditure,8001_Employee costs,2015,8919
Upper Hutt City,G_Expenditure,8001_Employee costs,2016,9188
Upper Hutt City,G_Expenditure,8001_Employee costs,2017,9470
Upper Hutt City,G_Expenditure,8001_Employee costs,2018,9738
Upper Hutt City,G_Expenditure,8001_Employee costs,2019,10016
Upper Hutt City,G_Expenditure,8001_Employee costs,2020,10320
Upper Hutt City,G_Expenditure,8001_Employee costs,2021,10640
Upper Hutt City,G_Expenditure,8001_Employee costs,2022,10961
Upper Hutt City,G_Expenditure,8002_Interest expense,2013,1459
Upper Hutt City,G_Expenditure,8002_Interest expense,2014,1552
Upper Hutt City,G_Expenditure,8002_Interest expense,2015,1727
Upper Hutt City,G_Expenditure,8002_Interest expense,2016,1823
Upper Hutt City,G_Expenditure,8002_Interest expense,2017,1912
Upper Hutt City,G_Expenditure,8002_Interest expense,2018,2052
Upper Hutt City,G_Expenditure,8002_Interest expense,2019,2138
Upper Hutt City,G_Expenditure,8002_Interest expense,2020,2256
Upper Hutt City,G_Expenditure,8002_Interest expense,2021,2472
Upper Hutt City,G_Expenditure,8002_Interest expense,2022,2994
Upper Hutt City,G_Expenditure,8003_Depreciation & amortisation,2013,11734
Upper Hutt City,G_Expenditure,8003_Depreciation & amortisation,2014,12163
Upper Hutt City,G_Expenditure,8003_Depreciation & amortisation,2015,12464
Upper Hutt City,G_Expenditure,8003_Depreciation & amortisation,2016,12897
Upper Hutt City,G_Expenditure,8003_Depreciation & amortisation,2017,13266
Upper Hutt City,G_Expenditure,8003_Depreciation & amortisation,2018,13427
Upper Hutt City,G_Expenditure,8003_Depreciation & amortisation,2019,13982
Upper Hutt City,G_Expenditure,8003_Depreciation & amortisation,2020,14338
Upper Hutt City,G_Expenditure,8003_Depreciation & amortisation,2021,14691
Upper Hutt City,G_Expenditure,8003_Depreciation & amortisation,2022,15472
Upper Hutt City,G_Expenditure,8004_Purchases,2013,0
Upper Hutt City,G_Expenditure,8004_Purchases,2014,0
Upper Hutt City,G_Expenditure,8004_Purchases,2015,0
Upper Hutt City,G_Expenditure,8004_Purchases,2016,0
Upper Hutt City,G_Expenditure,8004_Purchases,2017,0
Upper Hutt City,G_Expenditure,8004_Purchases,2018,0
Upper Hutt City,G_Expenditure,8004_Purchases,2019,0
Upper Hutt City,G_Expenditure,8004_Purchases,2020,0
Upper Hutt City,G_Expenditure,8004_Purchases,2021,0
Upper Hutt City,G_Expenditure,8004_Purchases,2022,0
Upper Hutt City,G_Expenditure,8005_Other operating expenditure,2013,23304
Upper Hutt City,G_Expenditure,8005_Other operating expenditure,2014,26175
Upper Hutt City,G_Expenditure,8005_Other operating expenditure,2015,26178
Upper Hutt City,G_Expenditure,8005_Other operating expenditure,2016,25528
Upper Hutt City,G_Expenditure,8005_Other operating expenditure,2017,26470
