"SECTION_NAME","SECTION_OFFICE_NAME","GULLY_TYPE_NAME","START_METRES","END_METRES","EASTING","NORTHING"
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3017,3017,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3184,3184,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3293,3293,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3353,3353,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",619,619,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",344,344,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",373,373,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",387,387,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",493,493,0,0
"7125A0004_29 - BALLYGAWLEY RBT1: A4 ANNAGHILLA RD STRETCH 19 TO A4 ANNAGHILLA RD STRETCH 19 -  DUNGANNON","DUNGANNON","?",31,31,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",324,324,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",370,370,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",894,894,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",936,936,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",1100,1100,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",1139,1139,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",1154,1154,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",854,854,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",1018,1018,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",1065,1065,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",359,359,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",426,426,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",473,473,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",908,908,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",990,990,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",1072,1072,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",1090,1090,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",32,32,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",42,42,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",600,600,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",704,704,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",723,723,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",967,967,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1600,1600,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1637,1637,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1776,1776,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",2613,2613,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",796,796,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",805,805,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",842,842,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",55,55,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",100,100,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",110,110,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",131,131,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",937,937,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",141,141,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",1022,1022,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",952,952,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",974,974,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",1014,1014,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",1037,1037,0,0
"7125A0004_28 - WOODLOUGH RD1: M1 TO END OF D C -  DUNGANNON","DUNGANNON","?",1111,1111,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",858,858,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3041,3041,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3161,3161,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3229,3229,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3328,3328,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3060,3060,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3130,3130,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3181,3181,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3270,3270,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3279,3279,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3309,3309,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3381,3381,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3442,3442,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3491,3491,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",647,647,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",752,752,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",169,169,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",685,685,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",809,809,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",904,904,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",985,985,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",69,69,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",91,91,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",98,98,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",121,121,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",137,137,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",185,185,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",196,196,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",226,226,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",435,435,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",487,487,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",804,804,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",31,31,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",37,37,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",2612,2612,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",2813,2813,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",2867,2867,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",2907,2907,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",2,2,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",20,20,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",578,578,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",749,749,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",55,55,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",77,77,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",108,108,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",160,160,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",203,203,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",272,272,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",282,282,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",303,303,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",316,316,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",328,328,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",921,921,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",966,966,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1029,1029,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1032,1032,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1081,1081,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",578,578,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",639,639,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1599,1599,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1673,1673,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",155,155,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",204,204,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",210,210,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",261,261,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",268,268,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",291,291,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",291,291,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",312,312,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",330,330,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1804,1804,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1818,1818,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",126,126,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",353,353,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",471,471,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",472,472,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",10,10,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",639,639,0,0
"7125A0005_03 - TULLYVAR RD1: U334 LISGINNY RD TO A4 ANNAGHILLA RD -  DUNGANNON","DUNGANNON","?",3379,3379,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",775,775,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1819,1819,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",135,135,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",155,155,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",648,648,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",725,725,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",770,770,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",846,846,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",882,882,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",162,162,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",183,183,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",223,223,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",247,247,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1814,1814,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",169,169,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",416,416,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",436,436,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",504,504,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",533,533,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1094,1094,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1123,1123,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1139,1139,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1139,1139,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",248,248,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",291,291,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1094,1094,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1128,1128,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1165,1165,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1185,1185,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1207,1207,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1230,1230,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1260,1260,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1290,1290,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1356,1356,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1487,1487,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1567,1567,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1804,1804,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",884,884,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",678,678,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",708,708,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",739,739,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",799,799,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1348,1348,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1487,1487,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1540,1540,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",937,937,0,0
"7125A0004_27 - WOODLOUGH RD1: START OF D C TO M1 -  DUNGANNON","DUNGANNON","?",1058,1058,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",291,291,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",330,330,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1050,1050,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1065,1065,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1109,1109,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",194,194,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",26,26,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",41,41,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",550,550,0,0
"7125A0004_25 - WOODLOUGH RD1: GRANVILLE RD A45 TO EGLISH RD RBT -  DUNGANNON","DUNGANNON","?",648,648,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1127,1127,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",723,723,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",600,600,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",723,723,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",868,868,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",2,2,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",10,10,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",41,41,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",42,42,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1145,1145,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1229,1229,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1274,1274,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1338,1338,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",1348,1348,0,0
"7125A0004_26 - WOODLOUGH RD1: EGLISH RD RBT TO START OF D C -  DUNGANNON","DUNGANNON","?",112,112,0,0
