Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Provincial,B_Applications of operating funding,2005_Total applications of operating funding (B),2013,1693585
Provincial,B_Applications of operating funding,2005_Total applications of operating funding (B),2014,1752245
Provincial,B_Applications of operating funding,2005_Total applications of operating funding (B),2015,1811308
Provincial,B_Applications of operating funding,2005_Total applications of operating funding (B),2016,1881006
Provincial,B_Applications of operating funding,2005_Total applications of operating funding (B),2017,1943122
Provincial,B_Applications of operating funding,2005_Total applications of operating funding (B),2018,1999000
Provincial,B_Applications of operating funding,2005_Total applications of operating funding (B),2019,2056728
Provincial,B_Applications of operating funding,2005_Total applications of operating funding (B),2020,2114216
Provincial,B_Applications of operating funding,2005_Total applications of operating funding (B),2021,2173104
Provincial,B_Applications of operating funding,2005_Total applications of operating funding (B),2022,2230668
Provincial,B_Applications of operating funding,8003_Depreciation & amortisation,2013,0
Provincial,B_Applications of operating funding,8003_Depreciation & amortisation,2014,0
Provincial,B_Applications of operating funding,8003_Depreciation & amortisation,2015,0
Provincial,B_Applications of operating funding,8003_Depreciation & amortisation,2016,0
Provincial,B_Applications of operating funding,8003_Depreciation & amortisation,2017,0
Provincial,B_Applications of operating funding,8003_Depreciation & amortisation,2018,0
Provincial,B_Applications of operating funding,8003_Depreciation & amortisation,2019,0
Provincial,B_Applications of operating funding,8003_Depreciation & amortisation,2020,0
Provincial,B_Applications of operating funding,8003_Depreciation & amortisation,2021,0
Provincial,B_Applications of operating funding,8003_Depreciation & amortisation,2022,0
Provincial,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2013,210285
Provincial,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2014,176119
Provincial,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2015,179327
Provincial,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2016,189556
Provincial,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2017,173233
Provincial,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2018,189312
Provincial,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2019,181005
Provincial,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2020,177474
Provincial,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2021,180176
Provincial,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2022,192935
Provincial,C_Sources of capital funding,3002_Development & financial contributions,2013,68730
Provincial,C_Sources of capital funding,3002_Development & financial contributions,2014,79299
Provincial,C_Sources of capital funding,3002_Development & financial contributions,2015,83459
Provincial,C_Sources of capital funding,3002_Development & financial contributions,2016,84940
Provincial,C_Sources of capital funding,3002_Development & financial contributions,2017,93516
Provincial,C_Sources of capital funding,3002_Development & financial contributions,2018,97948
Provincial,C_Sources of capital funding,3002_Development & financial contributions,2019,99775
Provincial,C_Sources of capital funding,3002_Development & financial contributions,2020,108801
Provincial,C_Sources of capital funding,3002_Development & financial contributions,2021,117184
Provincial,C_Sources of capital funding,3002_Development & financial contributions,2022,120666
Provincial,C_Sources of capital funding,3003_Increase (decrease) in debt,2013,394467
Provincial,C_Sources of capital funding,3003_Increase (decrease) in debt,2014,236236
Provincial,C_Sources of capital funding,3003_Increase (decrease) in debt,2015,144268
Provincial,C_Sources of capital funding,3003_Increase (decrease) in debt,2016,103719
Provincial,C_Sources of capital funding,3003_Increase (decrease) in debt,2017,90468
Provincial,C_Sources of capital funding,3003_Increase (decrease) in debt,2018,38585
Provincial,C_Sources of capital funding,3003_Increase (decrease) in debt,2019,-21033
Provincial,C_Sources of capital funding,3003_Increase (decrease) in debt,2020,-66167
Provincial,C_Sources of capital funding,3003_Increase (decrease) in debt,2021,-50255
Provincial,C_Sources of capital funding,3003_Increase (decrease) in debt,2022,41268
Provincial,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2013,50805
Provincial,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2014,42282
Provincial,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2015,47014
Provincial,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2016,48145
Provincial,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2017,35144
Provincial,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2018,34875
Provincial,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2019,25806
Provincial,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2020,39320
Provincial,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2021,32560
Provincial,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2022,17572
Provincial,C_Sources of capital funding,3005_Lump sum contributions,2013,5858
Provincial,C_Sources of capital funding,3005_Lump sum contributions,2014,4580
Provincial,C_Sources of capital funding,3005_Lump sum contributions,2015,9165
Provincial,C_Sources of capital funding,3005_Lump sum contributions,2016,4530
Provincial,C_Sources of capital funding,3005_Lump sum contributions,2017,4192
Provincial,C_Sources of capital funding,3005_Lump sum contributions,2018,4165
Provincial,C_Sources of capital funding,3005_Lump sum contributions,2019,7626
Provincial,C_Sources of capital funding,3005_Lump sum contributions,2020,6487
Provincial,C_Sources of capital funding,3005_Lump sum contributions,2021,5544
Provincial,C_Sources of capital funding,3005_Lump sum contributions,2022,4727
Provincial,C_Sources of capital funding,3006_Total sources of capital funding (C),2013,730143
Provincial,C_Sources of capital funding,3006_Total sources of capital funding (C),2014,538517
Provincial,C_Sources of capital funding,3006_Total sources of capital funding (C),2015,463234
Provincial,C_Sources of capital funding,3006_Total sources of capital funding (C),2016,430888
Provincial,C_Sources of capital funding,3006_Total sources of capital funding (C),2017,396551
Provincial,C_Sources of capital funding,3006_Total sources of capital funding (C),2018,364884
Provincial,C_Sources of capital funding,3006_Total sources of capital funding (C),2019,293179
Provincial,C_Sources of capital funding,3006_Total sources of capital funding (C),2020,265915
Provincial,C_Sources of capital funding,3006_Total sources of capital funding (C),2021,285205
Provincial,C_Sources of capital funding,3006_Total sources of capital funding (C),2022,377168
Provincial,D_Applications of capital funding,4001_CapEx to meet additional demand,2013,267745
Provincial,D_Applications of capital funding,4001_CapEx to meet additional demand,2014,143040
Provincial,D_Applications of capital funding,4001_CapEx to meet additional demand,2015,133155
Provincial,D_Applications of capital funding,4001_CapEx to meet additional demand,2016,150445
Provincial,D_Applications of capital funding,4001_CapEx to meet additional demand,2017,144353
Provincial,D_Applications of capital funding,4001_CapEx to meet additional demand,2018,164888
Provincial,D_Applications of capital funding,4001_CapEx to meet additional demand,2019,143056
Provincial,D_Applications of capital funding,4001_CapEx to meet additional demand,2020,135484
Provincial,D_Applications of capital funding,4001_CapEx to meet additional demand,2021,144000
Provincial,D_Applications of capital funding,4001_CapEx to meet additional demand,2022,207772
Provincial,D_Applications of capital funding,4002_CapEx to improve the level of service,2013,416534
Provincial,D_Applications of capital funding,4002_CapEx to improve the level of service,2014,348733
Provincial,D_Applications of capital funding,4002_CapEx to improve the level of service,2015,313409
Provincial,D_Applications of capital funding,4002_CapEx to improve the level of service,2016,304379
Provincial,D_Applications of capital funding,4002_CapEx to improve the level of service,2017,276094
Provincial,D_Applications of capital funding,4002_CapEx to improve the level of service,2018,248196
Provincial,D_Applications of capital funding,4002_CapEx to improve the level of service,2019,197135
Provincial,D_Applications of capital funding,4002_CapEx to improve the level of service,2020,215262
Provincial,D_Applications of capital funding,4002_CapEx to improve the level of service,2021,208133
Provincial,D_Applications of capital funding,4002_CapEx to improve the level of service,2022,238588
Provincial,D_Applications of capital funding,4003_CapEx to replace existing assets,2013,456265
Provincial,D_Applications of capital funding,4003_CapEx to replace existing assets,2014,443091
Provincial,D_Applications of capital funding,4003_CapEx to replace existing assets,2015,424468
Provincial,D_Applications of capital funding,4003_CapEx to replace existing assets,2016,454721
Provincial,D_Applications of capital funding,4003_CapEx to replace existing assets,2017,468872
Provincial,D_Applications of capital funding,4003_CapEx to replace existing assets,2018,478933
Provincial,D_Applications of capital funding,4003_CapEx to replace existing assets,2019,479524
Provincial,D_Applications of capital funding,4003_CapEx to replace existing assets,2020,468964
Provincial,D_Applications of capital funding,4003_CapEx to replace existing assets,2021,511674
Provincial,D_Applications of capital funding,4003_CapEx to replace existing assets,2022,564915
Provincial,D_Applications of capital funding,4003A SUM of CapEx,2013,1140544
Provincial,D_Applications of capital funding,4003A SUM of CapEx,2014,934864
Provincial,D_Applications of capital funding,4003A SUM of CapEx,2015,871032
Provincial,D_Applications of capital funding,4003A SUM of CapEx,2016,909545
Provincial,D_Applications of capital funding,4003A SUM of CapEx,2017,889319
Provincial,D_Applications of capital funding,4003A SUM of CapEx,2018,892017
Provincial,D_Applications of capital funding,4003A SUM of CapEx,2019,819715
Provincial,D_Applications of capital funding,4003A SUM of CapEx,2020,819710
Provincial,D_Applications of capital funding,4003A SUM of CapEx,2021,863807
