Council,Date,Financial,Value ($000)
Dunedin City,2018,38 Net Financing Cash Flows,-17291
Dunedin City,2019,27 Operating receipts,285376
Dunedin City,2019,28 Operating Payments,196721
Dunedin City,2019,29 Net Operating Cash Flows,88655
Dunedin City,2019,30 Receipts from Investing Activities,151
Dunedin City,2019,31 Purchase of Property Plant & Equipment,64756
Dunedin City,2019,32 Fixed Asset Purchases,0
Dunedin City,2019,33 Renewals,0
Dunedin City,2019,34 Purchasing of Other Investments,197
Dunedin City,2019,35 Net Investing Cash Flows,-64802
Dunedin City,2019,36 Cash Receipts from Financing Activities,1457
Dunedin City,2019,37 Cash Outgoings from Financing Activities,18594
Dunedin City,2019,38 Net Financing Cash Flows,-17137
Clutha District,2010,27 Operating receipts,38434
Clutha District,2010,28 Operating Payments,20594
Clutha District,2010,29 Net Operating Cash Flows,17840
Clutha District,2010,30 Receipts from Investing Activities,5544
Clutha District,2010,31 Purchase of Property Plant & Equipment,23468
Clutha District,2010,32 Fixed Asset Purchases,0
Clutha District,2010,33 Renewals,0
Clutha District,2010,34 Purchasing of Other Investments,0
Clutha District,2010,35 Net Investing Cash Flows,-17924
Clutha District,2010,36 Cash Receipts from Financing Activities,0
Clutha District,2010,37 Cash Outgoings from Financing Activities,4
Clutha District,2010,38 Net Financing Cash Flows,-4
Clutha District,2011,27 Operating receipts,36641
Clutha District,2011,28 Operating Payments,21681
Clutha District,2011,29 Net Operating Cash Flows,14960
Clutha District,2011,30 Receipts from Investing Activities,2246
Clutha District,2011,31 Purchase of Property Plant & Equipment,17189
Clutha District,2011,32 Fixed Asset Purchases,0
Clutha District,2011,33 Renewals,0
Clutha District,2011,34 Purchasing of Other Investments,0
Clutha District,2011,35 Net Investing Cash Flows,-14943
Clutha District,2011,36 Cash Receipts from Financing Activities,0
Clutha District,2011,37 Cash Outgoings from Financing Activities,3
Clutha District,2011,38 Net Financing Cash Flows,-3
Clutha District,2012,27 Operating receipts,40834
Clutha District,2012,28 Operating Payments,23740
Clutha District,2012,29 Net Operating Cash Flows,17094
Clutha District,2012,30 Receipts from Investing Activities,3398
Clutha District,2012,31 Purchase of Property Plant & Equipment,20376
Clutha District,2012,32 Fixed Asset Purchases,0
Clutha District,2012,33 Renewals,0
Clutha District,2012,34 Purchasing of Other Investments,0
Clutha District,2012,35 Net Investing Cash Flows,-16978
Clutha District,2012,36 Cash Receipts from Financing Activities,0
Clutha District,2012,37 Cash Outgoings from Financing Activities,3
Clutha District,2012,38 Net Financing Cash Flows,-3
Clutha District,2013,27 Operating receipts,42498
Clutha District,2013,28 Operating Payments,22953
Clutha District,2013,29 Net Operating Cash Flows,19545
Clutha District,2013,30 Receipts from Investing Activities,57
Clutha District,2013,31 Purchase of Property Plant & Equipment,19613
Clutha District,2013,32 Fixed Asset Purchases,0
Clutha District,2013,33 Renewals,0
Clutha District,2013,34 Purchasing of Other Investments,0
Clutha District,2013,35 Net Investing Cash Flows,-19556
Clutha District,2013,36 Cash Receipts from Financing Activities,0
Clutha District,2013,37 Cash Outgoings from Financing Activities,3
Clutha District,2013,38 Net Financing Cash Flows,-3
Clutha District,2014,27 Operating receipts,42123
Clutha District,2014,28 Operating Payments,23697
Clutha District,2014,29 Net Operating Cash Flows,18426
Clutha District,2014,30 Receipts from Investing Activities,0
Clutha District,2014,31 Purchase of Property Plant & Equipment,17125
Clutha District,2014,32 Fixed Asset Purchases,0
Clutha District,2014,33 Renewals,0
Clutha District,2014,34 Purchasing of Other Investments,1369
Clutha District,2014,35 Net Investing Cash Flows,-18494
Clutha District,2014,36 Cash Receipts from Financing Activities,0
Clutha District,2014,37 Cash Outgoings from Financing Activities,3
Clutha District,2014,38 Net Financing Cash Flows,-3
Clutha District,2015,27 Operating receipts,41689
Clutha District,2015,28 Operating Payments,24231
Clutha District,2015,29 Net Operating Cash Flows,17458
Clutha District,2015,30 Receipts from Investing Activities,0
Clutha District,2015,31 Purchase of Property Plant & Equipment,15954
Clutha District,2015,32 Fixed Asset Purchases,0
Clutha District,2015,33 Renewals,0
Clutha District,2015,34 Purchasing of Other Investments,1510
Clutha District,2015,35 Net Investing Cash Flows,-17464
Clutha District,2015,36 Cash Receipts from Financing Activities,0
Clutha District,2015,37 Cash Outgoings from Financing Activities,4
Clutha District,2015,38 Net Financing Cash Flows,-4
Clutha District,2016,27 Operating receipts,44482
Clutha District,2016,28 Operating Payments,24986
Clutha District,2016,29 Net Operating Cash Flows,19496
Clutha District,2016,30 Receipts from Investing Activities,0
Clutha District,2016,31 Purchase of Property Plant & Equipment,15690
Clutha District,2016,32 Fixed Asset Purchases,0
Clutha District,2016,33 Renewals,0
Clutha District,2016,34 Purchasing of Other Investments,3716
Clutha District,2016,35 Net Investing Cash Flows,-19406
Clutha District,2016,36 Cash Receipts from Financing Activities,0
Clutha District,2016,37 Cash Outgoings from Financing Activities,2
Clutha District,2016,38 Net Financing Cash Flows,-2
Clutha District,2017,27 Operating receipts,43625
Clutha District,2017,28 Operating Payments,25597
Clutha District,2017,29 Net Operating Cash Flows,18028
Clutha District,2017,30 Receipts from Investing Activities,0
Clutha District,2017,31 Purchase of Property Plant & Equipment,16772
Clutha District,2017,32 Fixed Asset Purchases,0
Clutha District,2017,33 Renewals,0
Clutha District,2017,34 Purchasing of Other Investments,1324
Clutha District,2017,35 Net Investing Cash Flows,-18096
Clutha District,2017,36 Cash Receipts from Financing Activities,0
Clutha District,2017,37 Cash Outgoings from Financing Activities,0
Clutha District,2017,38 Net Financing Cash Flows,0
Clutha District,2018,27 Operating receipts,43829
Clutha District,2018,28 Operating Payments,26151
Clutha District,2018,29 Net Operating Cash Flows,17678
Clutha District,2018,30 Receipts from Investing Activities,0
Clutha District,2018,31 Purchase of Property Plant & Equipment,15948
Clutha District,2018,32 Fixed Asset Purchases,0
Clutha District,2018,33 Renewals,0
Clutha District,2018,34 Purchasing of Other Investments,1798
Clutha District,2018,35 Net Investing Cash Flows,-17746
Clutha District,2018,36 Cash Receipts from Financing Activities,0
Clutha District,2018,37 Cash Outgoings from Financing Activities,0
Clutha District,2018,38 Net Financing Cash Flows,0
Clutha District,2019,27 Operating receipts,45265
Clutha District,2019,28 Operating Payments,27138
Clutha District,2019,29 Net Operating Cash Flows,18127
Clutha District,2019,30 Receipts from Investing Activities,0
Clutha District,2019,31 Purchase of Property Plant & Equipment,14859
Clutha District,2019,32 Fixed Asset Purchases,0
Clutha District,2019,33 Renewals,0
Clutha District,2019,34 Purchasing of Other Investments,3247
Clutha District,2019,35 Net Investing Cash Flows,-18106
Clutha District,2019,36 Cash Receipts from Financing Activities,0
Clutha District,2019,37 Cash Outgoings from Financing Activities,0
Clutha District,2019,38 Net Financing Cash Flows,0
Southland District,2010,27 Operating receipts,64179
Southland District,2010,28 Operating Payments,36719
Southland District,2010,29 Net Operating Cash Flows,27459
Southland District,2010,30 Receipts from Investing Activities,5994
Southland District,2010,31 Purchase of Property Plant & Equipment,34734
Southland District,2010,32 Fixed Asset Purchases,0
Southland District,2010,33 Renewals,0
Southland District,2010,34 Purchasing of Other Investments,71
Southland District,2010,35 Net Investing Cash Flows,-28811
Southland District,2010,36 Cash Receipts from Financing Activities,3997
Southland District,2010,37 Cash Outgoings from Financing Activities,914
Southland District,2010,38 Net Financing Cash Flows,3083
Southland District,2011,27 Operating receipts,61315
Southland District,2011,28 Operating Payments,38802
Southland District,2011,29 Net Operating Cash Flows,22514
Southland District,2011,30 Receipts from Investing Activities,4259
Southland District,2011,31 Purchase of Property Plant & Equipment,24328
Southland District,2011,32 Fixed Asset Purchases,0
Southland District,2011,33 Renewals,0
Southland District,2011,34 Purchasing of Other Investments,41
Southland District,2011,35 Net Investing Cash Flows,-20111
Southland District,2011,36 Cash Receipts from Financing Activities,1423
Southland District,2011,37 Cash Outgoings from Financing Activities,960
Southland District,2011,38 Net Financing Cash Flows,463
Southland District,2012,27 Operating receipts,63437
Southland District,2012,28 Operating Payments,39743
Southland District,2012,29 Net Operating Cash Flows,23694
Southland District,2012,30 Receipts from Investing Activities,2095
Southland District,2012,31 Purchase of Property Plant & Equipment,29335
Southland District,2012,32 Fixed Asset Purchases,0
Southland District,2012,33 Renewals,0
Southland District,2012,34 Purchasing of Other Investments,79
Southland District,2012,35 Net Investing Cash Flows,-27320
Southland District,2012,36 Cash Receipts from Financing Activities,6062
Southland District,2012,37 Cash Outgoings from Financing Activities,1021
Southland District,2012,38 Net Financing Cash Flows,5040
Southland District,2013,27 Operating receipts,63783
Southland District,2013,28 Operating Payments,41095
Southland District,2013,29 Net Operating Cash Flows,22688
Southland District,2013,30 Receipts from Investing Activities,2407
Southland District,2013,31 Purchase of Property Plant & Equipment,22800
Southland District,2013,32 Fixed Asset Purchases,0
Southland District,2013,33 Renewals,0
Southland District,2013,34 Purchasing of Other Investments,43
Southland District,2013,35 Net Investing Cash Flows,-20437
Southland District,2013,36 Cash Receipts from Financing Activities,886
Southland District,2013,37 Cash Outgoings from Financing Activities,1209
Southland District,2013,38 Net Financing Cash Flows,-323
Southland District,2014,27 Operating receipts,66566
Southland District,2014,28 Operating Payments,41566
Southland District,2014,29 Net Operating Cash Flows,25000
Southland District,2014,30 Receipts from Investing Activities,76
Southland District,2014,31 Purchase of Property Plant & Equipment,40066
Southland District,2014,32 Fixed Asset Purchases,0
Southland District,2014,33 Renewals,0
Southland District,2014,34 Purchasing of Other Investments,835
Southland District,2014,35 Net Investing Cash Flows,-40825
Southland District,2014,36 Cash Receipts from Financing Activities,8918
Southland District,2014,37 Cash Outgoings from Financing Activities,1281
Southland District,2014,38 Net Financing Cash Flows,7637
Southland District,2015,27 Operating receipts,70120
Southland District,2015,28 Operating Payments,42822
Southland District,2015,29 Net Operating Cash Flows,27298
Southland District,2015,30 Receipts from Investing Activities,54
Southland District,2015,31 Purchase of Property Plant & Equipment,24210
Southland District,2015,32 Fixed Asset Purchases,0
Southland District,2015,33 Renewals,0
Southland District,2015,34 Purchasing of Other Investments,1866
Southland District,2015,35 Net Investing Cash Flows,-26021
Southland District,2015,36 Cash Receipts from Financing Activities,1302
Southland District,2015,37 Cash Outgoings from Financing Activities,1293
Southland District,2015,38 Net Financing Cash Flows,9
Southland District,2016,27 Operating receipts,74088
Southland District,2016,28 Operating Payments,44063
Southland District,2016,29 Net Operating Cash Flows,30025
Southland District,2016,30 Receipts from Investing Activities,111
Southland District,2016,31 Purchase of Property Plant & Equipment,24628
Southland District,2016,32 Fixed Asset Purchases,0
Southland District,2016,33 Renewals,0
Southland District,2016,34 Purchasing of Other Investments,4468
Southland District,2016,35 Net Investing Cash Flows,-28985
Southland District,2016,36 Cash Receipts from Financing Activities,1112
Southland District,2016,37 Cash Outgoings from Financing Activities,1422
Southland District,2016,38 Net Financing Cash Flows,-310
Southland District,2017,27 Operating receipts,78035
Southland District,2017,28 Operating Payments,45032
Southland District,2017,29 Net Operating Cash Flows,33002
Southland District,2017,30 Receipts from Investing Activities,130
Southland District,2017,31 Purchase of Property Plant & Equipment,28523
Southland District,2017,32 Fixed Asset Purchases,0
Southland District,2017,33 Renewals,0
Southland District,2017,34 Purchasing of Other Investments,7524
Southland District,2017,35 Net Investing Cash Flows,-35917
Southland District,2017,36 Cash Receipts from Financing Activities,6083
Southland District,2017,37 Cash Outgoings from Financing Activities,1309
Southland District,2017,38 Net Financing Cash Flows,4774
Southland District,2018,27 Operating receipts,84244
Southland District,2018,28 Operating Payments,46176
Southland District,2018,29 Net Operating Cash Flows,38068
Southland District,2018,30 Receipts from Investing Activities,165
Southland District,2018,31 Purchase of Property Plant & Equipment,27387
Southland District,2018,32 Fixed Asset Purchases,0
Southland District,2018,33 Renewals,0
Southland District,2018,34 Purchasing of Other Investments,11664
Southland District,2018,35 Net Investing Cash Flows,-38887
Southland District,2018,36 Cash Receipts from Financing Activities,1728
Southland District,2018,37 Cash Outgoings from Financing Activities,1522
Southland District,2018,38 Net Financing Cash Flows,206
Southland District,2019,27 Operating receipts,90942
Southland District,2019,28 Operating Payments,46849
Southland District,2019,29 Net Operating Cash Flows,44093
Southland District,2019,30 Receipts from Investing Activities,120
Southland District,2019,31 Purchase of Property Plant & Equipment,37163
Southland District,2019,32 Fixed Asset Purchases,0
Southland District,2019,33 Renewals,0
Southland District,2019,34 Purchasing of Other Investments,13703
Southland District,2019,35 Net Investing Cash Flows,-50746
Southland District,2019,36 Cash Receipts from Financing Activities,4530
Southland District,2019,37 Cash Outgoings from Financing Activities,1669
Southland District,2019,38 Net Financing Cash Flows,2862
Gore District,2010,27 Operating receipts,16024
Gore District,2010,28 Operating Payments,12043
Gore District,2010,29 Net Operating Cash Flows,3981
Gore District,2010,30 Receipts from Investing Activities,0
Gore District,2010,31 Purchase of Property Plant & Equipment,3973
Gore District,2010,32 Fixed Asset Purchases,0
Gore District,2010,33 Renewals,0
Gore District,2010,34 Purchasing of Other Investments,0
Gore District,2010,35 Net Investing Cash Flows,-3973
Gore District,2010,36 Cash Receipts from Financing Activities,366
Gore District,2010,37 Cash Outgoings from Financing Activities,300
Gore District,2010,38 Net Financing Cash Flows,66
Gore District,2011,27 Operating receipts,16518
Gore District,2011,28 Operating Payments,12321
Gore District,2011,29 Net Operating Cash Flows,4197
Gore District,2011,30 Receipts from Investing Activities,0
Gore District,2011,31 Purchase of Property Plant & Equipment,4550
Gore District,2011,32 Fixed Asset Purchases,0
Gore District,2011,33 Renewals,0
Gore District,2011,34 Purchasing of Other Investments,0
Gore District,2011,35 Net Investing Cash Flows,-4550
Gore District,2011,36 Cash Receipts from Financing Activities,1032
Gore District,2011,37 Cash Outgoings from Financing Activities,519
Gore District,2011,38 Net Financing Cash Flows,513
Gore District,2012,27 Operating receipts,16974
Gore District,2012,28 Operating Payments,12596
Gore District,2012,29 Net Operating Cash Flows,4378
Gore District,2012,30 Receipts from Investing Activities,0
Gore District,2012,31 Purchase of Property Plant & Equipment,3699
Gore District,2012,32 Fixed Asset Purchases,0
Gore District,2012,33 Renewals,0
Gore District,2012,34 Purchasing of Other Investments,0
Gore District,2012,35 Net Investing Cash Flows,-3699
Gore District,2012,36 Cash Receipts from Financing Activities,100
Gore District,2012,37 Cash Outgoings from Financing Activities,728
Gore District,2012,38 Net Financing Cash Flows,-628
Gore District,2013,27 Operating receipts,17508
Gore District,2013,28 Operating Payments,12806
Gore District,2013,29 Net Operating Cash Flows,4702
Gore District,2013,30 Receipts from Investing Activities,0
Gore District,2013,31 Purchase of Property Plant & Equipment,4591
Gore District,2013,32 Fixed Asset Purchases,0
Gore District,2013,33 Renewals,0
Gore District,2013,34 Purchasing of Other Investments,0
Gore District,2013,35 Net Investing Cash Flows,-4591
Gore District,2013,36 Cash Receipts from Financing Activities,625
Gore District,2013,37 Cash Outgoings from Financing Activities,521
Gore District,2013,38 Net Financing Cash Flows,104
Gore District,2014,27 Operating receipts,17900
Gore District,2014,28 Operating Payments,13101
Gore District,2014,29 Net Operating Cash Flows,4799
Gore District,2014,30 Receipts from Investing Activities,0
Gore District,2014,31 Purchase of Property Plant & Equipment,4308
Gore District,2014,32 Fixed Asset Purchases,0
Gore District,2014,33 Renewals,0
Gore District,2014,34 Purchasing of Other Investments,0
Gore District,2014,35 Net Investing Cash Flows,-4308
Gore District,2014,36 Cash Receipts from Financing Activities,380
Gore District,2014,37 Cash Outgoings from Financing Activities,662
Gore District,2014,38 Net Financing Cash Flows,-282
Gore District,2015,27 Operating receipts,18245
Gore District,2015,28 Operating Payments,13434
Gore District,2015,29 Net Operating Cash Flows,4811
Gore District,2015,30 Receipts from Investing Activities,0
Gore District,2015,31 Purchase of Property Plant & Equipment,4074
Gore District,2015,32 Fixed Asset Purchases,0
Gore District,2015,33 Renewals,0
Gore District,2015,34 Purchasing of Other Investments,0
Gore District,2015,35 Net Investing Cash Flows,-4074
Gore District,2015,36 Cash Receipts from Financing Activities,100
Gore District,2015,37 Cash Outgoings from Financing Activities,587
Gore District,2015,38 Net Financing Cash Flows,-487
Gore District,2016,27 Operating receipts,18910
Gore District,2016,28 Operating Payments,13813
Gore District,2016,29 Net Operating Cash Flows,5097
Gore District,2016,30 Receipts from Investing Activities,0
Gore District,2016,31 Purchase of Property Plant & Equipment,4518
Gore District,2016,32 Fixed Asset Purchases,0
Gore District,2016,33 Renewals,0
Gore District,2016,34 Purchasing of Other Investments,0
Gore District,2016,35 Net Investing Cash Flows,-4518
Gore District,2016,36 Cash Receipts from Financing Activities,100
Gore District,2016,37 Cash Outgoings from Financing Activities,633
Gore District,2016,38 Net Financing Cash Flows,-533
Gore District,2017,27 Operating receipts,19317
Gore District,2017,28 Operating Payments,13984
Gore District,2017,29 Net Operating Cash Flows,5333
Gore District,2017,30 Receipts from Investing Activities,0
Gore District,2017,31 Purchase of Property Plant & Equipment,4515
Gore District,2017,32 Fixed Asset Purchases,0
Gore District,2017,33 Renewals,0
Gore District,2017,34 Purchasing of Other Investments,0
Gore District,2017,35 Net Investing Cash Flows,-4515
Gore District,2017,36 Cash Receipts from Financing Activities,100
Gore District,2017,37 Cash Outgoings from Financing Activities,657
Gore District,2017,38 Net Financing Cash Flows,-557
Gore District,2018,27 Operating receipts,19515
Gore District,2018,28 Operating Payments,14366
Gore District,2018,29 Net Operating Cash Flows,5149
Gore District,2018,30 Receipts from Investing Activities,0
Gore District,2018,31 Purchase of Property Plant & Equipment,4409
Gore District,2018,32 Fixed Asset Purchases,0
Gore District,2018,33 Renewals,0
Gore District,2018,34 Purchasing of Other Investments,0
Gore District,2018,35 Net Investing Cash Flows,-4409
Gore District,2018,36 Cash Receipts from Financing Activities,100
Gore District,2018,37 Cash Outgoings from Financing Activities,646
Gore District,2018,38 Net Financing Cash Flows,-546
Gore District,2019,27 Operating receipts,20690
Gore District,2019,28 Operating Payments,14638
Gore District,2019,29 Net Operating Cash Flows,6052
Gore District,2019,30 Receipts from Investing Activities,0
Gore District,2019,31 Purchase of Property Plant & Equipment,5035
Gore District,2019,32 Fixed Asset Purchases,0
Gore District,2019,33 Renewals,0
Gore District,2019,34 Purchasing of Other Investments,0
Gore District,2019,35 Net Investing Cash Flows,-5035
Gore District,2019,36 Cash Receipts from Financing Activities,100
Gore District,2019,37 Cash Outgoings from Financing Activities,454
Gore District,2019,38 Net Financing Cash Flows,-354
Invercargill City,2010,27 Operating receipts,72460
Invercargill City,2010,28 Operating Payments,52133
Invercargill City,2010,29 Net Operating Cash Flows,20327
Invercargill City,2010,30 Receipts from Investing Activities,6420
Invercargill City,2010,31 Purchase of Property Plant & Equipment,20400
Invercargill City,2010,32 Fixed Asset Purchases,0
Invercargill City,2010,33 Renewals,0
Invercargill City,2010,34 Purchasing of Other Investments,4756
Invercargill City,2010,35 Net Investing Cash Flows,-18736
Invercargill City,2010,36 Cash Receipts from Financing Activities,1885
Invercargill City,2010,37 Cash Outgoings from Financing Activities,3475
Invercargill City,2010,38 Net Financing Cash Flows,-1590
Invercargill City,2011,27 Operating receipts,73840
Invercargill City,2011,28 Operating Payments,55995
Invercargill City,2011,29 Net Operating Cash Flows,17845
Invercargill City,2011,30 Receipts from Investing Activities,2693
Invercargill City,2011,31 Purchase of Property Plant & Equipment,21457
Invercargill City,2011,32 Fixed Asset Purchases,0
Invercargill City,2011,33 Renewals,0
Invercargill City,2011,34 Purchasing of Other Investments,5262
Invercargill City,2011,35 Net Investing Cash Flows,-24026
Invercargill City,2011,36 Cash Receipts from Financing Activities,8130
Invercargill City,2011,37 Cash Outgoings from Financing Activities,1949
Invercargill City,2011,38 Net Financing Cash Flows,6181
Invercargill City,2012,27 Operating receipts,76711
Invercargill City,2012,28 Operating Payments,62537
Invercargill City,2012,29 Net Operating Cash Flows,14174
Invercargill City,2012,30 Receipts from Investing Activities,14278
Invercargill City,2012,31 Purchase of Property Plant & Equipment,22254
Invercargill City,2012,32 Fixed Asset Purchases,0
Invercargill City,2012,33 Renewals,0
Invercargill City,2012,34 Purchasing of Other Investments,5397
Invercargill City,2012,35 Net Investing Cash Flows,-13373
Invercargill City,2012,36 Cash Receipts from Financing Activities,10544
Invercargill City,2012,37 Cash Outgoings from Financing Activities,11344
Invercargill City,2012,38 Net Financing Cash Flows,-800
Invercargill City,2013,27 Operating receipts,80743
Invercargill City,2013,28 Operating Payments,60847
Invercargill City,2013,29 Net Operating Cash Flows,19896
Invercargill City,2013,30 Receipts from Investing Activities,8781
Invercargill City,2013,31 Purchase of Property Plant & Equipment,41857
Invercargill City,2013,32 Fixed Asset Purchases,0
Invercargill City,2013,33 Renewals,0
Invercargill City,2013,34 Purchasing of Other Investments,4914
Invercargill City,2013,35 Net Investing Cash Flows,-37990
Invercargill City,2013,36 Cash Receipts from Financing Activities,20388
Invercargill City,2013,37 Cash Outgoings from Financing Activities,2294
Invercargill City,2013,38 Net Financing Cash Flows,18094
Invercargill City,2014,27 Operating receipts,83224
Invercargill City,2014,28 Operating Payments,63581
Invercargill City,2014,29 Net Operating Cash Flows,19643
Invercargill City,2014,30 Receipts from Investing Activities,8988
Invercargill City,2014,31 Purchase of Property Plant & Equipment,31616
Invercargill City,2014,32 Fixed Asset Purchases,0
Invercargill City,2014,33 Renewals,0
Invercargill City,2014,34 Purchasing of Other Investments,5140
Invercargill City,2014,35 Net Investing Cash Flows,-27768
Invercargill City,2014,36 Cash Receipts from Financing Activities,11756
Invercargill City,2014,37 Cash Outgoings from Financing Activities,3632
Invercargill City,2014,38 Net Financing Cash Flows,8124
Invercargill City,2015,27 Operating receipts,85076
Invercargill City,2015,28 Operating Payments,65631
Invercargill City,2015,29 Net Operating Cash Flows,19445
Invercargill City,2015,30 Receipts from Investing Activities,3488
Invercargill City,2015,31 Purchase of Property Plant & Equipment,19257
Invercargill City,2015,32 Fixed Asset Purchases,0
Invercargill City,2015,33 Renewals,0
Invercargill City,2015,34 Purchasing of Other Investments,5353
Invercargill City,2015,35 Net Investing Cash Flows,-21122
Invercargill City,2015,36 Cash Receipts from Financing Activities,4909
Invercargill City,2015,37 Cash Outgoings from Financing Activities,3233
Invercargill City,2015,38 Net Financing Cash Flows,1676
Invercargill City,2016,27 Operating receipts,86573
Invercargill City,2016,28 Operating Payments,67103
Invercargill City,2016,29 Net Operating Cash Flows,19470
Invercargill City,2016,30 Receipts from Investing Activities,9406
Invercargill City,2016,31 Purchase of Property Plant & Equipment,22065
Invercargill City,2016,32 Fixed Asset Purchases,0
Invercargill City,2016,33 Renewals,0
Invercargill City,2016,34 Purchasing of Other Investments,5706
Invercargill City,2016,35 Net Investing Cash Flows,-18365
Invercargill City,2016,36 Cash Receipts from Financing Activities,6019
Invercargill City,2016,37 Cash Outgoings from Financing Activities,7123
Invercargill City,2016,38 Net Financing Cash Flows,-1104
Invercargill City,2017,27 Operating receipts,90431
Invercargill City,2017,28 Operating Payments,68906
Invercargill City,2017,29 Net Operating Cash Flows,21525
Invercargill City,2017,30 Receipts from Investing Activities,8897
Invercargill City,2017,31 Purchase of Property Plant & Equipment,17076
Invercargill City,2017,32 Fixed Asset Purchases,0
Invercargill City,2017,33 Renewals,0
Invercargill City,2017,34 Purchasing of Other Investments,6176
Invercargill City,2017,35 Net Investing Cash Flows,-14355
Invercargill City,2017,36 Cash Receipts from Financing Activities,0
Invercargill City,2017,37 Cash Outgoings from Financing Activities,7169
Invercargill City,2017,38 Net Financing Cash Flows,-7169
Invercargill City,2018,27 Operating receipts,92215
Invercargill City,2018,28 Operating Payments,70070
Invercargill City,2018,29 Net Operating Cash Flows,22145
Invercargill City,2018,30 Receipts from Investing Activities,3374
Invercargill City,2018,31 Purchase of Property Plant & Equipment,16581
Invercargill City,2018,32 Fixed Asset Purchases,0
Invercargill City,2018,33 Renewals,0
Invercargill City,2018,34 Purchasing of Other Investments,6536
Invercargill City,2018,35 Net Investing Cash Flows,-19743
Invercargill City,2018,36 Cash Receipts from Financing Activities,1256
Invercargill City,2018,37 Cash Outgoings from Financing Activities,3659
Invercargill City,2018,38 Net Financing Cash Flows,-2403
Invercargill City,2019,27 Operating receipts,93830
Invercargill City,2019,28 Operating Payments,71618
Invercargill City,2019,29 Net Operating Cash Flows,22212
Invercargill City,2019,30 Receipts from Investing Activities,3650
Invercargill City,2019,31 Purchase of Property Plant & Equipment,15694
Invercargill City,2019,32 Fixed Asset Purchases,0
Invercargill City,2019,33 Renewals,0
Invercargill City,2019,34 Purchasing of Other Investments,6777
Invercargill City,2019,35 Net Investing Cash Flows,-18821
Invercargill City,2019,36 Cash Receipts from Financing Activities,548
Invercargill City,2019,37 Cash Outgoings from Financing Activities,3939
Invercargill City,2019,38 Net Financing Cash Flows,-3391
New Zealand,2010,27 Operating receipts,7528415
New Zealand,2010,28 Operating Payments,5571850
New Zealand,2010,29 Net Operating Cash Flows,1956565
New Zealand,2010,30 Receipts from Investing Activities,583325
New Zealand,2010,31 Purchase of Property Plant & Equipment,3693937
New Zealand,2010,32 Fixed Asset Purchases,42475
New Zealand,2010,33 Renewals,6818
New Zealand,2010,34 Purchasing of Other Investments,401195
New Zealand,2010,35 Net Investing Cash Flows,-3511807
New Zealand,2010,36 Cash Receipts from Financing Activities,2120268
New Zealand,2010,37 Cash Outgoings from Financing Activities,635069
New Zealand,2010,38 Net Financing Cash Flows,1485199
New Zealand,2011,27 Operating receipts,7939720
New Zealand,2011,28 Operating Payments,5862786
New Zealand,2011,29 Net Operating Cash Flows,2076934
New Zealand,2011,30 Receipts from Investing Activities,612798
New Zealand,2011,31 Purchase of Property Plant & Equipment,3702805
New Zealand,2011,32 Fixed Asset Purchases,13778
New Zealand,2011,33 Renewals,6118
New Zealand,2011,34 Purchasing of Other Investments,357338
New Zealand,2011,35 Net Investing Cash Flows,-3447345
New Zealand,2011,36 Cash Receipts from Financing Activities,2007844
New Zealand,2011,37 Cash Outgoings from Financing Activities,587154
New Zealand,2011,38 Net Financing Cash Flows,1420690
New Zealand,2012,27 Operating receipts,8193289
New Zealand,2012,28 Operating Payments,6001360
New Zealand,2012,29 Net Operating Cash Flows,2191928
New Zealand,2012,30 Receipts from Investing Activities,746124
New Zealand,2012,31 Purchase of Property Plant & Equipment,3154347
New Zealand,2012,32 Fixed Asset Purchases,11204
New Zealand,2012,33 Renewals,6559
New Zealand,2012,34 Purchasing of Other Investments,487478
New Zealand,2012,35 Net Investing Cash Flows,-2895701
New Zealand,2012,36 Cash Receipts from Financing Activities,1485806
New Zealand,2012,37 Cash Outgoings from Financing Activities,730945
New Zealand,2012,38 Net Financing Cash Flows,754861
New Zealand,2013,27 Operating receipts,8594381
New Zealand,2013,28 Operating Payments,6288086
New Zealand,2013,29 Net Operating Cash Flows,2306295
New Zealand,2013,30 Receipts from Investing Activities,495136
New Zealand,2013,31 Purchase of Property Plant & Equipment,3113087
New Zealand,2013,32 Fixed Asset Purchases,19066
New Zealand,2013,33 Renewals,7791
New Zealand,2013,34 Purchasing of Other Investments,366450
New Zealand,2013,35 Net Investing Cash Flows,-2984401
New Zealand,2013,36 Cash Receipts from Financing Activities,1274762
New Zealand,2013,37 Cash Outgoings from Financing Activities,553506
New Zealand,2013,38 Net Financing Cash Flows,721256
New Zealand,2014,27 Operating receipts,8926804
New Zealand,2014,28 Operating Payments,6470847
New Zealand,2014,29 Net Operating Cash Flows,2455957
New Zealand,2014,30 Receipts from Investing Activities,480158
New Zealand,2014,31 Purchase of Property Plant & Equipment,3209519
New Zealand,2014,32 Fixed Asset Purchases,23058
New Zealand,2014,33 Renewals,7724
New Zealand,2014,34 Purchasing of Other Investments,357342
New Zealand,2014,35 Net Investing Cash Flows,-3086704
New Zealand,2014,36 Cash Receipts from Financing Activities,1424358
New Zealand,2014,37 Cash Outgoings from Financing Activities,729053
New Zealand,2014,38 Net Financing Cash Flows,695304
New Zealand,2015,27 Operating receipts,9292809
New Zealand,2015,28 Operating Payments,6690196
New Zealand,2015,29 Net Operating Cash Flows,2602613
