a_year,a_ref,v_id,v_type,v_tow,v_man,v_loc,v_junc,v_skid,v_hit,v_leave,v_hitoff,v_impact,v_sex,v_agegroup,v_hitr,v_forreg
2014,1549,3,8,1,15,3, , , , , ,1, ,9,3, 
2014,1550,1,8,1,18,3, , , , , ,2,1,6,1, 
2014,1551,1,8,1,16,3, , , , , ,5,2,5,1, 
2014,1551,2,15,1,19,3, , , , , ,1, ,9,3, 
2014,1552,1,8,1,17,3,1,3,1,1,1,5,1,4,1,1
2014,1553,1,15,1,18,3, , , , , ,2,1,3,1, 
2014,1553,2,8,1,18,3, , , , , ,3,1,3,1, 
2014,1554,1,8,1,18,3,1,2,1,8,5,3,2,3,1,1
2014,1554,2,8,1,18,3,1,1,1,1,1,2,1,6,1,1
2014,1555,1,8,1,16,2, , , , , ,2,2,6,1, 
2014,1555,2,15,5,16,3, , , , , ,2,1,4,1, 
2014,1556,1,8,1,18,3, , , , , ,2,2,4,1, 
2014,1556,2,8,1,9,1, , , , , ,4,2,4,1, 
2014,1557,1,8,1,1,3, , , , , ,5,2,7,1, 
2014,1557,2,20,1,18,3, , , , , ,4,1,4,1, 
2014,1558,1,23,1,10,3, , , , , ,2,1,4,1, 
2014,1559,1,8,1,9,3,3,1,1,1,1,2,2,7,1,1
2014,1559,2,8,1,18,3,3,1,1,1,1,2,1,3,1,1
2014,1559,3,8,1,8,4,2,1,1,1,1,4,1,7,1,1
2014,1560,1,8,1,9,3,3,1,1,1,1,4,2,4,1,1
2014,1561,1,23,1,16,3,2,3,1,1,1,2,1,4,1,1
2014,1561,2,8,1,9,3,3,1,1,1,1,2,2,5,1,1
2014,1562,1,8,1,9,2, , , , , ,2,1,4,1, 
2014,1562,2,8,1,18,3, , , , , ,5,1,7,1, 
2014,1563,1,8,1,10,4, , , , , ,3,1,4,1, 
2014,1563,2,15,1,4,4, , , , , ,2,1,7,1, 
2014,1563,3,8,1,18,4, , , , , ,2,1,3,1, 
2014,1564,1,8,1,17,4, , , , , ,2,1,4,1, 
2014,1565,1,8,1,3,3, , , , , ,2,1,4,1, 
2014,1565,2,8,1,18,3, , , , , ,4,2,5,2, 
2014,1566,1,15,1,4,3, , , , , ,5,1,5,1, 
2014,1567,1,8,1,7,1, , , , , ,2,2,8,1, 
2014,1567,2,8,1,18,1, , , , , ,5,2,6,1, 
2014,1568,1,15,1,18,3,3,1,1,1,1,2,1,5,1,1
2014,1569,1,8,1,18,3, , , , , ,4,1,4,1, 
2014,1569,2,8,1,11,3, , , , , ,4,1,3,1, 
2014,1570,1,15,1,18,3, , , , , ,2,1,6,1, 
2014,1571,1,8,1,18,3, , , , , ,2,2,7,1, 
2014,1571,2,8,1,18,3, , , , , ,3,1,3,1, 
2014,1572,1,8,1,4,3, , , , , ,1,1,3,1, 
2014,1572,2,8,1,18,3, , , , , ,1,2,5,1, 
2014,1572,3,8,1,19,3, , , , , ,2,1,5,1, 
2014,1572,4,8,1,4,3, , , , , ,3,2,4,1, 
2014,1573,1,8,1,8,3, , , , , ,3,1,3,1, 
2014,1573,2,8,1,4,3, , , , , ,2,2,5,1, 
2014,1573,3,8,1,16,3, , , , , ,2,2,4,1, 
2014,1574,1,8,1,18,3, , , , , ,5,1,4,1, 
2014,1575,1,8,1,3,3, , , , , ,3,2,5,1, 
2014,1575,2,8,1,18,3, , , , , ,2,1,8,1, 
2014,1576,1,8,1,12,3, , , , , ,4,1,6,1, 
2014,1576,2,24,2,18,3, , , , , ,5,1,6,1, 
2014,1577,1,8,1,4,3, , , , , ,3,1,7,1, 
2014,1577,2,8,1,4,3, , , , , ,2,1,5,1, 
2014,1578,1,8,1,18,3, , , , , ,3,1,4,1, 
2014,1578,2,8,1,9,2, , , , , ,2,2,5,1, 
2014,1579,1,8,1,3,3, , , , , ,3,1,3,1, 
2014,1579,2,8,1,5,3, , , , , ,2,2,3,1, 
2014,1580,1,15,1,4,3, , , , , ,2,2,6,1, 
2014,1581,1,18,1,5,4, , , , , ,2,1,7,1, 
2014,1581,2,15,1,1,4, , , , , ,3,1,5,1, 
2014,1582,1,8,1,7,2, , , , , ,2,2,6,2, 
2014,1582,2,1,1,18,13, , , , , ,2,1,1,1, 
2014,1583,1,8,1,2,6, , , , , ,3,2,4,1, 
2014,1583,2,8,1,1,6, , , , , ,3,2,4,1, 
2014,1584,1,8,1,8,3, , , , , ,3,2,7,1, 
2014,1584,2,15,1,4,3, , , , , ,2,2,4,1, 
2014,1585,1,8,1,9,2, , , , , ,2,2,5,1, 
2014,1585,2,8,1,18,3, , , , , ,2,1,6,1, 
2014,1586,1,8,1,18,3, , , , , ,2,2,4,1, 
2014,1586,2,8,1,18,3, , , , , ,3,2,7,1, 
2014,1587,1,8,1,4,4, , , , , ,3,2,4,1, 
2014,1587,2,8,1,4,4, , , , , ,2,1,3,1, 
2014,1588,1,8,1,18,3,2,1,1,1,1,4,1,7,1,1
2014,1588,2,8,1,18,3,4,1,1,1,1,2,2,6,1,1
2014,1589,1,8,1,7,2, , , , , ,2, ,9,2, 
2014,1589,2,8,1,18,3, , , , , ,2,1,6,1, 
2014,1590,1,8,1,18,3,1,1,1,1,1,2,1,3,1,1
2014,1591,1,1,1,18,3, , , , , ,2,1,4,1, 
2014,1591,2,8,1,2,3, , , , , ,4,1,6,1, 
2014,1592,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,1593,1,8,1,18,3, , , , , ,2,2,7,1, 
2014,1593,2,8,1,18,3, , , , , ,2,1,8,1, 
2014,1594,1,8,1,5,3, , , , , ,3,2,3,1, 
2014,1594,2,8,1,18,3, , , , , ,2,2,4,1, 
2014,1595,1,8,1,18,4, , , , , ,2,1,5,1, 
2014,1596,1,8,1,17,4, , , , , ,2,2,3,1, 
2014,1597,1,8,1,5,8, , , , , ,1,1,4,1, 
2014,1597,2,20,1,3,3, , , , , ,1,1,5,1, 
2014,1598,1,8,1,16,3, , , , , ,2,1,3,1, 
2014,1599,1,8,1,3,3, , , , , ,3,1,3,1, 
2014,1599,2,8,1,18,3, , , , , ,2,1,6,1, 
2014,1600,1,8,1,3,3, , , , , ,3,2,5,1, 
2014,1600,2,8,1,5,3, , , , , ,2, ,9,2, 
2014,1601,1,8,1,19,3, , , , , ,2,1,8,1, 
2014,1601,2,1,1,18,11, , , , , ,3,1,8,1, 
2014,1602,1,8,1,4,4, , , , , ,3,1,8,1, 
2014,1602,2,8,1,18,4, , , , , ,2,2,6,1, 
2014,1603,1,8,1,18,3, , , , , ,2,1,5,1, 
2014,1604,1,8,1,4,3, , , , , ,3,2,4,1, 
2014,1604,2,8,1,18,3, , , , , ,2,1,3,1, 
2014,1605,1,8,1,18,3, , , , , ,3,2,4,1, 
2014,1605,2,8,1,18,3, , , , , ,3,1,6,1, 
2014,1606,1,8,1,16,4, , , , , ,2,2,4,1, 
2014,1606,2,8,1,17,4, , , , , ,1, ,9,3, 
2014,1607,1,8,1,9,1, , , , , ,2,2,8,1, 
2014,1607,2,8,1,13,3, , , , , ,2,2,4,1, 
2014,1608,1,8,1,15,3, , , , , ,2,1,7,1, 
2014,1608,2,8,1,18,3, , , , , ,2,2,6,1, 
2014,1608,3,8,1,2,3, , , , , ,3, ,9,1, 
2014,1609,1,8,1,18,3, , , , , ,2,1,8,1, 
2014,1610,1,8,1,6,8, , , , , ,2,1,4,1, 
2014,1610,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,1611,1,23,1,18,3,2,2,3,1,1,2,1,4,1,1
2014,1612,1,8,1,5,4, , , , , ,5,2,5,1, 
2014,1612,2,8,1,4,3, , , , , ,2,1,8,1, 
2014,1613,1,23,1,7,3, , , , , ,2,1,4,1, 
2014,1614,1,8,1,3,3, , , , , ,3,2,7,1, 
2014,1614,2,8,1,4,3, , , , , ,2,2,6,1, 
2014,1615,1,8,1,18,3, , , , , ,3,2,7,1, 
2014,1615,2,8,1,3,3, , , , , ,2,2,6,1, 
2014,1615,3,8,1,18,3, , , , , ,2,2,4,1, 
2014,1616,1,8,1,7,1, , , , , ,3,1,4,1, 
2014,1616,2,8,1,7,1, , , , , ,2,2,4,1, 
2014,1617,1,8,1,9,4, , , , , ,2,1,6,1, 
2014,1618,1,8,1,18,3, , , , , ,2,1,4,1, 
2014,1618,2,8,1,9,1, , , , , ,2,1,4,1, 
2014,1619,1,8,1,1,3, , , , , ,3, ,9,2, 
2014,1620,1,8,1,18,3, , , , , ,2,2,8,1, 
2014,1621,1,8,1,1,3, , , , , ,3, ,9,2, 
2014,1622,1,8,1,18,3, , , , , ,5,1,8,1, 
2014,1622,2,8,1,18,3, , , , , ,4, ,9,1, 
2014,1623,1,8,1,9,2, , , , , ,1,1,6,1, 
2014,1623,2,8,1,18,3, , , , , ,3,1,7,1, 
2014,1623,3,8,1,18,3, , , , , ,2,2,3,1, 
2014,1624,1,8,1,16,3, , , , , ,4,1,4,1, 
2014,1625,1,8,1,8,3, , , , , ,3,1,7,1, 
2014,1625,2,8,1,18,3, , , , , ,2,1,8,1, 
2014,1626,1,8,1,5,2, , , , , ,2,2,5,1, 
2014,1626,2,8,1,18,3, , , , , ,5,2,8,1, 
2014,1627,1,24,2,16,3, , , , , ,2,1,4,1, 
2014,1627,2,8,1,16,3, , , , , ,3,1,4,1, 
2014,1628,1,8,1,1,8, , , , , ,3,2,3,1, 
2014,1628,2,8,1,2,4, , , , , ,5,1,3,1, 
2014,1629,1,8,1,16,3, , , , , ,3,2,5,1, 
2014,1629,2,8,1,16,3, , , , , ,2,1,4,1, 
2014,1630,1,8,1,16,3, , , , , ,2,1,4,1, 
2014,1631,1,8,1,3,3, , , , , ,3,2,5,1, 
2014,1631,2,8,1,18,3, , , , , ,2,2,6,1, 
2014,1631,3,8,1,18,3, , , , , ,2,1,5,1, 
2014,1632,1,8,1,4,3, , , , , ,3,1,3,1, 
2014,1632,2,8,1,4,3, , , , , ,2,1,6,1, 
2014,1633,1,8,1,4,3, , , , , ,3,2,5,1, 
2014,1633,2,8,1,4,3, , , , , ,3,2,8,1, 
2014,1633,3,8,1,4,3, , , , , ,3,2,7,1, 
2014,1633,4,8,1,4,3, , , , , ,2,1,5,1, 
2014,1634,1,8,1,18,3, , , , , ,2,1,6,1, 
2014,1634,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,1635,1,8,1,10,3, , , , , ,3,2,8,1, 
2014,1635,2,8,5,4,3, , , , , ,2,1,5,1, 
2014,1636,1,8,1,5,3, , , , , ,2,2,7,1, 
2014,1637,1,8,1,4,3, , , , , ,3,2,4,1, 
2014,1637,2,8,1,4,3, , , , , ,2,1,6,1, 
2014,1638,1,8,1,7,2, , , , , ,2,1,6,1, 
2014,1638,2,8,1,18,3, , , , , ,2,2,7,1, 
2014,1639,1,8,1,5,3, , , , , ,3,1,5,1, 
2014,1639,2,8,1,5,3, , , , , ,2,2,4,1, 
2014,1640,1,8,1,18,3, , , , , ,2,1,5,1, 
2014,1640,2,8,1,3,3, , , , , ,3,2,4,1, 
2014,1641,1,8,1,18,3, , , , , ,4,1,5,1, 
2014,1642,1,8,1,9,1, , , , , ,2,2,5,1, 
2014,1642,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,1643,1,8,1,4,4, , , , , ,3,1,7,1, 
2014,1643,2,15,1,3,4, , , , , ,2,1,6,1, 
2014,1644,1,8,1,8,3, , , , , ,3,2,6,1, 
2014,1644,2,8,1,18,3, , , , , ,2,2,5,1, 
2014,1645,1,20,1,5,3, , , , , ,5,1,6,1, 
2014,1645,2,1,1,5,3, , , , , ,5,2,1,1, 
2014,1646,1,24,2,11,3, , , , , ,5,1,6,1, 
2014,1646,2,8,1,18,3, , , , , ,2,1,7,1, 
2014,1647,1,8,1,18,3, , , , , ,5, ,9,1, 
2014,1648,1,8,1,4,3, , , , , ,3,2,8,1, 
2014,1648,2,8,1,4,3, , , , , ,2,2,5,1, 
2014,1649,1,8,1,2,4, , , , , ,4,1,3,1, 
2014,1649,2,8,1,1,3, , , , , ,3,1,5,1, 
2014,1650,1,8,1,19,4, , , , , ,5,1,8,1, 
2014,1651,1,8,1,4,4,2,1,1,1,1,2,2,4,1,1
2014,1652,1,8,1,18,4,2,1,1,1,1,3,2,4,1,1
2014,1652,2,1,1,19,4,3,1,1,1,1,2,1,2,1,1
2014,1653,1,8,1,18,3,1,1,1,1,1,2,2,4,1,1
2014,1653,2,1,1,18,3,1,6,1,1,1,2,1,5,1,1
2014,1654,1,8,1,19,2, , , , , ,3,1,6,1, 
2014,1654,2,1,1,19,3, , , , , ,2,2,6,1, 
2014,1655,1,8,1,19,4, , , , , ,2,1,4,1, 
2014,1655,2,8,1,19,4, , , , , ,3,1,9,1, 
2014,1656,1,8,1,4,3, , , , , ,3,2,3,1, 
2014,1656,2,8,1,4,3, , , , , ,2,1,3,1, 
2014,1657,1,8,1,17,3, , , , , ,2,2,3,1, 
2014,1658,1,8,1,9,3, , , , , ,2,2,5,1, 
2014,1658,2,8,1,4,2, , , , , ,3,1,5,1, 
2014,1659,1,8,1,16,3, , , , , ,2,1,3,1, 
2014,1660,1,15,1,12,3, , , , , ,3,1,6,1, 
2014,1660,2,8,1,17,3, , , , , ,2,1,9,1, 
2014,1661,1,8,1,3,3, , , , , ,3,2,6,1, 
2014,1661,2,8,1,18,3, , , , , ,2,2,5,1, 
2014,1662,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,1662,2,8,1,19,3, , , , , ,3,2,4,1, 
2014,1663,1,8,1,18,3, , , , , ,4,1,6,1, 
2014,1663,2,15,1,11,3, , , , , ,5,1,7,1, 
2014,1664,1,19,1,18,3, , , , , ,2,1,8,1, 
2014,1665,1,19,1,4,3, , , , , ,3,1,5,1, 
2014,1665,2,15,1,18,3, , , , , ,2,1,5,1, 
2014,1666,1,23,1,18,3, , , , , ,1,1,6,1, 
2014,1666,2,8,1,5,8, , , , , ,1,1,5,1, 
2014,1667,1,8,1,4,3, , , , , ,2,2,3,1, 
2014,1667,2,8,1,4,3, , , , , ,3,1,6,3, 
2014,1667,3,8,1,2,3, , , , , ,3,1,3,1, 
2014,1668,1,8,1,3,3, , , , , ,3,1,5,1, 
2014,1668,2,8,1,4,3, , , , , ,3,1,5,1, 
2014,1668,3,8,1,18,3, , , , , ,2,2,5,1, 
2014,1669,1,1,1,18,3, , , , , ,2,1,5,1, 
2014,1669,2,8,1,5,2, , , , , ,4,1,5,1, 
2014,1670,1,8,1,9,2, , , , , ,2,1,4,1, 
2014,1670,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,1671,1,8,1,18,3, , , , , ,4,1,6,1, 
2014,1672,1,8,1,18,2, , , , , ,2,2,3,1, 
2014,1672,2,8,1,18,3, , , , , ,5,2,3,1, 
2014,1673,1,8,1,7,2, , , , , ,2,1,3,1, 
2014,1673,2,1,1,18,3, , , , , ,2,1,7,1, 
2014,1674,1,8,1,9,1,3,1,1,1,1,2,1,3,1,1
2014,1674,2,23,1,18,3,3,1,1,1,1,2,1,6,1,1
2014,1675,1,8,1,18,3, , , , , ,2,1,3,2, 
2014,1675,2,8,1,17,3, , , , , ,3,1,5,1, 
2014,1676,1,8,1,15,3, , , , , ,4,1,3,2, 
2014,1676,2,8,1,18,3, , , , , ,5,2,5,1, 
2014,1677,1,15,1,18,4, , , , , ,2,1,3,1, 
2014,1677,2,8,1,7,2, , , , , ,2,1,5,1, 
2014,1677,3,8,1,2,3, , , , , ,4, ,9,1, 
2014,1678,1,8,1,1,4,3,1,1,1,1,3,1,8,1,1
2014,1679,1,8,1,18,3, , , , , ,2,1,5,1, 
2014,1679,2,8,1,2,3, , , , , ,1, ,9,1, 
2014,1680,1,8,1,2,3, , , , , ,5,1,5,1, 
2014,1680,2,8,1,18,3, , , , , ,5,1,7,1, 
2014,1681,1,8,1,5,11, , , , , ,4,1,4,2, 
2014,1682,1,25,1,18,3, , , , , ,2,1,3,1, 
2014,1683,1,8,1,18,3, , , , , ,2,1,7,1, 
2014,1684,1,8,1,17,4, , , , , ,2,1,3,1, 
2014,1684,2,8,1,9,4, , , , , ,2,1,4,1, 
2014,1685,1,8,1,18,3, , , , , ,2,1,4,1, 
2014,1686,1,8,1,18,3, , , , , ,2,2,3,1, 
2014,1687,1,8,1,10,3, , , , , ,3,1,5,1, 
2014,1687,2,8,1,18,3, , , , , ,2,2,5,1, 
2014,1688,1,8,1,18,3, , , , , ,3,2,6,1, 
2014,1688,2,25,6,18,2, , , , , ,2,1,5,1, 
2014,1689,1,8,1,18,3, , , , , ,2,2,4,1, 
2014,1689,2,8,1,18,2, , , , , ,2,2,6,1, 
2014,1690,1,8,1,18,3, , , , , ,2,1,6,1, 
2014,1690,2,8,1,5,2, , , , , ,2,1,6,1, 
2014,1691,1,8,1,18,3, , , , , ,3,2,4,1, 
2014,1691,2,8,1,18,3, , , , , ,2,1,5,1, 
2014,1692,1,8,1,18,3,1,1,1,1,1,2,2,7,1,1
2014,1693,1,8,1,4,3, , , , , ,3,1,5,1, 
2014,1693,2,8,1,13,3, , , , , ,2,1,6,1, 
2014,1694,1,8,1,4,3, , , , , ,3,2,6,1, 
2014,1694,2,8,1,4,3, , , , , ,2,1,7,1, 
2014,1695,1,25,5,7,3, , , , , ,5,1,5,1, 
2014,1695,2,8,1,15,3, , , , , ,4,1,7,1, 
2014,1696,1,8,1,4,3, , , , , ,3,1,6,1, 
2014,1696,2,8,1,18,3, , , , , ,2,1,3,1, 
2014,1697,1,8,1,18,3,1,2,1,8,4,2,1,3,1,1
2014,1698,1,8,1,4,3, , , , , ,3,2,5,1, 
2014,1698,2,8,1,4,3, , , , , ,2,1,6,1, 
2014,1699,1,8,1,9,2, , , , , ,3,1,3,1, 
2014,1699,2,8,1,4,3, , , , , ,2,2,4,1, 
2014,1700,1,8,1,2,3, , , , , ,3,2,4,1, 
2014,1700,2,8,1,18,3, , , , , ,5,2,5,1, 
2014,1701,1,8,1,18,3,2,1,15,1,1,2,1,5,3,1
2014,1701,2,8,1,2,3,2,1,1,1,1,3,2,6,1,1
2014,1702,1,8,1,18,3, , , , , ,5,2,6,1, 
2014,1703,1,8,1,18,3, , , , , ,2,1,4,1, 
2014,1703,2,8,1,9,1, , , , , ,3,2,5,1, 
2014,1704,1,8,1,17,4, , , , , ,2,1,3,1, 
2014,1705,1,8,1,18,3, , , , , ,2,1,4,1, 
2014,1706,1,8,1,16,3, , , , , ,2,1,3,1, 
2014,1707,1,8,1,2,3, , , , , ,2,1,7,1, 
2014,1707,2,8,1,18,3, , , , , ,2,1,6,1, 
2014,1707,3,8,1,5,2, , , , , ,2, ,9,2, 
2014,1708,1,8,1,5,2, , , , , ,5,2,5,1, 
2014,1708,2,1,1,18,3, , , , , ,2,1,5,1, 
2014,1709,1,8,1,19,3, , , , , ,2,2,6,1, 
2014,1709,2,8,1,19,3, , , , , ,3,1,5,1, 
2014,1710,1,23,1,16,1, , , , , ,5,1,4,1, 
2014,1711,1,8,1,12,3, , , , , ,2,2,4,1, 
2014,1711,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,1712,1,8,1,13,3, , , , , ,2,2,3,1, 
2014,1712,2,25,1,9,1, , , , , ,2,2,4,1, 
2014,1713,1,8,5,18,3, , , , , ,2,1,7,1, 
2014,1713,2,8,1,6,2, , , , , ,2,2,3,1, 
2014,1714,1,8,1,18,3, , , , , ,2,2,3,1, 
2014,1714,2,18,1,19,3, , , , , ,3,1,5,1, 
2014,1715,1,8,1,10,3, , , , , ,3,1,3,1, 
2014,1715,2,8,1,3,3, , , , , ,3,2,4,1, 
2014,1715,3,8,1,3,3, , , , , ,3,2,4,1, 
2014,1715,4,8,1,4,3, , , , , ,2,1,4,1, 
2014,1716,1,8,1,19,3, , , , , ,2,2,5,1, 
2014,1716,2,23,1,8,3, , , , , ,3,1,6,1, 
2014,1717,1,8,1,13,3, , , , , ,5,1,3,1, 
2014,1717,2,8,1,16,3, , , , , ,4,1,7,1, 
2014,1718,1,15,1,4,3, , , , , ,3,1,5,1, 
2014,1718,2,8,1,4,3, , , , , ,2,2,4,1, 
2014,1719,1,23,1,16,3,3,1,1,9,4,2,1,5,1,1
2014,1720,1,8,1,18,3, , , , , ,2,2,3,1, 
2014,1721,1,8,1,8,3, , , , , ,2,1,8,2, 
2014,1722,1,8,1,15,2, , , , , ,4,2,6,1, 
2014,1722,2,24,2,7,3, , , , , ,5,1,3,1, 
2014,1723,1,8,1,9,3, , , , , ,5,2,7,1, 
2014,1723,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,1723,3,8,1,10,3, , , , , ,2,2,6,1, 
2014,1723,4,8,1,18,3, , , , , ,4,1,7,1, 
2014,1724,1,8,1,1,3, , , , , ,2,1,4,1, 
2014,1724,2,8,1,4,3, , , , , ,3,1,6,1, 
2014,1724,3,8,1,3,3, , , , , ,3,1,4,1, 
2014,1724,4,8,1,3,3, , , , , ,3,2,3,1, 
2014,1724,5,8,1,5,3, , , , , ,2, ,9,2, 
2014,1725,1,8,1,5,3, , , , , ,3,1,4,1, 
2014,1725,2,8,1,5,3, , , , , ,2,1,4,1, 
2014,1726,1,20,1,7,2, , , , , ,2,1,4,1, 
2014,1726,2,8,1,18,4, , , , , ,5,1,6,1, 
2014,1727,1,8,1,5,3, , , , , ,2,1,5,1, 
2014,1727,2,8,1,5,3, , , , , ,3,2,5,1, 
2014,1728,1,8,1,18,3, , , , , ,2,2,5,1, 
2014,1728,2,8,1,9,1, , , , , ,2,1,6,1, 
2014,1729,1,19,1,4,3,2,1,1,1,1,1,1,7,1,3
2014,1730,1,8,1,18,3, , , , , ,2,2,8,1, 
2014,1730,2,8,1,10,3, , , , , ,2,2,4,1, 
2014,1731,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,1731,2,8,1,18,3, , , , , ,3,1,9,1, 
2014,1732,1,8,1,17,2, , , , , ,4,1,5,1, 
2014,1732,2,23,1,18,3, , , , , ,2,1,3,1, 
2014,1733,1,20,1,4,3, , , , , ,1,1,4,1, 
2014,1734,1,8,1,4,3, , , , , ,2,2,6,1, 
2014,1734,2,8,1,4,3, , , , , ,2,2,4,1, 
2014,1735,1,8,1,9,4, , , , , ,2,2,6,1, 
2014,1735,2,1,1,9,4, , , , , ,3,1,5,1, 
2014,1736,1,23,1,9,2, , , , , ,2,1,5,2, 
2014,1736,2,8,1,18,3, , , , , ,2,2,6,1, 
2014,1737,1,8,1,17,3, , , , , ,2, ,9,2, 
2014,1737,2,8,1,16,3, , , , , ,4,1,3,1, 
2014,1738,1,23,1,18,3,2,2,1,4,10,1,1,3,1,1
2014,1739,1,8,1,9,2, , , , , ,3,2,6,1, 
2014,1739,2,23,1,18,3, , , , , ,1,1,5,1, 
2014,1740,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,1740,2,8,1,10,3, , , , , ,3,1,5,1, 
2014,1741,1,8,1,9,4, , , , , ,4,2,3,1, 
2014,1741,2,8,1,18,4, , , , , ,2,2,3,1, 
2014,1742,1,8,1,10,3, , , , , ,3,2,6,1, 
2014,1742,2,8,1,14,3, , , , , ,5,1,3,1, 
2014,1743,1,8,1,18,3, , , , , ,1,2,7,1, 
2014,1743,2,23,1,18,3, , , , , ,2,1,3,1, 
2014,1744,1,8,1,6,3, , , , , ,1,1,7,1, 
2014,1745,1,8,1,18,3, , , , , ,3,1,3,1, 
2014,1745,2,15,1,9,3, , , , , ,2,2,4,1, 
2014,1745,3,8,1,3,3, , , , , ,3,1,6,1, 
2014,1746,1,8,1,7,3, , , , , ,2,2,7,1, 
2014,1747,1,8,1,2,6, , , , , ,3,2,6,1, 
2014,1747,2,8,1,18,6, , , , , ,2,1,3,1, 
2014,1748,1,25,1,18,3,3,2,1,1,1,2,1,5,1,1
2014,1748,2,8,1,18,3,3,1,1,1,1,2,1,5,1,1
2014,1749,1,8,1,3,3, , , , , ,3,2,6,1, 
2014,1749,2,8,1,5,3, , , , , ,2,1,6,1, 
2014,1750,1,8,1,10,4, , , , , ,3,2,6,1, 
2014,1750,2,8,1,18,4, , , , , ,2,2,3,1, 
2014,1751,1,8,1,9,2, , , , , ,2,1,8,1, 
2014,1751,2,8,1,18,3, , , , , ,5,2,5,1, 
2014,1752,1,8,1,19,4, , , , , ,1,1,4,3, 
2014,1753,1,8,1,18,3, , , , , ,3,2,5,1, 
2014,1753,2,8,1,9,2, , , , , ,2,1,5,1, 
2014,1754,1,8,1,9,1, , , , , ,2,2,7,1, 
2014,1754,2,8,1,13,3, , , , , ,2,1,3,1, 
2014,1755,1,20,1,18,3, , , , , ,1,1,6,1, 
2014,1756,1,8,1,18,3, , , , , ,2, ,9,2, 
2014,1757,1,8,1,9,1, , , , , ,5,1,6,1, 
2014,1757,2,8,1,18,3, , , , , ,2,1,6,1, 
2014,1758,1,8,1,18,3, , , , , ,2,1,5,1, 
2014,1758,2,1,1,18,3, , , , , ,2,1,7,1, 
2014,1759,1,8,1,3,3, , , , , ,5,2,6,1, 
2014,1759,2,8,1,3,3, , , , , ,2,1,3,1, 
2014,1760,1,8,1,4,3, , , , , ,3,2,3,1, 
2014,1760,2,8,1,4,3, , , , , ,2,1,7,1, 
2014,1761,1,8,1,4,3, , , , , ,2,1,3,1, 
2014,1761,2,8,1,4,3, , , , , ,3,1,7,1, 
2014,1762,1,8,1,3,4, , , , , ,2,1,6,1, 
2014,1762,2,8,1,7,3, , , , , ,2, ,9,2, 
2014,1763,1,8,1,18,3, , , , , ,2,2,3,1, 
2014,1764,1,8,1,4,3, , , , , ,3,1,3,1, 
2014,1764,2,8,1,4,3, , , , , ,2,1,8,1, 
2014,1765,1,15,1,5,3, , , , , ,3,1,6,1, 
2014,1765,2,8,1,18,3, , , , , ,2,1,5,1, 
2014,1766,1,8,1,17,3, , , , , ,2,1,3,1, 
2014,1766,2,8,1,19,3, , , , , ,2,1,3,1, 
2014,1767,1,8,1,3,3, , , , , ,3,1,5,1, 
2014,1767,2,8,1,3,3, , , , , ,3,1,4,1, 
2014,1767,3,8,1,3,3, , , , , ,2,2,6,1, 
2014,1768,1,8,1,9,3,4,1,1,1,1,2,2,4,1,1
2014,1769,1,8,1,18,4, , , , , ,2,2,6,1, 
2014,1770,1,8,1,17,3, , , , , ,2,1,3,2, 
2014,1771,1,8,1,3,3, , , , , ,3,2,6,1, 
2014,1771,2,8,1,4,3, , , , , ,2,2,5,1, 
2014,1772,1,8,1,17,3, , , , , ,4,2,4,1, 
2014,1772,2,15,1,10,3, , , , , ,2,1,6,1, 
2014,1773,1,8,1,9,8, , , , , ,4,1,6,1, 
2014,1773,2,8,1,18,3, , , , , ,2,1,5,1, 
2014,1774,1,8,1,18,3, , , , , ,2,2,5,1, 
2014,1774,2,1,1,19,3, , , , , ,5,2,2,1, 
2014,1775,1,8,1,9,3, , , , , ,2,1,6,1, 
2014,1775,2,8,1,9,3, , , , , ,2,1,8,1, 
2014,1776,1,20,1,18,3, , , , , ,1,1,6,1, 
2014,1777,1,1,1,18,3, , , , , ,2,2,6,1, 
2014,1777,2,25,1,9,4, , , , , ,2, ,9,3, 
2014,1778,1,8,1,10,3, , , , , ,3,2,7,1, 
2014,1778,2,8,1,5,3, , , , , ,2,1,7,1, 
2014,1779,1,8,1,3,3, , , , , ,3,2,5,1, 
2014,1779,2,8,1,5,3, , , , , ,2, ,9,2, 
2014,1780,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,1780,2,8,1,18,2, , , , , ,5,2,5,1, 
2014,1780,3,8,1,18,3, , , , , ,5,2,5,1, 
2014,1781,1,8,1,18,3, , , , , ,2,2,3,1, 
2014,1781,2,8,1,3,3, , , , , ,2,1,4,1, 
2014,1782,1,23,1,18,3,2,1,1,1,1,2, ,9,2,1
2014,1783,1,23,1,15,3,3,1,1,1,1,3,1,5,1,1
2014,1783,2,25,6,7,3,3,1,1,1,1,5,1,3,1,1
