X,Y,BM_Height,Easting,Northing,OBJECTID
-6.664585453711308,55.167429378167661,BM 35.35,285150.824,436401.193,6214
-5.938458787516907,54.622827221752125,BM 35.40,333204.777,376912.764,6215
-5.870077700269865,54.887410126252249,BM 35.40,336726.314,406491.91,6216
-6.586060400269634,54.58438917564964,BM 35.42,291465.268,371599.399,6217
-5.76917326454647,54.539284381912069,BM 35.42,344432.511,367949.222,6218
-7.334239299215684,54.886714346295825,BM 35.48,242774.106,404538.47,6219
-7.334239299215684,54.886714346295825,BM 35.48,242774.106,404538.47,6220
-6.570060033729288,54.889422677913991,BM 35.48,291807.464,405573.937,6221
-5.989500698791477,54.076675663886569,BM 35.49,331642.573,316034.081,6222
-6.796592552594892,54.425807773384385,BM 35.50,278156.217,353694.17,6223
-5.771506574882041,54.303544186522544,BM 35.50,345112,341709,6224
-5.771503104249821,54.303539036451284,BM 35.50,345112.244,341708.434,6225
-6.006186770320103,54.552958205465949,BM 35.51,329051.443,369010.211,6226
-5.739579777669545,54.398888438896115,BM 35.54,346849.532,352385.795,6227
-6.355164150478988,54.18327936056297,BM 35.55,307434.8,327280.219,6228
-6.355164150478988,54.18327936056297,BM 35.55,307434.8,327280.219,6229
-5.869680555962789,54.246999025280758,BM 35.62,338912.41,335218.597,6230
-6.047171357511497,54.484036534642428,BM 35.63,326613.031,361264.965,6231
-6.552747838466505,54.80613409318525,BM 35.64,293109.871,396325.686,6232
-6.559091287493483,54.612652743333953,BM 35.66,293144.291,374780.791,6233
-7.316701812085862,55.041199652652843,BM 35.67,243731.543,421747.255,6234
-6.69469011035013,55.181672136215099,BM 35.71,283202.777,437950.402,6235
-6.298306216376663,54.750122219546725,BM 35.72,309620.903,390458.738,6236
-6.618643714412547,54.647606976383031,BM 35.74,289220.382,378594.259,6237
-6.663200404189989,55.162152947551014,BM 35.74,285250.338,435815.511,6238
-6.213825427749076,55.169837767570556,BM 35.74,313867.004,437311.839,6239
-6.633693619499962,55.017410823334004,BM 35.82,287446.091,419739.502,6240
-6.519782383389168,54.912684345049129,BM 35.87,294978.787,408230.318,6241
-6.516966710970843,55.22767468933921,BM 35.88,294414.919,443297.585,6242
-5.86603996380856,54.580601068016271,BM 35.92,338024.429,372352.919,6243
-6.360427200586155,54.334853730652242,BM 35.95,306699.189,344142.352,6244
-6.447923612098634,55.237271283407885,BM 35.97,298784.052,444461.474,6245
-5.726108528793427,54.600705855312683,BM 35.97,346998.081,374874.159,6246
-6.03632633312879,54.186909934151878,BM 350.81,328237.132,328216.038,6247
-6.03632633312879,54.186909934151878,BM 350.81,328237.132,328216.038,6248
-6.864893978231458,54.856711304558004,BM 351.36,272947.938,401585.998,6249
-6.864893978231458,54.856711304558004,BM 351.36,272947.938,401585.998,6250
-6.191391936446141,54.170334943164377,BM 353.10,318162.802,326100.977,6251
-6.191391936446141,54.170334943164377,BM 353.10,318162.802,326100.977,6252
-6.864964859805635,54.858634710997173,BM 357.20,272939.916,401800.033,6253
-6.864964859805635,54.858634710997173,BM 357.20,272939.916,401800.033,6254
-6.004749696281897,54.3377972607516,BM 357.85,329823.245,345066.428,6255
-6.263980272170775,54.519269896930091,BM 36.00,312466.146,364818.15,6256
-5.633558666478577,54.332992027120874,BM 36.01,353980.097,345278.664,6257
-6.649186444341744,55.050786211643661,BM 36.02,286383.317,423435.506,6258
-5.638733884312374,54.600405441002081,BM 36.03,352644.74,375027.001,6259
-5.671806746611542,54.336430299294697,BM 36.06,351479.948,345578.442,6260
-6.691768104362923,54.48454459232488,BM 36.07,284838.015,360353.39,6261
-6.41686183301718,54.435828062573613,BM 36.09,302775.967,355297.132,6262
-6.61102408523542,54.634104425430849,BM 36.12,289741.956,377100.992,6263
-6.306916690152328,54.832008333775271,BM 36.12,308846.353,399559.845,6264
-5.982817984939047,54.583503041385541,BM 36.16,330465.66,372452.891,6265
-5.713501998151275,54.385919902242122,BM 36.16,348589.702,350997.225,6266
-5.942466981609363,54.622586957617898,BM 36.17,332946.705,376878.432,6267
-5.853384789861223,54.58402607201959,BM 36.26,338830.907,372759.023,6268
-5.960417101560884,54.606621800873128,BM 36.27,331839.048,375067.74,6269
-7.472371556289174,54.814456735923997,BM 36.30,233970.026,396418.958,6270
-7.392699521044432,54.955860106946488,BM 36.30,238955.594,412201.93,6271
-5.588581368000058,54.349065513735525,BM 36.31,356844.007,347166.539,6272
-5.581144087255521,54.353290489375816,BM 36.31,357311.361,347653.283,6273
-7.274524292261467,55.046703218745492,BM 36.36,246421.554,422387.124,6274
-6.319405482774482,54.812969385367964,BM 36.37,308094.73,397421.333,6275
-5.519815695720711,54.536521871069468,BM 36.41,360579.212,368182.509,6276
-6.610277528343049,54.407560459451922,BM 36.42,290288.455,351885.801,6277
-6.563665486273262,54.608318206847137,BM 36.43,292858.641,374292.267,6278
-6.668184781390079,54.644871767187468,BM 36.45,286028.277,378228.017,6279
-6.280447309573824,54.178632017116499,BM 36.46,312324.972,326879.169,6280
-6.795626171896468,54.429413086114607,BM 36.47,278212.073,354096.546,6281
-6.686500975213329,55.135845604291816,BM 36.51,283820.463,432858.773,6282
-6.350421897701935,54.306499434587487,BM 36.52,307423.796,341001.697,6283
-6.314808592052203,54.751418791387003,BM 36.52,308554.944,390577.397,6284
-6.607727268670734,54.870922967829351,BM 36.54,289431.469,403465.94,6285
-6.007682531307323,54.068945522856673,BM 36.55,330476.899,315140.119,6286
-6.251267998297312,54.561883353498459,BM 36.62,313171.286,369581.509,6287
-6.518516395455943,55.064793555480826,BM 36.63,294701.222,425164.006,6288
-6.42643906600706,54.74642380044083,BM 36.63,301380.343,389854.414,6289
-6.367652422099091,54.388134493995722,BM 36.64,306091.868,350061.657,6290
-6.66230639548666,55.060820835751322,BM 36.65,285523.44,424536.409,6291
-6.259333611157914,54.457084636220877,BM 36.68,312938.265,357904.285,6292
-6.323922502676348,54.750640503497713,BM 36.68,307970.241,390476.705,6293
-6.327957374149005,54.176860345923515,BM 36.69,309227.802,326607.508,6294
-6.356770428716954,54.304382399768038,BM 36.70,307016.081,340756.423,6295
-6.435846733534293,54.378158351399129,BM 36.72,301686.727,348850.777,6296
-7.405283338822525,54.928022032729935,BM 36.73,238175.755,409095.946,6297
-7.312628171200463,55.029885840356066,BM 36.73,244004.358,420490.295,6298
-6.513638783881052,54.868471547599071,BM 36.74,295477.256,403317.218,6299
-6.655762546184473,55.029603134777503,BM 36.74,286008.403,421069.349,6300
-5.701651967066859,54.472524256156227,BM 36.80,349044.707,360660.303,6301
-6.708586801312066,54.532287305864578,BM 36.84,283650.447,365647.456,6302
-5.713869890133116,54.430831670389011,BM 36.86,348403.521,355994.589,6303
-6.8076488513574,54.409957357800032,BM 36.88,277468.51,351917.669,6304
-5.672305068654531,54.310281073244518,BM 36.89,351543.645,342667.339,6305
-6.650692196044571,55.095873559921841,BM 36.90,286190.132,428452.689,6306
-6.402107360709651,54.706695563087493,BM 36.97,303047.822,385467.769,6307
-6.997592501726296,54.762304947178365,BM 362.62,264576.304,390946.801,6308
-6.997592501726296,54.762304947178365,BM 362.62,264576.304,390946.801,6309
-6.054753401689843,54.160052475921262,BM 367.30,327116.687,325193.727,6310
-6.051960340665857,54.164843545972509,BM 369.80,327284.409,325731.961,6311
-6.051960340665857,54.164843545972509,BM 369.80,327284.409,325731.961,6312
-6.051960340665857,54.164843545972509,BM 369.80,327284.409,325731.961,6313
-6.694828347892349,54.486545043230883,BM 37.05,284635.554,360572.374,6314
-6.329044004083012,54.176654420705674,BM 37.05,309157.397,326582.91,6315
-6.562363443967182,54.858680989724803,BM 37.11,292371.578,402162.092,6316
-6.664675857101308,55.062575088559782,BM 37.13,285368.314,424728.793,6317
-6.259645958081895,54.459463692293703,BM 37.15,312911.462,358168.575,6318
-6.621394038877675,54.797011360193338,BM 37.16,288716.031,395221.216,6319
-6.515590370200491,54.801347505840681,BM 37.22,295510.29,395842.858,6320
-6.645212552541874,55.021496385198027,BM 37.24,286700.496,420179.954,6321
-6.609936234185191,55.139777075752363,BM 37.30,288694.575,433390.986,6322
-6.526600933218882,54.912712730956727,BM 37.35,294541.46,408224.251,6323
-5.972652423536188,54.589699700105804,BM 37.38,331102.906,373161.474,6324
-6.385456348286712,54.707174929802385,BM 37.39,304119.818,385545.695,6325
-6.56339485228865,54.790161414573006,BM 37.41,292461.736,394533.649,6326
-6.50661496726243,55.089831848087563,BM 37.41,295401.962,427967.355,6327
-5.891477309473044,54.922634935213559,BM 37.41,335235.179,410370.869,6328
-5.891477309473044,54.922634935213559,BM 37.41,335235.179,410370.869,6329
-5.891477309473044,54.922634935213559,BM 37.41,335235.179,410370.869,6330
-5.891477309473044,54.922634935213559,BM 37.41,335235.179,410370.869,6331
-5.671961350149767,54.327069891036395,BM 37.42,351504.304,344536.43,6332
-5.803418985859434,54.401343029264197,BM 37.44,342695.692,352527.783,6333
-6.605536392365157,54.873340852440492,BM 37.45,289566.753,403737.883,6334
-6.523249673261081,54.813130278573034,BM 37.47,294990.12,397144.011,6335
-6.54707072414959,54.817208459581742,BM 37.47,293449.337,397565.949,6336
-6.599645825810993,54.412646094231299,BM 37.48,290967.512,352465.536,6337
-6.550934226224662,54.427920738730542,BM 37.49,294094.948,354229.664,6338
-6.704524389590249,55.1660371039277,BM 37.49,282608.641,436198.22,6339
-7.420486771214982,54.869491833540962,BM 37.51,237255.021,402571.969,6340
-5.760383920457397,54.832188048945731,BM 37.52,343960.821,400565.576,6341
-5.691068027760467,54.268127967016071,BM 37.53,350476.298,337936.155,6342
-5.96279181407522,54.966746666278759,BM 37.55,330520.556,415145.178,6343
-6.573198355836913,54.38581243311787,BM 37.59,292745.024,349513.274,6344
-6.741483023300953,55.139366832920075,BM 37.63,280306.946,433186.153,6345
-6.29956330649808,54.754865375593532,BM 37.63,309527.164,390984.719,6346
-6.636625579240579,54.380378558114167,BM 37.69,288636.241,348826.85,6347
-6.617578443472087,55.19990645650352,BM 37.70,288074.623,440074.87,6348
-7.489432989064321,54.726388019094266,BM 37.71,232944.555,386606.865,6349
-6.370975652145995,54.382659618612806,BM 37.72,305890.089,349447.297,6350
-6.466116256316809,54.864992128407089,BM 37.73,298536.593,402995.712,6351
-6.346126798537433,54.308394149837085,BM 37.73,307698.404,341219.127,6352
-6.240632813595735,54.112198362264138,BM 37.75,315108.476,319549.444,6353
-6.653003129919887,54.350625483998286,BM 37.76,287635.45,345494.689,6354
-6.589580231513505,55.099712356770574,BM 37.76,290082.725,428957.103,6355
-7.279629300801954,55.036939487929615,BM 37.78,246106.447,421296.798,6356
-5.99560775167475,54.51210062023673,BM 37.78,329865.471,364482.365,6357
-6.343267363409455,54.288815827698514,BM 37.79,307935.7,339044.435,6358
-6.262541689245158,54.540216741760283,BM 37.80,312501.685,367151.878,6359
-5.757319663367476,54.288099282535825,BM 37.80,346090.015,340019.457,6360
-6.283260887524011,54.738769079746248,BM 37.82,310620.515,389218.675,6361
-6.047510662501597,54.507059060928562,BM 37.84,326519.919,363826.696,6362
-6.36892985040391,54.708800729615405,BM 37.86,305180.794,385751.295,6363
-6.04952053155918,54.513536855971786,BM 37.86,326369.752,364544.046,6364
-7.46144461076763,54.795311423470139,BM 37.87,234688.907,394293.005,6365
-6.838697980404487,54.353153955096104,BM 37.87,275556.787,345561.269,6366
-6.600017932277194,54.876537544774436,BM 37.92,289913.876,404100.788,6367
-6.641162769909948,54.805365470240325,BM 37.95,287426.616,396126.311,6368
-5.929559169732004,54.544785523659854,BM 37.95,334035.476,368243.948,6369
-5.805053203759117,54.59648895520256,BM 37.95,341911.799,374242.585,6370
-5.850509177548604,54.614943116444778,BM 37.99,338911.502,376205.598,6371
-6.038769479374362,54.184632084849731,BM 371.41,328084.704,327958.1,6372
-6.038769479374362,54.184632084849731,BM 371.41,328084.704,327958.1,6373
-6.04671901897977,54.175660516590419,BM 375.22,327593.41,326945.254,6374
-6.04671901897977,54.175660516590419,BM 375.22,327593.41,326945.254,6375
-6.049441022340719,54.169245366033834,BM 377.11,327435.409,326226.388,6376
-6.049441022340719,54.169245366033834,BM 377.11,327435.409,326226.388,6377
-6.049441022340719,54.169245366033834,BM 377.11,327435.409,326226.388,6378
-6.089094280881346,55.181106100616041,BM 379.68,321779.798,438776.689,6379
-6.089094280881346,55.181106100616041,BM 379.68,321779.798,438776.689,6380
-6.089094280881346,55.181106100616041,BM 379.68,321779.798,438776.689,6381
-6.616669388224509,54.40402023643518,BM 38.02,289881.173,351483.582,6382
-6.907035839257809,55.078139204585057,BM 38.03,269856.386,426192.297,6383
-6.116104036525857,54.496910761827174,BM 38.05,322107.601,362576.039,6384
-6.642659877480448,55.073088859907216,BM 38.15,286752.189,425926.273,6385
-6.420843076743389,54.766516201069912,BM 38.17,301690.309,392098.976,6386
-5.761257903269873,54.833315423728941,BM 38.17,343900.66,400689.253,6387
-6.589542439577843,55.113775196507376,BM 38.20,290053.514,430522.596,6388
-5.575112362721441,54.358385383600549,BM 38.21,357683.926,348233.739,6389
-7.273455110849275,55.049119532571908,BM 38.23,246487.099,422656.831,6390
-6.68181040637417,54.359461092437108,BM 38.24,285744.001,346442.73,6391
-6.490294642146695,55.116833196183933,BM 38.25,296378.958,430995.442,6392
-6.851002369705861,54.351510518565213,BM 38.30,274759.768,345365.228,6393
-6.285283150762289,54.817166971536722,BM 38.32,310276.825,397941.7,6394
-6.680685368053745,55.169965215860003,BM 38.33,284119.54,436663.965,6395
-6.313859266368172,54.825699262373888,BM 38.34,308417.166,398846.835,6396
-6.07770551240412,55.118024148447631,BM 38.34,322698.645,431775.064,6397
-5.782444798376548,54.593970824975443,BM 38.43,343381.63,374008.221,6398
-6.208948407957141,54.712753848322116,BM 38.45,315480.283,386442.752,6399
-7.510772804782278,54.707613047667508,BM 38.54,231584.203,384507.017,6400
-6.580974424439055,54.885657091383194,BM 38.55,291115.632,405140.525,6401
-5.702641349456428,54.428241412858675,BM 38.55,349141.463,355730.044,6402
-6.454521256755582,54.848852817439287,BM 38.56,299320.674,401215.594,6403
-5.938205038211713,54.624544557190788,BM 38.59,333215.553,377104.379,6404
-7.27377360787553,55.049214422556368,BM 38.60,246466.632,422667.183,6405
-5.735701826545561,54.439135334332754,BM 38.61,346957.281,356872.909,6406
-7.438425729101294,54.737802420953088,BM 38.62,236220.788,387902.646,6407
-6.404851509250488,54.44012755869548,BM 38.64,303544.391,355793.27,6408
-6.305404289514884,54.783475899052618,BM 38.65,309074.167,394160.166,6409
-5.639616050717637,54.332720637991493,BM 38.66,353587.161,345235.251,6410
-6.564046598961863,54.892451678642225,BM 38.71,292186.403,405919.004,6411
-5.7394662359402,54.367454988155416,BM 38.73,346969.179,348887.859,6412
-6.327217081699083,54.380521677520221,BM 38.76,308738.582,349275.965,6413
-7.296246344238016,55.003647908778014,BM 38.79,245081.342,417579.787,6414
-8.142995040432769,54.441655300360011,BM 38.80,190770.649,354800.009,6415
-6.433961649231089,54.379708152874173,BM 38.81,301805.375,349025.995,6416
-6.260133186743499,54.453411743371603,BM 38.81,312896.52,357494.207,6417
-5.978087268708234,54.543019987026192,BM 38.82,330901.098,367956.05,6418
-6.294712625820418,54.179918874833028,BM 38.84,311390.162,326999.81,6419
-6.272457076423909,54.444697186169364,BM 38.91,312121.075,356504.581,6420
-6.331129516248628,54.471113366726186,BM 38.92,308245.394,359352.938,6421
-6.63397695056954,54.61848055651523,BM 38.93,288293.684,375332.826,6422
-6.23682101963304,54.542742476710238,BM 38.93,314159.18,367474.437,6423
-6.23682101963304,54.542742476710238,BM 38.93,314159.18,367474.437,6424
-5.543436793461492,54.556879642244276,BM 38.94,358971.45,370394.359,6425
-5.886290096692513,54.571349269705848,BM 38.96,336746.28,371283.671,6426
-6.440136306832494,54.118192972514258,BM 380.94,302047.611,319910.323,6427
-6.440136306832494,54.118192972514258,BM 380.94,302047.611,319910.323,6428
-6.045455419283728,54.173921938796695,BM 386.29,327681.265,326754.047,6429
-6.045455419283728,54.173921938796695,BM 386.29,327681.265,326754.047,6430
-6.195281163788544,55.031963488090064,BM 387.43,315445.228,421995.424,6431
-6.195281163788544,55.031963488090064,BM 387.43,315445.228,421995.424,6432
-6.859310027289839,54.352263288995651,BM 39.00,274218.246,345440.243,6433
-6.510740199602099,54.855305155388457,BM 39.00,295694.507,401855.591,6434
-5.694875611168271,54.266827745958118,BM 39.00,350233.004,337783.347,6435
-6.512438748515706,54.843695444880446,BM 39.01,295612.874,400560.972,6436
-6.652921120305197,55.025977051131854,BM 39.01,286197.873,420669.201,6437
-7.308578716780665,55.020270702860138,BM 39.02,244273.9,419422.443,6438
-7.308578716780665,55.020270702860138,BM 39.02,244273.9,419422.443,6439
-6.305160959972003,54.75341850312838,BM 39.02,309170.699,390814.948,6440
-6.518287839352433,55.066488734241439,BM 39.10,294711.821,425353.016,6441
-6.637226933077393,54.382518866131335,BM 39.12,288592.561,349064.323,6442
-6.207662688484534,54.713377598733132,BM 39.13,315561.364,386514.294,6443
-6.397517669876839,54.414025391260083,BM 39.14,304086.307,352898.831,6444
-6.265962308653371,55.19503764295807,BM 39.18,310475.352,440033.105,6445
-6.574299631001211,54.979408633540295,BM 39.22,291331.324,415585.136,6446
-6.421780175960921,54.777273447801903,BM 39.22,301603.043,393294.998,6447
-5.822970044628871,54.308679654777386,BM 39.24,341744.865,342175.873,6448
-5.822950546699854,54.308684271740937,BM 39.24,341746.118,342176.426,6449
-6.706116414365178,54.378074345930663,BM 39.25,284125.91,348485.226,6450
-6.550323460540751,55.1212748661329,BM 39.26,292538.675,431408.699,6451
-6.649325152621479,54.808313880330424,BM 39.28,286895.451,396444.363,6452
-6.047633644873025,54.50901848875462,BM 39.29,326505.9,364044.554,6453
-7.512300724380632,54.707491703506165,BM 39.31,231485.807,384492.823,6454
-7.276759054202559,55.040551927027359,BM 39.31,246285.796,421700.849,6455
-6.597855751912975,55.206830088837314,BM 39.31,289314.896,440870.675,6456
-5.89326656227225,54.926311773420451,BM 39.33,335108.157,410776.648,6457
-6.624564057855078,55.155452306081393,BM 39.35,287727.407,435117.458,6458
-6.260696011935821,54.46649360918061,BM 39.37,312824.034,358949.328,6459
-5.539910996333908,54.535988001932317,BM 39.37,359280.878,368077.399,6460
-6.398301189696977,54.357363910968431,BM 39.38,304178.837,346591.13,6461
-6.659603592042545,55.027929116374708,BM 39.39,285766.368,420878.284,6462
-6.366728868220267,54.389348612668904,BM 39.39,306148.727,350198.181,6463
-6.501656590358708,55.071105574942145,BM 39.42,295763.253,425889.605,6464
-6.520096511096027,54.914174113264139,BM 39.51,294955.136,408395.723,6465
-7.448932925956862,54.819099069090754,BM 39.56,235472.84,396947.355,6466
-5.930830773219641,54.632815687047689,BM 39.57,333664.649,378038.935,6467
-5.66693136162504,54.345547688990791,BM 39.57,351763.406,346603.563,6468
-7.303830333747352,54.994201685047784,BM 39.58,244606.523,416523.33,6469
-5.662562605852536,54.346621523855234,BM 39.59,352043.483,346732.479,6470
-5.731884148352215,54.399333996285179,BM 39.60,347347.637,352451.448,6471
-5.994215949714506,54.513978116010719,BM 39.62,329949.641,364693.893,6472
-6.678106747275621,54.347595473017073,BM 39.63,286009.535,345126.525,6473
-6.415613929653163,54.348897444911344,BM 39.63,303074.572,345623.354,6474
-6.708310379336685,55.169052365434261,BM 39.64,282361.16,436529.408,6475
-5.73101941281957,54.42782897628868,BM 39.69,347301.588,355624.42,6476
-5.651892623287603,54.583401143180296,BM 39.69,351857.772,373106.103,6477
-5.943461886029771,54.624702820812857,BM 39.70,332875.556,377112.039,6478
-6.375280565247468,54.296573734800816,BM 39.76,305831.274,339859.398,6479
-6.570559353355905,54.799961606205493,BM 39.81,291978.644,395615.107,6480
-6.838947758928791,54.299081902644268,BM 39.88,275639.669,339542.365,6481
-6.233078305714028,54.540773363440309,BM 39.88,314406.887,367261.352,6482
-6.233078305714028,54.540773363440309,BM 39.88,314406.887,367261.352,6483
-5.836066711937488,54.306645321584263,BM 39.88,340899.521,341923.234,6484
-6.711403278435644,55.172102876053721,BM 39.90,282157.804,436865.349,6485
-6.314294027708269,54.75478668605286,BM 39.95,308579.061,390953.063,6486
-5.864631084013364,54.882460952709287,BM 39.97,337092.575,405951.718,6487
-6.04441709733669,54.17699609365679,BM 394.19,327739.586,327098.052,6488
-6.04441709733669,54.17699609365679,BM 394.19,327739.586,327098.052,6489
-7.082645374541592,54.819352826515491,BM 395.82,259018.237,397222.353,6490
-7.082645374541592,54.819352826515491,BM 395.82,259018.237,397222.353,6491
-7.082645374541592,54.819352826515491,BM 395.82,259018.237,397222.353,6492
-6.041362304218236,54.182392231534479,BM 399.03,327922.37,327704.125,6493
-6.041362304218236,54.182392231534479,BM 399.03,327922.37,327704.125,6494
-6.297500221723626,54.115306931839712,BM 4.03,311381.452,319804.35,6495
-5.53818663827762,54.491456856244497,BM 4.03,359565.978,363125.657,6496
-6.290415066068026,54.114107726971305,BM 4.04,311847.962,319682.066,6497
-5.934587223739681,54.599214774922395,BM 4.04,333532.087,374292.128,6498
-7.004097704140038,55.054155422212133,BM 4.05,263695.273,423429.654,6499
-5.588559555022783,54.543662372959197,BM 4.05,356103.35,368822.364,6500
-5.561250792701367,54.53450842024175,BM 4.06,357905.618,367864.621,6501
-5.848653229982223,54.25584957998084,BM 4.07,340252.828,336245.147,6502
-6.658397671156326,55.20756196171115,BM 4.10,285459.205,440876.329,6503
-6.656281296925814,55.211368605346436,BM 4.13,285585.767,441302.681,6504
-6.308794652799593,54.139546464107589,BM 4.13,310578.375,322484.387,6505
-5.617917465838977,54.559439139312772,BM 4.13,354144.321,370513.352,6506
-5.530060012299867,54.355376936646017,BM 4.15,360623.819,348000.677,6507
-5.530060012299867,54.355376936646017,BM 4.15,360623.819,348000.677,6508
-6.673751575424316,55.145069140875655,BM 4.17,284614.034,433900.91,6509
-5.812576331299337,54.838917465775751,BM 4.18,340584.22,401208.571,6510
-5.812576331299337,54.838917465775751,BM 4.18,340584.22,401208.571,6511
-5.511369130419326,54.591713948344143,BM 4.18,360908.275,374343.88,6512
-5.511369130419326,54.591713948344143,BM 4.18,360908.275,374343.88,6513
-6.342672144858335,54.178546524917884,BM 4.19,308262.654,326772.531,6514
-5.559576958172066,54.531909164966102,BM 4.19,358023.984,367579.12,6515
-5.92080695186942,54.645233471999212,BM 4.21,334270.916,379440.11,6516
-5.667862573238259,54.663631880258585,BM 4.21,350528.928,382000.608,6517
-5.5338287567786,54.432759373887023,BM 4.22,360077.263,356603.451,6518
-6.320203235943459,54.143543342685689,BM 4.23,309822.252,322911.442,6519
-7.002676616501525,55.089087708420692,BM 4.24,263730.567,427319.716,6520
-5.618349873192073,54.559530352398269,BM 4.25,354116.01,370522.555,6521
-5.708879068559428,54.339451330071462,BM 4.26,349058.157,345835.629,6522
-5.610785937723753,54.556396273485667,BM 4.26,354617.082,370190.377,6523
-6.863952036036177,55.162031139732171,BM 4.28,272456.078,435575.232,6524
-5.833867698229625,54.878227960263835,BM 4.28,339081.18,405541.244,6525
-5.657714905918726,54.571380926928732,BM 4.28,351526.016,371755.82,6526
-5.932242035144454,54.602155635462843,BM 4.29,333673.996,374623.893,6527
-5.679246194566995,54.584009714964949,BM 4.31,350087.396,373115.079,6528
-6.751497813811621,55.155014585761997,BM 4.32,279637.149,434916.607,6529
-6.876582378680561,55.16047924552629,BM 4.35,271653.878,435389.437,6530
-6.316458116917731,54.137410073425443,BM 4.37,310083.235,322234.655,6531
-5.65729895745282,54.569504016059447,BM 4.40,351559.875,371547.837,6532
-7.320659288124389,54.997572639261818,BM 4.41,243525.755,416888.004,6533
-6.336931599760208,54.171855400268612,BM 4.41,308654.981,326036.636,6534
-5.839983297698696,54.885262767399446,BM 4.41,338664.554,406312.081,6535
-5.642642260788878,54.565849901094047,BM 4.42,352521.248,371172.872,6536
-5.555537824803772,54.526704842277603,BM 4.42,358305.536,367009.036,6537
-5.555537824803772,54.526704842277603,BM 4.42,358305.536,367009.036,6538
-6.988361359957732,55.100673968362685,BM 4.43,264625.927,428622.683,6539
-6.300327526501562,54.117939602905309,BM 4.43,311189.535,320092.906,6540
-6.065623237245115,54.040854562725777,BM 4.43,326769.729,311908.573,6541
-5.923452530442096,54.637323246969075,BM 4.43,334126.193,378554.674,6542
-5.679688627583663,54.352437876460101,BM 4.46,350908.721,347342.958,6543
-5.923908614873797,54.618793662804741,BM 4.48,334157.719,376491.525,6544
-5.529308376398443,54.459100470054615,BM 4.48,360267.612,359545.072,6545
-5.721662934847399,54.536674784194837,BM 4.50,347516.375,367757.406,6546
-6.086264192780996,54.058499652642141,BM 4.52,325364.569,313835.534,6547
-5.954358964826659,54.967719179529254,BM 4.54,331057.391,415269.185,6548
-5.477511878706281,54.423539249093025,BM 4.55,363767.658,355706.901,6549
-5.648678165266086,54.567115300320737,BM 4.56,352126.208,371300.619,6550
-6.965631801395853,55.075899598628631,BM 4.57,266117.661,425885.986,6551
-6.20113931200379,54.100363072153606,BM 4.57,317724.546,318297.253,6552
-6.668796685825269,55.117407697277876,BM 4.59,284988.68,430827.667,6553
-5.811429956032767,54.65605134082125,BM 4.60,341293.122,380858.653,6554
-6.019012962590412,55.056963471634369,BM 4.60,326635.779,425083.322,6555
-6.019012962590412,55.056963471634369,BM 4.60,326635.779,425083.322,6556
-5.980384364112735,54.978755683352823,BM 4.60,329355.401,416449.146,6557
-6.218399223737462,54.100657265331634,BM 4.62,316594.745,318301.405,6558
-6.218399223737462,54.100657265331634,BM 4.62,316594.745,318301.405,6559
-5.540281011944663,54.646087318835164,BM 4.62,358827.891,380329.099,6560
-6.005799148942309,55.058342014494869,BM 4.63,327475.662,425260.783,6561
-6.005799148942309,55.058342014494869,BM 4.63,327475.662,425260.783,6562
-5.562236584387439,54.66024608189857,BM 4.63,357356.176,381855.366,6563
-5.925931514538991,54.614480714173368,BM 4.65,334041.24,376007.649,6564
-6.67091844326332,55.133235504145517,BM 4.66,284819.758,432587.03,6565
-6.02355975895639,55.057146488411263,BM 4.67,326344.696,425095.464,6566
-6.02355975895639,55.057146488411263,BM 4.67,326344.696,425095.464,6567
-5.810472334763842,54.713702442668591,BM 4.73,341154.708,387276.843,6568
-6.927437225374518,55.148292298385549,BM 4.79,268433.413,433981.738,6569
-5.796633229640406,54.82122130538756,BM 4.80,341670.306,399271.15,6570
-7.463851287236806,54.826621281534315,BM 4.81,234507.433,397777.305,6571
-6.917430529339251,55.149129247001703,BM 4.81,269069.957,434084.761,6572
-5.857552245494459,54.250751037547495,BM 4.81,339690.192,335660.089,6573
-5.657906324311469,54.571899338693797,BM 4.84,351511.716,371813.101,6574
-5.887842455053827,54.922908249344466,BM 4.86,335467.272,410408.317,6575
-5.988080198594557,54.98178536663648,BM 4.88,328853.036,416772.158,6576
-5.872892302082649,54.904635951495159,BM 4.91,336487.46,408403.646,6577
-5.479234320349904,54.456189229324089,BM 4.91,363525.744,359336.261,6578
-6.941815464704532,55.150272242179938,BM 4.92,267513.367,434188.158,6579
-5.668368198675492,54.662879039494669,BM 4.93,350499.092,381915.74,6580
-6.954197898770098,55.121522723259751,BM 4.95,266771.901,430975.759,6581
-6.954197898770098,55.121522723259751,BM 4.95,266771.901,430975.759,6582
-5.891451688749161,54.214279394845292,BM 4.96,337602.271,331534.626,6583
-5.821865110260471,54.875188866223489,BM 4.96,339861.964,405226.899,6584
-5.821865110260471,54.875188866223489,BM 4.96,339861.964,405226.899,6585
-5.840810032164181,54.280368695357652,BM 4.97,340680.368,338989.464,6586
-5.891305595848832,54.930322879496927,BM 4.97,335220.397,411226.873,6587
-5.663770971854527,54.573604308218641,BM 4.98,351126.209,371990.222,6588
-7.267467338772608,55.046208301780048,BM 4.99,246873.214,422336.734,6589
-6.94701496395034,55.136927660856756,BM 4.99,267204.296,432697.577,6590
