FID,AREA,PERIMETER,WOODLAND_,WOODLAND_I,NATURE_COD,Shape_Leng,Shape_Area,Acres
12063,291559.821786,3720.208695,11933,296,310,3720.208573,291559.817183,6.693319
12064,4988365.67331,20179.308733,12277,737,310,20179.308639,4988365.68078,114.517577
12065,14433.061454,447.398397,11934,108,310,447.398468,14433.065342,0.331339
12066,203608.215368,3206.34351,11935,251,310,3206.34339,203608.218226,4.67422
12067,7842.806431,364.466006,12278,1539,310,364.466057,7842.807295,0.180047
12068,123458.690798,3363.915813,12279,1514,310,3363.915559,123458.696185,2.834233
12069,131291.24,2303.61205,11936,1423,310,2303.612129,131291.2445,3.014044
12070,54982.84,1614.275434,12280,324,310,1614.275379,54982.833224,1.262237
12071,12435.956319,500.415424,11937,2342,310,500.415398,12435.962917,0.285492
12072,152339.836144,2579.660813,12281,186,310,2579.660994,152339.813853,3.497255
12073,940446.24109,5827.546366,11938,362,310,5827.546519,940446.221188,21.589761
12074,245134.336608,3066.383129,11939,1484,310,3066.383089,245134.333266,5.627532
12075,88850.565752,1454.701883,12282,2172,310,1454.701914,88850.574711,2.039737
12076,5864477.53742,24058.160258,12283,163,310,24058.160021,5864477.57472,134.630419
12077,26066.256084,914.878521,11940,1301,310,914.878656,26066.252859,0.598401
12078,146092.144495,2676.609514,11941,0,0,2676.609477,146092.120964,3.353827
12079,14915.844934,569.728371,12284,143,310,569.728323,14915.844863,0.342422
12080,4025749.3101,27341.123893,11942,1480,310,27341.124007,4025749.29672,92.418857
12081,44765.946718,1172.388049,12285,142,310,1172.388035,44765.943324,1.027689
12082,72564.8406,1854.716366,12286,339,310,1854.716335,72564.830319,1.665866
12083,49622.469685,1277.982031,11943,88,310,1277.981974,49622.468633,1.13918
12084,6584.218085,297.788317,12287,2147,310,297.788271,6584.216859,0.151153
12085,31442.660134,1246.693277,11944,1303,310,1246.693266,31442.663041,0.721827
12086,1595512.77207,7176.03718,11945,0,0,7176.037329,1595512.77608,36.62808
12087,968939.796855,6875.966832,12288,189,310,6875.966482,968939.79519,22.243886
12088,52677.436199,1392.414456,12289,198,310,1392.414524,52677.428211,1.209312
12089,107952.403115,1263.65329,11946,359,310,1263.653354,107952.41662,2.478256
12090,105739.127391,1685.96071,12290,137,310,1685.960657,105739.128934,2.427446
12091,24995.910393,618.845137,11947,1473,310,618.845164,24995.908697,0.573829
12092,6693.443278,400.108092,11948,2341,310,400.108104,6693.440902,0.153661
12093,144653.088431,2400.807547,12291,235,310,2400.807386,144653.075454,3.320791
12094,229309.2044,4678.398539,11949,1442,310,4678.398668,229309.212164,5.264236
12095,57414.046118,1679.662903,12292,377,310,1679.662714,57414.044621,1.31805
12096,20921.807513,643.886188,11950,2340,310,643.88616,20921.808196,0.480301
12097,2027594.20076,12123.593359,12293,399,310,12123.593571,2027594.26527,46.547346
12098,119730.117578,2686.593832,11951,50,310,2686.593754,119730.120224,2.748636
12099,49868.485478,1402.832297,12294,1512,310,1402.832247,49868.478249,1.144827
12100,4268.058756,236.637763,11952,2067,310,236.637782,4268.060179,0.097982
12101,14177.004888,504.963877,12295,1575,310,504.963837,14176.997081,0.32546
12102,18017.444113,848.444566,11953,64,310,848.444598,18017.448696,0.413625
12103,2372.978084,261.494215,12296,0,0,261.494112,2372.975454,0.054476
12104,260891.651425,3650.230985,11954,2346,310,3650.23105,260891.661404,5.989272
12105,55749.86,1544.314913,12297,321,310,1544.314824,55749.856235,1.279846
12106,6508.791062,591.318493,12298,378,310,591.318459,6508.78743,0.149422
12107,136893.809913,2446.905582,11955,262,310,2446.905582,136893.826752,3.142662
12108,7869.574355,614.892767,12299,112,310,614.892767,7869.572012,0.180661
12109,144866.408062,1885.979404,12300,190,310,1885.979163,144866.392061,3.325688
12110,101327.303743,1790.865989,11956,72,310,1790.865916,101327.30408,2.326164
12111,65012.813801,1060.82382,12301,380,310,1060.823783,65012.806394,1.492495
12112,156986.568506,3698.374331,11957,349,310,3698.374415,156986.530062,3.603929
12113,166182.453044,2450.954102,12302,360,310,2450.95415,166182.415,3.815039
12114,42237.767181,950.877783,11958,302,310,950.877743,42237.765381,0.96965
12115,12843.27996,513.842889,12303,379,310,513.842829,12843.277151,0.294842
12116,114433.857137,2072.652925,11959,1484,310,2072.65301,114433.862928,2.627051
12117,10921.803306,861.179425,12304,216,310,861.179454,10921.809761,0.250731
12118,101097.756961,3076.116784,11960,231,310,3076.116755,101097.757975,2.320894
12119,58419.728036,1644.087341,12305,1492,310,1644.087464,58419.734996,1.341138
12120,182815.304554,2981.654917,11961,725,310,2981.65488,182815.295096,4.196878
12121,1840196.92262,9537.644338,12306,196,310,9537.644295,1840196.96566,42.245278
12122,222312.000078,3621.600348,11962,303,310,3621.600248,222312.021798,5.103602
12123,18157.969518,719.008745,12307,137,310,719.00861,18157.959687,0.416851
12124,44222.452408,2157.776209,11963,259,310,2157.776239,44222.436939,1.015212
12125,203161.39322,2333.881671,12350,1574,310,2333.881713,203161.384797,4.663962
12126,443452.035825,9318.406535,12308,338,310,9318.406596,443452.017506,10.180298
12127,22857.887652,1001.319595,11964,36,310,1001.319557,22857.881616,0.524747
12128,350081.156828,4518.775006,12750,1763,310,4518.774835,350081.154494,8.03679
12129,144555.818724,2354.943049,11965,44,310,2354.943099,144555.821933,3.318558
12130,12.72933,36.785354,12309,213,310,36.785528,12.729328,0.000292
12131,5541717.72937,27479.636417,12351,641,310,27479.636411,5541717.75583,127.220843
12132,288922.401263,4348.986066,12751,294,310,4348.986083,288922.399971,6.632772
12133,190623.941538,4438.260885,11966,289,310,4438.260695,190623.939349,4.376141
12134,171903.076811,2104.02998,12310,192,310,2104.030095,171903.083407,3.946368
12135,39661.579588,1398.141115,12352,187,310,1398.14105,39661.566587,0.910508
12136,326995.516131,5472.85149,12752,421,310,5472.851435,326995.520831,7.506814
12137,2442.138316,325.535357,12353,373,310,325.53529,2442.137053,0.056064
12138,193658.432085,2919.805004,12311,173,310,2919.80492,193658.4294,4.445804
12139,66057.570333,1564.175477,11967,1456,310,1564.175443,66057.597425,1.51648
12140,50646.397396,1510.317455,12753,357,310,1510.317362,50646.395263,1.162686
12141,229195.70377,3053.451356,12354,165,310,3053.4513,229195.704888,5.26163
12142,39714.635546,1146.72323,12754,2138,310,1146.723275,39714.628859,0.911726
12143,4312.370378,297.556338,11968,1302,310,297.556318,4312.372329,0.098999
12144,65026.325425,1525.6728,12312,185,310,1525.672836,65026.324158,1.492805
12145,73.081177,42.084433,12755,320,310,42.084599,73.081859,0.001678
12146,782429.146484,4380.603834,12355,139,310,4380.603829,782429.156952,17.962174
12147,58724.784667,1093.385106,12756,566,310,1093.385158,58724.784549,1.348141
12148,44667.949399,1043.831859,11969,263,310,1043.831873,44667.962233,1.025439
12149,190611.279605,2071.265275,12313,109,310,2071.265279,190611.275653,4.37585
12150,817260.154727,9643.706732,12757,457,310,9643.706603,817260.160273,18.761787
12151,580194.832282,3740.013421,12356,177,310,3740.013535,580194.848455,13.319494
12152,1336968.7856,4388.523288,11970,363,310,4388.523275,1336968.75085,30.692702
12153,87813.223726,1554.919768,12758,356,310,1554.919798,87813.232087,2.015922
12154,431301.955818,4248.059952,12314,1523,310,4248.059851,431301.960525,9.90137
12155,50295.212367,1341.331761,12759,486,310,1341.33179,50295.211926,1.154624
12156,6945.725664,349.971033,12357,1567,310,349.971035,6945.721807,0.159452
12157,10249.406818,571.193971,11971,2365,310,571.194174,10249.413391,0.235295
12158,15620.502063,558.95547,12358,162,310,558.955498,15620.49844,0.358599
12159,24545.668829,1206.562011,12315,1517,310,1206.562104,24545.678393,0.563493
12160,53054.645632,1305.387955,12316,2139,310,1305.387899,53054.644494,1.217972
12161,30549.460005,1228.720413,12760,2139,310,1228.720437,30549.474617,0.701322
12162,222782.829144,5145.200818,12359,394,310,5145.200808,222782.825917,5.11441
12163,41153.953598,1442.749763,12761,355,310,1442.74966,41153.954706,0.944769
12164,5280.782709,373.051714,11972,2072,310,373.05181,5280.786268,0.121231
12165,2864784.8022,23424.879415,12317,332,310,23424.879762,2864784.79233,65.766672
12166,76230.165505,1268.919069,12360,206,310,1268.918975,76230.171185,1.750011
12167,107755.212913,2257.184729,12762,1616,310,2257.184813,107755.191497,2.473729
12168,482101.22873,5575.452697,12361,150,310,5575.452777,482101.249768,11.067566
12169,83553.52,1295.301936,11973,1425,310,1295.30201,83553.5265,1.918133
12170,459575.580826,8528.392153,12763,0,0,8528.392022,459575.610886,10.550446
12171,69234.07878,1593.785905,12318,121,310,1593.785866,69234.089415,1.589402
12172,55158.464042,1722.198981,12362,123,310,1722.19918,55158.491004,1.26627
12173,11569.846155,543.673524,12764,493,310,543.673589,11569.846727,0.265608
12174,18714.396285,610.973165,11974,52,310,610.973235,18714.400129,0.429625
12175,335824.048897,3914.6217,12319,865,310,3914.621628,335824.059475,7.70949
12176,28637.00266,1148.240386,12363,1541,310,1148.24038,28637.010614,0.657418
12177,161427.522125,2517.705736,12765,428,310,2517.70571,161427.518639,3.705881
12178,60721.025021,1071.292601,12364,393,310,1071.292615,60721.021396,1.393968
12179,38834.284532,1181.667998,11975,261,310,1181.668015,38834.277318,0.891516
12180,36755.310543,1336.423269,11976,1339,310,1336.42332,36755.325603,0.84379
12181,199880.736638,2330.066585,12766,444,310,2330.066521,199880.729264,4.588649
12182,4936.904291,520.362739,12320,376,310,520.362661,4936.902992,0.113336
12183,68312.454443,1321.161014,12365,0,0,1321.160989,68312.444012,1.568244
12184,3690835.2732,17513.72752,12321,382,310,17513.72768,3690835.26346,84.730258
12185,35169.847262,721.032627,12767,461,310,721.032634,35169.84289,0.807392
12186,56151.181275,1264.469507,11977,717,310,1264.469485,56151.176829,1.289059
12187,25495.278622,748.423724,11978,51,310,748.423727,25495.277307,0.585293
12188,445277.565225,2685.936031,12768,555,310,2685.936125,445277.568065,10.222207
12189,39880.103394,813.791598,12322,2105,310,813.791591,39880.096018,0.915525
12190,1203397.77818,7960.272441,12366,124,310,7960.272566,1203397.74048,27.626321
12191,4636.18199,509.350241,12323,375,310,509.350242,4636.18156,0.106433
12192,448552.369861,4793.55658,11979,1463,310,4793.556549,448552.356149,10.297386
12193,369340.937313,5389.251656,12367,203,310,5389.251622,369340.915551,8.478935
12194,80988.459488,2263.415815,12769,349,310,2263.415758,80988.466436,1.859247
12195,159224.072868,2356.039573,12770,0,0,2356.039678,159224.079713,3.655297
12196,80851.065061,2089.147186,12324,1560,310,2089.147157,80851.060191,1.856092
12197,13206.161631,647.203931,11980,2361,310,647.203878,13206.165136,0.303173
12198,15745.0442,555.619876,12368,1520,310,555.619786,15745.0466,0.361458
12199,7007.585085,620.378047,11981,1998,310,620.378191,7007.588301,0.160873
12200,116101.124338,2904.874236,12325,136,310,2904.874259,116101.126949,2.665326
12201,1109362.03299,14115.246335,12369,161,310,14115.246479,1109362.03562,25.46755
12202,938419.646897,10940.380871,12771,2276,310,10940.38052,938419.647535,21.543237
12203,79399.208478,2495.824312,11982,260,310,2495.824363,79399.187719,1.822762
12204,2015.28656,187.275496,12370,2106,310,187.275446,2015.283956,0.046265
12205,107459.989814,2988.882203,12326,243,310,2988.882162,107459.950419,2.466951
12206,652459.208028,7570.125811,12772,422,310,7570.125824,652459.217728,14.978463
12207,1092860.6583,7960.910372,12371,233,310,7960.910508,1092860.65489,25.088729
12208,31921.675304,1678.171732,11983,874,310,1678.171521,31921.67708,0.732824
12209,1371879.81674,8063.405548,12773,264,310,8063.405159,1371879.80342,31.494153
12210,19906.142382,583.912515,12327,217,310,583.912437,19906.140085,0.456984
12211,1038082.87305,5530.386264,12328,392,310,5530.38616,1038082.88105,23.831199
12212,38515.013968,1222.542913,12372,106,310,1222.543018,38515.016786,0.884187
12213,31132.309659,1433.140736,11984,63,310,1433.140749,31132.303588,0.714702
12214,81696.99761,1916.105366,12774,2291,310,1916.10537,81697.000653,1.875513
12215,6184.705683,381.504409,12373,2012,310,381.504453,6184.708897,0.141982
12216,3850.726449,277.414847,12374,2107,310,277.414907,3850.729895,0.088401
12217,1294826.88531,7145.509802,11985,355,310,7145.509955,1294826.92321,29.725255
12218,751586.9362,7572.382108,12329,345,310,7572.382134,751586.938648,17.254131
12219,6698.289524,455.542319,12775,274,310,455.542398,6698.291189,0.153772
12220,189090.041838,3619.309238,12375,909,310,3619.3092,189090.058032,4.340928
12221,61592.020645,1283.966247,11986,1482,310,1283.966383,61592.009644,1.413964
12222,16992.148623,533.803418,12776,2144,310,533.803466,16992.151296,0.390088
12223,62362.631078,1994.904386,12330,0,0,1994.904338,62362.635252,1.431655
12224,120336.6,3236.317903,11987,1417,310,3236.317782,120336.597706,2.762559
12225,292258.12901,2714.480846,12777,2257,310,2714.480838,292258.138053,6.70935
12226,117891.946948,3684.878243,12376,1579,310,3684.878099,117891.955449,2.706438
12227,40502.079166,786.580352,12331,400,310,786.580441,40502.082443,0.929804
12228,1944192.34358,8995.102133,12778,1754,310,8995.102059,1944192.38785,44.632694
12229,22692.080186,1350.098069,11988,2368,310,1350.098077,22692.090719,0.520941
12230,62548.458691,1170.718593,12377,133,310,1170.718548,62548.447592,1.435921
12231,46708.345426,1220.72426,12779,592,310,1220.724115,46708.341696,1.07228
12232,550030.232682,5307.58677,12332,381,310,5307.586734,550030.221406,12.627007
12233,1333559.8205,7598.750605,12378,122,310,7598.750673,1333559.8498,30.614444
12234,0.649021,4.13386,11989,869,310,4.133762,0.649001,1.5e-05
12235,96786.440343,2586.32445,12780,2259,310,2586.324475,96786.466769,2.22192
12236,88939.305315,1972.791376,12379,214,310,1972.791496,88939.314725,2.041774
12237,490537.644463,3765.226078,12380,183,310,3765.225965,490537.615782,11.261239
12238,93.139529,66.087335,11990,748,310,66.087364,93.140363,0.002138
12239,62970.367976,1070.180789,12333,108,310,1070.180794,62970.35871,1.445606
12240,39808.286946,2668.701359,12381,2022,310,2668.701348,39808.263255,0.913876
12241,335083.439615,3153.306852,12781,1613,310,3153.306695,335083.426319,7.692488
12242,91277.978115,1500.122558,12382,191,310,1500.122476,91277.972413,2.095462
12243,36055.473071,1871.465747,12782,585,310,1871.465732,36055.458129,0.827723
12244,12985.034256,1494.185561,12334,2034,310,1494.185457,12985.02816,0.298096
12245,44067.593539,1924.366223,11991,2559,310,1924.366199,44067.585411,1.011657
12246,2157355.551,13888.122141,12383,0,0,13888.12198,2157355.52166,49.526266
12247,101705.849278,1356.657835,12783,560,310,1356.657837,101705.852391,2.334854
12248,132241.636781,2021.201778,12384,453,310,2021.201803,132241.638895,3.035862
12249,983108.380912,6047.974919,11992,878,310,6047.974721,983108.368262,22.569153
12250,4648.961461,554.147176,12335,374,310,554.147091,4648.961902,0.106726
12251,31429.172213,1294.26698,12784,0,0,1294.26694,31429.168529,0.721517
12252,13317.751239,633.388516,12385,1545,310,633.388617,13317.754045,0.305735
12253,16272.433656,539.107013,12785,2142,310,539.106953,16272.429055,0.373565
12254,37614.247068,1078.728942,12336,1519,310,1078.729051,37614.245004,0.863508
12255,5390.089402,757.017482,12786,353,310,757.017431,5390.092753,0.12374
12256,53511.495102,1803.956475,11993,1300,310,1803.956327,53511.499362,1.22846
12257,4731.336065,308.918663,12386,1515,310,308.918856,4731.340663,0.108617
12258,4396.830528,326.492016,12787,354,310,326.491969,4396.834814,0.100938
12259,98944.250219,2595.76624,12337,1491,310,2595.76625,98944.257608,2.271457
12260,283997.23726,3692.057962,12387,122,310,3692.05814,283997.251336,6.519706
12261,1750389.84968,13162.67785,12788,557,310,13162.677674,1750389.78815,40.183581
12262,3286872.10165,11300.775881,11994,364,310,11300.775863,3286872.12203,75.456503
12263,78142.808123,1247.556258,12388,1523,310,1247.556258,78142.799962,1.793919
12264,29581.268973,856.259196,12338,138,310,856.259214,29581.270437,0.679095
12265,127633.273612,2303.234802,12339,738,310,2303.234824,127633.256867,2.930068
12266,215114.991665,3807.587786,12789,1348,310,3807.587769,215115.001857,4.938381
12267,166966.737105,2160.049829,12389,454,310,2160.049852,166966.73227,3.833044
12268,113870.165039,2114.286217,11995,1481,310,2114.286237,113870.155373,2.61411
12269,138891.637777,2746.456992,12390,242,310,2746.457099,138891.647757,3.188526
12270,26798.312911,696.153776,12790,383,310,696.153668,26798.311118,0.615207
12271,691427.185375,7959.226226,12340,133,310,7959.226234,691427.182362,15.873047
12272,604306.018695,4795.788644,12791,1615,310,4795.788633,604306.003175,13.873012
12273,22417.160523,1767.716425,11996,0,0,1767.716436,22417.15562,0.514629
12274,14362.617494,542.937489,12341,1576,310,542.937552,14362.6184,0.329722
12275,21737.05659,1560.397548,12391,244,310,1560.397701,21737.066625,0.499016
12276,20007.677376,762.975914,11997,2073,310,762.975896,20007.682601,0.459315
12277,8400.44332,597.984068,12392,157,310,597.9841,8400.439281,0.192848
12278,51135.497926,900.739825,12342,371,310,900.739806,51135.488574,1.173914
12279,64480.32289,2101.860581,12393,156,310,2101.860663,64480.326611,1.480271
12280,191066.011729,3884.482253,12792,2285,310,3884.482251,191066.013038,4.38629
12281,205893.064286,2467.368829,12343,121,310,2467.368872,205893.068653,4.726673
12282,57661.414798,1205.532959,12344,138,310,1205.532963,57661.413196,1.323729
12283,106746.404118,3454.098433,12394,166,310,3454.098396,106746.387081,2.45057
12284,174438.222798,2377.58563,12850,2262,310,2377.585733,174438.230373,4.004567
12285,3354.059898,360.68729,12550,465,310,360.687113,3354.058063,0.076999
12286,118491.2539,3632.157358,11998,0,0,3632.157404,118491.251157,2.720196
12287,142859.407955,2557.74188,12395,135,310,2557.741942,142859.41406,3.279614
12288,67804.321422,1080.404359,12345,1516,310,1080.40433,67804.313905,1.556579
12289,817133.52925,9322.265593,12793,426,310,9322.265454,817133.518424,18.758879
12290,292901.80867,3504.798003,12396,128,310,3504.798062,292901.806192,6.724127
12291,103519.715258,1911.767034,12551,1741,310,1911.767086,103519.725097,2.376495
12292,42015.486588,1296.53818,12851,494,310,1296.53827,42015.493,0.964547
12293,321872.503774,3706.325489,11999,98,310,3706.325511,321872.519109,7.389206
12294,57679.630638,1056.289404,12794,2281,310,1056.289426,57679.633317,1.324147
12295,350110.414607,6663.590029,12852,388,310,6663.589916,350110.395897,8.037461
12296,321478.903432,4630.134671,12552,280,310,4630.134587,321478.890558,7.380169
12297,25813.791254,914.836111,12346,1543,310,914.836126,25813.786587,0.592605
12298,124241.738166,1472.484419,12795,534,310,1472.484381,124241.72836,2.852209
12299,32.292956,67.45668,12000,746,310,67.456655,32.293086,0.000741
12300,823752.163745,7603.332421,12553,479,310,7603.332192,823752.172021,18.910823
12301,100189.844854,1691.859853,12397,1544,310,1691.859845,100189.852056,2.300052
12302,353662.048672,3996.186608,12796,0,0,3996.186722,353662.047497,8.118996
12303,8624.871161,598.83901,12853,387,310,598.839028,8624.870173,0.198001
12304,11622.641284,539.550044,12347,640,310,539.550068,11622.639655,0.26682
12305,24062.719424,669.958782,12001,2343,310,669.958707,24062.719034,0.552406
12306,4507.656377,466.101711,12398,2014,310,466.101528,4507.652211,0.103482
12307,42737.551812,1823.479622,12797,492,310,1823.479701,42737.544376,0.981123
12308,15303.871747,514.219378,12399,107,310,514.219377,15303.875128,0.35133
12309,730978.392483,10593.778261,12348,744,310,10593.778491,730978.38667,16.781022
12310,119579.448113,2269.058464,12854,2261,310,2269.05865,119579.455778,2.745178
12311,25279.043649,1187.520775,12554,1718,310,1187.520839,25279.048733,0.580329
12312,22830.953904,1036.599295,12002,1999,310,1036.59928,22830.957143,0.524129
12313,5.606124,12.583207,12400,1546,310,12.583267,5.606106,0.000129
12314,1221078.96624,13246.970453,12798,351,310,13246.970197,1221078.99247,28.032229
12315,279376.538106,3508.626413,12855,533,310,3508.626244,279376.539517,6.413628
12316,5952.027366,347.240014,12555,2083,310,347.240019,5952.029004,0.13664
12317,23954.075245,615.816084,12401,1733,310,615.816095,23954.076208,0.549912
12318,392057.319062,5949.006091,12799,573,310,5949.006018,392057.324183,9.000434
12319,223277.012778,2761.162222,12003,270,310,2761.162119,223277.006837,5.125755
12320,362753.601312,2782.79548,12556,1607,310,2782.795419,362753.564719,8.327709
12321,3212.943594,238.979486,12349,372,310,238.979517,3212.944098,0.073759
12322,27273.501752,715.645055,12402,2099,310,715.645041,27273.501888,0.626116
12323,87636.190186,1527.130925,12800,1327,310,1527.130915,87636.191042,2.011858
12324,29687.632726,730.499647,12856,1484,310,730.499654,29687.634958,0.681537
12325,2565.551839,237.898611,12004,2074,310,237.898648,2565.550762,0.058897
12326,538797.824747,3532.226102,12557,256,310,3532.226145,538797.822851,12.369146
12327,112049.002325,1441.732585,12403,184,310,1441.732572,112049.002352,2.572301
12328,6907.51641,390.112079,12801,488,310,390.112039,6907.517393,0.158575
12329,11381.568772,622.350095,12857,495,310,622.350084,11381.577814,0.261286
12330,1048409.07839,5194.404523,12005,279,310,5194.404559,1048409.10879,24.068258
12331,118058.271472,1804.972119,12802,6298,0,1804.972161,118058.279621,2.710256
12332,14432.526477,479.840405,12404,1499,310,479.840498,14432.524025,0.331326
12333,316088.472943,2712.885081,12803,541,310,2712.88511,316088.486597,7.256422
12334,39.26834,52.073033,12858,0,0,52.07293,39.267831,0.000901
12335,21566.978671,1450.549245,12558,1609,310,1450.549271,21566.990474,0.495112
12336,2779983.46327,11883.601869,12405,1591,310,11883.601503,2779983.50125,63.819895
12337,2106.220971,252.673631,12804,554,310,252.673594,2106.222492,0.048352
12338,1148798.72205,8428.157044,12859,448,310,8428.156833,1148798.73993,26.372896
12339,100892.958177,2217.671726,12006,1298,310,2217.671893,100892.982445,2.316193
12340,1061138.1886,5566.1231,12805,466,310,5566.122901,1061138.19496,24.360478
12341,78025.375903,1296.729323,12406,1739,310,1296.729404,78025.384234,1.791224
12342,12624.865999,776.795153,12559,463,310,776.795132,12624.864521,0.289828
12343,71393.65101,1449.741399,12860,564,310,1449.741406,71393.646083,1.638979
12344,222694.864971,2284.011068,12806,489,310,2284.011037,222694.856373,5.112391
12345,153463.631097,2622.431568,12007,37,310,2622.431719,153463.631562,3.523054
12346,1193988.26679,8715.029048,12560,0,0,8715.028878,1193988.28698,27.410309
12347,6726.660601,313.348698,12407,6287,0,313.348687,6726.659237,0.154423
12348,148490.963244,1589.095035,12861,519,310,1589.095047,148490.954522,3.408897
12349,19829.281638,932.237554,12408,367,310,932.237558,19829.282271,0.45522
12350,659134.686654,4802.701786,12807,1612,310,4802.701924,659134.693298,15.131711
12351,63807.027449,1286.614309,12650,361,310,1286.614265,63807.024295,1.464814
12352,254422.38,4413.714217,12008,234,310,4413.714166,254422.370123,5.840757
12353,3630.943088,278.286943,12561,474,310,278.287023,3630.944228,0.083355
12354,344759.243889,6706.354688,12409,1747,310,6706.354349,344759.228557,7.914614
12355,22527.264702,774.562844,12808,358,310,774.562894,22527.271918,0.517157
12356,121997.01748,2191.153446,12862,2286,310,2191.153553,121996.995438,2.800677
12357,236082.177178,3226.420195,12562,335,310,3226.420091,236082.16485,5.419722
12358,78603.8015,1734.307609,12009,1448,310,1734.307603,78603.798521,1.804502
12359,126471.14202,1661.742476,12809,556,310,1661.742408,126471.140991,2.90339
12360,174091.894535,3384.390736,12410,245,310,3384.390657,174091.903363,3.996616
12361,1649.024728,213.189056,12863,1343,310,213.189108,1649.025847,0.037857
12362,29697.890508,874.310201,12450,363,310,874.310251,29697.894392,0.681773
12363,352874.219316,5089.343781,12563,1717,310,5089.343806,352874.224738,8.10091
12364,6057.210614,368.693451,12810,350,310,368.693456,6057.209099,0.139055
12365,15577.957401,488.776399,12010,53,310,488.776449,15577.960402,0.357622
12366,1069751.29036,5639.750785,12411,329,310,5639.751031,1069751.27988,24.558208
12367,225671.046814,2113.431009,12098,415,310,2113.430863,225671.034218,5.180715
12368,8724.517808,600.09338,12811,2140,310,600.093392,8724.517779,0.200288
12369,22822.575533,1080.778134,12564,464,310,1080.77813,22822.575524,0.523936
12370,493330.542705,4936.169661,12011,6283,0,4936.169619,493330.59012,11.325357
12371,105013.351345,2531.740619,12864,559,310,2531.740622,105013.387188,2.410785
12372,845917.509798,9406.631986,12412,204,310,9406.631874,845917.522085,19.419672
12373,52241.789671,1026.490099,12812,443,310,1026.490151,52241.792704,1.199311
12374,271868.908058,2693.332554,12451,2138,310,2693.332617,271868.909546,6.241276
12375,528610.946333,3142.433986,12651,251,310,3142.433921,528610.9612,12.135286
12376,48057.978253,1735.367834,12099,1509,310,1735.367663,48057.980271,1.103264
12377,97953.753462,1736.932103,12012,111,310,1736.932202,97953.769576,2.248718
12378,5246.17946,331.291202,12565,2082,310,331.291267,5246.182043,0.120436
12379,9468.343835,368.145892,12100,231,310,368.145952,9468.348898,0.217364
12380,11844.541406,565.933523,12865,0,0,565.933644,11844.535298,0.271914
12381,18.676016,36.543201,12452,327,310,36.543177,18.676685,0.000429
12382,3648.728126,469.565021,12413,6288,0,469.565019,3648.723324,0.083763
12383,30062.896341,1477.62198,12813,1347,310,1477.621945,30062.904543,0.690152
12384,865218.129338,5410.438045,12652,377,310,5410.438153,865218.119701,19.862754
12385,146361.189844,3917.720848,12566,0,0,3917.720906,146361.190006,3.360004
12386,178174.34355,4695.630491,12101,2347,310,4695.630546,178174.348343,4.090337
12387,449229.136146,3539.519914,12453,2102,310,3539.519857,449229.156274,10.312924
12388,184440.02105,3322.848179,12866,1310,310,3322.848201,184440.037824,4.234178
12389,24220.608979,1045.793391,12653,367,310,1045.793492,24220.619116,0.556031
12390,1042014.2747,9096.353615,12013,2070,310,9096.353709,1042014.24966,23.921451
12391,8665.755174,471.959727,12814,359,310,471.959712,8665.748132,0.198939
12392,11607.118748,425.992028,12414,1773,310,425.992041,11607.119318,0.266464
12393,9562.436172,651.878889,12102,227,310,651.878908,9562.442209,0.219524
12394,25494.49499,957.671642,12454,2039,310,957.671787,25494.50365,0.585276
12395,585214.569636,5863.364489,12815,482,310,5863.364634,585214.582712,13.434732
12396,21517.931033,1166.489205,12567,341,310,1166.489181,21517.922803,0.493986
12397,54438.668453,1707.990286,12867,595,310,1707.990209,54438.668576,1.249745
12398,9565.880695,548.430056,12415,1713,310,548.430044,9565.879834,0.219603
12399,36729.581529,1099.217785,12455,361,310,1099.217943,36729.580847,0.843199
12400,5933.251477,494.619065,12816,362,310,494.619002,5933.251789,0.136209
12401,99633.801495,2068.550345,12654,460,310,2068.550548,99633.815905,2.287287
12402,26982.243272,1031.351248,12568,2078,310,1031.351149,26982.237818,0.619429
12403,77090.9056,1761.030782,12103,1497,310,1761.030806,77090.908099,1.769771
12404,128056.02346,2654.699511,12014,57,310,2654.699383,128056.034593,2.939774
12405,10995.811449,525.81768,12456,2110,310,525.817662,10995.815127,0.25243
12406,30487.208924,945.93887,12416,215,310,945.938956,30487.212221,0.699893
12407,33204.803366,700.929931,12868,1462,310,700.929902,33204.802742,0.76228
12408,74901.507327,1172.217813,12817,1756,310,1172.217836,74901.515751,1.719509
12409,261138.951573,2418.404828,12655,450,310,2418.404954,261138.946756,5.994949
12410,325734.226081,5597.026639,12104,1528,310,5597.026619,325734.232738,7.477859
12411,21340.806795,2376.881151,12569,2071,310,2376.881132,21340.820074,0.48992
12412,30787.595391,1209.393108,12457,375,310,1209.393028,30787.591212,0.706789
12413,40134.031831,2705.302939,12015,0,0,2705.30298,40134.006533,0.921354
12414,2019298.5405,13319.512574,12417,2031,310,13319.512687,2019298.52172,46.356901
12415,51407.298146,2357.955984,12869,494,310,2357.956023,51407.283247,1.180154
12416,28113.15625,1008.925676,12656,414,310,1008.925785,28113.153715,0.645392
12417,114014.802654,3423.614593,12818,422,310,3423.614606,114014.822713,2.617431
12418,38062.685933,950.289143,12105,193,310,950.289184,38062.693377,0.873803
12419,55782.85923,1232.107241,12458,1599,310,1232.107113,55782.855693,1.280603
12420,589824.903285,4466.375954,12418,125,310,4466.375994,589824.941609,13.540572
