Council,Date,Financial,Value ($000)
Marlborough District,2013,01 Rates,58613
Marlborough District,2013,02 Development Contributions,2664
Marlborough District,2013,03 Subsidies,8127
Marlborough District,2013,04 Investment Income,5971
Marlborough District,2013,05 Vested Assets,1407
Marlborough District,2013,06 Asset Revaluations,33544
Marlborough District,2013,07 Other Income,25579
Marlborough District,2013,08 Total Income,135905
Marlborough District,2013,09 Direct Costs,62271
Marlborough District,2013,10 Interest,6386
Marlborough District,2013,11 Depreciation,19164
Marlborough District,2013,12 Other Expenses,455
Marlborough District,2013,13 Total Expenditure,88276
Marlborough District,2013,14 Net Surplus/Deficit,47629
Marlborough District,2014,01 Rates,61975
Marlborough District,2014,02 Development Contributions,2720
Marlborough District,2014,03 Subsidies,8506
Marlborough District,2014,04 Investment Income,6373
Marlborough District,2014,05 Vested Assets,1436
Marlborough District,2014,06 Asset Revaluations,35778
Marlborough District,2014,07 Other Income,29762
Marlborough District,2014,08 Total Income,146550
Marlborough District,2014,09 Direct Costs,64778
Marlborough District,2014,10 Interest,6955
Marlborough District,2014,11 Depreciation,20207
Marlborough District,2014,12 Other Expenses,506
Marlborough District,2014,13 Total Expenditure,92446
Marlborough District,2014,14 Net Surplus/Deficit,54104
Marlborough District,2015,01 Rates,65046
Marlborough District,2015,02 Development Contributions,2779
Marlborough District,2015,03 Subsidies,8827
Marlborough District,2015,04 Investment Income,6264
Marlborough District,2015,05 Vested Assets,1467
Marlborough District,2015,06 Asset Revaluations,37738
Marlborough District,2015,07 Other Income,32732
Marlborough District,2015,08 Total Income,154853
Marlborough District,2015,09 Direct Costs,66687
Marlborough District,2015,10 Interest,7558
Marlborough District,2015,11 Depreciation,21335
Marlborough District,2015,12 Other Expenses,512
Marlborough District,2015,13 Total Expenditure,96092
Marlborough District,2015,14 Net Surplus/Deficit,58761
Marlborough District,2016,01 Rates,68706
Marlborough District,2016,02 Development Contributions,2842
Marlborough District,2016,03 Subsidies,9030
Marlborough District,2016,04 Investment Income,6072
Marlborough District,2016,05 Vested Assets,1500
Marlborough District,2016,06 Asset Revaluations,43606
Marlborough District,2016,07 Other Income,26823
Marlborough District,2016,08 Total Income,158579
Marlborough District,2016,09 Direct Costs,68508
Marlborough District,2016,10 Interest,8759
Marlborough District,2016,11 Depreciation,22521
Marlborough District,2016,12 Other Expenses,303
Marlborough District,2016,13 Total Expenditure,100091
Marlborough District,2016,14 Net Surplus/Deficit,58488
Marlborough District,2017,01 Rates,72645
Marlborough District,2017,02 Development Contributions,2908
Marlborough District,2017,03 Subsidies,9315
Marlborough District,2017,04 Investment Income,6454
Marlborough District,2017,05 Vested Assets,1536
Marlborough District,2017,06 Asset Revaluations,46544
Marlborough District,2017,07 Other Income,29301
Marlborough District,2017,08 Total Income,168703
Marlborough District,2017,09 Direct Costs,70328
Marlborough District,2017,10 Interest,9244
Marlborough District,2017,11 Depreciation,23627
Marlborough District,2017,12 Other Expenses,607
Marlborough District,2017,13 Total Expenditure,103806
Marlborough District,2017,14 Net Surplus/Deficit,64897
Marlborough District,2018,01 Rates,75499
Marlborough District,2018,02 Development Contributions,2978
Marlborough District,2018,03 Subsidies,9681
Marlborough District,2018,04 Investment Income,6260
Marlborough District,2018,05 Vested Assets,1572
Marlborough District,2018,06 Asset Revaluations,47378
Marlborough District,2018,07 Other Income,28271
Marlborough District,2018,08 Total Income,171639
Marlborough District,2018,09 Direct Costs,72208
Marlborough District,2018,10 Interest,9070
Marlborough District,2018,11 Depreciation,24748
Marlborough District,2018,12 Other Expenses,580
Marlborough District,2018,13 Total Expenditure,106606
Marlborough District,2018,14 Net Surplus/Deficit,65033
Marlborough District,2019,01 Rates,78098
Marlborough District,2019,02 Development Contributions,3054
Marlborough District,2019,03 Subsidies,9941
Marlborough District,2019,04 Investment Income,6561
Marlborough District,2019,05 Vested Assets,1613
Marlborough District,2019,06 Asset Revaluations,48434
Marlborough District,2019,07 Other Income,30942
Marlborough District,2019,08 Total Income,178643
Marlborough District,2019,09 Direct Costs,74115
Marlborough District,2019,10 Interest,8837
Marlborough District,2019,11 Depreciation,25190
Marlborough District,2019,12 Other Expenses,741
Marlborough District,2019,13 Total Expenditure,108883
Marlborough District,2019,14 Net Surplus/Deficit,69760
Kaikoura District,2010,01 Rates,4328
Kaikoura District,2010,02 Development Contributions,9
Kaikoura District,2010,03 Subsidies,958
Kaikoura District,2010,04 Investment Income,124
Kaikoura District,2010,05 Vested Assets,0
Kaikoura District,2010,06 Asset Revaluations,10297
Kaikoura District,2010,07 Other Income,1845
Kaikoura District,2010,08 Total Income,17560
Kaikoura District,2010,09 Direct Costs,4871
Kaikoura District,2010,10 Interest,458
Kaikoura District,2010,11 Depreciation,1529
Kaikoura District,2010,12 Other Expenses,0
Kaikoura District,2010,13 Total Expenditure,6859
Kaikoura District,2010,14 Net Surplus/Deficit,10702
Kaikoura District,2011,01 Rates,4547
Kaikoura District,2011,02 Development Contributions,9
Kaikoura District,2011,03 Subsidies,496
Kaikoura District,2011,04 Investment Income,132
Kaikoura District,2011,05 Vested Assets,0
Kaikoura District,2011,06 Asset Revaluations,0
Kaikoura District,2011,07 Other Income,1898
Kaikoura District,2011,08 Total Income,7082
Kaikoura District,2011,09 Direct Costs,5017
Kaikoura District,2011,10 Interest,452
Kaikoura District,2011,11 Depreciation,1530
Kaikoura District,2011,12 Other Expenses,0
Kaikoura District,2011,13 Total Expenditure,6999
Kaikoura District,2011,14 Net Surplus/Deficit,83
Kaikoura District,2012,01 Rates,4633
Kaikoura District,2012,02 Development Contributions,1165
Kaikoura District,2012,03 Subsidies,1331
Kaikoura District,2012,04 Investment Income,131
Kaikoura District,2012,05 Vested Assets,3311
Kaikoura District,2012,06 Asset Revaluations,0
Kaikoura District,2012,07 Other Income,1803
Kaikoura District,2012,08 Total Income,12374
Kaikoura District,2012,09 Direct Costs,4986
Kaikoura District,2012,10 Interest,458
Kaikoura District,2012,11 Depreciation,1633
Kaikoura District,2012,12 Other Expenses,0
Kaikoura District,2012,13 Total Expenditure,7077
Kaikoura District,2012,14 Net Surplus/Deficit,5297
Kaikoura District,2013,01 Rates,4700
Kaikoura District,2013,02 Development Contributions,1181
Kaikoura District,2013,03 Subsidies,508
Kaikoura District,2013,04 Investment Income,150
Kaikoura District,2013,05 Vested Assets,0
Kaikoura District,2013,06 Asset Revaluations,12125
Kaikoura District,2013,07 Other Income,1902
Kaikoura District,2013,08 Total Income,20567
Kaikoura District,2013,09 Direct Costs,5171
Kaikoura District,2013,10 Interest,443
Kaikoura District,2013,11 Depreciation,1717
Kaikoura District,2013,12 Other Expenses,0
Kaikoura District,2013,13 Total Expenditure,7331
Kaikoura District,2013,14 Net Surplus/Deficit,13237
Kaikoura District,2014,01 Rates,4753
Kaikoura District,2014,02 Development Contributions,1197
Kaikoura District,2014,03 Subsidies,1620
Kaikoura District,2014,04 Investment Income,138
Kaikoura District,2014,05 Vested Assets,0
Kaikoura District,2014,06 Asset Revaluations,0
Kaikoura District,2014,07 Other Income,1995
Kaikoura District,2014,08 Total Income,9703
Kaikoura District,2014,09 Direct Costs,5411
Kaikoura District,2014,10 Interest,528
Kaikoura District,2014,11 Depreciation,1841
Kaikoura District,2014,12 Other Expenses,0
Kaikoura District,2014,13 Total Expenditure,7780
Kaikoura District,2014,14 Net Surplus/Deficit,1923
Kaikoura District,2015,01 Rates,5095
Kaikoura District,2015,02 Development Contributions,1215
Kaikoura District,2015,03 Subsidies,2629
Kaikoura District,2015,04 Investment Income,121
Kaikoura District,2015,05 Vested Assets,2688
Kaikoura District,2015,06 Asset Revaluations,0
Kaikoura District,2015,07 Other Income,2033
Kaikoura District,2015,08 Total Income,13781
Kaikoura District,2015,09 Direct Costs,5679
Kaikoura District,2015,10 Interest,908
Kaikoura District,2015,11 Depreciation,2050
Kaikoura District,2015,12 Other Expenses,0
Kaikoura District,2015,13 Total Expenditure,8636
Kaikoura District,2015,14 Net Surplus/Deficit,5145
Kaikoura District,2016,01 Rates,5303
Kaikoura District,2016,02 Development Contributions,1234
Kaikoura District,2016,03 Subsidies,541
Kaikoura District,2016,04 Investment Income,145
Kaikoura District,2016,05 Vested Assets,0
Kaikoura District,2016,06 Asset Revaluations,15229
Kaikoura District,2016,07 Other Income,2087
Kaikoura District,2016,08 Total Income,24540
Kaikoura District,2016,09 Direct Costs,6015
Kaikoura District,2016,10 Interest,896
Kaikoura District,2016,11 Depreciation,2206
Kaikoura District,2016,12 Other Expenses,0
Kaikoura District,2016,13 Total Expenditure,9117
Kaikoura District,2016,14 Net Surplus/Deficit,15422
Kaikoura District,2017,01 Rates,5427
Kaikoura District,2017,02 Development Contributions,1253
Kaikoura District,2017,03 Subsidies,550
Kaikoura District,2017,04 Investment Income,176
Kaikoura District,2017,05 Vested Assets,0
Kaikoura District,2017,06 Asset Revaluations,0
Kaikoura District,2017,07 Other Income,2128
Kaikoura District,2017,08 Total Income,9534
Kaikoura District,2017,09 Direct Costs,6172
Kaikoura District,2017,10 Interest,930
Kaikoura District,2017,11 Depreciation,2319
Kaikoura District,2017,12 Other Expenses,0
Kaikoura District,2017,13 Total Expenditure,9421
Kaikoura District,2017,14 Net Surplus/Deficit,113
Kaikoura District,2018,01 Rates,5438
Kaikoura District,2018,02 Development Contributions,1272
Kaikoura District,2018,03 Subsidies,564
Kaikoura District,2018,04 Investment Income,187
Kaikoura District,2018,05 Vested Assets,0
Kaikoura District,2018,06 Asset Revaluations,0
Kaikoura District,2018,07 Other Income,2160
Kaikoura District,2018,08 Total Income,9621
Kaikoura District,2018,09 Direct Costs,6324
Kaikoura District,2018,10 Interest,847
Kaikoura District,2018,11 Depreciation,2352
Kaikoura District,2018,12 Other Expenses,0
Kaikoura District,2018,13 Total Expenditure,9524
Kaikoura District,2018,14 Net Surplus/Deficit,97
Kaikoura District,2019,01 Rates,5562
Kaikoura District,2019,02 Development Contributions,1291
Kaikoura District,2019,03 Subsidies,572
Kaikoura District,2019,04 Investment Income,214
Kaikoura District,2019,05 Vested Assets,0
Kaikoura District,2019,06 Asset Revaluations,17471
Kaikoura District,2019,07 Other Income,2180
Kaikoura District,2019,08 Total Income,27289
Kaikoura District,2019,09 Direct Costs,6484
Kaikoura District,2019,10 Interest,815
Kaikoura District,2019,11 Depreciation,2377
Kaikoura District,2019,12 Other Expenses,0
Kaikoura District,2019,13 Total Expenditure,9676
Kaikoura District,2019,14 Net Surplus/Deficit,17613
Buller District,2010,01 Rates,10219
Buller District,2010,02 Development Contributions,0
Buller District,2010,03 Subsidies,7619
Buller District,2010,04 Investment Income,1014
Buller District,2010,05 Vested Assets,350
Buller District,2010,06 Asset Revaluations,14564
Buller District,2010,07 Other Income,9740
Buller District,2010,08 Total Income,43506
Buller District,2010,09 Direct Costs,17786
Buller District,2010,10 Interest,1361
Buller District,2010,11 Depreciation,4135
Buller District,2010,12 Other Expenses,-4371
Buller District,2010,13 Total Expenditure,18911
Buller District,2010,14 Net Surplus/Deficit,24595
Buller District,2011,01 Rates,10713
Buller District,2011,02 Development Contributions,0
Buller District,2011,03 Subsidies,5165
Buller District,2011,04 Investment Income,1141
Buller District,2011,05 Vested Assets,350
Buller District,2011,06 Asset Revaluations,4527
Buller District,2011,07 Other Income,5115
Buller District,2011,08 Total Income,27011
Buller District,2011,09 Direct Costs,18281
Buller District,2011,10 Interest,1502
Buller District,2011,11 Depreciation,4390
Buller District,2011,12 Other Expenses,-4429
Buller District,2011,13 Total Expenditure,19744
Buller District,2011,14 Net Surplus/Deficit,7267
Buller District,2012,01 Rates,11165
Buller District,2012,02 Development Contributions,0
Buller District,2012,03 Subsidies,5977
Buller District,2012,04 Investment Income,1259
Buller District,2012,05 Vested Assets,350
Buller District,2012,06 Asset Revaluations,4596
Buller District,2012,07 Other Income,5584
Buller District,2012,08 Total Income,28931
Buller District,2012,09 Direct Costs,19059
Buller District,2012,10 Interest,1909
Buller District,2012,11 Depreciation,4566
Buller District,2012,12 Other Expenses,-4714
Buller District,2012,13 Total Expenditure,20820
Buller District,2012,14 Net Surplus/Deficit,8111
Buller District,2013,01 Rates,11508
Buller District,2013,02 Development Contributions,0
Buller District,2013,03 Subsidies,5306
Buller District,2013,04 Investment Income,1424
Buller District,2013,05 Vested Assets,350
Buller District,2013,06 Asset Revaluations,4019
Buller District,2013,07 Other Income,5588
Buller District,2013,08 Total Income,28195
Buller District,2013,09 Direct Costs,18932
Buller District,2013,10 Interest,2212
Buller District,2013,11 Depreciation,4838
Buller District,2013,12 Other Expenses,-4685
Buller District,2013,13 Total Expenditure,21297
Buller District,2013,14 Net Surplus/Deficit,6898
Buller District,2014,01 Rates,11756
Buller District,2014,02 Development Contributions,0
Buller District,2014,03 Subsidies,4032
Buller District,2014,04 Investment Income,1541
Buller District,2014,05 Vested Assets,350
Buller District,2014,06 Asset Revaluations,4179
Buller District,2014,07 Other Income,5256
Buller District,2014,08 Total Income,27114
Buller District,2014,09 Direct Costs,19451
Buller District,2014,10 Interest,2208
Buller District,2014,11 Depreciation,4945
Buller District,2014,12 Other Expenses,-4733
Buller District,2014,13 Total Expenditure,21871
Buller District,2014,14 Net Surplus/Deficit,5243
Buller District,2015,01 Rates,12025
Buller District,2015,02 Development Contributions,0
Buller District,2015,03 Subsidies,4125
Buller District,2015,04 Investment Income,1655
Buller District,2015,05 Vested Assets,350
Buller District,2015,06 Asset Revaluations,3940
Buller District,2015,07 Other Income,5382
Buller District,2015,08 Total Income,27477
Buller District,2015,09 Direct Costs,20098
Buller District,2015,10 Interest,2103
Buller District,2015,11 Depreciation,5080
Buller District,2015,12 Other Expenses,-4970
Buller District,2015,13 Total Expenditure,22311
Buller District,2015,14 Net Surplus/Deficit,5166
Buller District,2016,01 Rates,12274
Buller District,2016,02 Development Contributions,0
Buller District,2016,03 Subsidies,4180
Buller District,2016,04 Investment Income,1783
Buller District,2016,05 Vested Assets,350
Buller District,2016,06 Asset Revaluations,4324
Buller District,2016,07 Other Income,5435
Buller District,2016,08 Total Income,28346
Buller District,2016,09 Direct Costs,20270
Buller District,2016,10 Interest,2043
Buller District,2016,11 Depreciation,5174
Buller District,2016,12 Other Expenses,-4956
Buller District,2016,13 Total Expenditure,22531
Buller District,2016,14 Net Surplus/Deficit,5815
Buller District,2017,01 Rates,12469
Buller District,2017,02 Development Contributions,0
Buller District,2017,03 Subsidies,4260
Buller District,2017,04 Investment Income,1967
Buller District,2017,05 Vested Assets,350
Buller District,2017,06 Asset Revaluations,4213
Buller District,2017,07 Other Income,5569
Buller District,2017,08 Total Income,28828
Buller District,2017,09 Direct Costs,20881
Buller District,2017,10 Interest,2107
Buller District,2017,11 Depreciation,5288
Buller District,2017,12 Other Expenses,-5059
Buller District,2017,13 Total Expenditure,23217
Buller District,2017,14 Net Surplus/Deficit,5611
Buller District,2018,01 Rates,12670
Buller District,2018,02 Development Contributions,0
Buller District,2018,03 Subsidies,4253
Buller District,2018,04 Investment Income,2065
Buller District,2018,05 Vested Assets,350
Buller District,2018,06 Asset Revaluations,4446
Buller District,2018,07 Other Income,5659
Buller District,2018,08 Total Income,29443
Buller District,2018,09 Direct Costs,21611
Buller District,2018,10 Interest,2017
Buller District,2018,11 Depreciation,5430
Buller District,2018,12 Other Expenses,-5315
Buller District,2018,13 Total Expenditure,23743
Buller District,2018,14 Net Surplus/Deficit,5700
Buller District,2019,01 Rates,12865
Buller District,2019,02 Development Contributions,0
Buller District,2019,03 Subsidies,4052
Buller District,2019,04 Investment Income,2213
Buller District,2019,05 Vested Assets,350
Buller District,2019,06 Asset Revaluations,4219
Buller District,2019,07 Other Income,5728
Buller District,2019,08 Total Income,29427
Buller District,2019,09 Direct Costs,21927
Buller District,2019,10 Interest,1960
Buller District,2019,11 Depreciation,5611
Buller District,2019,12 Other Expenses,-5384
Buller District,2019,13 Total Expenditure,24114
Buller District,2019,14 Net Surplus/Deficit,5313
Grey District,2010,01 Rates,11541
Grey District,2010,02 Development Contributions,104
Grey District,2010,03 Subsidies,7629
Grey District,2010,04 Investment Income,686
Grey District,2010,05 Vested Assets,164
Grey District,2010,06 Asset Revaluations,0
Grey District,2010,07 Other Income,4008
Grey District,2010,08 Total Income,24132
Grey District,2010,09 Direct Costs,13568
Grey District,2010,10 Interest,755
Grey District,2010,11 Depreciation,7198
Grey District,2010,12 Other Expenses,0
Grey District,2010,13 Total Expenditure,21521
Grey District,2010,14 Net Surplus/Deficit,2611
Grey District,2011,01 Rates,12222
Grey District,2011,02 Development Contributions,107
Grey District,2011,03 Subsidies,7889
Grey District,2011,04 Investment Income,632
Grey District,2011,05 Vested Assets,169
Grey District,2011,06 Asset Revaluations,27615
Grey District,2011,07 Other Income,4177
Grey District,2011,08 Total Income,52811
Grey District,2011,09 Direct Costs,14331
Grey District,2011,10 Interest,947
Grey District,2011,11 Depreciation,7375
Grey District,2011,12 Other Expenses,0
Grey District,2011,13 Total Expenditure,22653
Grey District,2011,14 Net Surplus/Deficit,30158
Grey District,2012,01 Rates,12978
Grey District,2012,02 Development Contributions,114
Grey District,2012,03 Subsidies,13326
Grey District,2012,04 Investment Income,417
Grey District,2012,05 Vested Assets,179
Grey District,2012,06 Asset Revaluations,0
Grey District,2012,07 Other Income,4532
Grey District,2012,08 Total Income,31546
Grey District,2012,09 Direct Costs,15067
Grey District,2012,10 Interest,1382
Grey District,2012,11 Depreciation,8492
Grey District,2012,12 Other Expenses,0
Grey District,2012,13 Total Expenditure,24941
Grey District,2012,14 Net Surplus/Deficit,6605
Grey District,2013,01 Rates,13703
Grey District,2013,02 Development Contributions,118
Grey District,2013,03 Subsidies,6772
Grey District,2013,04 Investment Income,340
Grey District,2013,05 Vested Assets,185
Grey District,2013,06 Asset Revaluations,0
Grey District,2013,07 Other Income,4759
Grey District,2013,08 Total Income,25877
Grey District,2013,09 Direct Costs,15681
Grey District,2013,10 Interest,1297
Grey District,2013,11 Depreciation,8736
Grey District,2013,12 Other Expenses,0
Grey District,2013,13 Total Expenditure,25714
Grey District,2013,14 Net Surplus/Deficit,163
Grey District,2014,01 Rates,14302
Grey District,2014,02 Development Contributions,122
Grey District,2014,03 Subsidies,8449
Grey District,2014,04 Investment Income,261
Grey District,2014,05 Vested Assets,191
Grey District,2014,06 Asset Revaluations,33413
Grey District,2014,07 Other Income,5109
Grey District,2014,08 Total Income,61847
Grey District,2014,09 Direct Costs,16377
Grey District,2014,10 Interest,1765
Grey District,2014,11 Depreciation,8895
Grey District,2014,12 Other Expenses,0
Grey District,2014,13 Total Expenditure,27037
Grey District,2014,14 Net Surplus/Deficit,34810
Grey District,2015,01 Rates,14865
Grey District,2015,02 Development Contributions,126
Grey District,2015,03 Subsidies,5391
Grey District,2015,04 Investment Income,275
Grey District,2015,05 Vested Assets,197
Grey District,2015,06 Asset Revaluations,0
Grey District,2015,07 Other Income,4997
Grey District,2015,08 Total Income,25851
Grey District,2015,09 Direct Costs,16718
Grey District,2015,10 Interest,1983
Grey District,2015,11 Depreciation,9643
Grey District,2015,12 Other Expenses,0
Grey District,2015,13 Total Expenditure,28344
Grey District,2015,14 Net Surplus/Deficit,-2493
Grey District,2016,01 Rates,15288
Grey District,2016,02 Development Contributions,130
Grey District,2016,03 Subsidies,5560
Grey District,2016,04 Investment Income,285
Grey District,2016,05 Vested Assets,203
Grey District,2016,06 Asset Revaluations,0
Grey District,2016,07 Other Income,5078
Grey District,2016,08 Total Income,26544
Grey District,2016,09 Direct Costs,17207
Grey District,2016,10 Interest,1952
Grey District,2016,11 Depreciation,9684
Grey District,2016,12 Other Expenses,0
Grey District,2016,13 Total Expenditure,28843
Grey District,2016,14 Net Surplus/Deficit,-2299
Grey District,2017,01 Rates,16094
Grey District,2017,02 Development Contributions,134
Grey District,2017,03 Subsidies,5734
Grey District,2017,04 Investment Income,307
Grey District,2017,05 Vested Assets,209
Grey District,2017,06 Asset Revaluations,28294
Grey District,2017,07 Other Income,5588
Grey District,2017,08 Total Income,56360
Grey District,2017,09 Direct Costs,17878
Grey District,2017,10 Interest,1913
Grey District,2017,11 Depreciation,9713
Grey District,2017,12 Other Expenses,0
Grey District,2017,13 Total Expenditure,29504
Grey District,2017,14 Net Surplus/Deficit,26856
Grey District,2018,01 Rates,16511
Grey District,2018,02 Development Contributions,139
Grey District,2018,03 Subsidies,6579
Grey District,2018,04 Investment Income,339
Grey District,2018,05 Vested Assets,215
Grey District,2018,06 Asset Revaluations,0
Grey District,2018,07 Other Income,5612
Grey District,2018,08 Total Income,29395
Grey District,2018,09 Direct Costs,18443
Grey District,2018,10 Interest,1859
Grey District,2018,11 Depreciation,10472
Grey District,2018,12 Other Expenses,0
Grey District,2018,13 Total Expenditure,30774
Grey District,2018,14 Net Surplus/Deficit,-1379
Grey District,2019,01 Rates,16861
Grey District,2019,02 Development Contributions,143
Grey District,2019,03 Subsidies,6102
Grey District,2019,04 Investment Income,361
Grey District,2019,05 Vested Assets,222
Grey District,2019,06 Asset Revaluations,0
Grey District,2019,07 Other Income,5765
Grey District,2019,08 Total Income,29454
Grey District,2019,09 Direct Costs,18913
Grey District,2019,10 Interest,2141
Grey District,2019,11 Depreciation,10667
Grey District,2019,12 Other Expenses,0
Grey District,2019,13 Total Expenditure,31721
Grey District,2019,14 Net Surplus/Deficit,-2267
Westland District,2010,01 Rates,7246
Westland District,2010,02 Development Contributions,0
Westland District,2010,03 Subsidies,5565
Westland District,2010,04 Investment Income,532
Westland District,2010,05 Vested Assets,500
Westland District,2010,06 Asset Revaluations,0
Westland District,2010,07 Other Income,1822
Westland District,2010,08 Total Income,15665
Westland District,2010,09 Direct Costs,9854
Westland District,2010,10 Interest,210
Westland District,2010,11 Depreciation,3497
Westland District,2010,12 Other Expenses,0
Westland District,2010,13 Total Expenditure,13561
Westland District,2010,14 Net Surplus/Deficit,2104
Westland District,2011,01 Rates,8194
Westland District,2011,02 Development Contributions,0
Westland District,2011,03 Subsidies,9489
Westland District,2011,04 Investment Income,531
Westland District,2011,05 Vested Assets,517
Westland District,2011,06 Asset Revaluations,11951
Westland District,2011,07 Other Income,1511
Westland District,2011,08 Total Income,32192
Westland District,2011,09 Direct Costs,9961
Westland District,2011,10 Interest,325
Westland District,2011,11 Depreciation,3804
Westland District,2011,12 Other Expenses,0
Westland District,2011,13 Total Expenditure,14090
Westland District,2011,14 Net Surplus/Deficit,18103
Westland District,2012,01 Rates,8559
Westland District,2012,02 Development Contributions,0
Westland District,2012,03 Subsidies,4591
Westland District,2012,04 Investment Income,586
Westland District,2012,05 Vested Assets,529
Westland District,2012,06 Asset Revaluations,8731
Westland District,2012,07 Other Income,1312
Westland District,2012,08 Total Income,24307
Westland District,2012,09 Direct Costs,10159
Westland District,2012,10 Interest,382
Westland District,2012,11 Depreciation,4186
Westland District,2012,12 Other Expenses,0
Westland District,2012,13 Total Expenditure,14727
Westland District,2012,14 Net Surplus/Deficit,9580
Westland District,2013,01 Rates,9085
Westland District,2013,02 Development Contributions,0
Westland District,2013,03 Subsidies,6003
Westland District,2013,04 Investment Income,633
Westland District,2013,05 Vested Assets,542
Westland District,2013,06 Asset Revaluations,9031
Westland District,2013,07 Other Income,1249
Westland District,2013,08 Total Income,26543
Westland District,2013,09 Direct Costs,10361
Westland District,2013,10 Interest,431
Westland District,2013,11 Depreciation,4392
Westland District,2013,12 Other Expenses,0
Westland District,2013,13 Total Expenditure,15184
Westland District,2013,14 Net Surplus/Deficit,11358
Westland District,2014,01 Rates,9535
Westland District,2014,02 Development Contributions,0
Westland District,2014,03 Subsidies,3987
Westland District,2014,04 Investment Income,672
Westland District,2014,05 Vested Assets,555
Westland District,2014,06 Asset Revaluations,8860
Westland District,2014,07 Other Income,1302
Westland District,2014,08 Total Income,24911
Westland District,2014,09 Direct Costs,10728
Westland District,2014,10 Interest,496
Westland District,2014,11 Depreciation,4631
Westland District,2014,12 Other Expenses,0
Westland District,2014,13 Total Expenditure,15855
Westland District,2014,14 Net Surplus/Deficit,9057
Westland District,2015,01 Rates,9766
Westland District,2015,02 Development Contributions,0
Westland District,2015,03 Subsidies,4982
Westland District,2015,04 Investment Income,749
Westland District,2015,05 Vested Assets,568
Westland District,2015,06 Asset Revaluations,9511
Westland District,2015,07 Other Income,1239
Westland District,2015,08 Total Income,26813
Westland District,2015,09 Direct Costs,10944
Westland District,2015,10 Interest,534
Westland District,2015,11 Depreciation,4790
Westland District,2015,12 Other Expenses,0
Westland District,2015,13 Total Expenditure,16267
Westland District,2015,14 Net Surplus/Deficit,10546
Westland District,2016,01 Rates,10118
Westland District,2016,02 Development Contributions,0
Westland District,2016,03 Subsidies,9046
Westland District,2016,04 Investment Income,805
Westland District,2016,05 Vested Assets,582
Westland District,2016,06 Asset Revaluations,9858
Westland District,2016,07 Other Income,1224
Westland District,2016,08 Total Income,31633
Westland District,2016,09 Direct Costs,11293
Westland District,2016,10 Interest,588
Westland District,2016,11 Depreciation,4999
Westland District,2016,12 Other Expenses,0
Westland District,2016,13 Total Expenditure,16880
Westland District,2016,14 Net Surplus/Deficit,14752
Westland District,2017,01 Rates,10536
Westland District,2017,02 Development Contributions,0
Westland District,2017,03 Subsidies,3748
Westland District,2017,04 Investment Income,875
Westland District,2017,05 Vested Assets,595
Westland District,2017,06 Asset Revaluations,10043
Westland District,2017,07 Other Income,1254
Westland District,2017,08 Total Income,27052
Westland District,2017,09 Direct Costs,11663
Westland District,2017,10 Interest,591
Westland District,2017,11 Depreciation,5315
Westland District,2017,12 Other Expenses,0
Westland District,2017,13 Total Expenditure,17570
Westland District,2017,14 Net Surplus/Deficit,9482
Westland District,2018,01 Rates,10702
Westland District,2018,02 Development Contributions,0
Westland District,2018,03 Subsidies,3839
Westland District,2018,04 Investment Income,943
Westland District,2018,05 Vested Assets,610
Westland District,2018,06 Asset Revaluations,10661
Westland District,2018,07 Other Income,1190
Westland District,2018,08 Total Income,27945
Westland District,2018,09 Direct Costs,11908
Westland District,2018,10 Interest,552
Westland District,2018,11 Depreciation,5436
Westland District,2018,12 Other Expenses,0
Westland District,2018,13 Total Expenditure,17896
Westland District,2018,14 Net Surplus/Deficit,10049
Westland District,2019,01 Rates,10861
Westland District,2019,02 Development Contributions,0
Westland District,2019,03 Subsidies,3925
Westland District,2019,04 Investment Income,1017
Westland District,2019,05 Vested Assets,626
Westland District,2019,06 Asset Revaluations,10880
Westland District,2019,07 Other Income,1173
Westland District,2019,08 Total Income,28481
Westland District,2019,09 Direct Costs,12232
Westland District,2019,10 Interest,513
Westland District,2019,11 Depreciation,5548
Westland District,2019,12 Other Expenses,0
Westland District,2019,13 Total Expenditure,18292
Westland District,2019,14 Net Surplus/Deficit,10189
Hurunui District,2010,01 Rates,11822
Hurunui District,2010,02 Development Contributions,473
Hurunui District,2010,03 Subsidies,3454
Hurunui District,2010,04 Investment Income,118
Hurunui District,2010,05 Vested Assets,410
Hurunui District,2010,06 Asset Revaluations,325
Hurunui District,2010,07 Other Income,11772
Hurunui District,2010,08 Total Income,28374
Hurunui District,2010,09 Direct Costs,19786
Hurunui District,2010,10 Interest,286
Hurunui District,2010,11 Depreciation,5655
Hurunui District,2010,12 Other Expenses,0
Hurunui District,2010,13 Total Expenditure,25727
Hurunui District,2010,14 Net Surplus/Deficit,2647
Hurunui District,2011,01 Rates,12403
Hurunui District,2011,02 Development Contributions,822
Hurunui District,2011,03 Subsidies,4258
Hurunui District,2011,04 Investment Income,103
Hurunui District,2011,05 Vested Assets,708
Hurunui District,2011,06 Asset Revaluations,22045
Hurunui District,2011,07 Other Income,11399
Hurunui District,2011,08 Total Income,51738
Hurunui District,2011,09 Direct Costs,20354
Hurunui District,2011,10 Interest,561
Hurunui District,2011,11 Depreciation,5803
Hurunui District,2011,12 Other Expenses,0
Hurunui District,2011,13 Total Expenditure,26718
Hurunui District,2011,14 Net Surplus/Deficit,25020
