id,publisher_id,title,data,format,created_at
6ed79b4d-b772-4a99-9215-51f7b6ae5a99,allegheny-county,Allegheny County Department of Public Works Maintenance District Boundaries / Esri Rest API,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/DPW_Maintenance_Districts/FeatureServer/0,,2016-08-29T09:30:12.163413
7e7650bd-efa2-41f9-b987-31ef091961e7,allegheny-county,Allegheny County Department of Public Works Maintenance District Boundaries / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/92ec7a6d562b46da9323009d17009b89_0.csv,csv,2016-08-29T09:30:12.163423
cf3768d6-4e90-42ac-bc7b-dda5b3baacd2,allegheny-county,Allegheny County  Zip Code Boundaries / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/d71d9b907e2940219e426900a24c8da7_0,,2016-08-29T09:30:11.692881
79e94a47-a6d3-4e4b-a7f2-d03a3089a985,allegheny-county,Allegheny County  Zip Code Boundaries / Esri Rest API,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County__Zip_Code_Boundaries/FeatureServer/0,,2016-08-29T09:30:11.692896
bf2da642-c9af-4722-96c3-c9576541fdf8,allegheny-county,Allegheny County  Zip Code Boundaries / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/d71d9b907e2940219e426900a24c8da7_0.csv,csv,2016-08-29T09:30:11.692905
50225257-aaf7-411b-8aa6-4fdf6bd52446,allegheny-county,Allegheny County Municipal Boundaries / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/9de0e9c07af04e638dbc9cb9070962c2_0,,2016-08-29T09:30:11.500700
f779cc76-1e7f-4e26-8fd8-c8a0eb3ef41e,allegheny-county,Allegheny County Municipal Boundaries / Esri Rest API,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/AlleghenyCountyMunicipalBoundaries/FeatureServer/0,,2016-08-29T09:30:11.500718
551e87a3-0f92-46b2-aa83-3452e006b07f,allegheny-county,Allegheny County Municipal Boundaries / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/9de0e9c07af04e638dbc9cb9070962c2_0.csv,csv,2016-08-29T09:30:11.500728
899f6caa-8bb3-40ec-8f3d-7ad1adeb8e9e,allegheny-county,Allegheny County Parks Outlines / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/f3ed40df96314490b56f708333a53117_0,,2016-08-29T09:30:10.812462
47e402f9-0da5-491e-beff-a7b1518ad481,allegheny-county,Allegheny County Parks Outlines / Esri Rest API,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/AlCo_Parks_Polygons_DD/FeatureServer/0,,2016-08-29T09:30:10.812479
c6beafca-2777-464b-821d-5424afaf11ff,allegheny-county,Allegheny County Parks Outlines / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/f3ed40df96314490b56f708333a53117_0.csv,csv,2016-08-29T09:30:10.812489
45ddb0a1-4ff8-48ce-8904-5f66201a98ca,allegheny-county,Allegheny County Parcel Boundaries / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/ebc3eb6a71dc4a60839b6eb80fa176aa_0,,2016-08-29T09:30:10.585566
64997398-1bf3-42b4-9f14-11037316b5cc,allegheny-county,Allegheny County Parcel Boundaries / Esri Rest API,http://geodata.alleghenycounty.us/arcgis/rest/services/OPENDATA/Parcels/MapServer/0,,2016-08-29T09:30:10.585587
41d59c02-d0ec-41cf-be94-689c7c6f5463,allegheny-county,Allegheny County Parcel Boundaries / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/ebc3eb6a71dc4a60839b6eb80fa176aa_0.csv,csv,2016-08-29T09:30:10.585597
5d8adf70-2809-46b9-9add-8fecd8ac28b3,allegheny-county,Allegheny County TIF Exclusions / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/cd3d579c0cc946e684dd93776d78ef1b_0,,2016-08-29T09:30:09.792587
f4ee8582-0260-4d78-a3e7-d5c1805edc97,allegheny-county,Allegheny County TIF Exclusions / Esri Rest API,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/TIF_Exclusions/FeatureServer/0,,2016-08-29T09:30:09.792609
3da10b9a-7fa9-4ab3-8353-95cd78a06b23,allegheny-county,Allegheny County TIF Exclusions / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/cd3d579c0cc946e684dd93776d78ef1b_0.csv,csv,2016-08-29T09:30:09.792630
26183ae4-5bb0-4d95-aeda-f062a573b633,allegheny-county,Allegheny County Voting District Boundaries (2015) / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/e40fec861749405694c3c5149a670b76_0,,2016-08-29T09:30:09.670163
c00f4f69-96e2-408d-8da2-917d6311b8ff,allegheny-county,Allegheny County Voting District Boundaries (2015) / Esri Rest API,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Voting_District_2015/FeatureServer/0,,2016-08-29T09:30:09.670181
bb70756a-ace0-475c-83f4-baf3d0e67477,allegheny-county,Allegheny County Voting District Boundaries (2015) / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/e40fec861749405694c3c5149a670b76_0.csv,csv,2016-08-29T09:30:09.670190
c4bbef95-3e64-4dba-b24a-3b64a2c876fb,allegheny-county,Allegheny County TIF Boundaries / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/d82baabaedd446269d718cf6b1d53c34_0,,2016-08-29T09:30:08.784359
665d340d-9834-4042-8c58-d06163c02fb3,allegheny-county,Allegheny County TIF Boundaries / Esri Rest API,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/TIF_Boundaries/FeatureServer/0,,2016-08-29T09:30:08.784373
77daf914-7293-4472-9dc2-a658e1dc5c1d,allegheny-county,Allegheny County TIF Boundaries / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/d82baabaedd446269d718cf6b1d53c34_0.csv,csv,2016-08-29T09:30:08.784382
6276e63a-8f4c-4bcc-b749-c2212e3d0e95,allegheny-county,Allegheny County Hydrology Lines / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/051d790166084bc09c3a1e4fb1236abc_0,,2016-08-29T09:30:08.583002
4fb282cb-ef46-4af8-b2a3-cf040c4989c8,allegheny-county,Allegheny County Hydrology Lines / Esri Rest API,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Hydrology_Lines/FeatureServer/0,,2016-08-29T09:30:08.583020
eb524f7a-4897-4a65-80f1-858f28825d68,allegheny-county,Allegheny County Hydrology Lines / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/051d790166084bc09c3a1e4fb1236abc_0.csv,csv,2016-08-29T09:30:08.583030
27b9b90a-4603-4e58-8cfb-bbde712552f8,allegheny-county,Allegheny County Watershed Boundaries / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/364f4c3613164f79a1d8c84aed6c03e0_0,,2016-08-29T09:30:07.725641
8c8a4b93-b9c0-44dc-b1f3-cbc3af1c848f,allegheny-county,Allegheny County Watershed Boundaries / Esri Rest API,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Watersheds/FeatureServer/0,,2016-08-29T09:30:07.725661
e92fce61-5944-4faa-8c1b-979ef85a4651,allegheny-county,Allegheny County Watershed Boundaries / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/364f4c3613164f79a1d8c84aed6c03e0_0.csv,csv,2016-08-29T09:30:07.725670
f566586d-1cd1-4d5b-a68e-20f8eca6f6ef,allegheny-county,Allegheny County Building Footprint Locations / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/7458acedb7a149dea57418fb77de8f9b_0,,2016-08-29T09:30:07.050152
be937690-20af-43dd-8bf7-dcd5c6c4a456,allegheny-county,Allegheny County Building Footprint Locations / Esri Rest API,http://geodata.alleghenycounty.us/arcgis/rest/services/OPENDATA/Buildings/MapServer/0,,2016-08-29T09:30:07.050167
f62e6ed5-18fd-4ddf-b60e-8e85986a239c,allegheny-county,Allegheny County Building Footprint Locations / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/7458acedb7a149dea57418fb77de8f9b_0.csv,csv,2016-08-29T09:30:07.050177
f7e0ea4c-c1f2-4b40-96f5-d917c9c5934c,allegheny-county,Allegheny County Address Points / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/c4bff67870034113b2c95c6ef228af0c_0,,2016-08-29T09:30:06.896951
3fb9c117-6ae3-46c7-a42e-836f27b72132,allegheny-county,Allegheny County Address Points / Esri Rest API,http://geodata.alleghenycounty.us/arcgis/rest/services/OPENDATA/Addresses/MapServer/0,,2016-08-29T09:30:06.896973
bf1aa6cd-b26b-4528-a58c-96bec0b06398,allegheny-county,Allegheny County Address Points / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/c4bff67870034113b2c95c6ef228af0c_0.csv,csv,2016-08-29T09:30:06.896983
db0221f6-125f-4733-89f4-61d775a147ab,allegheny-county,Allegheny County Soil Type Areas / ArcGIS Open Dataset,http://openac.alcogis.opendata.arcgis.com/datasets/5fe0dfa186d5468fbcedfff5555fae29_0,,2016-08-29T09:30:06.531482
37d3f3db-a549-46c3-b27d-d68a7ee389b5,allegheny-county,Allegheny County Soil Type Areas / Esri Rest API,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Soils/FeatureServer/0,,2016-08-29T09:30:06.531511
37df2fef-4f23-42e6-a5d8-845d3a7eedad,allegheny-county,Allegheny County Soil Type Areas / CSV,http://openac.alcogis.opendata.arcgis.com/datasets/5fe0dfa186d5468fbcedfff5555fae29_0.csv,csv,2016-08-29T09:30:06.531521
f8ab32f7-44c7-43ca-98bf-c1b444724598,allegheny-county,Allegheny County Dog Licenses / Lifetime Dog Licenses,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/f8ab32f7-44c7-43ca-98bf-c1b444724598/download/dlgvdata2099.csv,csv,2015-10-06T16:17:40.055294
c88d57d4-cb43-4257-a3f1-ca46f0c837de,allegheny-county,Allegheny County Dog Licenses / 2016 Dog Licenses,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/c88d57d4-cb43-4257-a3f1-ca46f0c837de/download/dlgvdata2016.csv,csv,2015-12-28T10:46:34.128128
4d49202b-8bac-4cf9-9915-798a342253a6,allegheny-county,Allegheny County Dog Licenses / 2015 Dog Licenses,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/4d49202b-8bac-4cf9-9915-798a342253a6/download/2015.csv,csv,2015-10-07T09:43:08.556388
19e5756c-a964-4ac3-abb5-ab1f7a1f9bd6,allegheny-county,Allegheny County Dog Licenses / 2014 Dog Licenses,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/19e5756c-a964-4ac3-abb5-ab1f7a1f9bd6/download/2014.csv,csv,2015-10-07T09:43:45.940661
9ad226b2-4231-4158-bf71-043be226e3d9,allegheny-county,Allegheny County Dog Licenses / 2013 Dog Licenses,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/9ad226b2-4231-4158-bf71-043be226e3d9/download/2013.csv,csv,2015-10-07T09:44:40.140434
891ee2e8-411a-433c-80a3-885b13008d66,allegheny-county,Allegheny County Dog Licenses / 2012 Dog Licenses,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/891ee2e8-411a-433c-80a3-885b13008d66/download/2012.csv,csv,2015-10-07T09:45:08.394682
a0b2bd41-cee9-4501-92b9-4cd55ed61ee6,allegheny-county,Allegheny County Dog Licenses / 2011 Dog Licenses,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/a0b2bd41-cee9-4501-92b9-4cd55ed61ee6/download/2011.csv,csv,2015-10-07T09:46:36.367306
174fc1be-68a6-4b6a-96d9-e5ef540b8e95,allegheny-county,Allegheny County Dog Licenses / 2010 Dog Licenses,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/174fc1be-68a6-4b6a-96d9-e5ef540b8e95/download/2010.csv,csv,2015-10-07T09:47:01.413150
5a019e45-e2cb-4f48-8934-1988923239d2,allegheny-county,Allegheny County Dog Licenses / 2009 Dog Licenses,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/5a019e45-e2cb-4f48-8934-1988923239d2/download/2009.csv,csv,2015-10-07T09:48:19.942845
82040517-c2c1-41d9-a810-73b15603cd9a,allegheny-county,Allegheny County Dog Licenses / 2008 Dog Licenses,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/82040517-c2c1-41d9-a810-73b15603cd9a/download/2008.csv,csv,2015-10-07T09:47:55.967520
2623112a-bc79-4318-b816-ebb1d576da9c,allegheny-county,Allegheny County Dog Licenses / 2007 Dog Licenses,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/2623112a-bc79-4318-b816-ebb1d576da9c/download/2007.csv,csv,2015-10-07T09:48:44.232214
24771463-fec6-4d35-9662-2258575cd47d,allegheny-county,Allegheny County Dog Licenses / Dog License Data Dictionary,https://data.wprdc.org/dataset/ad5bd3d6-1b53-4ed0-8cd9-157a985bd0bd/resource/24771463-fec6-4d35-9662-2258575cd47d/download/doglicensedatadictionary.csv,csv,2015-10-07T13:53:17.707293
22c95bfb-d4d5-4ed0-b275-9878dd74f655,city-of-pittsburgh,Pittsburgh Bridges / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/60b25e95c256460592304758b59de19c_0,,2016-08-26T09:30:23.596991
2b46b111-e5e3-4bb1-82ad-b77db2bde34e,city-of-pittsburgh,Pittsburgh Bridges / Esri Rest API,https://services1.arcgis.com/YZCmUqbcsUpOKfj7/arcgis/rest/services/PGHBridges/FeatureServer/0,,2016-08-26T09:30:23.597007
88b2468a-6d83-48af-91f1-3b96095c65f8,city-of-pittsburgh,Pittsburgh Bridges / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/60b25e95c256460592304758b59de19c_0.csv,csv,2016-08-26T09:30:23.597016
82280ace-268f-4c4d-b858-e4b1251b8a7b,city-of-pittsburgh,Pittsburgh Uptown IPOD Zoning District / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/5424b636afb1463f92a479f26186822e_0,,2016-08-26T09:30:23.473695
bc472e20-af13-4e7b-8bca-36246c9c82c5,city-of-pittsburgh,Pittsburgh Uptown IPOD Zoning District / Esri Rest API,https://services1.arcgis.com/YZCmUqbcsUpOKfj7/arcgis/rest/services/UptownIPODZoningDistrict/FeatureServer/0,,2016-08-26T09:30:23.473709
e17000fe-25c4-4cb3-bd96-93f3bbcbd485,city-of-pittsburgh,Pittsburgh Uptown IPOD Zoning District / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/5424b636afb1463f92a479f26186822e_0.csv,csv,2016-08-26T09:30:23.473718
c7473088-dcd5-42ea-9432-82d6eb7178a9,city-of-pittsburgh,Pittsburgh Police Zones / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/7e95f0914283472e83e8000c0af33110_0,,2016-08-26T09:30:22.881433
e6c3ee6a-ac8e-42ef-bd5a-1a634ff02fda,city-of-pittsburgh,Pittsburgh Police Zones / Esri Rest API,http://maps.pittsburghpa.gov//arcgis/rest/services/OpenData/PGHODPoliceZones/FeatureServer/0,,2016-08-26T09:30:22.881447
f57c7385-d75f-4dbb-82b1-7754ee54977e,city-of-pittsburgh,Pittsburgh Police Zones / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/7e95f0914283472e83e8000c0af33110_0.csv,csv,2016-08-26T09:30:22.881457
fc4615b2-3e27-4be4-b5b1-8a649cd88e43,city-of-pittsburgh,Pittsburgh Greenways / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/dcef4d943c1b44129b967d97def9e8c4_0,,2016-08-26T09:30:20.979886
c48df265-59a4-4b4e-92f0-1492ccea7935,city-of-pittsburgh,Pittsburgh Greenways / Esri Rest API,http://maps.pittsburghpa.gov//arcgis/rest/services/OpenData/PGHODGreenways/FeatureServer/0,,2016-08-26T09:30:20.979907
efd52383-451d-4645-93b7-6d93652ce3f9,city-of-pittsburgh,Pittsburgh Greenways / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/dcef4d943c1b44129b967d97def9e8c4_0.csv,csv,2016-08-26T09:30:20.979917
896e39ab-cea5-4a71-a666-bb34afa4be76,city-of-pittsburgh,Pittsburgh Police Sectors / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/b40baf0cf63342a5a99c4ddfa608bc44_0,,2016-08-26T09:30:20.530045
68a2de6d-96de-461f-b6af-e2e539fcef1a,city-of-pittsburgh,Pittsburgh Police Sectors / Esri Rest API,http://maps.pittsburghpa.gov//arcgis/rest/services/OpenData/PGHODPoliceSectors/FeatureServer/0,,2016-08-26T09:30:20.530060
07848034-27e6-479a-b90c-7bc2441e121b,city-of-pittsburgh,Pittsburgh Police Sectors / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/b40baf0cf63342a5a99c4ddfa608bc44_0.csv,csv,2016-08-26T09:30:20.530070
94b70134-f40d-4a65-b25e-9e5b2e736a56,city-of-pittsburgh,Pittsburgh Undermined Areas / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/a065e686e9144110ac6ccfe7bb43fd98_0,,2016-08-26T09:30:20.104061
00e174d7-3bd3-467e-86fb-aa328d44998a,city-of-pittsburgh,Pittsburgh Undermined Areas / Esri Rest API,http://maps.pittsburghpa.gov//arcgis/rest/services/OpenData/PGHODUndermined/FeatureServer/0,,2016-08-26T09:30:20.104076
7aee7825-2455-4ebd-8832-ed321a6da118,city-of-pittsburgh,Pittsburgh Undermined Areas / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/a065e686e9144110ac6ccfe7bb43fd98_0.csv,csv,2016-08-26T09:30:20.104086
b6b45bb9-e383-4037-b5ac-371b4fbe8695,city-of-pittsburgh,Pittsburgh City Trees / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/7a2566de73cd4d23b41ef96d4ae528d3_0,,2016-08-26T09:30:19.819500
acbef615-59b7-4b4a-9579-5db577935464,city-of-pittsburgh,Pittsburgh City Trees / Esri Rest API,http://maps.pittsburghpa.gov//arcgis/rest/services/OpenData/PGHODCityTrees/FeatureServer/0,,2016-08-26T09:30:19.819522
6df6a477-debd-4365-ac41-7dbc47e0eebe,city-of-pittsburgh,Pittsburgh City Trees / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/7a2566de73cd4d23b41ef96d4ae528d3_0.csv,csv,2016-08-26T09:30:19.819532
976d1610-3740-4613-9aae-19e2ee7ecf98,city-of-pittsburgh,Pittsburgh DPW Environmental Services Divisions / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/8f9caf7f57bc4e54b0ed4a25b3366f29_0,,2016-08-26T09:30:19.211242
04ec36a9-3da4-4aab-91b6-0db4afcf0307,city-of-pittsburgh,Pittsburgh DPW Environmental Services Divisions / Esri Rest API,http://maps.pittsburghpa.gov//arcgis/rest/services/OpenData/PGHODDPWESDivisions/FeatureServer/0,,2016-08-26T09:30:19.211262
9fb58f72-7ce9-461c-8e58-7df33f3d6a09,city-of-pittsburgh,Pittsburgh DPW Environmental Services Divisions / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/8f9caf7f57bc4e54b0ed4a25b3366f29_0.csv,csv,2016-08-26T09:30:19.211272
630e1d4e-10ca-4755-bc75-e4c831f2b566,city-of-pittsburgh,Pittsburgh DPW Divisions / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/2d2c30d9633647ddab2f918afc38c35b_0,,2016-08-26T09:30:18.658659
b47cb55d-9707-48cf-aa4b-42a3a81f0db0,city-of-pittsburgh,Pittsburgh DPW Divisions / Esri Rest API,http://maps.pittsburghpa.gov/arcgis/rest/services/OpenData/PGHODDPWDivisions/FeatureServer/0,,2016-08-26T09:30:18.658675
4fba8ef2-8c47-4dea-a72c-d8878dec5f43,city-of-pittsburgh,Pittsburgh DPW Divisions / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/2d2c30d9633647ddab2f918afc38c35b_0.csv,csv,2016-08-26T09:30:18.658685
7127f8ee-09b8-47db-8629-131673b8c6dd,city-of-pittsburgh,Pittsburgh City Council Districts / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/677930d13af94fd8b70c693c1a6660d0_0,,2016-08-26T09:30:18.310290
ec82dadb-1760-4e3e-af6b-05b26893d988,city-of-pittsburgh,Pittsburgh City Council Districts / Esri Rest API,http://maps.pittsburghpa.gov/arcgis/rest/services/OpenData/PGHODCityCouncil/FeatureServer/0,,2016-08-26T09:30:18.310306
80b2ded6-a00f-41ce-8e5c-e4a3081cef24,city-of-pittsburgh,Pittsburgh City Council Districts / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/677930d13af94fd8b70c693c1a6660d0_0.csv,csv,2016-08-26T09:30:18.310316
16222a35-3288-4b49-9f05-3ee53f89559e,city-of-pittsburgh,Pittsburgh Zoning Districts / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/4d0adfc893d24a029a947f449c3ac45a_0,,2016-08-26T09:30:17.559005
02b6d595-e5d0-4996-bc09-a690104f0cc9,city-of-pittsburgh,Pittsburgh Zoning Districts / Esri Rest API,http://maps.pittsburghpa.gov/arcgis/rest/services/OpenData/PGHODZoningDistricts/FeatureServer/0,,2016-08-26T09:30:17.559026
00b12207-7c0f-42a7-8127-332ef098c631,city-of-pittsburgh,Pittsburgh Zoning Districts / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/4d0adfc893d24a029a947f449c3ac45a_0.csv,csv,2016-08-26T09:30:17.559036
91a82709-8bfb-42ff-84b6-9ea712df9028,city-of-pittsburgh,Pittsburgh Neighborhoods / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/87a7e06c5d8440f280ce4b1e4f75cc84_0,,2016-08-26T09:30:17.199930
0a5ab6ae-621b-4e01-9282-eb02c0703f4f,city-of-pittsburgh,Pittsburgh Neighborhoods / Esri Rest API,http://maps.pittsburghpa.gov/arcgis/rest/services/OpenData/PGHODNeighborhoods/FeatureServer/0,,2016-08-26T09:30:17.199952
8e96b8a7-71c8-4b0a-a364-06b4ecf2f198,city-of-pittsburgh,Pittsburgh Neighborhoods / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/87a7e06c5d8440f280ce4b1e4f75cc84_0.csv,csv,2016-08-26T09:30:17.199963
dd403fba-a32a-4725-867a-ab46434eac1f,city-of-pittsburgh,Pittsburgh FEMA Flood Zones / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/fb45ed8f9e0d463aadfab95620ffa303_0,,2016-08-26T09:30:16.875514
89a30c32-9954-46a2-b455-dc977c6ead45,city-of-pittsburgh,Pittsburgh FEMA Flood Zones / Esri Rest API,https://services1.arcgis.com/YZCmUqbcsUpOKfj7/arcgis/rest/services/FEMA_2014_A_AE/FeatureServer/0,,2016-08-26T09:30:16.875531
acc93903-fed9-4336-92ad-61f9a11f1477,city-of-pittsburgh,Pittsburgh FEMA Flood Zones / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/fb45ed8f9e0d463aadfab95620ffa303_0.csv,csv,2016-08-26T09:30:16.875541
1ded1e38-87ec-49fc-a7f0-5aded87cb4b9,city-of-pittsburgh,Pittsburgh Traffic Signals / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/d7113fcd9cea485098f94530be1095a7_0,,2016-08-26T09:30:20.491771
1b93ecd5-aadf-44d9-b43d-827c3ece7136,city-of-pittsburgh,Pittsburgh Traffic Signals / Esri Rest API,http://maps.pittsburghpa.gov/arcgis/rest/services/OpenData/PGHODTrafficSignals/FeatureServer/0,,2016-08-26T09:30:20.491789
64da8e96-2b3a-476f-afca-8fecd615057c,city-of-pittsburgh,Pittsburgh Traffic Signals / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/d7113fcd9cea485098f94530be1095a7_0.csv,csv,2016-08-26T09:30:20.491800
f086c34a-77bb-47e2-ba00-1c0411ec91ea,city-of-pittsburgh,Pittsburgh Individual Historic Properties / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/9a3c2c43d39443e7a21070e13e66f422_0,,2016-08-26T09:30:16.491802
1ce5652b-9444-4812-8a08-77266a645359,city-of-pittsburgh,Pittsburgh Individual Historic Properties / Esri Rest API,https://services1.arcgis.com/YZCmUqbcsUpOKfj7/arcgis/rest/services/PGHCHD_Individual/FeatureServer/0,,2016-08-26T09:30:16.491818
2951709a-60d2-4494-928e-30a3f85120df,city-of-pittsburgh,Pittsburgh Individual Historic Properties / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/9a3c2c43d39443e7a21070e13e66f422_0.csv,csv,2016-08-26T09:30:16.491828
825db4f4-a6c6-4dc9-a6f6-4e8dd2d4c150,city-of-pittsburgh,Pittsburgh Historic Districts / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/71df883dcf184292b69d5721df39b5dd_0,,2016-08-26T09:30:16.144528
f053fc54-db5b-4f7c-b3f5-fd3a7b26bd24,city-of-pittsburgh,Pittsburgh Historic Districts / Esri Rest API,https://services1.arcgis.com/YZCmUqbcsUpOKfj7/arcgis/rest/services/PGHCHD_Districts/FeatureServer/0,,2016-08-26T09:30:16.144544
541694ff-c9cc-4aee-9412-595fd16ad218,city-of-pittsburgh,Pittsburgh Historic Districts / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/71df883dcf184292b69d5721df39b5dd_0.csv,csv,2016-08-26T09:30:16.144554
69d1e6dc-2e06-46fb-aedf-a5ce19716f4b,city-of-pittsburgh,Neighborhoods with SNAP Data / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/3ca13246362540fa8b4b567f84a1255b_0,,2016-08-26T09:30:15.724296
de612f8c-5bd3-494e-b522-a1734f8cdab4,city-of-pittsburgh,Neighborhoods with SNAP Data / Esri Rest API,https://services1.arcgis.com/YZCmUqbcsUpOKfj7/arcgis/rest/services/PGH_Neighborhoods_SNAP_OD/FeatureServer/0,,2016-08-26T09:30:15.724318
e0cb071f-22a4-46b5-8c8f-86df4adeaa81,city-of-pittsburgh,Neighborhoods with SNAP Data / CSV,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/3ca13246362540fa8b4b567f84a1255b_0.csv,csv,2016-08-26T09:30:15.724328
d0f282eb-d0b6-46f2-bffc-cb8df560c61d,city-of-pittsburgh,Pittsburgh Landslide Prone / ArcGIS Open Dataset,http://pghgis.pittsburghpa.opendata.arcgis.com/datasets/c5b8bed5963746d4844dcfea7c2053e7_0,,2016-08-26T09:30:15.456752
b68fae88-e166-4909-86b2-f868825f7b1a,city-of-pittsburgh,Pittsburgh Landslide Prone / Esri Rest API,http://maps.pittsburghpa.gov/arcgis/rest/services/OpenData/PGHODLandslideProne/FeatureServer/0,,2016-08-26T09:30:15.456768
